seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr8,94666588,94667259,0,107566,Arl2bp
chr11,69981202,69981639,0,54351,Elp5
chr2,172042063,172043477,0,228942,Cbln4
chr19,58860810,58861140,0,73442,Hspa12a
chr11,116238045,116238278,0,14027,Evpl
chr4,21688426,21689258,-2463,230025,Prdm13
chrX,100625777,100626269,0,72621,Pdzd11
chr10,81378147,81379056,0,56371,Fzr1
chr17,24719572,24720369,0,100306952,Snora78
chr16,30587453,30587656,0,224092,Lsg1
chr1,160212438,160213405,0,12301,Cacybp
chr17,35164491,35165403,0,53761,Prrc2a
chr13,111488769,111490745,0,73274,Gpbp1
chr3,138143237,138144135,0,108943,Trmt10a
chr3,89715009,89715697,0,56417,Adar
chr2,163202925,163204657,0,269389,Tox2
chr15,74516053,74519799,0,107831,Adgrb1
chr9,53705629,53706515,0,270160,Rab39
chr4,46601167,46602292,0,107684,Coro2a
chrX,36874238,36875133,0,22209,Ube2a
chr13,54996366,54996572,0,107448,Unc5a
chr2,113757588,113757887,759,23892,Grem1
chr11,96034863,96035086,0,27681,Snf8
chr1,136050821,136051352,17,226439,Ascl5
chr4,36951345,36951711,33,242384,Lingo2
chr10,22273321,22274267,0,667281,H60b
chr4,55349617,55350776,0,19359,Rad23b
chr13,54687074,54688361,0,105239,Rnf44
chr9,108305855,108306930,0,102791,Tcta
chr1,38626793,38628084,0,16764,Aff3
chr18,34954057,34955064,0,15526,Hspa9
chr16,26967938,26968299,0,239789,Gmnc
chr12,71111371,71111657,0,75266,Tomm20l
chr2,136890970,136891306,0,59030,Mkks
chr10,11149205,11149869,0,268281,Shprh
chr1,167692181,167692395,2624,110648,Lmx1a
chr5,117413599,117414352,0,333050,Ksr2
chr15,102470312,102471244,0,18521,Pcbp2
chr10,79735082,79736163,605,216151,Polrmt
chr5,119670093,119671401,0,21386,Tbx3
chr17,33955281,33956284,0,20084,Rps18
chr17,26838631,26839820,1745,18091,Nkx2-5
chr3,51483779,51484689,0,19338,Rab33b
chr7,126501990,126503821,0,233871,Atxn2l
chr17,75551494,75552006,0,72722,Fam98a
chr8,70839006,70839676,0,70807,Arrdc2
chr11,52098536,52099647,0,19052,Ppp2ca
chr1,189687914,189688439,0,108000,Cenpf
chr14,61439308,61440356,0,16648,Kpna3
chr7,126798841,126799797,0,11674,Aldoa
chr14,67231826,67232086,-1206,13592,Ebf2
chr11,102248721,102249264,0,217216,Hrob
chr3,67373941,67374357,0,17349,Mlf1
chr2,180070521,180070791,0,52856,Mtg2
chr10,114800439,114802201,0,102633245,Gm15723
chrX,170674488,170675049,1844,107626,Asmt
chr9,88858876,88859155,-6,319673,9330159M07Rik
chr2,164970999,164971247,2718,57138,Slc12a5
chr5,144545394,144546764,0,53324,Nptx2
chr4,43442128,43443684,0,21754,Tesk1
chr11,72961075,72961596,0,53313,Atp2a3
chr8,70760658,70761250,0,234384,Mpv17l2
chr5,113490503,113491106,56,320916,Wscd2
chr7,18991023,18991368,0,232934,Mypop
chr4,148038364,148039241,0,17769,Mthfr
chr6,71632075,71633576,0,104263,Kdm3a
chr3,145924001,145924994,0,12042,Bcl10
chr14,79480680,79482211,0,13709,Elf1
chr8,70696589,70696815,-2134,16478,Jund
chr10,79766462,79767766,0,70294,Rnf126
chr13,96131116,96131402,1175,75209,Sv2c
chr19,6925941,6926340,-561,67077,Catsperz
chr7,120917623,120918429,0,26939,Polr3e
chr6,30459849,30460176,0,69337,1700012C14Rik
chr6,115853290,115853807,0,17193,Mbd4
chr1,63273063,63273913,0,73884,Zdbf2
chr8,123948848,123949584,0,234865,Nup133
chr13,117220564,117221184,0,13723,Emb
chr17,35439133,35440071,0,110558,H2-Q9
chr1,74748732,74749045,0,241113,Prkag3
chr2,109677172,109677637,140,12064,Bdnf
chr2,109674032,109674244,-456,12064,Bdnf
chr2,130634979,130635229,2866,241638,Lzts3
chr8,83899680,83901247,0,330814,Adgrl1
chr8,95806617,95808138,0,234594,Cnot1
chr8,91133433,91134222,0,14339,Aktip
chr2,94241114,94241613,0,102465777,Mir129b
chr10,84622230,84622676,0,70428,Polr3b
chr5,116591341,116591890,0,68955,Srrm4
chr2,91236639,91237146,0,107986,Ddb2
chr10,86685463,86685798,0,66263,1810014B01Rik
chr12,11455760,11456245,0,209550,Rad51ap2
chr17,56673148,56673948,0,71810,Ranbp3
chr6,143166839,143167957,0,75320,Etnk1
chrX,163908583,163909696,0,108012,Ap1s2
chr7,27396380,27396604,0,80297,Sptbn4
chr14,20674177,20674605,0,218811,Sec24c
chr9,26733486,26734277,0,76898,B3gat1
chr10,62791646,62792545,0,67500,Ccar1
chr3,90052048,90053111,0,74383,Ubap2l
chr2,181697242,181697469,0,277496,Lkaaear1
chr10,80900135,80901004,0,30055,Timm13
chr11,121204380,121204927,0,238023,Hexd
chr5,124725052,124725342,0,56087,Dnah10
chr12,69371771,69373136,0,11845,Arf6
chr16,22009184,22010017,0,75826,Senp2
chr2,146511726,146512360,0,241694,Ralgapa2
chr5,33983124,33984139,0,381633,Gm1673
chr5,5514307,5515012,0,64945,Cldn12
chr1,55052507,55053297,0,67876,Coq10b
chr12,112130305,112131109,0,387199,Mir203
chr14,55826542,55826917,-121,73181,Nfatc4
chr4,153481625,153483437,0,230959,Ajap1
chr6,77979429,77979749,0,12386,Ctnna2
chr6,147263689,147264305,0,19227,Pthlh
chr11,116580701,116581652,0,217342,Ube2o
chr4,127125892,127126264,0,100039968,Tmem35b
chr14,16243145,16243428,0,71147,Oxsm
chr9,22002647,22003010,0,19089,Prkcsh
chr7,79464667,79466385,0,18975,Polg
chr7,79466652,79466859,-290,18975,Polg
chrX,6081940,6083368,51,102991,Ezhip
chr2,119047071,119047638,0,76464,Knl1
chr10,79739313,79739593,0,216151,Polrmt
chr12,85472056,85472374,-1516,14281,Fos
chr12,100898889,100899508,0,238377,Gpr68
chr17,35046178,35047024,0,17687,Msh5
chr17,68273759,68273977,0,320858,L3mbtl4
chr11,118289860,118290551,0,72344,Usp36
chr13,34077688,34078152,0,22151,Tubb2a
chr10,128645754,128645956,0,102633634,Gm26876
chr17,26946650,26946900,1219,100526534,Mir3083
chr17,34118396,34122981,0,14312,Brd2
chr5,135777890,135779152,0,17448,Mdh2
chr9,21367448,21368510,0,16201,Ilf3
chr7,45924303,45924568,60,211535,Odad1
chr12,85374259,85374759,88,68581,Tmed10
chr9,103364567,103366089,0,321022,Cdv3
chr19,3575227,3576246,0,52036,Ppp6r3
chr7,82174717,82175418,0,20408,Sh3gl3
chr4,141790323,141790964,0,214063,Dnajc16
chr3,53863621,53863879,0,67890,Ufm1
chr17,57010984,57011806,0,98053,Gtf2f1
chr2,9874641,9874956,443,14462,Gata3
chr19,4169407,4170119,0,107239,Carns1
chr10,117792294,117793054,0,103468,Nup107
chr10,20311946,20313153,0,72567,Bclaf1
chr3,105687017,105688004,0,53975,Ddx20
chr11,100939185,100939423,0,20848,Stat3
chr17,71526590,71527207,0,67052,Ndc80
chr5,30888743,30889160,0,231093,Agbl5
chr5,30887640,30888006,-688,231093,Agbl5
chr8,80611267,80611526,187,333315,Frem3
chr2,170496072,170496799,0,109054,Pfdn4
chr1,181352377,181352907,0,72978,Cnih3
chr1,165763705,165764219,0,433375,Creg1
chrX,164075915,164076602,0,20438,Siah1b
chr9,121718812,121720052,0,18087,Nktr
chr2,180641944,180642920,0,277353,Tcfl5
chr8,114439551,114440094,0,80707,Wwox
chr6,90987727,90988765,0,232227,Iqsec1
chr5,120431811,120432471,112,16873,Lhx5
chr4,155624524,155625149,0,100502734,Gm16023
chr10,80115340,80116940,0,20869,Stk11
chr6,113306583,113307700,0,78783,Brpf1
chr17,56040209,56040603,0,27221,Chaf1a
chr7,29071609,29071960,117,20190,Ryr1
chr1,120342367,120342639,1785,226359,C1ql2
chr3,93520766,93520982,278,20195,S100a11
chr7,16221963,16222170,0,71723,Dhx34
chr12,84996186,84996819,0,56531,Ylpm1
chr11,97500137,97500979,0,100141474,4933428G20Rik
chr10,24595451,24596086,0,102638890,Gm15270
chr8,121125381,121125828,-2112,14241,Foxl1
chr5,135934098,135934708,0,22628,Ywhag
chr8,93810660,93811516,0,14681,Gnao1
chr8,93813327,93813675,2014,14681,Gnao1
chr6,118419169,118419849,0,213895,Bms1
chr4,43492789,43493730,0,19782,Rmrp
chr11,58330129,58330888,0,319475,Zfp672
chr6,136804031,136804370,45,320332,H4c16
chr2,158794640,158795062,0,71715,Dhx35
chr10,91181499,91182011,-184,21917,Tmpo
chr5,113310378,113310993,0,52850,Sgsm1
chr11,101442488,101442853,42,19942,Rpl27
chr3,129830644,129831662,0,68147,Gar1
chr18,40218941,40219571,0,67180,Yipf5
chr14,47373718,47374202,0,16854,Lgals3
chr1,166378930,166379154,0,27878,Tada1
chr1,166379307,166379976,0,27878,Tada1
chr1,178336419,178338012,0,51810,Hnrnpu
chr8,94772027,94772306,0,20312,Cx3cl1
chr2,54436017,54436959,0,271786,Galnt13
chr15,102296139,102296500,0,105988,Espl1
chr3,36475547,36475970,0,11747,Anxa5
chr7,45162200,45162489,-1460,72961,Slc17a7
chr2,26964039,26964443,0,227656,Rexo4
chr7,144175464,144175899,0,210274,Shank2
chrX,73786896,73787489,0,15929,Idh3g
chr17,69970320,69970623,899,224997,Dlgap1
chr17,69969025,69969888,0,224997,Dlgap1
chr1,36691322,36691869,0,12859,Cox5b
chr9,89622411,89622666,459,209743,Minar1
chr10,80039500,80039885,0,66420,Polr2e
chr16,36875092,36875675,0,224139,Golgb1
chr17,33890161,33890965,0,100502766,Kifc1
chr14,48446239,48446704,0,218989,Tmem260
chr10,80398725,80400066,0,17192,Mbd3
chr4,139831505,139833545,0,18509,Pax7
chr9,108452293,108452689,0,78267,Klhdc8b
chr8,70673057,70673706,0,50783,Lsm4
chr10,80433050,80434213,0,21423,Tcf3
chr1,53352464,53352777,0,110599589,Asdurf
chr14,62837245,62838147,0,102465889,Mir8098
chr13,69610925,69612270,0,28114,Nsun2
chrX,75416284,75416724,0,105886298,Cmc4
chr8,123332639,123333155,0,234857,Spire2
chr1,121567592,121568081,0,66942,Ddx18
chr11,95384422,95385054,0,110172,Slc35b1
chr11,95309551,95310258,0,217127,Kat7
chr15,74709023,74709594,0,16469,Jrk
chr13,81782996,81783976,0,12626,Cetn3
chr8,69832539,69832888,0,80720,Pbx4
chr2,119288522,119288755,0,228545,Vps18
chr7,31052107,31052335,0,56188,Fxyd1
chr11,120796029,120796548,0,68730,Dus1l
chr15,89160438,89161110,437,140570,Plxnb2
chr15,80233876,80234421,0,239555,Mief1
chr9,110333263,110333737,0,235623,Scap
chr4,149773480,149774404,0,70556,Slc25a33
chr3,144719647,144720452,0,54673,Sh3glb1
chr7,92669147,92669356,578,74737,Pcf11
chr7,92669545,92670159,0,74737,Pcf11
chr15,89523944,89524282,-40,58234,Shank3
chr10,81502810,81503100,-2678,13611,S1pr4
chr7,128611382,128611840,22,101490,Inpp5f
chr8,84414262,84415690,0,12286,Cacna1a
chr11,6199825,6200401,14,209586,Nudcd3
chr11,70026854,70027135,0,13385,Dlg4
chrX,169319980,169320710,0,101055907,Gm15246
chr19,58799413,58799838,1421,73442,Hspa12a
chr5,117388600,117389246,0,72151,Rfc5
chr17,84511792,84512458,0,213556,Plekhh2
chrX,153037185,153037670,0,319781,9530051G07Rik
chr7,105810668,105811337,0,27397,Mrpl17
chr18,61211256,61211846,0,13521,Slc26a2
chr1,133025085,133025419,0,17248,Mdm4
chr4,154855650,154856464,0,242800,Ttc34
chr1,152901953,152903964,0,226517,Smg7
chr9,35210826,35211664,0,235169,Foxred1
chr2,104590228,104591119,0,228410,Cstf3
chr10,82127959,82128352,0,216177,AU041133
chr6,148211419,148212430,0,67456,Ergic2
chr5,142550478,142551390,0,231858,Radil
chr3,90293709,90293943,-140,229542,Gatad2b
chr10,128821444,128822073,0,66118,Sarnp
chr2,33130203,33130597,11,99326,Garnl3
chr16,96145138,96145794,0,71446,Get1
chr10,80675777,80676863,0,17347,Mknk2
chr17,23666650,23666884,524,212733,Bicdl2
chr5,122371712,122372698,0,68080,Gpn3
chr7,123370396,123370626,-481,70497,Arhgap17
chr6,134897633,134898621,0,14760,Gpr19
chr7,113513339,113514040,0,67420,Far1
chr11,32213278,32213481,-2008,13650,Rhbdf1
chr11,106216095,106217365,0,67163,Ccdc47
chr8,87468768,87469125,1943,12404,Cbln1
chr10,112928728,112929096,0,382423,Atxn7l3b
chr11,120632650,120633766,0,17134,Mafg
chr7,44335953,44336248,0,243961,Shank1
chr18,80192607,80192810,2393,68731,Rbfa
chr12,108701848,108702598,0,70059,Degs2
chr3,38455890,38456228,-333,99696,Ankrd50
chr15,89841521,89842041,0,54526,Syt10
chr19,6241416,6241848,0,329015,Atg2a
chr15,79229174,79229693,0,18693,Pick1
chr10,128459651,128459860,0,68094,Smarcc2
chr9,7836877,7837494,0,11797,Birc2
chr14,60086635,60086903,0,50769,Atp8a2
chr16,94568960,94571088,0,13548,Dyrk1a
chr7,135410478,135410801,111,270004,Foxi2
chr5,137785605,137786950,0,231803,Mepce
chr5,137787640,137788510,0,231803,Mepce
chr9,77917272,77918016,0,68801,Elovl5
chr2,134643672,134644243,0,52837,Tmx4
chr9,40269285,40269653,0,235281,Scn3b
chr11,70520033,70520530,394,216871,Gltpd2
chr10,80826254,80827237,0,18245,Oaz1
chr9,119339620,119340000,0,113868,Acaa1a
chr7,123369426,123369630,-154,30949,Lcmt1
chr2,93642597,93643648,209,11695,Alx4
chr6,54943914,54944335,-461,107607,Nod1
chr3,90292740,90292961,-217,229542,Gatad2b
chr5,111416539,111420529,0,433938,Mn1
chr13,17694572,17695766,0,192136,Sugct
chr2,26138465,26138848,1673,109299,Tmem250-ps
chr8,72160616,72161662,0,17274,Rab8a
chr3,129204341,129204673,394,18741,Pitx2
chr12,49383077,49385808,0,67293,3110039M20Rik
chr8,71679575,71679972,1240,16453,Jak3
chr11,69008297,69008533,0,237823,Pfas
chr8,70597633,70598726,0,76900,Ssbp4
chr9,44233786,44234012,0,12402,Cbl
chrX,20920388,20921176,0,20964,Syn1
chr2,178142310,178142646,377,74189,Phactr3
chr6,88627316,88627759,0,74589,Kbtbd12
chr8,84990547,84990799,0,170833,Hook2
chr4,152008622,152009962,0,242785,Klhl21
chr6,90462276,90463253,0,66277,Klf15
chr6,90463529,90463796,855,66277,Klf15
chr4,135352376,135353707,0,51796,Srrm1
chr8,84270235,84270462,0,67736,Yju2b
chr13,23698123,23698408,46,319155,H4c3
chr1,34579529,34579840,0,211383,Amer3
chr6,83506706,83507080,0,27369,Dguok
chr16,93603616,93604112,0,224440,Setd4
chr6,118196624,118197355,0,19713,Ret
chr5,92392340,92392638,0,109979,Art3
chr17,55892083,55892384,0,224893,Zfp959
chr13,53475878,53476393,-2804,17702,Msx2
chrX,94366646,94367151,0,631145,Fam90a1b
chr9,119341510,119341967,0,113868,Acaa1a
chr17,26123457,26123754,0,68611,Mrpl28
chrX,106186843,106187324,0,18655,Pgk1
chr12,83632158,83632929,0,67039,Rbm25
chr9,99357831,99358560,0,272636,Esyt3
chr5,135008866,135009832,0,68758,Abhd11
chr6,77243659,77244825,737,74342,Lrrtm1
chr6,77242604,77243130,0,74342,Lrrtm1
chr11,69920525,69921795,0,276770,Eif5a
chr6,38433598,38434970,0,320538,Ubn2
chr8,84147767,84148115,0,212139,Cc2d1a
chr4,127077035,127077578,0,100177,Zmym6
chr5,150673582,150674505,0,100710,Pds5b
chrX,36795484,36796444,0,11740,Slc25a5
chr7,141228401,141229106,0,101471,Phrf1
chr10,82048213,82048478,70,408062,Zfp873
chr11,81968539,81968876,-82,11418,Asic2
chr11,97534456,97535279,1666,56013,Srcin1
chr2,109280614,109281111,0,228421,Kif18a
chr10,81384188,81384648,0,102115,Dohh
chr4,129105356,129105707,0,66260,Tmem54
chr11,77686950,77687833,0,68564,Nufip2
chr19,6363336,6364616,0,22668,Sf1
chr9,56937433,56937961,0,102462,Imp3
chr8,40634563,40634928,0,54384,Mtmr7
chr18,42394358,42395917,0,18998,Pou4f3
chr11,120150723,120151522,0,72055,Slc38a10
chr14,119137598,119139195,0,50787,Hs6st3
chr8,46551741,46552193,0,71876,Cenpu
chr16,4963893,4964574,0,72615,Anks3
chr8,83955192,83956192,0,66929,Asf1b
chr3,131564555,131565228,0,23971,Papss1
chr9,60521761,60522128,0,207596,Thsd4
chr3,55787504,55787800,145,26422,Nbea
chr5,124121333,124121579,521,19679,Pitpnm2
chr10,56228653,56228979,0,544696,Tbc1d32
chr3,53463062,53464009,0,212114,Nhlrc3
chr10,81320246,81320558,-545,70312,Cactin
chr10,81320669,81321281,0,70312,Cactin
chr10,77902087,77902537,0,237387,Lrrc3
chr13,56251343,56252536,0,18014,Neurog1
chr5,140704432,140705237,0,231841,Brat1
chr10,81069901,81070295,0,50492,Thop1
chr14,54517283,54517542,0,27374,Prmt5
chr5,140701898,140702429,0,74239,Iqce
chr11,101732722,101733107,0,217207,Dhx8
chr5,8622267,8623253,0,242819,Rundc3b
chr5,110101341,110101919,137,403178,Plcxd1
chr7,83891999,83892456,0,67943,Mesd
chr5,124123524,124123735,819,19679,Pitpnm2
chr11,102880701,102881252,0,20624,Eftud2
chr6,145210860,145211224,0,320662,Dnai7
chr7,30649967,30650420,0,68035,Rbm42
chr9,78587606,78588172,0,235504,Slc17a5
chr3,99140955,99141669,0,70560,Wars2
chr2,153291227,153291687,0,16569,Kif3b
chr17,34931162,34931518,0,18010,Neu1
chr2,26444882,26445971,0,100125929,0610009E02Rik
chr15,86032465,86034199,0,12614,Celsr1
chr7,144942282,144942782,-2357,12443,Ccnd1
chr7,144941166,144941803,-1241,12443,Ccnd1
chr15,102671865,102672453,0,67942,Atp5mc2
chr11,59208189,59208715,0,67862,2310033P09Rik
chr11,78397416,78397652,2931,790911,Slc13a2os
chr11,88999234,89000002,0,217069,Trim25
chr2,180256996,180257849,0,100526556,Mir3091
chr16,21204591,21205625,0,13845,Ephb3
chr18,46741398,46742523,0,11777,Ap3s1
chr14,29721523,29723164,0,12294,Cacna2d3
chr10,79854072,79855349,0,19205,Ptbp1
chr14,33923270,33923822,0,14560,Gdf10
chr1,74892725,74893136,0,12958,Cryba2
chr7,25005415,25006016,0,232975,Atp1a3
chr5,71700810,71701218,878,14400,Gabrb1
chr5,123930494,123930954,0,208908,Ccdc62
chr7,49974934,49975950,0,338352,Nell1
chr9,100642887,100644491,0,20842,Stag1
chr5,146948492,146949023,0,66596,Gtf3a
chr17,78936648,78937267,0,12607,Cebpz
chr6,113237615,113238113,0,97287,Mtmr14
chr17,53479000,53479942,0,271457,Rab5a
chr16,5049361,5050782,0,170644,Ubn1
chr7,35203778,35204197,-553,435965,Lrp3
chr11,120932612,120932994,0,71276,Ccdc57
chr7,99182396,99183071,0,67800,Dgat2
chr9,86464542,86465000,0,70348,Ube3d
chr7,45128517,45129390,0,22121,Rpl13a
chr8,123041287,123042967,0,100503178,2810013P06Rik
chr8,106507742,106507966,-2925,12560,Cdh3
chr8,11634787,11636044,0,102334,Ankrd10
chr8,11636466,11636671,-709,102334,Ankrd10
chr2,92599913,92600500,206,76969,Chst1
chr16,97763144,97763933,0,72388,Ripk4
chr9,50767997,50768558,0,382137,Fdxacb1
chr12,110591276,110591938,764,319786,B930059L03Rik
chr16,17576597,17576806,0,224022,Slc7a4
chr6,51468854,51471252,0,12417,Cbx3
chr7,25680648,25681139,0,232987,B9d2
chr11,102948559,102948787,-1871,23829,C1ql1
chrX,73503078,73503605,0,320707,Atp2b3
chr10,62980177,62980810,0,70432,Rufy2
chr11,37236272,37236935,-390,23964,Tenm2
chr10,80897899,80898248,2534,30055,Timm13
chr14,34822879,34823080,2771,14803,Grid1
chr7,142532885,142533325,0,19935,Mrpl23
chr2,92914988,92915360,0,80976,Syt13
chr9,73113405,73113781,0,225215,Rsl24d1
chr17,28518079,28518436,-555,14229,Fkbp5
chr3,88484616,88485123,-9,16905,Lmna
chr17,36942898,36943413,0,386454,Rnf39
chr5,132541593,132544113,0,319974,Auts2
chr1,105989879,105991754,0,227449,Zcchc2
chr10,128368484,128369261,0,210582,Coq10a
chr2,122298662,122299109,0,66811,Duoxa2
chr2,180891500,180891737,-2303,723951,Mir124a-3
chr15,94628899,94629527,0,320709,Tmem117
chr9,54981330,54981615,0,110835,Chrna5
chr10,88459494,88459991,0,20962,Sycp3
chr5,109555411,109557155,0,57914,Crlf2
chr5,109558579,109559201,0,57914,Crlf2
chr3,86546787,86547794,32,80877,Lrba
chr7,126704763,126704981,0,12721,Coro1a
chr11,103697432,103698093,0,399609,C130046K22Rik
chr6,143099458,143100348,0,74741,C2cd5
chr9,55937807,55938304,0,244891,Scaper
chr5,148399218,148400010,0,11987,Slc7a1
chr9,22188053,22188346,0,619310,Zfp872
chr7,80186700,80187059,0,20352,Sema4b
chr17,6947995,6948787,0,100037282,Rsph3b
chr2,3332259,3332755,0,227522,Rpp38
chr8,121108015,121108587,0,234814,Mthfsd
chr18,37505887,37506400,1623,93891,Pcdhb20
chr10,81292797,81293513,0,18717,Pip5k1c
chr8,69995856,69996974,0,234366,Gatad2a
chr19,4509974,4511000,0,18563,Pcx
chr6,83317279,83317640,0,17768,Mthfd2
chr15,102954317,102955305,0,109663,Hoxc11
chr11,115297267,115297688,0,328035,Fads6
chr11,6625740,6626394,0,21379,Tbrg4
chr11,102555764,102556459,0,237943,Gpatch8
chr5,143731505,143732774,0,76800,Usp42
chr5,107437785,107438205,0,100503185,Btbd8
chr1,172481968,172482213,0,93842,Igsf9
chrX,136741524,136742212,0,436230,BC065397
chr14,45219318,45220490,0,70561,Txndc16
chr15,36210420,36210805,0,26942,Spag1
chr7,12780502,12780826,0,232875,Zscan18
chr5,145201449,145201941,0,67235,Zkscan14
chr1,63176547,63177427,0,227197,Ndufs1
chr3,87906093,87907026,0,15191,Hdgf
chr5,93205765,93206839,0,12453,Ccni
chr9,4309133,4309885,0,67618,Aasdhppt
chr14,78536482,78537145,0,219181,Akap11
chr1,37996946,37997459,0,98258,Txndc9
chr1,37997823,37998675,0,226982,Eif5b
chr8,70601286,70601573,-1377,76900,Ssbp4
chr12,111537507,111539183,0,217869,Eif5
chr9,20878027,20878599,1128,70726,Angptl6
chr2,57111606,57112089,983,18227,Nr4a2
chr17,73804744,73804964,0,57440,Ehd3
chr17,74527820,74529348,0,12211,Birc6
chr11,60537128,60539182,0,268420,Alkbh5
chr5,125433816,125434258,0,208144,Dhx37
chr8,70042103,70043380,0,70616,Sugp1
chr5,151368422,151369010,0,625175,1700028E10Rik
chr10,81031112,81031665,2247,106947,Slc39a3
chr15,74563907,74564167,6,107831,Adgrb1
chr7,46710320,46710753,0,78935,Saal1
chr15,68258320,68259166,0,380993,Zfat
chr11,78164980,78165865,0,22032,Traf4
chr2,32352843,32353458,0,13429,Dnm1
chr17,63863235,63864594,0,14158,Fer
chr11,98682576,98682998,0,22123,Psmd3
chr3,90509190,90509669,0,66511,Chtop
chr8,3621239,3621646,0,100503890,Pet100
chr9,106477062,106477464,0,27966,Rrp9
chr11,105967810,105968352,0,11421,Ace
chrX,134585442,134586100,0,19982,Rpl36a
chr5,100158795,100159586,0,231503,Tmem150c
chr2,62411766,62412024,0,13482,Dpp4
chr10,127311492,127312038,0,216443,Mars1
chr2,174463851,174464296,0,67126,Atp5f1e
chr2,158609779,158610151,439,100045469,Gm14204
chr5,145139590,145140829,0,231887,Pdap1
chr8,32008433,32009781,0,211323,Nrg1
chr8,69901464,69903472,0,234365,Yjefn3
chr1,185362829,185363485,0,107508,Eprs1
chr10,127059284,127060460,0,216438,Marchf9
chr2,172549568,172551833,0,21420,Tfap2c
chr4,117882948,117883469,0,53418,B4galt2
chr18,65430475,65431478,0,240354,Malt1
chr18,74267931,74268512,0,17190,Mbd1
chr13,70637317,70637905,0,218333,Ice1
chr15,39112321,39113188,0,223499,Dcaf13
chr15,89355317,89356036,0,105847,Lmf2
chr11,54522424,54523171,0,192786,Rapgef6
chr15,12739312,12740114,0,68070,Pdzd2
chr2,91526671,91527220,0,75786,Ckap5
chr11,119299620,119300419,0,192170,Eif4a3
chr13,21750201,21750626,0,319160,H4c12
chr15,78119597,78120185,0,12300,Cacng2
chr2,24974785,24975559,0,107733,Mrpl41
chr17,26939286,26939959,0,67675,Cuta
chr5,110107012,110108376,0,107999,Gtpbp6
chr11,61174540,61175466,0,216825,Usp22
chr3,83127241,83129235,0,100534287,Dchs2
chr4,95049985,95053224,0,16476,Jun
chr16,57606479,57606948,0,66497,Cmss1
chr4,152313056,152313406,0,433809,Rnf207
chr12,102468963,102469586,0,27277,Golga5
chr1,160194961,160195410,0,64659,Mrps14
chr18,61554980,61555907,0,93687,Csnk1a1
chr15,34442921,34443694,0,19946,Rpl30
chr9,45906346,45907255,0,18554,Pcsk7
chr4,124802118,124802725,0,17764,Mtf1
chr18,51117617,51117987,0,71373,Prr16
chr2,155629338,155629701,278,668940,Myh7b
chr11,69632775,69633566,0,23879,Fxr2
chr5,47986121,47986390,1127,20563,Slit2
chr14,79773910,79774336,-2598,18530,Pcdh8
chr17,83514050,83514714,0,20463,Cox7a2l
chr7,127967107,127968299,0,233908,Fus
chrX,13071658,13073089,144,22284,Usp9x
chr2,13574347,13575013,25,22352,Vim
chr15,54746045,54746301,343,18133,Ccn3
chr7,127195601,127196177,0,70233,Cd2bp2
chr15,27630461,27630870,0,432940,Otulin
chr11,64978825,64979382,0,68626,Elac2
chr7,90475939,90476408,0,68472,Tmem126b
chr18,82405614,82406552,225,14427,Galr1
chr15,102670744,102671157,0,67942,Atp5mc2
chr3,106721605,106722498,0,321000,Lrif1
chr14,79661295,79661614,470,16840,Cnmd
chr7,144738380,144738679,0,101772,Ano1
chr9,21073089,21073581,0,100009600,Zglp1
