gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Wasl,chr6,24613805,24665009,-,24665009,24675009,3.185892179304361,3.9237985443433128,0.7379063650389517,Mixed,NSC
Tmem229a,chr6,24951141,24956297,-,24956297,24966297,3.157485662484169,3.8236128962119422,0.666127233727773,Mixed,NSC
Gpr37,chr6,25665878,25690729,-,25690729,25700729,2.1883555948734283,4.042269287172953,1.8539136922995247,Mixed,NSC
Zfp800,chr6,28239927,28398005,-,28398005,28408005,5.3969968900680545,4.761106283883254,-0.6358906061848009,Mixed,NSC
Gcc1,chr6,28416091,28428390,-,28428390,28438390,6.108330559253693,5.3284661282896995,-0.7798644309639933,Mixed,NSC
Snd1,chr6,28475139,28935162,+,28465139,28475139,5.650768074095249,5.270248362326622,-0.38051971176862764,Mixed,NSC
Lrrc4,chr6,28661831,28831747,-,28831747,28841747,5.297254526376724,5.46227333187461,0.16501880549788606,Mixed,NSC
Lep,chr6,29060220,29073877,+,29050220,29060220,6.593795629441738,5.807410360693932,-0.7863852687478063,Mixed,NSC
Rbm28,chr6,29123576,29165006,-,29165006,29175006,6.95099602316618,5.8736008260726935,-1.0773951970934865,Mixed,NSC
Prrt4,chr6,29169232,29179584,-,29179584,29189584,4.061377692472934,4.52664136581421,0.4652636733412754,Mixed,NSC
Impdh1,chr6,29200434,29216364,-,29216364,29226364,6.063721877670288,5.0511350654482845,-1.0125868122220032,Mixed,NSC
Hilpda,chr6,29272488,29275446,+,29262488,29272488,5.118354470908642,5.811540785129865,0.6931863142212231,Mixed,NSC
Calu,chr6,29348069,29377110,+,29338069,29348069,3.7539012484908105,4.414395910239219,0.6604946617484084,Mixed,NSC
Ccdc136,chr6,29396309,29426994,+,29386309,29396309,6.328964195013046,5.692288042896987,-0.6366761521160589,Mixed,NSC
Flnc,chr6,29433256,29461883,+,29423256,29433256,6.4134682501077656,5.4341477025151255,-0.9793205475926401,Mixed,NSC
Irf5,chr6,29526625,29541871,+,29516625,29526625,6.974018644869328,6.208675542414188,-0.76534310245514,Mixed,NSC
Tnpo3,chr6,29540827,29609887,-,29609887,29619887,6.304603471624851,5.41985743992726,-0.884746031697591,Mixed,NSC
Tspan33,chr6,29694222,29718559,+,29684222,29694222,6.634454041862488,5.205292096261183,-1.4291619456013054,Mixed,NSC
Smo,chr6,29735503,29761365,+,29725503,29735503,4.758587723726034,4.505345339290301,-0.2532423844357332,Mixed,NSC
Ahcyl2,chr6,29768011,29912310,+,29758011,29768011,6.524226855057478,5.185539523224036,-1.3386873318334418,Mixed,NSC
Strip2,chr6,29917012,29959681,+,29907012,29917012,4.331727223980426,4.887185898037751,0.5554586740573253,Mixed,NSC
Smkr-ps,chr6,29985235,29993778,+,29975235,29985235,3.6649964519739155,3.1148877507050834,-0.5501087012688322,Mixed,NSC
Nrf1,chr6,30047988,30153458,+,30037988,30047988,5.636987390577794,5.1641094676335655,-0.47287792294422815,Mixed,NSC
Ube2h,chr6,30211289,30304539,-,30304539,30314539,6.73777963989973,5.34039094167153,-1.3973886982282,Mixed,NSC
Klhdc10,chr6,30401868,30455179,+,30391868,30401868,6.112132294285297,4.962752169398467,-1.1493801248868305,Mixed,NSC
1700012C14Rik,chr6,30460128,30463313,+,30450128,30460128,7.5647581176757805,6.196743388215701,-1.3680147294600795,Mixed,NSC
Cep41,chr6,30653457,30693749,-,30693749,30703749,5.8767131416797636,4.908941224791605,-0.9677719168881582,Mixed,NSC
Mest,chr6,30723547,30748465,+,30713547,30723547,5.263324934375286,5.166743872874975,-0.0965810615003111,Mixed,NSC
Copg2,chr6,30747554,30896794,-,30896794,30906794,4.465291738450527,5.308083086423079,0.8427913479725522,Mixed,NSC
Klf14,chr6,30956023,30959078,-,30959078,30969078,3.5001490661501884,4.632187056879203,1.1320379907290143,Mixed,NSC
Lncpint,chr6,31082565,31220488,-,31220488,31230488,4.503013612937927,5.236545926185449,0.7335323132475216,Mixed,NSC
2210408F21Rik,chr6,31220351,31337404,+,31210351,31220351,5.441628036135435,5.869812362786134,0.4281843266506993,Mixed,NSC
Mkln1os,chr6,31366885,31398773,-,31398773,31408773,4.352182218909264,4.563589883712928,0.21140766480366402,Mixed,NSC
Podxl,chr6,31519488,31563981,-,31563981,31573981,7.351804218685627,5.744855962467194,-1.6069482562184332,Mixed,NSC
Plxna4,chr6,32144268,32588192,-,32588192,32598192,6.589252120816708,5.508789492511749,-1.080462628304959,Mixed,NSC
Chchd3,chr6,32790976,33060260,-,33060260,33070260,4.814042634785175,4.907257525523503,0.09321489073832812,Mixed,NSC
Slc35b4,chr6,34153380,34177111,-,34177111,34187111,6.095678606390954,6.007028168197472,-0.08865043819348184,Mixed,NSC
Agbl3,chr6,34780432,34859459,+,34770432,34780432,4.07666110804081,5.003250186200937,0.9265890781601271,Mixed,NSC
Cyren,chr6,34871771,34878060,-,34878060,34888060,7.873167257130147,6.014591744879881,-1.8585755122502663,Mixed,NSC
Wdr91,chr6,34880426,34910876,-,34910876,34920876,6.779403418779373,4.3198334773699445,-2.4595699414094288,Euchromatin,NSC
Stra8,chr6,34920163,34939344,+,34910163,34920163,7.120004488027096,4.567656478206317,-2.552348009820779,Euchromatin,NSC
Cnot4,chr6,35022065,35133724,-,35133724,35143724,4.024762218487263,4.848695254345736,0.8239330358584729,Mixed,NSC
Nup205,chr6,35177421,35247596,+,35167421,35177421,4.782822230964899,4.376821741827329,-0.40600048913757014,Mixed,NSC
Mtpn,chr6,35508906,35539888,-,35539888,35549888,3.82475600233078,5.0335428003033,1.20878679797252,Mixed,NSC
Dgki,chr6,36846022,37300184,-,37300184,37310184,4.8173245552539825,5.483854583275318,0.6665300280213353,Mixed,NSC
Creb3l2,chr6,37327255,37442146,-,37442146,37452146,6.039402536010742,6.020881189195315,-0.01852134681542772,Mixed,NSC
Trim24,chr6,37870811,37966296,+,37860811,37870811,5.6627413424372675,4.517560194599628,-1.145181147837639,Mixed,NSC
D630045J12Rik,chr6,38123174,38254009,-,38254009,38264009,6.484537046825886,6.006997500789165,-0.4775395460367209,Mixed,NSC
Zc3hav1l,chr6,38287396,38299259,-,38299259,38309259,4.971149774408341,4.812477254104614,-0.15867252030372647,Mixed,NSC
Zc3hav1,chr6,38305286,38354603,-,38354603,38364603,6.24550905970335,5.677927622290452,-0.5675814374128985,Mixed,NSC
Ubn2,chr6,38433950,38524825,+,38423950,38433950,4.022074620246887,4.876209867358208,0.854135247111321,Mixed,NSC
Fmc1,chr6,38533502,38539449,+,38523502,38533502,5.6579601714253425,5.5031352881034215,-0.15482488332192101,Mixed,NSC
Luc7l2,chr6,38551334,38609470,+,38541334,38551334,5.096849814248086,5.563457108449936,0.4666072942018502,Mixed,NSC
Klrg2,chr6,38625693,38637242,-,38637242,38647242,7.062893205165864,6.008821112585068,-1.054072092580796,Mixed,NSC
Hipk2,chr6,38694390,38876165,-,38876165,38886165,7.037684433043003,6.278672755161922,-0.7590116778810811,Mixed,NSC
Parp12,chr6,39086410,39118349,-,39118349,39128349,4.953724738413095,5.339214476851622,0.38548973843852696,Mixed,NSC
Kdm7a,chr6,39136623,39206789,-,39206789,39216789,4.383208620464802,4.304996932566166,-0.0782116878986363,Mixed,NSC
Slc37a3,chr6,39334773,39377675,-,39377675,39387675,5.691173003733159,5.308955607811609,-0.3822173959215496,Mixed,NSC
Mkrn1,chr6,39397804,39420462,-,39420462,39430462,6.829193662595749,6.417467839837074,-0.4117258227586751,Mixed,NSC
Dennd2a,chr6,39462378,39557867,-,39557867,39567867,7.7811240883708,5.99227929460605,-1.78884479376475,Mixed,NSC
Adck2,chr6,39573873,39588769,+,39563873,39573873,7.003612077271939,5.8840115874608365,-1.119600489811102,Mixed,NSC
Ndufb2,chr6,39592574,39603382,+,39582574,39592574,7.216837451553345,6.6476216410438225,-0.5692158105095224,Mixed,NSC
Braf,chr6,39603237,39725463,-,39725463,39735463,3.977300280511379,4.680649910283088,0.7033496297717088,Mixed,NSC
Mrps33,chr6,39801804,39810988,-,39810988,39820988,4.962203241252899,4.397435137180487,-0.564768104072412,Mixed,NSC
Tmem178b,chr6,39871461,40255150,+,39861461,39871461,4.508223453557491,6.077332154244185,1.5691087006866935,Mixed,NSC
Agk,chr6,40325172,40396762,+,40315172,40325172,5.317686737191677,4.547432667950789,-0.7702540692408881,Mixed,NSC
Dennd11,chr6,40401375,40436135,-,40436135,40446135,5.153364220708609,5.076963083664577,-0.07640113704403184,Mixed,NSC
Ssbp1,chr6,40471352,40484700,+,40461352,40471352,4.079557144892216,4.831960115714868,0.7524029708226525,Mixed,NSC
Ephb6,chr6,41605482,41620509,+,41595482,41605482,4.2518276908636095,4.713011396018664,0.46118370515505447,Mixed,NSC
Casp2,chr6,42264985,42282508,+,42254985,42264985,5.527933156251907,5.478233735978603,-0.04969942027330454,Mixed,NSC
Fam131b,chr6,42315312,42324643,-,42324643,42334643,5.861499581211805,4.543419454292457,-1.318080126919348,Mixed,NSC
Zyx,chr6,42349630,42360213,+,42339630,42349630,5.18848156040907,4.507573100864888,-0.6809084595441819,Mixed,NSC
Cul1,chr6,47453398,47526139,+,47443398,47453398,3.996463142812252,4.458903438953558,0.4624402961413061,Mixed,NSC
Ezh2,chr6,47530139,47595341,-,47595341,47605341,4.556065750181675,5.230824275370439,0.6747585251887633,Mixed,NSC
Pdia4,chr6,47796141,47813430,-,47813430,47823430,6.284324375331402,5.772287148455779,-0.5120372268756235,Mixed,NSC
Zfp786,chr6,47819266,47830867,-,47830867,47840867,7.459365125656128,6.326832428328196,-1.1325326973279326,Mixed,NSC
Zfp398,chr6,47835661,47873537,+,47825661,47835661,6.2236096189022065,6.080362498897315,-0.14324712000489193,Mixed,NSC
Zfp282,chr6,47877204,47908485,+,47867204,47877204,4.104371247816086,5.286929268193245,1.1825580203771588,Mixed,NSC
Zfp212,chr6,47920476,47932639,+,47910476,47920476,6.524428978955746,5.537458198869229,-0.9869707800865175,Mixed,NSC
Zfp783,chr6,47943171,47955913,+,47933171,47943171,5.391120724582672,5.703376198955378,0.31225547437270595,Mixed,NSC
Zfp956,chr6,47953390,47965300,+,47943390,47953390,6.686298735737801,6.034370862265429,-0.6519278734723724,Mixed,NSC
Zfp777,chr6,48024188,48048911,-,48048911,48058911,6.023096196842194,5.769854604572058,-0.2532415922701361,Mixed,NSC
Zfp746,chr6,48062395,48086593,-,48086593,48096593,6.279730316674709,5.241182116687297,-1.038548199987412,Mixed,NSC
Krba1,chr6,48395586,48419781,+,48385586,48395586,3.26157146447897,4.033827340976397,0.772255876497427,Mixed,NSC
Lrrc61,chr6,48554796,48570722,+,48544796,48554796,6.419739593553543,5.525217109580836,-0.8945224839727075,Mixed,NSC
Repin1,chr6,48593883,48599082,+,48583883,48593883,6.319936701846123,6.0231574067831035,-0.29677929506301925,Mixed,NSC
Zfp775,chr6,48602063,48623227,+,48592063,48602063,8.008611520481109,6.151247202193737,-1.857364318287372,Mixed,NSC
AI854703,chr6,48626764,48633689,+,48616764,48626764,8.623418338990211,6.2402744607687,-2.383143878221511,Euchromatin,NSC
Malsu1,chr6,49073795,49086751,+,49063795,49073795,4.971352113246918,5.007471141378084,0.036119028131166075,Mixed,NSC
Igf2bp3,chr6,49085223,49214957,-,49214957,49224957,5.20105689535141,5.6813410330732665,0.4802841377218563,Mixed,NSC
Tra2a,chr6,49243924,49264033,-,49264033,49274033,6.267978208053112,5.9995276339610415,-0.2684505740920704,Mixed,NSC
Ccdc126,chr6,49319274,49341582,+,49309274,49319274,5.343110578238964,4.787602404042085,-0.5555081741968788,Mixed,NSC
Fam221a,chr6,49367739,49390539,+,49357739,49367739,5.588098197627067,5.352533950054646,-0.23556424757242134,Mixed,NSC
Npy,chr6,49822710,49829507,+,49812710,49822710,3.7099889809489253,4.158407990276814,0.4484190093278886,Mixed,NSC
Osbpl3,chr6,50293330,50456201,-,50456201,50466201,5.9579268092751505,5.533657461935281,-0.42426934733986954,Mixed,NSC
Cycs,chr6,50562563,50566538,-,50566538,50576538,4.953357329750061,4.686329123532772,-0.2670282062172884,Mixed,NSC
Nfe2l3,chr6,51432670,51458768,+,51422670,51432670,5.371661644279957,4.985521637618541,-0.38614000666141557,Mixed,NSC
Cbx3,chr6,51470360,51483704,+,51460360,51470360,3.7235121764540677,4.755165793557962,1.0316536171038946,Mixed,NSC
Snx10,chr6,51523901,51590679,+,51513901,51523901,5.212010898697375,5.037511808538437,-0.17449909015893805,Mixed,NSC
Skap2,chr6,51857422,52012549,-,52012549,52022549,4.2187580741763115,4.995058220688502,0.7763001465121908,Mixed,NSC
Hotairm1,chr6,52156902,52162119,+,52146902,52156902,4.73055824970007,5.2601950592756275,0.5296368095755577,Mixed,NSC
Hoxa3,chr6,52169062,52213336,-,52213336,52223336,7.965699235665798,6.900699091494083,-1.065000144171715,Mixed,NSC
Gm15050,chr6,52172881,52174059,+,52162881,52172881,8.418164271092415,7.433484720702967,-0.9846795503894485,Mixed,NSC
Hoxaas3,chr6,52175217,52215076,+,52165217,52175217,7.616479261517524,7.0083726045489305,-0.6081066569685936,Mixed,NSC
5730596B20Rik,chr6,52177498,52180851,+,52167498,52177498,8.108403562116623,7.014743528624376,-1.093660033492247,Mixed,NSC
Hoxa4,chr6,52189671,52191753,-,52191753,52201753,5.946863250100613,5.575679027938842,-0.37118422216177027,Mixed,NSC
Hoxa5,chr6,52201754,52204587,-,52204587,52214587,8.524256175661087,6.284440952511628,-2.239815223149459,Euchromatin,NSC
Hoxa7,chr6,52214491,52221854,-,52221854,52231854,8.547203245842457,6.295528314423561,-2.251674931418896,Euchromatin,NSC
Hoxa9,chr6,52223100,52231089,-,52231089,52241089,7.85641853069067,6.593229250812531,-1.263189279878139,Mixed,NSC
Mir196b,chr6,52230081,52230165,-,52230165,52240165,7.400205917656422,6.054639679590861,-1.3455662380655609,Mixed,NSC
Hoxa10,chr6,52231197,52240854,-,52240854,52250854,7.850520812630653,6.274587200669447,-1.5759336119612062,Mixed,NSC
Hoxa11,chr6,52242106,52245810,-,52245810,52255810,6.677468842148781,5.722262955367565,-0.9552058867812159,Mixed,NSC
Hibadh,chr6,52546228,52640389,-,52640389,52650389,5.498662792468071,5.684612236988545,0.18594944452047368,Mixed,NSC
Tax1bp1,chr6,52713729,52766780,+,52703729,52713729,4.691338949871063,4.968690476973851,0.27735152710278843,Mixed,NSC
Creb5,chr6,53287270,53700376,+,53277270,53287270,6.597246123552322,5.738763109465441,-0.8584830140868815,Mixed,NSC
Tril,chr6,53815468,53820830,-,53820830,53830830,6.294144155859947,5.660999812424183,-0.633144343435764,Mixed,NSC
Chn2,chr6,54039554,54301810,+,54029554,54039554,6.548551731622219,6.403954787135125,-0.14459694448709381,Mixed,NSC
9130019P16Rik,chr6,54269681,54430221,-,54430221,54440221,5.952488519382477,5.934347157220046,-0.018141362162431562,Mixed,NSC
Prr15,chr6,54325835,54330201,+,54315835,54325835,5.710498706877232,5.902178272346656,0.19167956546942388,Mixed,NSC
Scrn1,chr6,54501173,54566489,-,54566489,54576489,6.071701593017577,5.4209476916035015,-0.6507539014140757,Mixed,NSC
Plekha8,chr6,54595111,54645839,+,54585111,54595111,5.9609827673733236,5.1640180557707955,-0.796964711602528,Mixed,NSC
Mturn,chr6,54681624,54703851,+,54671624,54681624,6.814140452980995,5.201754102540016,-1.6123863504409792,Mixed,NSC
Znrf2,chr6,54816916,54893500,+,54806916,54816916,6.459865640795231,5.700338819217682,-0.7595268215775492,Mixed,NSC
Nod1,chr6,54923949,54972612,-,54972612,54982612,4.979535244357586,4.999146289515495,0.01961104515790879,Mixed,NSC
Ggct,chr6,54982580,54992950,-,54992950,55002950,5.457657054841518,5.678041999141375,0.2203849442998571,Mixed,NSC
Gars,chr6,55038007,55079500,+,55028007,55038007,6.194052429020405,5.694169427331289,-0.49988300168911604,Mixed,NSC
Crhr2,chr6,55090049,55133016,-,55133016,55143016,7.107917454779148,6.419361936982472,-0.6885555177966758,Mixed,NSC
Adcyap1r1,chr6,55451978,55501451,+,55441978,55451978,8.252436321210862,6.636552235047023,-1.615884086163839,Mixed,NSC
Lsm5,chr6,56701063,56704710,-,56704710,56714710,3.5422912040948873,4.810095707158248,1.2678045030633607,Mixed,NSC
Avl9,chr6,56714899,56761912,+,56704899,56714899,3.50713212671876,4.733724708362421,1.226592581643661,Mixed,NSC
Kbtbd2,chr6,56777524,56797813,-,56797813,56807813,5.073101542127133,5.6010233781298,0.5279218360026672,Mixed,NSC
Fkbp9,chr6,56832059,56879358,+,56822059,56832059,4.7986035398244855,4.974016900658607,0.1754133608341215,Mixed,NSC
Nt5c3,chr6,56882400,56923932,-,56923932,56933932,4.600449532604218,4.123193987782796,-0.4772555448214222,Mixed,NSC
Pyurf,chr6,57686576,57692078,-,57692078,57702078,4.365690873026848,4.541668294227123,0.17597742120027515,Mixed,NSC
Lancl2,chr6,57702540,57739439,+,57692540,57702540,4.278975956618786,4.587603439112505,0.3086274824937192,Mixed,NSC
Vopp1,chr6,57727807,57825159,-,57825159,57835159,4.5503387206077575,4.235263866897424,-0.3150748537103336,Mixed,NSC
Nap1l5,chr6,58905233,58907076,-,58907076,58917076,4.952111711466312,5.045784163427354,0.09367245196104168,Mixed,NSC
Tigd2,chr6,59208870,59212033,+,59198870,59208870,1.6158896691203117,1.6020952110687894,-0.013794458051522351,Mixed,NSC
Gprin3,chr6,59347226,59426294,-,59426294,59436294,2.5280661247014997,4.125148461465041,1.597082336763541,Mixed,NSC
A730020E08Rik,chr6,61172293,61180810,-,61180810,61190810,4.139311412930489,4.499609982093175,0.3602985691626861,Mixed,NSC
Grid2,chr6,63255876,64704323,+,63245876,63255876,3.0126637513041494,4.204359559643269,1.1916958083391194,Mixed,NSC
Atoh1,chr6,64729125,64731245,+,64719125,64729125,3.114414581358433,2.721611906041702,-0.3928026753167311,Mixed,NSC
Smarcad1,chr6,65042583,65116061,+,65032583,65042583,3.7046916625261312,4.865317366840443,1.1606257043143113,Mixed,NSC
Ndnf,chr6,65671590,65712326,+,65661590,65671590,4.413135689795017,5.247600466469924,0.8344647766749071,Mixed,NSC
Prdm5,chr6,65778988,65937010,+,65768988,65778988,4.40448184016943,4.698878740318617,0.29439690014918707,Mixed,NSC
Mad2l1,chr6,66535390,66547220,+,66525390,66535390,4.343095407545567,4.53607297873497,0.19297757118940329,Mixed,NSC
Gng12,chr6,66896397,67021350,+,66886397,66896397,3.292118302077055,4.291618388263385,0.9995000861863299,Mixed,NSC
Gadd45a,chr6,67035096,67037457,-,67037457,67047457,5.183563150966167,5.353442170031865,0.16987901906569824,Mixed,NSC
Serbp1,chr6,67238176,67297736,+,67228176,67238176,5.275054642498493,4.494092672300338,-0.7809619701981552,Mixed,NSC
Il12rb2,chr6,67291318,67376188,-,67376188,67386188,3.44014313813448,4.35819404429992,0.9180509061654405,Mixed,NSC
Rpia,chr6,70765720,70792232,-,70792232,70802232,5.160802663600444,4.926890559546153,-0.23391210405429153,Mixed,NSC
Eif2ak3,chr6,70844515,70905245,+,70834515,70844515,4.84831884264946,4.9226030206680305,0.07428417801857012,Mixed,NSC
Foxi3,chr6,70956531,70961066,+,70946531,70956531,5.031643554294109,5.249610468606154,0.2179669143120453,Mixed,NSC
Thnsl2,chr6,71128166,71144439,-,71144439,71154439,6.201578986251355,5.360969467335939,-0.8406095189154161,Mixed,NSC
Mir8112,chr6,71271671,71271801,+,71261671,71271671,5.44147591394186,5.038912047890822,-0.4025638660510378,Mixed,NSC
Rmnd5a,chr6,71388634,71440637,-,71440637,71450637,5.44482842618227,5.070246935355663,-0.37458149082660697,Mixed,NSC
Rnf103,chr6,71493894,71510881,+,71483894,71493894,4.467693972861767,4.6695431343396505,0.20184916147788368,Mixed,NSC
Chmp3,chr6,71543797,71582609,+,71533797,71543797,3.5660988219559195,4.9692481123209,1.40314929036498,Mixed,NSC
Kdm3a,chr6,71588972,71632990,-,71632990,71642990,4.734528752624989,5.624974053720632,0.8904453010956432,Mixed,NSC
Reep1,chr6,71707561,71810710,+,71697561,71707561,5.465944163799286,5.622407006716728,0.15646284291744283,Mixed,NSC
Immt,chr6,71831331,71877388,+,71821331,71831331,5.833318914043903,5.794742479201158,-0.03857643484274487,Mixed,NSC
Ptcd3,chr6,71880638,71908750,-,71908750,71918750,6.679159414827824,6.059316169361273,-0.6198432454665506,Mixed,NSC
Polr1a,chr6,71909053,71984935,+,71899053,71909053,4.753004865837097,4.872647781089942,0.11964291525284487,Mixed,NSC
St3gal5,chr6,72097592,72154571,+,72087592,72097592,5.3861805624485015,4.947203655795256,-0.4389769066532452,Mixed,NSC
Atoh8,chr6,72206177,72235577,-,72235577,72245577,9.437910184633731,7.4166430462817345,-2.0212671383519965,Euchromatin,NSC
Usp39,chr6,72318678,72345184,-,72345184,72355184,6.107206800913811,5.679680224609375,-0.42752657630443647,Mixed,NSC
Tmem150a,chr6,72355447,72359762,+,72345447,72355447,6.322743143415451,5.704380400101344,-0.6183627433141075,Mixed,NSC
Rnf181,chr6,72359714,72366956,-,72366956,72376956,6.959093612909317,6.12528868837754,-0.8338049245317771,Mixed,NSC
Vamp5,chr6,72368794,72380468,-,72380468,72390468,7.866064780557156,6.481943054250876,-1.3841217263062804,Mixed,NSC
Mat2a,chr6,72432799,72439558,-,72439558,72449558,5.808209985911846,5.685899339628219,-0.1223106462836272,Mixed,NSC
Tgoln1,chr6,72608432,72617000,-,72617000,72627000,6.734031157851219,5.935095102608204,-0.7989360552430149,Mixed,NSC
Tcf7l1,chr6,72626378,72789254,-,72789254,72799254,6.415534879851341,5.402896420280139,-1.0126384595712024,Mixed,NSC
Kcmf1,chr6,72841114,72899979,-,72899979,72909979,6.848815324044228,5.986688208544255,-0.8621271154999732,Mixed,NSC
Tmsb10,chr6,72957347,72958748,-,72958748,72968748,5.974084560585022,5.667178795405229,-0.30690576517979373,Mixed,NSC
Suclg1,chr6,73248382,73276911,+,73238382,73248382,4.463067832362652,4.592406630472342,0.12933879810969007,Mixed,NSC
Ctnna2,chr6,76881637,77979699,-,77979699,77989699,2.6777114596128464,3.872350657373667,1.1946391977608206,Mixed,NSC
Lrrtm1,chr6,77242689,77257791,+,77232689,77242689,3.0296267229795455,4.336142602439722,1.3065158794601763,Mixed,NSC
Gcfc2,chr6,81923669,81959915,+,81913669,81923669,4.713738183319569,5.070018679157893,0.3562804958383241,Mixed,NSC
Mrpl19,chr6,81957851,81965958,-,81965958,81975958,6.285869802057743,5.194543830728531,-1.091325971329212,Mixed,NSC
Eva1a,chr6,82041043,82093099,+,82031043,82041043,4.276485517024994,4.5905360374728845,0.31405052044789095,Mixed,NSC
