gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Fgf18,chr11,33142400,33152400,36.47249794411659,15.168905847946803,2.4044250989304774,Neurons,intermediate,1.0
Npm1,chr11,33158206,33168206,85.41621996418634,18.06146993223826,4.729195369183397,Neurons,intermediate,1.0
Pank3,chr11,35764484,35774484,45.66596135029793,29.200534045418106,1.5638741839197092,Neither,,
Wwc1,chr11,35975527,35985527,60.76122088996569,23.422734294048947,2.5941130581583463,Neurons,intermediate,1.0
Tenm2,chr11,37230964,37240964,14.661558379252753,11.34902178630829,1.2918786002279756,Neither,,
Nudcd2,chr11,40728667,40738667,31.292658725659052,20.909006360967954,1.4966114690210655,Neither,,
Ccng1,chr11,40750311,40760311,73.34824907479286,30.51871226592859,2.403386107371235,Neurons,intermediate,1.0
Pwwp2a,chr11,43676998,43686998,99.66091825660068,51.45208034229279,1.936965766857069,Neither,,
Adra1b,chr11,43896210,43906210,1.6582719435691835,2.6193442810376486,0.6330866681306445,Neither,,
Thg1l,chr11,45950494,45960494,32.60254118857383,18.81024898171425,1.7332328360069713,Neither,,
Nipal4,chr11,46161508,46171508,7.6012158227284745,3.848586319446563,1.9750669965021208,Neither,,
Trim41,chr11,48812353,48822353,58.416762312459944,18.314596396048866,3.189628701021366,Neurons,intermediate,1.0
Mgat1,chr11,49239191,49249191,47.57040773139795,28.88383970359961,1.6469558140315241,Neither,,
Gfpt2,chr11,49789178,49799178,16.21306605235736,13.392045205672582,1.2106489937391978,Neither,,
Mapk9,chr11,49841751,49851751,52.17961551027298,36.74299124643803,1.4201243214059611,Neither,,
Rasgef1c,chr11,49896835,49906835,18.784130111058555,8.305166854540508,2.261740244362352,Neurons,intermediate,1.0
Rnf130,chr11,50020346,50030346,17.921053950246176,12.22654687245687,1.4657494170015821,Neither,,
Mrnip,chr11,50169444,50179444,22.43565320960681,18.514509792319934,1.2117875904504594,Neither,,
Mgat4b,chr11,50205890,50215890,49.177549526135124,23.1920305664142,2.120450358380958,Neurons,intermediate,1.0
Maml1,chr11,50287311,50297311,31.72977693152428,15.994813668489456,1.9837540836148313,Neither,,
Hnrnph1,chr11,50371990,50381990,58.6614942612648,22.681314261396725,2.586335764550727,Neurons,intermediate,1.0
Clk4,chr11,51256730,51266730,28.994231758832935,13.136172571182252,2.2072054551444937,Neurons,intermediate,1.0
Col23a1,chr11,51284920,51294920,15.984316545009614,12.803614886760712,1.2484221593963931,Neither,,
Hnrnpab,chr11,51601847,51611847,21.797365852220853,16.32903119464715,1.3348842066862048,Neither,,
Rmnd5b,chr11,51630896,51640896,24.68429876066844,15.52904527906577,1.5895567510479596,Neither,,
Sec24a,chr11,51758634,51768634,5.936958056704204,7.6296686201890305,0.7781410113925906,Neither,,
Jade2,chr11,51852653,51862653,30.073552229555446,10.997491905085246,2.734582802070481,Neurons,intermediate,1.0
Cdkn2aipnl,chr11,51962661,51972661,8.705587864748638,9.28301128522555,0.9377978327575758,Neither,,
Ube2b,chr11,51995762,52005762,37.100982479604085,19.289660091360407,1.9233611325386257,Neither,,
Ppp2ca,chr11,52093681,52103681,31.746775518027942,17.87040513418515,1.77650004460716,Neither,,
Fstl4,chr11,52759634,52769634,11.701327919149398,4.068798082097372,2.8758684218405923,Neurons,intermediate,1.0
Hspa4,chr11,53295457,53305457,42.36920758915742,16.903821839761736,2.5064868756185748,Neurons,intermediate,1.0
Gdf9,chr11,53426023,53436023,69.4479939621687,16.000118748116492,4.340467408739951,Neurons,intermediate,1.0
Kif3a,chr11,53562379,53572379,15.128683517694475,15.45800457567374,0.9786957587981622,Neither,,
Slc22a5,chr11,53886660,53896660,41.73906161276499,23.726287354707722,1.7591905968585182,Neither,,
Slc22a21,chr11,53975332,53985332,13.217920075098673,13.706215323130289,0.9643741735760141,Neither,,
Slc22a4,chr11,54023090,54033090,37.996869717677434,15.850941960136096,2.3971363855370016,Neurons,intermediate,1.0
P4ha2,chr11,54095095,54105095,11.622260065833729,6.4286611461639405,1.8078818904257958,Neither,,
Acsl6,chr11,54298798,54308798,12.186675352795918,13.776051737348238,0.8846275830800371,Neither,,
Rapgef6,chr11,54517847,54527847,30.14540752275785,9.227053439303239,3.2670676203468716,Neurons,intermediate,1.0
Lyrm7,chr11,54855916,54865916,35.122348036336895,19.67457139635086,1.7851645826882516,Neither,,
Gm2a,chr11,55093115,55103115,57.51900043328603,37.31639844357968,1.5413867048357188,Neither,,
Slc36a1,chr11,55199350,55209350,18.017623163143792,10.94871587006251,1.645638025223585,Neither,,
G3bp1,chr11,55464685,55474685,227.3590217648347,100.27489338382084,2.2673574021622307,Neurons,intermediate,1.0
Larp1,chr11,58004064,58014064,14.334032874329884,9.804912054896354,1.4619236556203263,Neither,,
Cnot8,chr11,58099153,58109153,40.85108106616338,21.900716834584873,1.8652851125700476,Neither,,
Mrpl22,chr11,58166661,58176661,20.72096963346799,9.501957244992255,2.18070541670648,Neurons,intermediate,1.0
Zfp672,chr11,58325339,58335339,59.86035031371912,14.76230237184763,4.054946769541551,Neurons,intermediate,1.0
Iba57,chr11,59158739,59168739,61.72168409636816,22.866840661529704,2.699178474628826,Neurons,intermediate,1.0
Guk1,chr11,59187212,59197212,18.071348343499505,10.889983482122423,1.6594468093699493,Neither,,
2310033P09Rik,chr11,59203321,59213321,19.107427696029344,11.46143407441775,1.6671061903743503,Neither,,
Wnt9a,chr11,59301928,59311928,35.43743091556231,12.867948950831094,2.75393002031404,Neurons,intermediate,1.0
Jmjd4,chr11,59445045,59455045,16.119052427132925,6.930937453548114,2.325666987354098,Neurons,intermediate,1.0
Nt5m,chr11,59834447,59844447,29.535507617998125,18.15222240535418,1.6271014622036766,Neither,,
Pemt,chr11,60041489,60051489,47.40201154708862,16.83767969596386,2.8152341892126205,Neurons,intermediate,1.0
Rai1,chr11,60100013,60110013,13.82080398575465,11.505394202192624,1.2012455847119752,Neither,,
Srebf1,chr11,60217581,60227581,27.733206438350678,15.480604210384689,1.7914808790051429,Neither,,
Atpaf2,chr11,60413457,60423457,28.501721696138386,22.722673116270702,1.2543296094740528,Neither,,
Alkbh5,chr11,60531381,60541381,59.48032293984095,17.079710209035873,3.4825135913824465,Neurons,intermediate,1.0
Flii,chr11,60722263,60732263,35.117132646608354,14.264919387062392,2.4617827618751167,Neurons,intermediate,1.0
Mief2,chr11,60723398,60733398,35.457221532948815,15.28384177203973,2.3199155069646347,Neurons,intermediate,1.0
Top3a,chr11,60772365,60782365,27.045235208908718,13.356810318787893,2.024827377451522,Neurons,intermediate,1.0
Tmem11,chr11,60874272,60884272,37.77592449254989,27.866868563008307,1.3555855551956526,Neither,,
Usp22,chr11,61170055,61180055,182.05482266422112,53.07471004140377,3.43016141816318,Neurons,intermediate,1.0
Aldh3a2,chr11,61262464,61272464,40.47639388901393,21.158408753434816,1.9130169173257447,Neither,,
Mapk7,chr11,61489406,61499406,65.49007133822441,22.613849465966226,2.8960160647034803,Neurons,intermediate,1.0
B9d1,chr11,61500144,61510144,36.27552697002093,14.752856388107936,2.4588815898229783,Neurons,intermediate,1.0
Epn2,chr11,61574687,61584687,12.782678439060845,11.332793098815282,1.1279371579100947,Neither,,
Fam83g,chr11,61679091,61689091,16.766486018713316,7.464960344171523,2.24602479392998,Neurons,intermediate,1.0
Ulk2,chr11,61850073,61860073,12.509418255607287,8.044953217109045,1.5549398384323418,Neither,,
Specc1,chr11,61951763,61961763,6.657941319704055,6.758540677118302,0.9851152249841693,Neither,,
Ubb,chr11,62546171,62556171,44.29597751451333,15.829801516822974,2.7982648719529553,Neurons,intermediate,1.0
Pmp22,chr11,63123982,63133982,37.4841434360981,24.91209810650349,1.504656222685338,Neither,,
2810001G20Rik,chr11,64074484,64084484,18.204422500308358,12.986601233450571,1.4017849761504841,Neither,,
Elac2,chr11,64974038,64984038,30.40606132384936,13.259991763631504,2.2930678891705494,Neurons,intermediate,1.0
Myocd,chr11,65264989,65274989,18.104795946613947,6.598704512166978,2.7436894489261547,Neurons,intermediate,1.0
Sco1,chr11,67047670,67057670,9.24792948993047,7.215060505986215,1.2817535601063383,Neither,,
Ntn1,chr11,68395823,68405823,42.58352601734797,20.856834408764048,2.0417060989588314,Neurons,intermediate,1.0
Myh10,chr11,68686559,68696559,83.71706488084793,50.110475234508506,1.6706499886314448,Neither,,
Ndel1,chr11,68866858,68876858,8.675904347753525,3.648148347218831,2.3781665442326676,Neurons,intermediate,1.0
Pfas,chr11,69003460,69013460,14.836095588684081,14.112773863752684,1.0512529805915178,Neither,,
Borcs6,chr11,69054717,69064717,97.07948567110698,31.850127064387,3.048009368215543,Neurons,intermediate,1.0
Tmem107,chr11,69065806,69075806,43.684110117928185,26.020478174066543,1.678835793320132,Neither,,
Per1,chr11,69090217,69100217,237.66590940419835,66.17199706714948,3.591638758658314,Neurons,intermediate,1.0
Hes7,chr11,69115404,69125404,80.81896566503842,23.080508823076883,3.501611090316698,Neurons,intermediate,1.0
Aloxe3,chr11,69120896,69130896,85.0816961514473,22.280207586248718,3.81871200356138,Neurons,intermediate,1.0
Rnf227,chr11,69335461,69345461,11.52755409461657,8.059221407930055,1.4303558012779958,Neither,,
Kdm6b,chr11,69408675,69418675,72.24249866398175,47.00860108582179,1.5367932036967322,Neither,,
Fxr2,chr11,69627990,69637990,126.78107847213744,40.19272547209263,3.1543289732906135,Neurons,intermediate,1.0
Sox15,chr11,69650314,69660314,19.022455612023673,19.559474782911938,0.9725442949338584,Neither,,
Eif4a1,chr11,69667423,69677423,64.80354637581507,23.510394702283545,2.7563784954031743,Neurons,intermediate,1.0
Polr2a,chr11,69753637,69763637,82.35169452820618,39.765414313149456,2.070937671608126,Neurons,intermediate,1.0
Plscr3,chr11,69841376,69851376,23.814496176926298,15.786918902357419,1.5084955034113807,Neither,,
Neurl4,chr11,69896072,69906072,42.13244576082229,17.814443395574887,2.365072252063065,Neurons,intermediate,1.0
Eif5a,chr11,69916958,69926958,195.63777938187914,49.1628178164641,3.979384991971761,Neurons,intermediate,1.0
Slc2a4,chr11,69943188,69953188,20.146535194778444,13.200664436737696,1.5261758445059976,Neither,,
Elp5,chr11,69977517,69987517,39.03544014414152,9.691363111591338,4.027858588587321,Neurons,intermediate,1.0
Gabarap,chr11,69986143,69996143,72.62476577448051,33.48036226421197,2.169175028673779,Neurons,intermediate,1.0
Phf23,chr11,69990777,70000777,87.84571583998996,40.741964246090255,2.1561482728074397,Neurons,intermediate,1.0
Dvl2,chr11,69995595,70005595,50.58297843114534,24.300357257644336,2.0815734474534566,Neurons,intermediate,1.0
Dlg4,chr11,70011942,70021942,47.97511598534584,39.3646297255516,1.2187366252350436,Neither,,
0610010K14Rik,chr11,70232914,70242914,38.9737551931858,19.281867081038158,2.0212645917216547,Neurons,intermediate,1.0
Arrb2,chr11,70427635,70437635,40.66289135861397,16.45388664142291,2.4713243894755252,Neurons,intermediate,1.0
Med11,chr11,70446919,70456919,38.65036316922505,17.866944586316745,2.163232945762037,Neurons,intermediate,1.0
Gltpd2,chr11,70514196,70524196,10.859819095802308,5.673484381977716,1.9141357170735158,Neither,,
Mink1,chr11,70557881,70567881,38.126246147489546,24.081681728045144,1.5832053001135848,Neither,,
Chrne,chr11,70614216,70624216,15.150386416165034,10.552394037326176,1.4357297844048216,Neither,,
Slc25a11,chr11,70642479,70652479,29.780643902842204,18.982460476863384,1.5688505680883729,Neither,,
Spag7,chr11,70664416,70674416,65.05333144613901,40.37114511867364,1.6113818732391776,Neither,,
Inca1,chr11,70695155,70705155,17.308468143463134,8.392716850241024,2.06232003918565,Neurons,intermediate,1.0
C1qbp,chr11,70978026,70988026,12.22019278494517,9.19484145638148,1.329027024872083,Neither,,
Dhx33,chr11,70999437,71009437,28.706214765946072,14.97314417306582,1.9171801482806627,Neither,,
Derl2,chr11,71014841,71024841,73.82630845848719,37.095745299577715,1.9901556866503396,Neither,,
6330403K07Rik,chr11,71028513,71038513,19.528886444274587,12.523005426049231,1.559440867417685,Neither,,
Txndc17,chr11,72202547,72212547,16.784397052701316,16.17659494503339,1.0375729323589533,Neither,,
Med31,chr11,72210592,72220592,25.280755153163273,12.768821118752163,1.9798816913517732,Neither,,
Tekt1,chr11,72357442,72367442,13.102089633194604,9.841604951699574,1.3312960332686354,Neither,,
Mybbp1a,chr11,72436355,72446355,22.631255385637285,21.3047585486571,1.062262936890397,Neither,,
Ube2g1,chr11,72602283,72612283,22.382984426418943,12.934312008778255,1.7305121765446871,Neither,,
Ankfy1,chr11,72685006,72695006,17.833326508633295,14.075373993587496,1.2669877558321263,Neither,,
Atp2a3,chr11,72956169,72966169,8.550454214366276,6.431910077492396,1.329380248067746,Neither,,
Rap1gap2,chr11,74605915,74615915,3.761519541025162,6.738912934422491,0.5581789789583496,Neither,,
Cluh,chr11,74644495,74654495,42.07742258763313,22.564034545461336,1.8648004860503475,Neither,,
Pafah1b1,chr11,74719670,74729670,20.33192835799853,11.697218006372452,1.7381849553391269,Neither,,
Mettl16,chr11,74765830,74775830,24.633318732420605,19.144926687558492,1.2866760544154392,Neither,,
Mnt,chr11,74825920,74835920,134.453545713981,71.26182500469685,1.8867541731511814,Neither,,
Tsr1,chr11,74893071,74903071,18.628939159456888,12.192881816744803,1.5278536640840132,Neither,,
Hic1,chr11,75164519,75174519,52.61271735174656,20.526012899192175,2.5632214892458336,Neurons,intermediate,1.0
Mir132,chr11,75168682,75178682,43.33708277106285,16.361539106265703,2.648716755165581,Neurons,intermediate,1.0
Ovca2,chr11,75173835,75183835,24.963892002185187,15.298837616523107,1.6317508968932117,Neither,,
Smyd4,chr11,75343433,75353433,27.108004506285983,18.41226480449041,1.4722797436453796,Neither,,
Wdr81,chr11,75449717,75459717,35.21577712848981,20.58298854159514,1.7109166172504056,Neither,,
Mir22hg,chr11,75456539,75466539,191.21014799558318,57.651410885198906,3.316660339437996,Neurons,intermediate,1.0
Prpf8,chr11,75481816,75491816,24.127427770821253,9.797846447904904,2.4625235656740134,Neurons,intermediate,1.0
Slc43a2,chr11,75526694,75536694,40.25626446800232,26.80533886578083,1.5018002447039638,Neither,,
Gm12339,chr11,75789768,75799768,11.760500534756979,7.66105634112358,1.5351016897797893,Neither,,
Gemin4,chr11,76212664,76222664,21.751506531000135,19.32067058420181,1.1258152990189678,Neither,,
Dbil5,chr11,76212608,76222608,21.745701674938203,19.314822978019716,1.1258556032164948,Neither,,
Abr,chr11,76618558,76628558,8.15854589721362,18.812943213748934,0.43366664133930755,NSCs,,
Cpd,chr11,76842018,76852018,24.472221248944603,31.204706760986642,0.7842477558398575,Neither,,
Taok1,chr11,77602815,77612815,18.13415206138293,9.850308444341023,1.8409730176318444,Neither,,
Nufip2,chr11,77681155,77691155,46.37115286986033,16.552848932941753,2.801400112918164,Neurons,intermediate,1.0
Sez6,chr11,77925800,77935800,16.074295090913775,18.66103910402457,0.8613826379822054,Neither,,
Phf12,chr11,77977754,77987754,73.14866268612543,32.29133340809345,2.265272287201109,Neurons,intermediate,1.0
Dhrs13os,chr11,78027665,78037665,17.61792436861992,14.31451745291551,1.230773194176489,Neither,,
Flot2,chr11,78032931,78042931,8.705406907908122,8.329486372534433,1.0451312984451533,Neither,,
Traf4,chr11,78160589,78170589,36.52251190315883,42.81541741705735,0.853022441598538,Neither,,
Nek8,chr11,78171675,78181675,49.238864567915606,28.17954976471265,1.747326163087748,Neither,,
Mir7653,chr11,78173827,78183827,57.43481919313272,32.596990346638364,1.7619669356700536,Neither,,
Supt6,chr11,78240987,78250987,19.583220754440624,16.259326838413873,1.2044299834218108,Neither,,
Spag5,chr11,78296529,78306529,16.592674419768652,15.054853754639629,1.1021478315360649,Neither,,
Pigs,chr11,78323415,78333415,29.744599655588463,25.328586369037627,1.1743489834848855,Neither,,
Slc13a2os,chr11,78389485,78399485,9.590595349550247,6.8594865680138275,1.3981506129440844,Neither,,
Sarm1,chr11,78492754,78502754,20.728008178154628,12.285063557108243,1.6872528238701072,Neither,,
Tnfaip1,chr11,78531332,78541332,47.766093105570484,30.028264474590618,1.5907044226944684,Neither,,
Tmem97,chr11,78545777,78555777,23.313742782878876,13.737659902596475,1.6970679830611093,Neither,,
Nlk,chr11,78692373,78702373,67.91892361353239,37.21622885728677,1.8249813508504948,Neither,,
Lyrm9,chr11,78821584,78831584,20.18402303835551,10.41014894472758,1.9388793710370587,Neither,,
Wsb1,chr11,79249671,79259671,21.76800848301252,12.52801739920775,1.7375461566958783,Neither,,
Nf1,chr11,79334693,79344693,14.54292324646314,10.477400278369586,1.3880278370662955,Neither,,
Rab11fip4,chr11,79586212,79596212,13.396804753541948,18.763758527231218,0.7139723490951779,Neither,,
Utp6,chr11,79957390,79967390,25.30657873249054,17.710778652628264,1.4288800751702164,Neither,,
Suz12,chr11,79988106,79998106,22.598118310864766,11.079936571836472,2.039553039347335,Neurons,intermediate,1.0
Adap2,chr11,80149105,80159105,10.835407449563343,7.4403572707573575,1.4563020370203812,Neither,,
Rhot1,chr11,80204019,80214019,18.806045507939654,12.948813809593517,1.4523373171067322,Neither,,
Zfp207,chr11,80378279,80388279,23.77816789868673,14.136724617695807,1.6820139418237048,Neither,,
Myo1d,chr11,80775025,80785025,11.551287907918294,9.655670837402344,1.1963216334149525,Neither,,
Asic2,chr11,81963457,81973457,16.207268161153795,5.029517314831415,3.2224301352657827,Neurons,intermediate,1.0
Tmem132e,chr11,82383900,82393900,16.4506319437027,5.595675243616104,2.9398832540309785,Neurons,intermediate,1.0
Rad51d,chr11,82885614,82895614,29.886306046819687,16.346712895989416,1.828276194546253,Neither,,
Pex12,chr11,83297586,83307586,26.114611549663547,12.69206715525786,2.0575538429014077,Neurons,intermediate,1.0
Ap2b1,chr11,83294024,83304024,26.091299935118357,12.053515168944992,2.164621653469247,Neurons,intermediate,1.0
Taf15,chr11,83468086,83478086,34.54132671483358,22.237193918093045,1.5533131941944085,Neither,,
Heatr6,chr11,83748696,83758696,13.564346032714843,8.194040726343792,1.6553915809944113,Neither,,
Ddx52,chr11,83937062,83947062,7.4660087487697595,5.337497531890869,1.398784487329747,Neither,,
Acaca,chr11,84124672,84134672,11.081421080907186,11.89815725696087,0.9313560782216201,Neither,,
Aatf,chr11,84508522,84518522,23.55482155542374,15.299218104569116,1.5396095012456281,Neither,,
Mrm1,chr11,84814515,84824515,40.60050794792175,25.922256623884042,1.5662412627500022,Neither,,
Dhrs11,chr11,84823994,84833994,41.71502769063314,23.323051111793518,1.788575066387414,Neither,,
Znhit3,chr11,84911366,84921366,19.127731867297488,14.214523874799411,1.3456470322729968,Neither,,
Appbp2os,chr11,85229775,85239775,16.252092047055562,14.461885324637095,1.1237879213001845,Neither,,
Ppm1d,chr11,85306244,85316244,34.45517435730298,26.895755326477687,1.2810636451389554,Neither,,
2610027K06Rik,chr11,85827223,85837223,19.770856790153186,20.42536017700831,0.9679563355954005,Neither,,
Tbx4,chr11,85881422,85891422,9.211672204589844,9.085453231374423,1.0138924245165397,Neither,,
Med13,chr11,86352602,86362602,21.564220426956812,18.680124762034414,1.1543938116935948,Neither,,
Rnft1,chr11,86479657,86489657,87.52026608086426,29.30806210532188,2.98621811863064,Neurons,intermediate,1.0
Rps6kb1,chr11,86539805,86549805,31.25423469432195,16.920162659128508,1.847159233865884,Neither,,
Ptrh2,chr11,86678985,86688985,16.08104223616918,7.918810145020484,2.030739712364651,Neurons,intermediate,1.0
Cltc,chr11,86752565,86762565,63.0874808438619,26.32945542383194,2.3960799731071787,Neurons,intermediate,1.0
Dhx40,chr11,86802746,86812746,13.678460385481516,8.665073830604554,1.5785740148191194,Neither,,
Smg8,chr11,87081774,87091774,5.555739682769776,10.713220440546673,0.5185872645486495,Neither,,
Prr11,chr11,87103708,87113708,142.102153592062,59.893067997813226,2.372597670188649,Neurons,intermediate,1.0
Ska2,chr11,87104234,87114234,142.08243332769075,59.352574884613354,2.393871430243954,Neurons,intermediate,1.0
Trim37,chr11,87122077,87132077,25.569904543145498,11.67048573686282,2.1909888859535185,Neurons,intermediate,1.0
Rad51c,chr11,87399954,87409954,19.30105734462738,16.377711295986177,1.1784953951018573,Neither,,
Mtmr4,chr11,87587162,87597162,128.8039221546332,48.66302363661924,2.6468540696617833,Neurons,intermediate,1.0
Hsf5,chr11,87612164,87622164,5.0770219654719035,8.312364637732506,0.6107795058009923,Neither,,
Tspoap1,chr11,87755541,87765541,26.933869460280732,15.873801239848136,1.6967498240225167,Neither,,
Mks1,chr11,87848215,87858215,14.192501633485158,11.767804131150248,1.206045025504508,Neither,,
Srsf1,chr11,88042373,88052373,24.89545972235203,13.101687594803176,1.9001719848843663,Neither,,
Scpep1,chr11,88950465,88960465,11.849455023050309,8.404202643156053,1.409943991855062,Neither,,
Trim25,chr11,88994376,89004376,13.56618898817698,8.306661040655772,1.6331699249288247,Neither,,
Dgke,chr11,89061850,89071850,7.217882308324178,4.218604149142902,1.7109645876090658,Neither,,
Pctp,chr11,89997894,90007894,13.215006779813768,5.940927290956179,2.224401365748215,Neurons,intermediate,1.0
Mmd,chr11,90244456,90254456,42.63137832849821,16.03418836581707,2.6587799367121754,Neurons,intermediate,1.0
Hlf,chr11,90385895,90395895,23.021312438408533,11.696260889649393,1.968262563190707,Neither,,
Mbtd1,chr11,93880852,93890852,61.292798115317034,25.316967250267666,2.4210166055600126,Neurons,intermediate,1.0
Tob1,chr11,94206454,94216454,81.67678613438606,23.971714506554605,3.407215037207836,Neurons,intermediate,1.0
Ankrd40,chr11,94323001,94333001,20.36860423632463,11.893046868125596,1.7126481096206108,Neither,,
Rsad1,chr11,94544255,94554255,39.54122579511007,21.433551582853,1.8448284523570675,Neither,,
Eme1,chr11,94648964,94658964,19.29132192571958,13.183999693743388,1.4632374373365988,Neither,,
Sgca,chr11,94971327,94981327,32.364119439482685,16.75543382358551,1.9315596229997858,Neither,,
