gene,chrom,start,end,s2s_signal,s3_signal,ratio,state
Wnt9a,chr11,59301928,59311928,20.31295596533815,20.31295596533815,1.0,intermediate
Jmjd4,chr11,59445045,59455045,11.258610963890947,11.258610963890947,1.0,intermediate
Pemt,chr11,60041489,60051489,27.611846992717187,27.611846992717187,1.0,intermediate
Alkbh5,chr11,60531381,60541381,34.79766836128434,34.79766836128434,1.0,intermediate
Flii,chr11,60722263,60732263,23.060205334975322,23.060205334975322,1.0,intermediate
Mief2,chr11,60723398,60733398,22.244154601007697,22.244154601007697,1.0,intermediate
Top3a,chr11,60772365,60782365,17.23307380044957,17.23307380044957,1.0,intermediate
Usp22,chr11,61170055,61180055,103.5155040993293,103.5155040993293,1.0,intermediate
Mapk7,chr11,61489406,61499406,37.85695420451562,37.85695420451562,1.0,intermediate
B9d1,chr11,61500144,61510144,22.919759335386754,22.919759335386754,1.0,intermediate
Fam83g,chr11,61679091,61689091,8.715238283103703,8.715238283103703,1.0,intermediate
Ubb,chr11,62546171,62556171,28.32017339053452,28.32017339053452,1.0,intermediate
Elac2,chr11,64974038,64984038,16.493605687473217,16.493605687473217,1.0,intermediate
Myocd,chr11,65264989,65274989,11.294388575977088,11.294388575977088,1.0,intermediate
Ntn1,chr11,68395823,68405823,31.992217403611537,31.992217403611537,1.0,intermediate
Ndel1,chr11,68866858,68876858,7.40760570176045,7.40760570176045,1.0,intermediate
Borcs6,chr11,69054717,69064717,62.09609371990761,62.09609371990761,1.0,intermediate
Per1,chr11,69090217,69100217,135.54377371073562,135.54377371073562,1.0,intermediate
Hes7,chr11,69115404,69125404,56.09745580019753,56.09745580019753,1.0,intermediate
Aloxe3,chr11,69120896,69130896,57.045076466916015,57.045076466916015,1.0,intermediate
Fxr2,chr11,69627990,69637990,79.86416054256756,79.86416054256756,1.0,intermediate
Eif4a1,chr11,69667423,69677423,41.04611000699004,41.04611000699004,1.0,intermediate
Polr2a,chr11,69753637,69763637,61.42206950581471,61.42206950581471,1.0,intermediate
Neurl4,chr11,69896072,69906072,26.566366101795435,26.566366101795435,1.0,intermediate
Eif5a,chr11,69916958,69926958,101.58187263516783,101.58187263516783,1.0,intermediate
Elp5,chr11,69977517,69987517,23.790636908268926,23.790636908268926,1.0,intermediate
Gabarap,chr11,69986143,69996143,45.04927607790629,45.04927607790629,1.0,intermediate
Phf23,chr11,69990777,70000777,55.23022468026479,55.23022468026479,1.0,intermediate
Dvl2,chr11,69995595,70005595,32.50800988998015,32.50800988998015,1.0,intermediate
0610010K14Rik,chr11,70232914,70242914,26.987172702453535,26.987172702453535,1.0,intermediate
Arrb2,chr11,70427635,70437635,22.866668595631918,22.866668595631918,1.0,intermediate
Med11,chr11,70446919,70456919,24.97570230134924,24.97570230134924,1.0,intermediate
Inca1,chr11,70695155,70705155,13.345459236969548,13.345459236969548,1.0,intermediate
Hic1,chr11,75164519,75174519,31.294243028241397,31.294243028241397,1.0,intermediate
Mir132,chr11,75168682,75178682,27.89539402652383,27.89539402652383,1.0,intermediate
Mir22hg,chr11,75456539,75466539,117.78318574822346,117.78318574822346,1.0,intermediate
Prpf8,chr11,75481816,75491816,17.099229629327855,17.099229629327855,1.0,intermediate
Nufip2,chr11,77681155,77691155,29.255229396760466,29.255229396760466,1.0,intermediate
Phf12,chr11,77977754,77987754,56.8106263803939,56.8106263803939,1.0,intermediate
Suz12,chr11,79988106,79998106,16.890868130360047,16.890868130360047,1.0,intermediate
Asic2,chr11,81963457,81973457,8.865829266111056,8.865829266111056,1.0,intermediate
Tmem132e,chr11,82383900,82393900,9.897413863778114,9.897413863778114,1.0,intermediate
Pex12,chr11,83297586,83307586,18.75256165337364,18.75256165337364,1.0,intermediate
Ap2b1,chr11,83294024,83304024,18.56103814712962,18.56103814712962,1.0,intermediate
Rnft1,chr11,86479657,86489657,56.55982899894118,56.55982899894118,1.0,intermediate
Ptrh2,chr11,86678985,86688985,13.135217259705067,13.135217259705067,1.0,intermediate
Cltc,chr11,86752565,86762565,39.25857134740551,39.25857134740551,1.0,intermediate
Prr11,chr11,87103708,87113708,102.2258051515003,102.2258051515003,1.0,intermediate
Ska2,chr11,87104234,87114234,102.07234196893971,102.07234196893971,1.0,intermediate
Trim37,chr11,87122077,87132077,15.428256251966955,15.428256251966955,1.0,intermediate
Mtmr4,chr11,87587162,87597162,71.758528907303,71.758528907303,1.0,intermediate
Pctp,chr11,89997894,90007894,8.006828652340173,8.006828652340173,1.0,intermediate
Mmd,chr11,90244456,90254456,27.725678622573614,27.725678622573614,1.0,intermediate
Mbtd1,chr11,93880852,93890852,39.57978992797137,39.57978992797137,1.0,intermediate
Tob1,chr11,94206454,94216454,50.71110577284694,50.71110577284694,1.0,intermediate
Pdk2,chr11,95036354,95046354,25.850275264976418,25.850275264976418,1.0,intermediate
Dlx3,chr11,95115119,95125119,15.432755121717852,15.432755121717852,1.0,intermediate
Dlx4,chr11,95141263,95151263,18.11372594614625,18.11372594614625,1.0,intermediate
Kat7,chr11,95305246,95315246,65.2050045738558,65.2050045738558,1.0,intermediate
Slc35b1,chr11,95379692,95389692,33.78687209564249,33.78687209564249,1.0,intermediate
Spop,chr11,95409080,95419080,23.0989650764366,23.0989650764366,1.0,intermediate
4833417C18Rik,chr11,95853865,95863865,58.806821452478566,58.806821452478566,1.0,intermediate
Snx11,chr11,96772559,96782559,32.62999008500576,32.62999008500576,1.0,intermediate
Nfe2l1,chr11,96824968,96834968,58.250999602353566,58.250999602353566,1.0,intermediate
D030028A08Rik,chr11,96911270,96921270,35.52723849447568,35.52723849447568,1.0,intermediate
Pnpo,chr11,96938986,96948986,38.947808443584044,38.947808443584044,1.0,intermediate
Kpnb1,chr11,97182881,97192881,36.9519083488524,36.9519083488524,1.0,intermediate
4933428G20Rik,chr11,97495340,97505340,11.782316266894341,11.782316266894341,1.0,intermediate
Epop,chr11,97624702,97634702,13.237291103760404,13.237291103760404,1.0,intermediate
Fbxo47,chr11,97879154,97889154,20.745709339104096,20.745709339104096,1.0,intermediate
Plxdc1,chr11,97981444,97991444,44.47530589239201,44.47530589239201,1.0,intermediate
Mien1,chr11,98433991,98443991,16.687887840200464,16.687887840200464,1.0,intermediate
Psmd3,chr11,98677554,98687554,54.73093324029048,54.73093324029048,1.0,intermediate
Nr1d1,chr11,98770333,98780333,49.400493489483985,49.400493489483985,1.0,intermediate
Gm12359,chr11,98805087,98815087,16.36579946511984,16.36579946511984,1.0,intermediate
Eif1,chr11,100314885,100324885,50.43017722147704,50.43017722147704,1.0,intermediate
Stat3,chr11,100934540,100944540,85.20424331095815,85.20424331095815,1.0,intermediate
Tubg1,chr11,101114938,101124938,31.362894128543136,31.362894128543136,1.0,intermediate
Rpl27,chr11,101437298,101447298,42.65941011523605,42.65941011523605,1.0,intermediate
Brca1,chr11,101546955,101556955,120.73921988396843,120.73921988396843,1.0,intermediate
Dhx8,chr11,101727919,101737919,21.835732844241463,21.835732844241463,1.0,intermediate
Mpp2,chr11,102083515,102093515,17.818543107628823,17.818543107628823,1.0,intermediate
Hrob,chr11,102243882,102253882,17.723422391382854,17.723422391382854,1.0,intermediate
Atxn7l3,chr11,102291631,102301631,24.280333034118016,24.280333034118016,1.0,intermediate
Slc25a39,chr11,102402946,102412946,27.982324086187287,27.982324086187287,1.0,intermediate
Itga2b,chr11,102465122,102475122,50.947113821425035,50.947113821425035,1.0,intermediate
Gpatch8,chr11,102551392,102561392,23.80024585960706,23.80024585960706,1.0,intermediate
Eftud2,chr11,102875985,102885985,35.33010055041313,35.33010055041313,1.0,intermediate
Hexim2,chr11,103127429,103137429,30.574412956267597,30.574412956267597,1.0,intermediate
Map3k14,chr11,103262472,103272472,80.47258073007067,80.47258073007067,1.0,intermediate
Arf2,chr11,103961739,103971739,36.60255676658948,36.60255676658948,1.0,intermediate
Mettl2,chr11,105121425,105131425,11.500182297110557,11.500182297110557,1.0,intermediate
Ace,chr11,105962945,105972945,10.275690758725007,10.275690758725007,1.0,intermediate
Map3k3,chr11,106079613,106089613,73.52023842520516,73.52023842520516,1.0,intermediate
Ccdc47,chr11,106211344,106221344,65.6788020818472,65.6788020818472,1.0,intermediate
Ddx5,chr11,106784185,106794185,36.25793729191025,36.25793729191025,1.0,intermediate
Cep112,chr11,108420192,108430192,25.135353801995517,25.135353801995517,1.0,intermediate
Amz2,chr11,109420946,109430946,74.09194381844003,74.09194381844003,1.0,intermediate
Slc16a6,chr11,109468598,109478598,24.470334917298956,24.470334917298956,1.0,intermediate
Wipi1,chr11,109606967,109616967,96.9663462841779,96.9663462841779,1.0,intermediate
Fads6,chr11,115292663,115302663,10.582257183516026,10.582257183516026,1.0,intermediate
Armc7,chr11,115470667,115480667,15.180567172167699,15.180567172167699,1.0,intermediate
Slc25a19,chr11,115623295,115633295,31.37810864214102,31.37810864214102,1.0,intermediate
H3f3b,chr11,116022962,116032962,53.865232309854036,53.865232309854036,1.0,intermediate
Unk,chr11,116025322,116035322,32.358945177793494,32.358945177793494,1.0,intermediate
Wbp2,chr11,116081995,116091995,46.23073786519964,46.23073786519964,1.0,intermediate
Acox1,chr11,116194045,116204045,30.91592642318209,30.91592642318209,1.0,intermediate
Evpl,chr11,116233077,116243077,11.235068392439684,11.235068392439684,1.0,intermediate
Ubald2,chr11,116429094,116439094,34.25658766780496,34.25658766780496,1.0,intermediate
Rhbdf2,chr11,116622019,116632019,20.454507662871478,20.454507662871478,1.0,intermediate
Septin9,chr11,117194661,117204661,10.344995504650473,10.344995504650473,1.0,intermediate
Tnrc6c,chr11,117649289,117659289,25.529935729076467,25.529935729076467,1.0,intermediate
Socs3,chr11,117965047,117975047,37.136461112320426,37.136461112320426,1.0,intermediate
Usp36,chr11,118285244,118295244,44.20816025652687,44.20816025652687,1.0,intermediate
Cant1,chr11,118414086,118424086,38.31334744897485,38.31334744897485,1.0,intermediate
Eif4a3,chr11,119295089,119305089,13.00777485631903,13.00777485631903,1.0,intermediate
2900052L18Rik,chr11,120226585,120236585,47.75086872460445,47.75086872460445,1.0,intermediate
Bahcc1,chr11,120227947,120237947,46.98291046103637,46.98291046103637,1.0,intermediate
P4hb,chr11,120568253,120578253,58.6578181527565,58.6578181527565,1.0,intermediate
Mafg,chr11,120628600,120638600,19.21039834370216,19.21039834370216,1.0,intermediate
Dus1l,chr11,120791403,120801403,34.77823739576737,34.77823739576737,1.0,intermediate
Fasn,chr11,120819547,120829547,36.5248446114401,36.5248446114401,1.0,intermediate
