gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Kbtbd11,chr8,15011025,15033333,+,15001025,15011025,3.284508805990219,4.9051306203603735,1.6206218143701543,Mixed,Neu
Csmd1,chr8,15892537,17535586,-,17535586,17545586,3.8787932911157608,4.590103197193145,0.7113099060773846,Mixed,Neu
Mcph1,chr8,18595131,18803189,+,18585131,18595131,4.959341969132423,4.390116239007313,-0.56922573012511,Mixed,Neu
Agpat5,chr8,18846277,18891361,+,18836277,18846277,4.927732471871376,4.889390483172734,-0.03834198869864203,Mixed,Neu
2610005L07Rik,chr8,20385782,20424814,-,20424814,20434814,0.6995169131278991,0.498257727988561,-0.2012591851393381,Mixed,Neu
Atp7b,chr8,21992785,22060305,-,22060305,22070305,4.747315545916557,5.11794752685229,0.370631980935733,Mixed,Neu
Nek3,chr8,22128283,22166435,-,22166435,22176435,4.25057548046112,5.378230838378269,1.127655357917149,Mixed,Neu
Ckap2,chr8,22168160,22185819,-,22185819,22195819,4.455392938995361,4.134158601705233,-0.32123433729012785,Mixed,Neu
Vps36,chr8,22192809,22220843,+,22182809,22192809,4.725289297056198,4.626212036856017,-0.0990772602001817,Mixed,Neu
Thsd1,chr8,22227313,22261334,+,22217313,22227313,4.66436641626358,5.49944989914894,0.8350834828853593,Mixed,Neu
Slc25a15,chr8,22375551,22398597,-,22398597,22408597,4.9445564628839485,5.781522851991653,0.8369663891077046,Mixed,Neu
Mrps31,chr8,22411361,22429665,+,22401361,22411361,4.785862218904495,5.45062911649545,0.6647668975909546,Mixed,Neu
Smim19,chr8,22462614,22476882,-,22476882,22486882,5.307753420162201,4.530955365459124,-0.7767980547030771,Mixed,Neu
Vdac3,chr8,22577075,22593813,-,22593813,22603813,4.090961199426651,4.269507223343848,0.17854602391719698,Mixed,Neu
Polb,chr8,22628126,22653435,-,22653435,22663435,3.7472941051721573,4.8270844614505775,1.0797903562784201,Mixed,Neu
Ikbkb,chr8,22659212,22706589,-,22706589,22716589,5.151172292637825,5.055002724250158,-0.09616956838766733,Mixed,Neu
Ap3m2,chr8,22787354,22805622,-,22805622,22815622,5.612132393217086,4.201502237208683,-1.410630156008403,Mixed,Neu
Kat6a,chr8,22859535,22943259,+,22849535,22859535,4.322705126643181,5.013570556521416,0.6908654298782348,Mixed,Neu
Ank1,chr8,22974844,23150497,+,22964844,22974844,3.739167015171051,4.917473400672276,1.1783063855012248,Mixed,Neu
Gm15816,chr8,23138794,23149585,-,23149585,23159585,5.289276420116424,4.18342485888799,-1.1058515612284348,Mixed,Neu
Gpat4,chr8,23171265,23208346,-,23208346,23218346,3.5189267016887666,4.85869001707236,1.339763315383593,Mixed,Neu
Gins4,chr8,23226616,23237659,-,23237659,23247659,3.4590807268619534,4.560090601595244,1.1010098747332902,Mixed,Neu
Golga7,chr8,23241346,23257074,-,23257074,23267074,4.151857604455948,4.702183454155922,0.5503258496999743,Mixed,Neu
Sfrp1,chr8,23411502,23449632,+,23401502,23411502,4.487325882196426,4.61731245405674,0.12998657186031348,Mixed,Neu
Zmat4,chr8,23636019,24156585,+,23626019,23636019,5.575555117845536,4.586488009421031,-0.9890671084245044,Mixed,Neu
Adam9,chr8,24949611,25016927,-,25016927,25026927,4.298244394993782,4.0501846622308095,-0.24805973276297255,Mixed,Neu
5830408C22Rik,chr8,25101216,25109986,+,25091216,25101216,4.520697764730453,4.543908545502027,0.023210780771573347,Mixed,Neu
Tacc1,chr8,25154552,25256588,-,25256588,25266588,4.927010697388649,3.940679080796242,-0.9863316165924072,Mixed,Neu
Fgfr1,chr8,25513654,25575718,+,25503654,25513654,5.207621460151673,4.547028556807836,-0.6605929033438365,Mixed,Neu
Letm2,chr8,25578490,25597582,-,25597582,25607582,3.144812476396561,5.356275803486507,2.211463327089946,Heterochromatin,Neu
Nsd3,chr8,25601601,25719667,+,25591601,25601601,3.7566708483457565,5.367379721955459,1.6107088736097022,Mixed,Neu
Plpp5,chr8,25720037,25724887,+,25710037,25720037,5.072359345054627,4.672213617650669,-0.4001457274039586,Mixed,Neu
Gm17484,chr8,25754480,25769704,+,25744480,25754480,3.263144938826561,4.46517827085654,1.2020333320299788,Mixed,Neu
Lsm1,chr8,25785288,25803975,+,25775288,25785288,4.248923739266395,4.607111128179232,0.3581873889128371,Mixed,Neu
Ash2l,chr8,25815996,25847694,-,25847694,25857694,5.920851556205749,5.245731262540817,-0.6751202936649321,Mixed,Neu
Hgsnat,chr8,25944453,25976753,-,25976753,25986753,5.506748662924767,4.190551477042834,-1.3161971858819328,Mixed,Neu
Fnta,chr8,25998722,26015650,-,26015650,26025650,2.439745569229126,3.653721907218298,1.213976337989172,Mixed,Neu
Hook3,chr8,26021421,26119224,-,26119224,26129224,4.542467150497437,4.347656657807032,-0.1948104926904053,Mixed,Neu
Thap1,chr8,26158141,26164151,+,26148141,26158141,4.331918493843078,4.513032745997111,0.18111425215403276,Mixed,Neu
Zfp703,chr8,26977325,26981461,+,26967325,26977325,3.7767721617221834,4.198539031247297,0.421766869525114,Mixed,Neu
Erlin2,chr8,27023261,27040328,+,27013261,27023261,4.6662757633924485,3.628202094475428,-1.0380736689170207,Mixed,Neu
Plpbp,chr8,27042555,27056132,+,27032555,27042555,5.285801153421402,4.54677786419789,-0.7390232892235122,Mixed,Neu
Adgra2,chr8,27085583,27123436,+,27075583,27085583,5.237985798001289,4.093303366025289,-1.1446824319760003,Mixed,Neu
Brf2,chr8,27123364,27128680,-,27128680,27138680,3.254571753978729,4.5780454646348945,1.3234737106561654,Mixed,Neu
Rab11fip1,chr8,27138773,27174646,-,27174646,27184646,3.8728667613267893,4.4712999704996745,0.5984332091728852,Mixed,Neu
Adrb3,chr8,27225776,27250616,-,27250616,27260616,4.686372839450836,4.063794415418307,-0.6225784240325289,Mixed,Neu
Eif4ebp1,chr8,27260329,27276674,+,27250329,27260329,4.610479080843925,4.118669725577036,-0.49180935526688874,Mixed,Neu
Unc5d,chr8,28646717,29219636,-,29219636,29229636,2.92981153485775,4.786687504053116,1.8568759691953662,Mixed,Neu
Dusp26,chr8,31089471,31097047,+,31079471,31089471,2.8965041680335997,3.164588225666682,0.2680840576330823,Mixed,Neu
Rnf122,chr8,31111820,31131482,+,31101820,31111820,4.2693322930335995,3.7004666233062746,-0.5688656697273249,Mixed,Neu
Mak16,chr8,31159463,31168764,-,31168764,31178764,1.9381647967815399,2.386489265974363,0.4483244691928232,Mixed,Neu
Nrg1,chr8,31814551,32884797,-,32884797,32894797,1.94351775662899,2.828124989326795,0.884607232697805,Mixed,Neu
Wrn,chr8,33234384,33385527,-,33385527,33395527,2.6167665647745135,4.086365690509479,1.4695991257349652,Mixed,Neu
Tex15,chr8,33516738,33585582,+,33506738,33516738,3.4274724861145023,3.233538025736809,-0.19393446037769335,Mixed,Neu
Ppp2cb,chr8,33599625,33619441,+,33589625,33599625,3.943682826399803,3.8289112709760666,-0.11477155542373652,Mixed,Neu
Ubxn8,chr8,33619586,33641967,-,33641967,33651967,3.407788882017136,4.307715970182419,0.899927088165283,Mixed,Neu
Gsr,chr8,33652523,33698163,+,33642523,33652523,3.3908905229806896,4.267995557578405,0.8771050345977152,Mixed,Neu
Gtf2e2,chr8,33731833,33777173,+,33721833,33731833,3.770611445939541,3.0305086675246558,-0.7401027784148853,Mixed,Neu
Rbpms,chr8,33782643,33929863,-,33929863,33939863,3.3216001604795453,4.264342104903857,0.9427419444243119,Mixed,Neu
Dctn6,chr8,34090420,34108796,-,34108796,34118796,3.612990545201302,3.0961225830793375,-0.5168679621219643,Mixed,Neu
Leprotl1,chr8,34135572,34147033,-,34147033,34157033,3.9909338247776027,4.203589408238729,0.21265558346112634,Mixed,Neu
Saraf,chr8,34154563,34170845,+,34144563,34154563,3.519528924870491,3.926479916580518,0.40695099171002713,Mixed,Neu
Dusp4,chr8,34807297,34819894,+,34797297,34807297,2.414418363666534,3.4784199999094008,1.0640016362428666,Mixed,Neu
Tnks,chr8,34826460,34965690,-,34965690,34975690,3.042304325699806,4.581750278552374,1.5394459528525677,Mixed,Neu
Ppp1r3b,chr8,35375739,35388139,+,35365739,35375739,3.475435694622994,3.84730936601162,0.37187367138862637,Mixed,Neu
Eri1,chr8,35465253,35496196,-,35496196,35506196,1.2013768739938735,1.4887049696763357,0.2873280956824622,Mixed,Neu
Mfhas1,chr8,35587798,35679449,+,35577798,35587798,4.816378191113471,4.058736738268534,-0.7576414528449371,Mixed,Neu
Gm19410,chr8,35765790,35818047,+,35755790,35765790,2.5569600862264634,3.2635997663736345,0.706639680147171,Mixed,Neu
Cldn23,chr8,35824712,35826559,-,35826559,35836559,3.8281090437293055,3.5000663953304296,-0.32804264839887587,Mixed,Neu
Prag1,chr8,36094828,36147787,+,36084828,36094828,3.470496846675873,3.3753178924083715,-0.09517895426750167,Mixed,Neu
Lonrf1,chr8,36216064,36249516,-,36249516,36259516,2.4913815814256663,4.448847943488757,1.9574663620630908,Mixed,Neu
Trmt9b,chr8,36457548,36516570,+,36447548,36457548,2.4305794716358187,3.3712225729942324,0.9406431013584138,Mixed,Neu
Dlc1,chr8,36567751,36953143,-,36953143,36963143,2.759979555463791,4.648678946391741,1.8886993909279504,Mixed,Neu
Sgcz,chr8,37522298,38661508,-,38661508,38671508,2.457182331085205,3.9202311495463054,1.4630488184611004,Mixed,Neu
Tusc3,chr8,39005845,39165114,+,38995845,39005845,3.082402385354042,2.7850788982709247,-0.2973234870831174,Mixed,Neu
Mir7666,chr8,40307875,40307929,-,40307929,40317929,1.7806009650230408,3.7750204286734257,1.994419463650385,Mixed,Neu
Zdhhc2,chr8,40423815,40510268,+,40413815,40423815,3.384569467544556,3.5669491248528167,0.18237965730826078,Mixed,Neu
Cnot7,chr8,40492540,40515847,-,40515847,40525847,3.7129442092180254,4.296568697222074,0.5836244880040482,Mixed,Neu
Mtmr7,chr8,40551095,40634797,-,40634797,40644797,3.757930723941326,4.597409744985899,0.8394790210445726,Mixed,Neu
Slc7a2,chr8,40862396,40922308,+,40852396,40862396,3.6784953979015347,4.045300279402733,0.3668048815011984,Mixed,Neu
Mtus1,chr8,40990914,41133726,-,41133726,41143726,1.77242514526844,4.610463810515404,2.8380386652469642,Heterochromatin,Neu
Pcm1,chr8,41239752,41332344,+,41229752,41239752,2.00782673060894,2.7438972950538,0.73607056444486,Mixed,Neu
Asah1,chr8,41340197,41374773,-,41374773,41384773,2.7110698494911194,3.771987463816007,1.0609176143248877,Mixed,Neu
Frg1,chr8,41397459,41417074,-,41417074,41427074,1.3360802179098128,0.9531460673650106,-0.3829341505448022,Mixed,Neu
Fat1,chr8,44935447,45052257,+,44925447,44935447,4.1979142495989805,4.641509670941034,0.4435954213420539,Mixed,Neu
Cyp4v3,chr8,45304944,45333216,-,45333216,45343216,4.476357633113861,4.633425491380692,0.15706785826683056,Mixed,Neu
Fam149a,chr8,45336717,45382291,-,45382291,45392291,3.246918211722374,4.085325882403056,0.8384076706806818,Mixed,Neu
Ufsp2,chr8,45975528,45996958,+,45965528,45975528,4.438394976973534,4.761591506910324,0.3231965299367898,Mixed,Neu
Ankrd37,chr8,45996902,46005707,-,46005707,46015707,2.957009488248825,4.967591381875674,2.0105818936268487,Heterochromatin,Neu
Snx25,chr8,46033261,46152159,-,46152159,46162159,4.122011654186249,4.527907546512286,0.4058958923260372,Mixed,Neu
Cfap97,chr8,46151771,46195590,+,46141771,46151771,3.72646952149868,4.888827566242218,1.1623580447435375,Mixed,Neu
Slc25a4,chr8,46206797,46211284,-,46211284,46221284,4.566296394443512,4.137321616633733,-0.42897477780977855,Mixed,Neu
Acsl1,chr8,46471037,46536051,+,46461037,46471037,6.3361570696830745,4.091396137082577,-2.2447609326004976,Euchromatin,Neu
Cenpu,chr8,46552028,46580007,+,46542028,46552028,5.299863122344017,4.335778239814441,-0.9640848825295762,Mixed,Neu
Casp3,chr8,46617291,46639689,+,46607291,46617291,4.402607168626785,4.825766019058228,0.4231588504314425,Mixed,Neu
Irf2,chr8,46739732,46847458,+,46729732,46739732,3.1122190212488174,4.489474204293887,1.3772551830450697,Mixed,Neu
Stox2,chr8,47180048,47446362,-,47446362,47456362,3.546640384078026,3.449352440706889,-0.09728794337113689,Mixed,Neu
Rwdd4a,chr8,47533664,47552955,+,47523664,47533664,3.775601446580887,5.252196312046052,1.4765948654651648,Mixed,Neu
Ing2,chr8,47667178,47675556,-,47675556,47685556,2.6703722631931304,4.769322825980187,2.098950562787057,Heterochromatin,Neu
Cdkn2aip,chr8,47709344,47713932,-,47713932,47723932,4.5741769482135775,5.100424042542776,0.5262470943291984,Mixed,Neu
Wwc2,chr8,47823959,47990924,-,47990924,48000924,4.469321004319191,4.5526791050593065,0.0833581007401154,Mixed,Neu
Dctd,chr8,48099092,48153233,+,48089092,48099092,2.966089048051834,4.524529967482885,1.5584409194310513,Mixed,Neu
Tenm3,chr8,48227682,48843951,-,48843951,48853951,3.8780366410017013,4.508396338291963,0.6303596972902614,Mixed,Neu
Vegfc,chr8,54077606,54187096,+,54067606,54077606,2.3965695242881773,4.9633146495978036,2.5667451253096263,Heterochromatin,Neu
Asb5,chr8,54529580,54587875,+,54519580,54529580,3.510727500677109,6.168048991203308,2.657321490526199,Heterochromatin,Neu
Hpgd,chr8,56294585,56321043,+,56284585,56294585,4.7515710424184805,4.2629161225954695,-0.488654919823011,Mixed,Neu
Cep44,chr8,56531522,56551047,-,56551047,56561047,3.4930565474033357,5.0122507238388065,1.5191941764354708,Mixed,Neu
Sap30,chr8,57482707,57487860,-,57487860,57497860,4.249618632912636,4.731238950570424,0.48162031765778845,Mixed,Neu
Hmgb2,chr8,57511907,57515999,+,57501907,57511907,6.091299300670624,4.178176210331917,-1.9131230903387069,Mixed,Neu
AW046200,chr8,57651757,57663430,+,57641757,57651757,3.337789279222488,4.992239356903235,1.6544500776807465,Mixed,Neu
Galntl6,chr8,57774052,58912640,-,58912640,58922640,2.8829510153532025,5.1960069355567295,2.313055920203527,Heterochromatin,Neu
Mfap3l,chr8,60632827,60676729,+,60622827,60632827,5.15711295056343,4.168348733282089,-0.9887642172813411,Mixed,Neu
Hpf1,chr8,60890418,60908671,+,60880418,60890418,3.5673480772972104,4.602468827096621,1.035120749799411,Mixed,Neu
Clcn3,chr8,60910389,60983300,-,60983300,60993300,2.844277048230171,4.439211729605993,1.5949346813758218,Mixed,Neu
Nek1,chr8,60993195,61131346,+,60983195,60993195,2.8672073603868484,4.442195334275564,1.5749879738887151,Mixed,Neu
Sh3rf1,chr8,61223872,61396071,+,61213872,61223872,4.109078510427475,4.526806583094596,0.41772807266712153,Mixed,Neu
Cbr4,chr8,61487734,61506694,+,61477734,61487734,3.691991658425331,5.1492686378399535,1.4572769794146225,Mixed,Neu
Palld,chr8,61511433,61902690,-,61902690,61912690,3.25553275346756,4.976110368410747,1.7205776149431866,Mixed,Neu
Tll1,chr8,64014931,64206271,-,64206271,64216271,3.210772182226181,4.993785541502635,1.7830133592764534,Mixed,Neu
Cpe,chr8,64592542,64693054,-,64693054,64703054,3.6646010737895964,4.23667838815848,0.5720773143688835,Mixed,Neu
Msmo1,chr8,64718139,64733792,-,64733792,64743792,3.487491578745842,4.34386706811587,0.8563754893700279,Mixed,Neu
Klhl2,chr8,64739675,64850017,-,64850017,64860017,3.0760718562602998,5.041531741809844,1.965459885549544,Mixed,Neu
Tmem192,chr8,64947185,64969033,+,64937185,64947185,4.9355250837802895,5.012430979013443,0.07690589523315339,Mixed,Neu
Tma16,chr8,66473118,66486530,-,66486530,66496530,3.77503103363514,4.3110518519878385,0.5360208183526987,Mixed,Neu
Npy5r,chr8,66679965,66688128,-,66688128,66698128,4.121436894512176,4.716952619942029,0.5955157254298529,Mixed,Neu
Naf1,chr8,66860217,66890564,+,66850217,66860217,3.8444467133283613,5.016932428876559,1.1724857155481976,Mixed,Neu
Psd3,chr8,67689082,68212027,-,68212027,68222027,2.449207880973816,3.8571898485461866,1.4079819675723706,Mixed,Neu
Csgalnact1,chr8,68356781,68735146,-,68735146,68745146,3.4338232453107835,3.5572138335069017,0.12339058819611814,Mixed,Neu
Ints10,chr8,68793929,68831667,+,68783929,68793929,3.4134894495010375,3.7451988921165458,0.3317094426155083,Mixed,Neu
Lpl,chr8,68880491,68907448,+,68870491,68880491,3.007266055178642,3.6833769629796347,0.6761109078009926,Mixed,Neu
Atp6v1b2,chr8,69088646,69113711,+,69078646,69088646,2.4124036307334897,4.5853795449336365,2.172975914200147,Heterochromatin,Neu
Gm10033,chr8,69366510,69395539,-,69395539,69405539,3.6112371855974197,4.1918442766070365,0.5806070910096168,Mixed,Neu
Zfp868,chr8,69610857,69625548,-,69625548,69635548,5.523921099996567,3.4565897470553715,-2.0673313529411956,Euchromatin,Neu
Zfp964,chr8,69654479,69666982,+,69644479,69654479,2.603896724939346,2.3243952061653137,-0.2795015187740324,Mixed,Neu
Zfp869,chr8,69702656,69716983,-,69716983,69726983,5.98510217808485,4.2629002505938205,-1.7222019274910298,Mixed,Neu
Zfp963,chr8,69741639,69749970,-,69749970,69759970,3.800094372868538,4.328625040729841,0.5285306678613026,Mixed,Neu
Zfp866,chr8,69761326,69791178,-,69791178,69801178,7.648999216079712,5.060019203066826,-2.588980013012886,Euchromatin,Neu
Atp13a1,chr8,69791163,69807749,+,69781163,69791163,3.3382752794981,2.479894192934036,-0.858381086564064,Mixed,Neu
Gmip,chr8,69808679,69821870,+,69798679,69808679,7.049743087220191,4.805105410385132,-2.244637676835059,Euchromatin,Neu
Pbx4,chr8,69832491,69872292,+,69822491,69832491,4.435678475570679,4.3821753384351725,-0.053503137135506584,Mixed,Neu
Cilp2,chr8,69880369,69887687,-,69887687,69897687,5.919351128220558,4.353261440253258,-1.5660896879673007,Mixed,Neu
Yjefn3,chr8,69887788,69902712,-,69902712,69912712,6.193446016311645,4.8899528260231016,-1.3034931902885436,Mixed,Neu
Gatad2a,chr8,69907076,69996384,-,69996384,70006384,5.0233557559728625,4.757821855068207,-0.26553390090465534,Mixed,Neu
Sugp1,chr8,70042813,70072347,+,70032813,70042813,4.765474121594429,4.776604920808475,0.011130799214045695,Mixed,Neu
Nr2c2ap,chr8,70131333,70133749,+,70121333,70131333,5.325462306952477,4.776279951723417,-0.5491823552290596,Mixed,Neu
Slc25a42,chr8,70184340,70212305,-,70212305,70222305,4.874263554573059,4.210787708123525,-0.6634758464495336,Mixed,Neu
Sugp2,chr8,70234226,70279915,+,70224226,70234226,5.1945480247020726,4.742175997845332,-0.4523720268567404,Mixed,Neu
Homer3,chr8,70282827,70294361,+,70272827,70282827,5.850284926843643,4.564800724736849,-1.2854842021067938,Mixed,Neu
Ddx49,chr8,70292866,70302489,-,70302489,70312489,4.494905584692955,4.006102907407284,-0.48880267728567084,Mixed,Neu
Gdf1,chr8,70329817,70331587,+,70319817,70329817,6.186457940626145,4.774737198233605,-1.4117207423925402,Mixed,Neu
Upf1,chr8,70331525,70353278,-,70353278,70363278,5.252345297217369,4.247909371884663,-1.0044359253327055,Mixed,Neu
Comp,chr8,70373558,70382066,+,70363558,70373558,5.74525367641449,3.9902961140871045,-1.7549575623273852,Mixed,Neu
Crtc1,chr8,70382355,70439579,-,70439579,70449579,4.543982412934303,4.2160409019470215,-0.32794151098728186,Mixed,Neu
Klhl26,chr8,70450219,70476968,-,70476968,70486968,6.29251042497158,3.951190339342753,-2.3413200856288268,Euchromatin,Neu
Tmem59l,chr8,70483867,70487358,-,70487358,70497358,5.991052241325378,4.234121391932169,-1.7569308493932088,Mixed,Neu
Crlf1,chr8,70493158,70504081,+,70483158,70493158,5.991993943595886,4.144342009941737,-1.8476519336541486,Mixed,Neu
Rex1bd,chr8,70504292,70506752,-,70506752,70516752,6.228595916867256,4.593707942605018,-1.634887974262238,Mixed,Neu
Uba52,chr8,70508263,70510801,-,70510801,70520801,5.739047651648521,4.888841433556874,-0.850206218091647,Mixed,Neu
Fkbp8,chr8,70527724,70535328,+,70517724,70527724,5.088110557198524,5.269628440300624,0.18151788310210026,Mixed,Neu
Ell,chr8,70539457,70592858,+,70529457,70539457,7.4740434362173085,4.442700211437543,-3.031343224779765,Euchromatin,Neu
Isyna1,chr8,70594373,70597290,+,70584373,70594373,6.328493494594096,4.08425117726326,-2.244242317330836,Euchromatin,Neu
Ssbp4,chr8,70597490,70608872,-,70608872,70618872,4.970606451749801,4.576834598207474,-0.3937718535423276,Mixed,Neu
Gdf15,chr8,70629393,70632456,-,70632456,70642456,5.3654700650930405,4.274447580615679,-1.091022484477361,Mixed,Neu
Pgpep1,chr8,70646435,70660388,-,70660388,70670388,5.111318825006485,3.738419563778242,-1.3728992612282434,Mixed,Neu
Lsm4,chr8,70673248,70678752,+,70663248,70673248,3.8385212686061854,4.174578831712405,0.3360575631062197,Mixed,Neu
Jund,chr8,70698949,70700616,+,70688949,70698949,5.1673676170349125,3.4226954917430876,-1.744672125291825,Mixed,Neu
Gm3336,chr8,70718543,70722634,+,70708543,70718543,6.272484238100052,4.577611099267005,-1.6948731388330467,Mixed,Neu
Pde4c,chr8,70723720,70751186,+,70713720,70723720,5.7083435348272324,4.000896085222562,-1.70744744960467,Mixed,Neu
