gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Psmd1,chr1,86059387,86069387,34.33922345015208,16.105534815661112,2.1321380409398407,Neurons,intermediate,1.0
Ncl,chr1,86354400,86364400,43.81122989845276,16.634586492856343,2.6337432503818063,Neurons,intermediate,1.0
Ptma,chr1,86521726,86531726,106.84743129633267,41.57411792916457,2.570046861328075,Neurons,intermediate,1.0
Gigyf2,chr1,87321998,87331998,19.250052811304727,9.286308808406195,2.072949888752257,Neurons,intermediate,1.0
Snorc,chr1,87465271,87475271,12.490336948251723,9.89813235215346,1.2618882536496188,Neither,,
Neu2,chr1,87504889,87514889,10.007183298079172,9.505177004122734,1.0528139869187811,Neither,,
Atg16l1,chr1,87750870,87760870,15.123450409889221,8.535593071540196,1.771810146422583,Neither,,
Dnajb3,chr1,88200782,88210782,6.334642848380407,4.33838089565436,1.460139854185152,Neither,,
Ube2f,chr1,91245304,91255304,40.87731769286791,18.28845436281363,2.2351433796387288,Neurons,intermediate,1.0
Erfe,chr1,91361430,91371430,18.010788096348445,11.94690642193953,1.5075691949233891,Neither,,
Per2,chr1,91454324,91464324,82.55555597392718,32.111052070975305,2.5709389960644704,Neurons,intermediate,1.0
Asb1,chr1,91535544,91545544,43.07984071237246,28.27801983324687,1.5234390868388485,Neither,,
Hdac4,chr1,92190699,92200699,18.516453449646633,10.283754122217495,1.8005538862158166,Neither,,
Ndufa10,chr1,92468860,92478860,11.310977930704752,8.545639860868453,1.3235963736898304,Neither,,
Capn10,chr1,92929376,92939376,54.254408167092,27.484794741408027,1.9739790192194313,Neither,,
Pask,chr1,93338482,93348482,30.58734245443344,10.00626708234946,3.05681851210907,Neurons,intermediate,1.0
Hdlbp,chr1,93473815,93483815,93.91636213095984,28.26621517924467,3.3225658806956506,Neurons,intermediate,1.0
Stk25,chr1,93653659,93663659,4.242933442910512,9.39843480111758,0.451451069534044,NSCs,,
Dtymk,chr1,93796934,93806934,39.80854026759466,19.580937702727315,2.0330252244278353,Neurons,intermediate,1.0
Ing5,chr1,93798965,93808965,40.35227218302091,20.97242306816578,1.9240634261413485,Neither,,
Slco4c1,chr1,96867171,96877171,4.33515650882721,6.940810369968414,0.624589389098515,Neither,,
Ppip5k2,chr1,97765411,97775411,30.017906125704446,17.55293279747168,1.71013621894731,Neither,,
Relch,chr1,105658861,105668861,31.289066199986138,15.434805755917232,2.0271758967870954,Neurons,intermediate,1.0
Zcchc2,chr1,105985406,105995406,50.501951480849584,19.027058461133638,2.6542174968353285,Neurons,intermediate,1.0
Gm20753,chr1,106166524,106176524,99.42724059333801,44.60370870015621,2.229124964960364,Neurons,intermediate,1.0
Dsel,chr1,111859918,111869918,24.62949899697304,14.172812419891358,1.737798982113519,Neither,,
Tsn,chr1,118306739,118316739,9.952071086200078,6.794776642402013,1.464664934546242,Neither,,
Tfcp2l1,chr1,118622945,118632945,12.42683808084329,6.657041199664275,1.8667209212209765,Neither,,
Ralb,chr1,119499794,119509794,66.731207547458,33.512229449200625,1.9912494227998834,Neither,,
Ptpn4,chr1,119832613,119842613,30.514810132487614,18.592948269287746,1.6412034116661676,Neither,,
Tmem37,chr1,120069074,120079074,27.04904010841052,9.794699390808743,2.7615998234507426,Neurons,intermediate,1.0
Dbi,chr1,120116078,120126078,83.05198111138344,31.20898865561485,2.661155798024921,Neurons,intermediate,1.0
C1ql2,chr1,120335582,120345582,18.62622944442431,5.728512885928153,3.2514947273975494,Neurons,intermediate,1.0
Insig2,chr1,121327589,121337589,24.934234790460266,9.401706035304068,2.6520968318760936,Neurons,intermediate,1.0
Ddx18,chr1,121562989,121572989,14.804897191127141,6.094375155051549,2.4292723723867824,Neurons,intermediate,1.0
Actr3,chr1,125430727,125440727,54.3014605877479,25.33020784154733,2.1437431910322147,Neurons,intermediate,1.0
Slc35f5,chr1,125555595,125565595,49.58730640967686,24.568876624306043,2.0182976685478584,Neurons,intermediate,1.0
Nckap5,chr1,126825799,126835799,30.10195491651694,22.713968952679632,1.3252617796224349,Neither,,
2900009J06Rik,chr1,127769092,127779092,69.11982689369519,31.309213086334864,2.2076513613771738,Neurons,intermediate,1.0
Ubxn4,chr1,128238964,128248964,14.691743743912378,12.007906068007152,1.2235058852646936,Neither,,
Pfkfb2,chr1,130724253,130734253,7.132376021544139,7.741750359336535,0.9212872658626234,Neither,,
Fcmr,chr1,130860669,130870669,4.744490107838313,2.454175139625867,1.9332320791749193,Neither,,
Fam72a,chr1,131522903,131532903,276.5337716460864,108.72140388515395,2.5435081020311165,Neurons,intermediate,1.0
Slc41a1,chr1,131822493,131832493,41.754168536456426,24.667639795454345,1.6926697844903151,Neither,,
Rab29,chr1,131862224,131872224,24.449541430155435,16.490249631365142,1.4826665439710136,Neither,,
Nucks1,chr1,131905534,131915534,17.31209590261777,14.242510948729516,1.2155227378752391,Neither,,
Klhdc8a,chr1,132293626,132303626,31.30454391395251,14.314055734920501,2.1869793225397394,Neurons,intermediate,1.0
Nuak2,chr1,132311126,132321126,31.304157462215425,27.715736928041775,1.1294723118310095,Neither,,
Mdm4,chr1,133025561,133035561,29.959011044263843,13.218839510687191,2.266387379924125,Neurons,intermediate,1.0
Ppp1r15b,chr1,133126143,133136143,58.234247879441575,28.642301693638164,2.0331553135052753,Neurons,intermediate,1.0
Snrpe,chr1,133605291,133615291,16.825823876873653,12.260165896050134,1.3723977325865093,Neither,,
Cyb5r1,chr1,134400559,134410559,11.871249546925227,11.103736539165178,1.0691220477947105,Neither,,
Adipor1,chr1,134410378,134420378,28.167705033715563,16.971815843105315,1.6596753873663144,Neither,,
Klhl12,chr1,134450531,134460531,11.39426317858696,11.937798188606898,0.9544694087274258,Neither,,
Syt2,chr1,134641677,134651677,26.18311116718451,9.1593349486351,2.858625796962065,Neurons,intermediate,1.0
Lgr6,chr1,135100276,135110276,26.236188786665597,19.389540783246357,1.353110374297009,Neither,,
Gm4793,chr1,135579773,135589773,22.572608689880372,27.23062355556488,0.8289420418089328,Neither,,
Ascl5,chr1,136045804,136055804,24.17289500017166,14.57122877134482,1.6589469137777235,Neither,,
Inava,chr1,136229264,136239264,9.64055372543335,8.479571916627885,1.136915143856361,Neither,,
9230116N13Rik,chr1,136410519,136420519,25.647681582132975,16.927697654565176,1.5151311244749304,Neither,,
Kif14,chr1,136461343,136471343,18.435040863903364,13.089945266453425,1.4083359776261413,Neither,,
2310009B15Rik,chr1,138851852,138861852,10.493802254311243,6.328318482057253,1.6582291621485912,Neither,,
Glrx2,chr1,143711338,143721338,2.160002524614334,0.8063694508870443,2.6786760364473503,Neurons,intermediate,1.0
Ro60,chr1,143772068,143782068,25.13727312843005,17.938031278093657,1.4013395750473618,Neither,,
Tpr,chr1,150387838,150397838,130.42586178307533,44.23527034916083,2.9484585660625355,Neurons,intermediate,1.0
Swt1,chr1,151423455,151433455,83.13934325377147,35.40622597551346,2.3481560364911442,Neurons,intermediate,1.0
Edem3,chr1,151750371,151760371,90.17415798279444,44.08696377205849,2.0453701109701994,Neurons,intermediate,1.0
Colgalt2,chr1,152394830,152404830,14.43081935596466,9.801386750618617,1.4723242458577461,Neither,,
Smg7,chr1,152897646,152907646,68.85327655688921,20.977632719683648,3.2822233793941433,Neurons,intermediate,1.0
Lamc1,chr1,153327786,153337786,42.805204119618736,26.95157286828359,1.5882265695146711,Neither,,
Dhx9,chr1,153482660,153492660,15.320359843333563,6.165651725927989,2.484791636690719,Neurons,intermediate,1.0
Mir8114,chr1,153894926,153904926,51.5895305993239,28.195545174884796,1.8297050218159043,Neither,,
Glul,chr1,153894944,153904944,51.368198159933094,28.224166533406574,1.820007620034869,Neither,,
Ier5,chr1,155094636,155104636,28.407179894558592,18.05979131046136,1.5729517249794231,Neither,,
Stx6,chr1,155153715,155163715,22.88898298060894,14.21976975798607,1.609659183669559,Neither,,
Acbd6,chr1,155553120,155563120,9.812435457785924,11.611775210897129,0.8450418027880349,Neither,,
Cep350,chr1,155968255,155978255,50.01086960935592,31.906768943945565,1.567406267216088,Neither,,
Tor1aip1,chr1,156031480,156041480,77.32778154706955,31.14174740219116,2.483090641908832,Neurons,intermediate,1.0
Fam163a,chr1,156200026,156210026,10.721454561694463,5.28175019929409,2.02990564815568,Neurons,intermediate,1.0
Soat1,chr1,156469331,156479331,16.775911828422547,10.188047267079353,1.6466268155852168,Neither,,
Tor3a,chr1,156669356,156679356,46.66414531277021,26.90439570549329,1.7344431677104128,Neither,,
Rasal2,chr1,157407595,157417595,16.971234811067582,8.8869769008557,1.909674684698851,Neither,,
Cop1,chr1,159227320,159237320,34.41470080773036,8.946367473602296,3.8467792552984776,Neurons,intermediate,1.0
Mrps14,chr1,160190215,160200215,74.7507735675176,23.472428347845874,3.1846203750102267,Neurons,intermediate,1.0
Cacybp,chr1,160207875,160217875,83.33303740223249,23.472642418026922,3.550219694832183,Neurons,intermediate,1.0
Rabgap1l,chr1,160788211,160798211,5.502566842428844,4.14508278354009,1.3274926291651528,Neither,,
Gas5,chr1,161029422,161039422,47.82370825815201,26.869445374258362,1.779854685946305,Neither,,
Dars2,chr1,161065658,161075658,25.88728856309255,15.868484887361527,1.6313648559926797,Neither,,
Ankrd45,chr1,161137691,161147691,3.771900309403737,6.357349377409617,0.5933133583639296,Neither,,
Prdx6,chr1,161246219,161256219,23.39339029391607,13.287987239281335,1.7604916284658678,Neither,,
Suco,chr1,161871682,161881682,60.60263525899251,38.96206434889634,1.555426702145703,Neither,,
Pigc,chr1,161964186,161974186,23.345524645932514,13.29044545776844,1.7565644974139485,Neither,,
Dnm3,chr1,162473034,162483034,16.87598314746221,9.277896148761114,1.8189450363394806,Neither,,
Scyl3,chr1,163924100,163934100,10.648994162400562,8.077673190871876,1.318324461855475,Neither,,
Nme7,chr1,164299121,164309121,37.334422751951216,23.874510687112807,1.5637775048560019,Neither,,
Tiprl,chr1,165231996,165241996,37.52149649356206,20.20726333240668,1.8568321635809188,Neither,,
Mpc2,chr1,165455637,165465637,92.77645768682162,38.13764372450908,2.432674088546247,Neurons,intermediate,1.0
Creg1,chr1,165758746,165768746,13.470928091923396,6.135862916620572,2.1954415010534056,Neurons,intermediate,1.0
Tada1,chr1,166374097,166384097,54.045995418866475,14.755880025831857,3.6626751724907476,Neurons,intermediate,1.0
Uck2,chr1,167280320,167290320,9.889247841993969,8.748722409009934,1.1303647983858143,Neither,,
Tmco1,chr1,167303378,167313378,14.290402930514018,7.2998927138249075,1.957618213134849,Neither,,
Lmx1a,chr1,167684237,167694237,11.532572257232667,6.80405519159635,1.6949557186832467,Neither,,
Nuf2,chr1,169526464,169536464,15.186494009145102,9.469077959179877,1.6037986036879577,Neither,,
Uap1,chr1,170169957,170179957,48.43159572262764,19.8399213621219,2.4411183309976505,Neurons,intermediate,1.0
Dusp12,chr1,170880540,170890540,11.324746229410172,7.91951297823588,1.4299801339466747,Neither,,
Klhdc9,chr1,171355798,171365798,18.357668476279574,10.794167833630246,1.7007025237355056,Neither,,
Usf1,chr1,171406313,171416313,23.07839160633087,10.056317600647608,2.294914751384211,Neurons,intermediate,1.0
F11r,chr1,171432535,171442535,11.945377316474913,6.980071491718292,1.7113545800566443,Neither,,
Alyref2,chr1,171498478,171508478,35.71530065538089,23.95316882428328,1.4910470058213496,Neither,,
Dcaf8,chr1,172143084,172153084,17.026980039374035,12.514390023501713,1.3605920869812904,Neither,,
Pigm,chr1,172371546,172381546,21.248681406005222,9.063562912742297,2.344407117882096,Neurons,intermediate,1.0
Igsf9,chr1,172476788,172486788,15.411476658837001,11.438249572952587,1.347363209776406,Neither,,
Tagln2,chr1,172495047,172505047,26.176144164268177,15.508527049072583,1.6878549511143628,Neither,,
Opn3,chr1,175687776,175697776,44.91086856393813,32.06038852794965,1.4008210950028155,Neither,,
Exo1,chr1,175875581,175885581,13.903545354763667,6.949155956053734,2.0007531047927682,Neurons,intermediate,1.0
Pld5,chr1,176270312,176280312,9.510322161229452,4.045994581747055,2.350552372001177,Neurons,intermediate,1.0
Cep170,chr1,176809067,176819067,77.81169961175918,38.36736701537768,2.0280698329018034,Neurons,intermediate,1.0
Akt3,chr1,177253203,177263203,12.15039558172226,9.043306531389554,1.3435788712400623,Neither,,
Catspere2,chr1,177978423,177988423,33.527001113621395,9.058810046124458,3.701038099144702,Neurons,intermediate,1.0
Cox20,chr1,178314130,178324130,49.7836628771623,14.14463786224524,3.5196138184664645,Neurons,intermediate,1.0
Hnrnpu,chr1,178332797,178342797,11.914329428815842,4.206077642496427,2.832646099643645,Neurons,intermediate,1.0
Efcab2,chr1,178401085,178411085,20.71510069104036,14.649807901938757,1.414018588482578,Neither,,
Tfb2m,chr1,179541267,179551267,30.32616120473544,13.385449187914531,2.2656065387866366,Neurons,intermediate,1.0
Ahctf1,chr1,179798680,179808680,43.50129161262512,19.496918535431224,2.231188048181634,Neurons,intermediate,1.0
Coq8a,chr1,180194602,180204602,24.42278114906947,19.34857829407851,1.2622519741692795,Neither,,
Psen2,chr1,180258438,180268438,11.240231945149105,8.393726358040174,1.3391229908730968,Neither,,
Stum,chr1,180478504,180488504,16.471070341300962,9.341492780796687,1.763216086315514,Neither,,
Mixl1,chr1,180692034,180702034,6.536417420291901,11.69713088639577,0.55880518768017,Neither,,
H3f3a,chr1,180808943,180818943,18.483708821821214,9.539929662346841,1.9375099687343171,Neither,,
Sde2,chr1,180846127,180856127,62.84794840812683,33.890761764327685,1.8544271399139378,Neither,,
Nvl,chr1,181139204,181149204,20.520501392396287,11.896885588526727,1.7248633047447406,Neither,,
Cnih3,chr1,181347628,181357628,16.53858200016022,4.25006793012619,3.8913688609370456,Neurons,intermediate,1.0
Lbr,chr1,181838046,181848046,18.86880798889796,10.746666736602783,1.7557823696748163,Neither,,
Enah,chr1,182014990,182024990,13.013453307946522,14.263334141612054,0.9123710612640622,Neither,,
Srp9,chr1,182119737,182129737,13.537544831148784,7.974853255089124,1.697529020049347,Neither,,
Degs1,chr1,182277804,182287804,16.998193403196336,12.192021442651749,1.3942063244517433,Neither,,
Trp53bp2,chr1,182404172,182414172,29.885910202026366,22.499046905032795,1.328318942938921,Neither,,
Capn2,chr1,182512608,182522608,23.544241893053055,13.15019291806221,1.7904103795096638,Neither,,
Aida,chr1,183291590,183301590,29.105361319621405,23.493508079051974,1.2388682533781854,Neither,,
Mia3,chr1,183364553,183374553,28.997360794385276,18.857017542243003,1.5377490490967693,Neither,,
Dusp10,chr1,184008302,184018302,3.395252447827657,4.674721320470174,0.7263005032963482,Neither,,
Rrp15,chr1,186744358,186754358,16.718156564442317,10.536111415108044,1.586748270378923,Neither,,
Gpatch2,chr1,187210508,187220508,22.25908687122663,9.59225617202123,2.320526732402343,Neurons,intermediate,1.0
Cenpf,chr1,189683086,189693086,29.433887253046038,8.18840818186601,3.594579874294752,Neurons,intermediate,1.0
Flvcr1,chr1,191021158,191031158,41.66368837459882,25.38321460404396,1.6413873902307516,Neither,,
Atf3,chr1,191213039,191223039,9.559469309155146,5.664226305643717,1.6876919800379957,Neither,,
Ppp2r5a,chr1,191398272,191408272,6.336031336816152,6.871875830570857,0.922023548305268,Neither,,
Dtl,chr1,191570544,191580544,61.24761288007101,27.844474825660388,2.199632539796642,Neurons,intermediate,1.0
Kcnh1,chr1,192185774,192195774,22.15994098628362,11.951943924506507,1.8540867599660027,Neither,,
Syt14,chr1,193030775,193040775,7.589146326303482,5.886917481819789,1.289154527771212,Neither,,
Utp25,chr1,193125272,193135272,17.821339273309707,11.876288175622621,1.5005815798483193,Neither,,
A130010J15Rik,chr1,193163046,193173046,5.619846599165598,8.171742355465888,0.6877170564985585,Neither,,
