gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Sox2,chr3,34645405,34655405,31.833428714474042,17.661419870058694,1.8024274915994198,Neither,,
Atp11b,chr3,35749106,35759106,11.07682588092486,12.335675475637117,0.8979504934935685,Neither,,
Acad9,chr3,36060979,36070979,12.147594904351235,9.880989558418591,1.229390521316916,Neither,,
Anxa5,chr3,36470894,36480894,74.20162135780652,20.70038569176197,3.584552600260785,Neurons,intermediate,1.0
Ccna2,chr3,36567150,36577150,42.188405896266296,26.831693538228674,1.5723348150260446,Neither,,
Bbs7,chr3,36608477,36618477,17.823665500020983,12.190570858589808,1.4620862063618574,Neither,,
Fgf2,chr3,37343346,37353346,11.474332784748077,11.140121942718823,1.0300006448535954,Neither,,
Nudt6,chr3,37415211,37425211,107.87371583943366,49.23182521077792,2.1911378539712913,Neurons,intermediate,1.0
Ankrd50,chr3,38479844,38489844,54.57155593242644,28.87531796502272,1.8899032037856731,Neither,,
Intu,chr3,40526286,40536286,20.352344173908232,11.0635885446469,1.8395789116502965,Neither,,
Hspa4l,chr3,40740382,40750382,18.56428432385127,12.832255400657653,1.446689123947755,Neither,,
Plk4,chr3,40795019,40805019,10.438515234843889,9.013854677518209,1.1580523103926867,Neither,,
Gm2011,chr3,40841820,40851820,10.488798957506814,7.775201699455579,1.349006670558944,Neither,,
Larp1b,chr3,40944828,40954828,17.874283480930327,15.09459696229299,1.1841510923134366,Neither,,
Pgrmc2,chr3,41078046,41088046,63.16224539446831,30.04561679808299,2.1022116410170772,Neurons,intermediate,1.0
Sclt1,chr3,41737514,41747514,28.12309231122335,12.688046912550925,2.2165028632897146,Neurons,intermediate,1.0
2610316D01Rik,chr3,45373260,45383260,49.0668423286279,30.91575527016322,1.587114463154723,Neither,,
Pcdh10,chr3,45373398,45383398,49.0066724038442,30.336113956991834,1.6154564976028907,Neither,,
Noct,chr3,51219447,51229447,29.32447722287178,17.37818136994044,1.6874307269916753,Neither,,
Ndufc1,chr3,51403988,51413988,16.576760564835865,10.812748133420945,1.533075621506343,Neither,,
Rab33b,chr3,51478920,51488920,50.38054549272855,20.72239072374503,2.431212989097794,Neurons,intermediate,1.0
Nhlrc3,chr3,53458332,53468332,74.79248675665855,19.941868397871655,3.7505255407583054,Neurons,intermediate,1.0
Ufm1,chr3,53858830,53868830,30.749248042980835,10.468173293828963,2.937403420815326,Neurons,intermediate,1.0
Supt20,chr3,54687807,54697807,17.22898671542009,9.483982239691416,1.816640550349731,Neither,,
Alg5,chr3,54730539,54740539,19.38678159325123,12.507017020742097,1.5500723762588215,Neither,,
Rfxap,chr3,54802791,54812791,37.151998616194724,19.972707340017955,1.8601383369672568,Neither,,
Nbea,chr3,56178701,56188701,11.934817375898362,12.818725417105355,0.9310455593324822,Neither,,
Eif2a,chr3,58520821,58530821,31.662204850300153,19.710698356588683,1.6063461718857084,Neither,,
Selenot,chr3,58571636,58581636,18.92285011124611,10.202644334459306,1.854700555162392,Neither,,
Siah2,chr3,58687400,58697400,31.84659568874041,10.227802519639333,3.1137280591396705,Neurons,intermediate,1.0
Rap2b,chr3,61356638,61366638,135.52977066836357,67.45723151353995,2.0091214481750583,Neurons,intermediate,1.0
Gpr149,chr3,62600140,62610140,5.601731002648671,5.402828306476276,1.0368145506186035,Neither,,
Slc33a1,chr3,63959768,63969768,34.788049751679104,21.847517068847015,1.59231136618652,Neither,,
Ssr3,chr3,65387623,65397623,29.321452727301917,19.649454996887844,1.49222727714056,Neither,,
4931440P22Rik,chr3,65524379,65534379,25.669488446156183,11.378579443097115,2.2559484313948115,Neurons,intermediate,1.0
Lekr1,chr3,65661228,65671228,18.055136410713196,11.238937973761558,1.6064806526083466,Neither,,
Ccnl1,chr3,65953249,65963249,14.343168232750893,9.0805335622708,1.5795512603296902,Neither,,
Ptx3,chr3,66214910,66224910,17.462276372591656,9.59161346522967,1.8205775739289056,Neither,,
Mlf1,chr3,67369097,67379097,11.70653726647695,4.57479382010301,2.5589212818804925,Neurons,intermediate,1.0
Mfsd1,chr3,67577741,67587741,12.53559770576159,5.4475284685691205,2.3011532253734623,Neurons,intermediate,1.0
Smc4,chr3,68999738,69009738,45.70828666189511,31.89662692896525,1.4330131760856357,Neither,,
Pdcd10,chr3,75551856,75561856,87.0707589735985,32.86032899991671,2.6497226784862438,Neurons,intermediate,1.0
Etfdh,chr3,79624500,79634500,171.74673694157602,66.21367341140906,2.5938258382744084,Neurons,intermediate,1.0
Rbm46,chr3,82871483,82881483,13.27347671031952,7.445722729682923,1.7826982271853644,Neither,,
Plrg1,chr3,83050522,83060522,22.135282312138873,17.176164535562197,1.2887209054331732,Neither,,
Dchs2,chr3,83122948,83132948,12.869960585864385,6.163122841755549,2.088220682325133,Neurons,intermediate,1.0
Mnd1,chr3,84150786,84160786,26.243223715019226,12.952299194852513,2.0261440320533035,Neurons,intermediate,1.0
Arfip1,chr3,84577625,84587625,32.50908284346263,18.232300857186317,1.7830488372315925,Neither,,
Glt28d2,chr3,85882516,85892516,11.415460611343384,6.13467260881265,1.860810077288349,Neither,,
Rps3a1,chr3,86137702,86147702,30.278484629154207,19.47536015937328,1.554707300988295,Neither,,
Lrba,chr3,86219680,86229680,15.535409553368886,7.325912273526192,2.1206109182483024,Neurons,intermediate,1.0
Hdgf,chr3,87901321,87911321,41.19741828710238,15.735782469554742,2.618072432483753,Neurons,intermediate,1.0
Nes,chr3,87966078,87976078,26.78640727251371,14.409402109305065,1.8589534159239007,Neither,,
Bcan,chr3,87995230,88005230,50.78540201425552,31.218082311987875,1.6267944169893391,Neither,,
Naxe,chr3,88053495,88063495,8.381106050570805,8.434593996127447,0.9936585038258867,Neither,,
Iqgap3,chr3,88076971,88086971,8.267672579709687,5.371260867015521,1.539242420803055,Neither,,
Mef2d,chr3,88137372,88147372,54.705175117635726,29.823140861614547,1.834319710706491,Neither,,
1700113A16Rik,chr3,88172785,88182785,74.03207206662496,28.102705348650613,2.6343396889431396,Neurons,intermediate,1.0
Mir3093,chr3,88210171,88220171,23.42696587311427,15.481719459350906,1.5132018077594387,Neither,,
Rhbg,chr3,88249709,88259709,8.101699694124859,8.333310487389564,0.9722066286123394,Neither,,
Cct3,chr3,88292116,88302116,52.52796721927325,32.800807265043254,1.601423001416608,Neither,,
Tmem79,chr3,88331148,88341148,26.015060336335498,9.090436784799893,2.861805318291773,Neurons,intermediate,1.0
Paqr6,chr3,88359584,88369584,31.547704881938298,23.38438551859856,1.3490927463904114,Neither,,
Pmf1,chr3,88405331,88415331,36.130832611544925,16.869088871479036,2.1418366390037917,Neurons,intermediate,1.0
Lmna,chr3,88504956,88514956,46.700699129660926,21.51536213695208,2.17057462627848,Neurons,intermediate,1.0
Mir1905,chr3,88531382,88541382,15.02162189745903,10.648952469563483,1.4106196774183546,Neither,,
Khdc4,chr3,88680803,88690803,30.52305943489075,14.709462072412173,2.075062927837261,Neurons,intermediate,1.0
Fdps,chr3,89096959,89106959,37.00107366925081,18.66152276301384,1.982746753259868,Neither,,
Scamp3,chr3,89172473,89182473,32.61960949511528,18.55745698614518,1.7577629046624634,Neither,,
Mir92b,chr3,89222198,89232198,67.26945792403221,31.569308577656745,2.1308498967773506,Neurons,intermediate,1.0
Zbtb7b,chr3,89389776,89399776,47.19490967402458,23.320501353820163,2.023751932172484,Neurons,intermediate,1.0
Cks1b,chr3,89413383,89423383,55.02501455911001,34.671230926744144,1.587051082073515,Neither,,
Pygo2,chr3,89425214,89435214,21.63178971118927,11.79110932606856,1.8345847801923343,Neither,,
Adar,chr3,89710022,89720022,13.901997771310805,3.5808369553565975,3.8823319644628653,Neurons,intermediate,1.0
Ube2q1,chr3,89768616,89778616,27.732829497178397,18.6038370518287,1.490704816426692,Neither,,
Ubap2l,chr3,90047628,90057628,35.021449614508946,8.573623860200247,4.084789604204888,Neurons,intermediate,1.0
Tpm3,chr3,90067649,90077649,5.468579267636936,13.564459964927039,0.40315495653913047,NSCs,,
Slc39a1,chr3,90243172,90253172,19.50785323009491,15.896258680812517,1.2271977716141311,Neither,,
Crtc2,chr3,90249163,90259163,32.118111010948816,20.39026210780938,1.5751691097020142,Neither,,
Gatad2b,chr3,90288178,90298178,64.5406838432471,19.59731321188609,3.293343487723721,Neurons,intermediate,1.0
Ints3,chr3,90428622,90438622,60.609611708323165,27.113616123104094,2.235393885977327,Neurons,intermediate,1.0
Chtop,chr3,90504498,90514498,32.54492858810425,13.697669099418322,2.3759464732204902,Neurons,intermediate,1.0
Tchh,chr3,93437330,93447330,7.941403429667155,7.164929788748423,1.1083714235606443,Neither,,
S100a11,chr3,93515488,93525488,21.48673548676173,6.907648543874423,3.11057161496958,Neurons,intermediate,1.0
Them4,chr3,94305089,94315089,26.202687735239664,14.951314481258391,1.752534050974914,Neither,,
C2cd4d,chr3,94357438,94367438,18.224468712504706,11.73616207818985,1.552847395178066,Neither,,
Tdrkh,chr3,94408273,94418273,33.438126860221224,18.447986992549897,1.8125623610708854,Neither,,
Mrpl9,chr3,94438318,94448318,10.880414129034678,8.480610365668932,1.2829753590709216,Neither,,
Pogz,chr3,94832567,94842567,14.843008747076988,7.808550321535269,1.90086611930275,Neither,,
Psmb4,chr3,94881961,94891961,10.301156685574849,10.070732987499236,1.0228805289904555,Neither,,
Zfp687,chr3,95010448,95020448,86.20789668618839,34.320733588441215,2.5118314112965847,Neurons,intermediate,1.0
Pip5k1a,chr3,95101930,95111930,32.27048208610217,17.937527521530786,1.7990485058415795,Neither,,
Mllt11,chr3,95227171,95237171,49.444919107166925,27.43464069398244,1.8022805422785162,Neither,,
Arnt,chr3,95429388,95439388,20.377131213315327,11.939449752489727,1.7067060572926398,Neither,,
Mcl1,chr3,95653788,95663788,21.1686573029836,13.486472511506081,1.5696215066559034,Neither,,
Adamtsl4,chr3,95682917,95692917,24.211519222489994,12.989808221038183,1.8638858103599423,Neither,,
Rprd2,chr3,95813863,95823863,40.352382600275675,18.967697638869286,2.1274264999661385,Neurons,intermediate,1.0
Ciart,chr3,95877251,95887251,43.63721691555182,27.280774604256948,1.5995593068219762,Neither,,
Anp32e,chr3,95924246,95934246,69.67231933426856,39.32417729600271,1.7717425798848367,Neither,,
Sf3b4,chr3,96167332,96177332,22.597202684402465,12.058880285716057,1.8739055491884453,Neither,,
Bola1,chr3,96214709,96224709,31.932196779568994,30.442629499514897,1.0489303093899243,Neither,,
H4c14,chr3,96258311,96268311,30.444047398153938,15.15627560617129,2.008676022344026,Neurons,intermediate,1.0
Ankrd34a,chr3,96591636,96601636,49.73504261344274,29.36580037551721,1.693638245082798,Neither,,
Gpr89,chr3,96900346,96910346,13.516630062898,9.316735498627027,1.4507903615906985,Neither,,
Prkab2,chr3,97653193,97663193,20.314823551750184,13.813098973373572,1.4706926802529596,Neither,,
Sec22b,chr3,97896190,97906190,5.127338619152705,5.893232431650162,0.8700384175611076,Neither,,
Phgdh,chr3,98334990,98344990,19.03020297845205,10.415148306012155,1.8271658184134398,Neither,,
Wars2,chr3,99136068,99146068,64.53029633688926,17.983320697585743,3.588341520570917,Neurons,intermediate,1.0
Tent5c,chr3,100484324,100494324,24.881376052220663,19.283459611972173,1.2902962721882651,Neither,,
Trim45,chr3,100917202,100927202,226.9565100830396,98.17090606196722,2.3118510278369095,Neurons,intermediate,1.0
Ttf2,chr3,100964663,100974663,27.099254862403868,14.177765951387087,1.9113910439290756,Neither,,
Atp1a1,chr3,101599684,101609684,37.68196107198397,16.686685736727714,2.2582052341913084,Neurons,intermediate,1.0
Sike1,chr3,102990708,103000708,14.272857081572214,9.54976624824206,1.4945765907306465,Neither,,
Csde1,chr3,103015426,103025426,38.969048323853805,19.201296663022042,2.029500872141651,Neurons,intermediate,1.0
Nras,chr3,103053285,103063285,8.627078752597173,7.1651180191437405,1.2040386117224267,Neither,,
Bcas2,chr3,103166655,103176655,24.00828769874573,13.059034496784209,1.8384427810997648,Neither,,
Hipk1,chr3,103786563,103796563,19.08935210103989,10.038340217431386,1.9016442646456226,Neither,,
Rsbn1,chr3,103909120,103919120,60.01980276234945,20.369073630174,2.946614257088173,Neurons,intermediate,1.0
Phtf1os,chr3,103963581,103973581,9.557972670793534,6.808683203617732,1.4037916561773636,Neither,,
Lrig2,chr3,104506918,104516918,49.13329636465709,34.019878606255844,1.4442525481446624,Neither,,
Cttnbp2nl,chr3,105048146,105058146,45.29374341597557,27.1270227026701,1.6696909171502012,Neither,,
Ddx20,chr3,105682574,105692574,44.772562951087956,10.659004400928815,4.200445113540484,Neurons,intermediate,1.0
Atp5pb,chr3,105955099,105965099,35.67928442527454,15.66373348363638,2.2778275985446284,Neurons,intermediate,1.0
Dram2,chr3,106542798,106552798,12.424136275211971,9.61819612089793,1.2917324744727796,Neither,,
Lrif1,chr3,106679987,106689987,7.075228868722916,10.868047927657763,0.6510119311047002,Neither,,
Lamtor5,chr3,107273858,107283858,13.331467674239477,4.386002553105354,3.039548543992662,Neurons,intermediate,1.0
Rbm15,chr3,107328673,107338673,166.13931154433885,66.29927836286625,2.505899244257722,Neurons,intermediate,1.0
Alx3,chr3,107590031,107600031,8.664636213636399,6.594348790486653,1.313948729272017,Neither,,
Strip1,chr3,107626694,107636694,21.166913207165404,12.579355561439195,1.6826707142336084,Neither,,
Ahcyl1,chr3,107691560,107701560,43.59636408185958,21.139338247776035,2.0623334359317584,Neurons,intermediate,1.0
Ampd2,chr3,108081651,108091651,34.91544459648132,25.635519533594447,1.3619948115631462,Neither,,
Sypl2,chr3,108221648,108231648,5.162688924773534,3.031435166200002,1.7030510770398977,Neither,,
Psma5,chr3,108251926,108261926,25.3115976887544,13.633157732486723,1.856620321236282,Neither,,
Sort1,chr3,108279082,108289082,23.08605444904963,18.242543769129117,1.2655063208957145,Neither,,
Celsr2,chr3,108410552,108420552,39.39278593595822,26.889550334835054,1.4649849270601374,Neither,,
Taf13,chr3,108566698,108576698,44.60575070315997,14.865690873201688,3.0005837659096324,Neurons,intermediate,1.0
Wdr47,chr3,108586279,108596279,31.395786235849062,13.415658811235426,2.3402343990408827,Neurons,intermediate,1.0
Prpf38b,chr3,108906727,108916727,21.9781434645017,14.67213887304465,1.4979508887337134,Neither,,
S1pr1,chr3,115710072,115720072,52.04089913867315,25.14416958952745,2.0697004509684898,Neurons,intermediate,1.0
Trmt13,chr3,116609587,116619587,6.775428959719339,9.528789875245094,0.7110482074246669,Neither,,
Mfsd14a,chr3,116657677,116667677,20.300613151955606,15.695573354482653,1.2933973607378768,Neither,,
Plppr4,chr3,117355876,117365876,12.417568727811178,7.42238094364802,1.672989950541137,Neither,,
Ptbp2,chr3,119779466,119789466,12.233291879240673,9.054786690505345,1.3510303773437577,Neither,,
Alg14,chr3,121286773,121296773,88.30723283041318,55.463490971414245,1.5921686731894775,Neither,,
Cnn3,chr3,121421497,121431497,38.276578106737134,15.484480125228563,2.4719317534189504,Neurons,intermediate,1.0
Dnttip2,chr3,122269388,122279388,14.100740941524506,8.59784767540296,1.6400314908886355,Neither,,
Bcar3,chr3,122289136,122299136,37.46792577350934,30.584230906263986,1.225073335613468,Neither,,
1810037I17Rik,chr3,122919203,122929203,19.960390812015532,16.72310734717051,1.1935814557449909,Neither,,
Sec24d,chr3,123262455,123272455,18.69093614069621,9.632573991179466,1.940388535588875,Neither,,
Snhg8,chr3,123503404,123513404,70.45893392011324,33.98686216072242,2.0731226550693607,Neurons,intermediate,1.0
Tram1l1,chr3,124315855,124325855,13.34063143547376,9.207189766724904,1.4489362958160432,Neither,,
Arsj,chr3,126358684,126368684,10.253285121631622,20.81767092804114,0.4925279661242304,NSCs,,
Larp7,chr3,127548349,127558349,39.11895440805753,18.43828952941895,2.121615150127773,Neurons,intermediate,1.0
Ap1ar,chr3,127832523,127842523,28.967547843408585,12.291699069178103,2.3566756459280556,Neurons,intermediate,1.0
Pitx2,chr3,129194878,129204878,13.923445643202465,8.936846867068608,1.557981897900587,Neither,,
Elovl6,chr3,129527355,129537355,63.740994350115464,31.562107486605644,2.019541767835558,Neurons,intermediate,1.0
Gar1,chr3,129826396,129836396,21.752831866947812,9.022567622439068,2.4109358640714045,Neurons,intermediate,1.0
Col25a1,chr3,130126501,130136501,17.66130015317599,7.150716489275297,2.469864408645561,Neurons,intermediate,1.0
Papss1,chr3,131559768,131569768,85.89885622460046,28.106745001085603,3.056165209499808,Neurons,intermediate,1.0
Dkk2,chr3,132080292,132090292,19.798071870009103,5.8582625886996595,3.3795125381028064,Neurons,intermediate,1.0
Gstcd,chr3,133087033,133097033,13.480297985760371,11.919621943791709,1.1309333508502368,Neither,,
Ppa2,chr3,133305110,133315110,19.021035307566326,12.344465803146363,1.540855279676682,Neither,,
Cisd2,chr3,135418925,135428925,20.133308785120647,16.885032784819604,1.1923760552731286,Neither,,
4930539J05Rik,chr3,135433665,135443665,93.03425368614991,28.726661581635472,3.238603045528455,Neurons,intermediate,1.0
Ppp3ca,chr3,136665124,136675124,56.04360147984821,31.90180096701781,1.7567535305542716,Neither,,
Ddit4l,chr3,137616612,137626612,30.137125368404387,21.385265180007618,1.4092472136646028,Neither,,
H2az1,chr3,137859487,137869487,43.133680535022414,20.47565573583444,2.1065835981767447,Neurons,intermediate,1.0
Trmt10a,chr3,138138448,138148448,88.23381076879501,18.436314772844316,4.785870270492376,Neurons,intermediate,1.0
Adh5,chr3,138438093,138448093,40.84064433480899,22.876794107993447,1.78524334056662,Neither,,
Metap1,chr3,138484515,138494515,13.311226628422737,7.876972555716833,1.6898912030310316,Neither,,
Eif4e,chr3,138521179,138531179,27.406687690615655,14.976664575688046,1.829959371267855,Neither,,
Kyat3,chr3,142696051,142706051,38.669408883047105,15.195185970950128,2.5448460424883614,Neurons,intermediate,1.0
Gtf2b,chr3,142760045,142770045,22.42222507119179,10.121705077091853,2.2152616481524765,Neurons,intermediate,1.0
Pkn2,chr3,142877004,142887004,21.9094196788311,12.729200577020643,1.7211936874011573,Neither,,
Lmo4,chr3,144200220,144210220,34.59300034928322,16.78741006708145,2.0606514174045754,Neurons,intermediate,1.0
Hs2st1,chr3,144565181,144575181,80.93669696076712,40.31727203092575,2.0074943785552715,Neurons,intermediate,1.0
Sh3glb1,chr3,144715335,144725335,39.01716740600268,10.661588067968687,3.659601848923851,Neurons,intermediate,1.0
Odf2l,chr3,145113588,145123588,44.21166533959707,16.48295523792108,2.682265692130417,Neurons,intermediate,1.0
Znhit6,chr3,145571205,145581205,17.24540754922231,9.85914339474837,1.7491790978928607,Neither,,
Bcl10,chr3,145917804,145927804,83.36619647372564,20.87780558772882,3.9930535861836516,Neurons,intermediate,1.0
Ctbs,chr3,146444795,146454795,28.4029964855512,14.241432474474115,1.9943918237480545,Neither,,
Rpf1,chr3,146516429,146526429,24.532918833971024,12.310553607384364,1.9928363594676357,Neither,,
Adgrl2,chr3,148985555,148995555,54.004913291136425,30.710713702519737,1.7585040131029406,Neither,,
Fubp1,chr3,152205422,152215422,42.29984567840894,15.21707353166739,2.7797621921443127,Neurons,intermediate,1.0
Zzz3,chr3,152390473,152400473,28.465196091270446,15.477804543336234,1.8390977875170134,Neither,,
Rabggtb,chr3,153908009,153918009,32.29030204383532,21.09376122961839,1.530798689353491,Neither,,
Acadm,chr3,153939632,153949632,67.27155538763999,29.11222548814614,2.310766499628532,Neurons,intermediate,1.0
Cryz,chr3,154591711,154601711,28.328418320417402,19.429782626946764,1.4579894620709397,Neither,,
Lrriq3,chr3,155088434,155098434,29.516934362427392,13.649397420565288,2.1625082377596234,Neurons,intermediate,1.0
4930570G19Rik,chr3,156556746,156566746,46.08785148646037,22.647129555718106,2.0350416317914246,Neurons,intermediate,1.0
Negr1,chr3,156556794,156566794,46.13513760620753,22.46136164698601,2.0539777744239385,Neurons,intermediate,1.0
4930592C13Rik,chr3,157529090,157539090,21.36015044379234,11.082992679675419,1.927290855561397,Neither,,
Ankrd13c,chr3,157942239,157952239,30.30391707042853,12.57072334822019,2.4106740901842434,Neurons,intermediate,1.0
Lrrc40,chr3,158031662,158041662,16.470825140062967,14.772968679563206,1.1149299438269682,Neither,,
