gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Commd3,chr2,18672384,18676231,+,18662384,18672384,2.7722601818323134,4.694239257669449,1.6932895723253552,Mixed,Neu
Bmi1,chr2,18677018,18686629,+,18667018,18677018,3.356620671081543,4.215004448358218,1.2557285619647016,Mixed,Neu
Spag6,chr2,18694032,18750413,+,18684032,18694032,3.3867627903699873,3.599849913549423,1.0629176403453273,Mixed,Neu
Carlr,chr2,18799245,18801818,-,18801818,18811818,3.884223495459556,3.97372813800176,1.023043123714902,Mixed,Neu
Pip4k2a,chr2,18842255,18998126,-,18998126,19008126,3.4108090881586075,5.112322698783874,1.4988592344650584,Mixed,Neu
Msrb2,chr2,19371440,19394976,+,19361440,19371440,4.395599891066551,4.585518338561058,1.0432064910822503,Mixed,Neu
Otud1,chr2,19657752,19660583,+,19647752,19657752,3.079897095918655,5.013724516971906,1.6278870237631882,Mixed,Neu
Etl4,chr2,19909780,20810713,+,19899780,19909780,3.374275092482567,6.137128793199857,1.8187991864897317,Mixed,Neu
Gm13375,chr2,20969054,20969997,+,20959054,20969054,3.2351084025621413,4.022394828359285,1.24335704645125,Mixed,Neu
Thnsl1,chr2,21205724,21215009,+,21195724,21205724,3.586549915456772,4.916591484594345,1.3708415052040848,Mixed,Neu
Gpr158,chr2,21367542,21830547,+,21357542,21367542,5.8905983471870424,4.273776086894671,0.7255249526451828,Mixed,Neu
Gad2,chr2,22622205,22693874,+,22612205,22622205,5.447459131479262,5.067177278041839,0.9301909671538633,Mixed,Neu
Pdss1,chr2,22895522,22940266,+,22885522,22895522,7.152300898790359,5.210535539825757,0.7285117913183706,Mixed,Neu
Abi1,chr2,22940073,23040241,-,23040241,23050241,4.175867315030098,4.822449381581943,1.15483779003816,Mixed,Neu
Acbd5,chr2,23068167,23115558,+,23058167,23068167,3.4539458339214324,4.5563584231853484,1.3191748343118321,Mixed,Neu
Mastl,chr2,23115606,23156024,-,23156024,23166024,4.831553621602058,5.37815500878493,1.1131315990655668,Mixed,Neu
Spopl,chr2,23506220,23572106,-,23572106,23582106,6.983004565954208,4.702353199211756,0.673399702778111,Mixed,Neu
Psd4,chr2,24367580,24414954,+,24357580,24367580,4.942055859923363,4.522289893229803,0.9150624803540628,Mixed,Neu
Pax8,chr2,24420560,24475599,-,24475599,24485599,4.567551935958862,5.187492150115967,1.1357270202614482,Mixed,Neu
Cacna1b,chr2,24603887,24763152,-,24763152,24773152,10.729519426441193,11.239709572172165,1.0475501395219706,Mixed,Neu
Ehmt1,chr2,24789928,24919614,-,24919614,24929614,6.729164517402649,5.264246313770612,0.7823031076378748,Mixed,Neu
Arrdc1,chr2,24925352,24935252,-,24935252,24945252,5.4366368060112,4.659553171046575,0.8570653765016238,Mixed,Neu
Zmynd19,chr2,24949792,24962075,+,24939792,24949792,4.941750823688507,4.797781794571876,0.9708667971629593,Mixed,Neu
Dph7,chr2,24962400,24972163,+,24952400,24962400,6.6037166173458095,5.089753019293149,0.7707406774427643,Mixed,Neu
Mrpl41,chr2,24974117,24975098,-,24975098,24985098,5.83077866089344,4.245031789755822,0.7280385754010705,Mixed,Neu
Nsmf,chr2,25054355,25062881,+,25044355,25054355,5.3347916808128355,3.8283937974770867,0.7176276088242256,Mixed,Neu
Nrarp,chr2,25180758,25183339,+,25170758,25180758,5.2342808859348295,4.4877279628912605,0.8573723995115259,Mixed,Neu
Nelfb,chr2,25199712,25211489,-,25211489,25221489,5.843598201107978,5.228671564980348,0.8947691790289352,Mixed,Neu
Tubb4b,chr2,25222160,25224702,-,25224702,25234702,4.286229093623161,4.491260530980428,1.0478349226975063,Mixed,Neu
Cysrt1,chr2,25238818,25242452,-,25242452,25252452,6.729275317502022,4.8828828148682915,0.7256179283032915,Mixed,Neu
Tmem203,chr2,25255439,25256292,+,25245439,25255439,6.829620348334313,5.363959694886208,0.7853964673445476,Mixed,Neu
Tprn,chr2,25262618,25269885,+,25252618,25262618,5.204538195872306,4.770223073156675,0.9165506897307268,Mixed,Neu
Ssna1,chr2,25271039,25272438,-,25272438,25282438,6.708654374742508,5.425239684836069,0.8086926799004012,Mixed,Neu
Grin1,chr2,25291181,25319187,-,25319187,25329187,4.47139398150444,3.9022878823916116,0.8727228910118656,Mixed,Neu
Grin1os,chr2,25291220,25298925,+,25281220,25291220,5.446311905980109,4.070459484259287,0.7473790621117161,Mixed,Neu
Man1b1,chr2,25332338,25352212,+,25322338,25332338,4.7108104180574415,4.013983788172404,0.8520792458100274,Mixed,Neu
Uap1l1,chr2,25359889,25365682,-,25365682,25375682,5.818235930728912,3.486241012899081,0.5991921012495488,Mixed,Neu
Sapcd2,chr2,25372321,25378213,+,25362321,25372321,6.566071268248559,2.9782923410018287,0.4535881837597327,Mixed,Neu
Entpd2,chr2,25395874,25401321,+,25385874,25395874,7.584485219717026,5.052037460652987,0.6661015631646886,Mixed,Neu
Npdc1,chr2,25399351,25409494,+,25389351,25399351,7.211851895570755,5.036474979718526,0.6983608444332776,Mixed,Neu
Abca2,chr2,25428703,25448540,+,25418703,25428703,6.035968330478668,5.195279564189911,0.8607201495667741,Mixed,Neu
Paxx,chr2,25455141,25461094,-,25461094,25471094,5.21808379983902,4.7094559057553615,0.9025259245358709,Mixed,Neu
Fbxw5,chr2,25500750,25505471,+,25490750,25500750,5.834814485549927,4.984790302316348,0.8543185588267311,Mixed,Neu
Traf2,chr2,25517982,25546940,-,25546940,25556940,4.61721892786026,4.36219501109918,0.9447667696192035,Mixed,Neu
Edf1,chr2,25557847,25562082,+,25547847,25557847,4.923940961861611,4.293740282599131,0.8720129497604258,Mixed,Neu
Phpt1,chr2,25573430,25575224,-,25575224,25585224,7.0791814907789234,4.362873841985067,0.6162963681137407,Mixed,Neu
Ajm1,chr2,25575416,25581757,-,25581757,25591757,6.093269239425659,5.1862470933834715,0.8511435962531533,Mixed,Neu
Rabl6,chr2,25583018,25608521,-,25608521,25618521,5.702193251729012,5.028929518357913,0.8819289870319718,Mixed,Neu
Bmyc,chr2,25706739,25707721,+,25696739,25706739,4.664635168695449,4.647998597677549,0.9964334679098702,Mixed,Neu
Kcnt1,chr2,25863734,25918273,+,25853734,25863734,4.724417017459869,5.01451210885048,1.0614033626410446,Mixed,Neu
Camsap1,chr2,25926838,25983282,-,25983282,25993282,6.150853578543662,4.645757362755139,0.7553028703139956,Mixed,Neu
Ubac1,chr2,25998543,26021747,-,26021747,26031747,5.427755230975151,4.663753911582629,0.8592417515379996,Mixed,Neu
Nacc2,chr2,26055535,26123220,-,26123220,26133220,4.79942047059536,4.613707668423653,0.9613051610481902,Mixed,Neu
Tmem250-ps,chr2,26136814,26140521,-,26140521,26150521,4.895301284909248,4.1339559541861215,0.8444742649303063,Mixed,Neu
Lhx3,chr2,26200212,26208289,-,26208289,26218289,5.220604877519607,4.966487468147277,0.9513241443598649,Mixed,Neu
Qsox2,chr2,26208637,26237525,-,26237525,26247525,5.16909476840496,4.065070972323418,0.7864183487542803,Mixed,Neu
Gpsm1,chr2,26315515,26348237,+,26305515,26315515,4.9654385513067245,4.304668967564901,0.8669262388580092,Mixed,Neu
Dnlz,chr2,26348121,26352110,-,26352110,26362110,7.502706939816475,5.243324564377466,0.6988577064834314,Mixed,Neu
Snapc4,chr2,26362765,26380653,-,26380653,26390653,4.953347808456421,4.733975903256734,0.9557123962050127,Mixed,Neu
Pmpca,chr2,26389339,26397122,+,26379339,26389339,5.5230818435430535,4.312467006929715,0.7808080939396818,Mixed,Neu
Inpp5e,chr2,26396249,26409203,-,26409203,26419203,5.539199191141129,4.552235391644636,0.821821933922335,Mixed,Neu
0610009E02Rik,chr2,26445696,26459390,+,26435696,26445696,4.398516707181931,5.491294853329658,1.248442422501984,Mixed,Neu
Notch1,chr2,26457903,26516663,-,26516663,26526663,4.366850845873356,4.811702208065986,1.1018700610333445,Mixed,Neu
Egfl7,chr2,26580014,26593120,+,26570014,26580014,3.2672422747612,4.875053898787498,1.4921005205051137,Mixed,Neu
Agpat2,chr2,26593057,26604417,-,26604417,26614417,5.515983757305146,4.706954344765345,0.8533299864292828,Mixed,Neu
Dipk1b,chr2,26628457,26636497,+,26618457,26628457,5.63529143152237,3.806856300592423,0.6755384964294567,Mixed,Neu
Snora17,chr2,26639190,26639321,-,26639321,26649321,4.7920503116130835,3.2890476035912832,0.6863549816287583,Mixed,Neu
Surf6,chr2,26888628,26902879,-,26902879,26912879,6.424263244223594,5.092478478686014,0.7926945526811872,Mixed,Neu
Med22,chr2,26905262,26910677,-,26910677,26920677,7.447385289692878,5.394397449930509,0.7243344126959985,Mixed,Neu
Surf1,chr2,26913381,26916530,-,26916530,26926530,6.2355210350751875,5.42356459891796,0.8697853103870675,Mixed,Neu
Surf4,chr2,26920040,26933928,-,26933928,26943928,6.984073798847199,4.541955757403373,0.6503304358200044,Mixed,Neu
Rexo4,chr2,26953563,26964386,-,26964386,26974386,4.848889743614197,4.181624483648936,0.8623880320553744,Mixed,Neu
Cacfd1,chr2,27009926,27021089,+,26999926,27009926,3.2213902957439418,3.23519430955251,1.004285110632762,Mixed,Neu
Slc2a6,chr2,27021363,27027998,-,27027998,27037998,5.683949704146384,4.201999117008845,0.7392745072926189,Mixed,Neu
Fam163b,chr2,27110380,27142491,-,27142491,27152491,3.296924556851387,4.98507331272761,1.512037423594682,Mixed,Neu
Vav2,chr2,27262104,27427033,-,27427033,27437033,4.2656145776748655,4.599880953653653,1.0783630048828723,Mixed,Neu
Brd3os,chr2,27442324,27444221,+,27432324,27442324,4.338438746595383,4.632138318824768,1.0676970655537934,Mixed,Neu
Brd3,chr2,27445579,27507662,-,27507662,27517662,5.30184192636013,4.879592475096384,0.9203579704697773,Mixed,Neu
Wdr5,chr2,27515157,27536535,+,27505157,27515157,5.51675664639473,4.736195934414864,0.8585109400303216,Mixed,Neu
Rxra,chr2,27676440,27762957,+,27666440,27676440,4.576133036255836,4.71150220199426,1.0295815625695144,Mixed,Neu
Col5a1,chr2,27886425,28039514,+,27876425,27886425,5.735761452794075,4.614294616063435,0.804478124489585,Mixed,Neu
Olfm1,chr2,28192992,28230736,+,28182992,28192992,5.586324531078339,4.719658460156123,0.8448593406808533,Mixed,Neu
Mrps2,chr2,28468066,28471178,+,28458066,28468066,4.992552424097061,5.0000991547902425,1.001511597686337,Mixed,Neu
Ralgds,chr2,28513125,28553081,+,28503125,28513125,6.221253110527993,5.540806997617086,0.8906255539162338,Mixed,Neu
Gtf3c5,chr2,28566311,28583751,-,28583751,28593751,3.7986392515897753,4.584167175308863,1.206791925132226,Mixed,Neu
Tsc1,chr2,28641228,28691167,+,28631228,28641228,4.728541128015518,4.196557022039095,0.8874950874753865,Mixed,Neu
Spaca9,chr2,28692080,28699727,-,28699727,28709727,4.148027764010429,4.292146285200119,1.034743866094655,Mixed,Neu
Ak8,chr2,28700164,28813165,+,28690164,28700164,5.85639660243988,4.571530949441591,0.7806047403854119,Mixed,Neu
Ddx31,chr2,28840406,28905571,+,28830406,28840406,4.442495403957367,5.022997908504805,1.130670366936188,Mixed,Neu
Barhl1,chr2,28907679,28916668,-,28916668,28926668,6.036139441418648,4.928197815060616,0.8164486362333544,Mixed,Neu
Cfap77,chr2,28926949,29055066,-,29055066,29065066,4.60299222214222,5.100172908345859,1.1080124975688646,Mixed,Neu
Ttf1,chr2,29060262,29087656,+,29050262,29060262,4.497908204412461,5.30786980612278,1.1800751738142954,Mixed,Neu
Setx,chr2,29124181,29182471,+,29114181,29124181,4.913575416707992,3.768259420712789,0.7669078219292816,Mixed,Neu
Ntng2,chr2,29194541,29253005,-,29253005,29263005,3.8977049498558047,4.826732621709506,1.238352487888564,Mixed,Neu
Med27,chr2,29346819,29524793,+,29336819,29346819,3.6394302961826326,3.7255114658037827,1.0236523748542292,Mixed,Neu
Rapgef1,chr2,29619720,29740978,+,29609720,29619720,4.591613456606865,5.323982580661773,1.1595014761099072,Mixed,Neu
Trub2,chr2,29761224,29788502,-,29788502,29798502,6.4587096756935125,5.335727447549502,0.8261290126772219,Mixed,Neu
Slc27a4,chr2,29802634,29817522,+,29792634,29802634,6.221391679406166,5.364020065808297,0.8621897386020703,Mixed,Neu
Urm1,chr2,29820075,29845002,+,29810075,29820075,6.449388899087905,4.433255268454552,0.687391524657711,Mixed,Neu
Mir219b,chr2,29845647,29845711,+,29835647,29845647,6.021511487436294,5.150781544542312,0.8553967812382763,Mixed,Neu
Cercam,chr2,29869164,29882840,+,29859164,29869164,4.62838205871582,3.988057453076045,0.8616526039733553,Mixed,Neu
Odf2,chr2,29889221,29931746,+,29879221,29889221,5.221696007585526,5.135854211111863,0.9835605526731237,Mixed,Neu
Gle1,chr2,29935426,29960371,+,29925426,29935426,6.252664874744415,4.747030372007688,0.7592011513653575,Mixed,Neu
Sptan1,chr2,29965560,30031451,+,29955560,29965560,3.4715277427434925,4.839701406876246,1.3941128418151452,Mixed,Neu
Set,chr2,30057378,30072577,+,30047378,30057378,5.494734984302521,4.451375926494598,0.8101165823668268,Mixed,Neu
Pkn3,chr2,30077684,30091022,+,30067684,30077684,5.136894498324394,4.676668796547253,0.9104077956190726,Mixed,Neu
Zdhhc12,chr2,30090944,30093648,-,30093648,30103648,5.154821108341217,4.805828437137603,0.9322978113364798,Mixed,Neu
Zer1,chr2,30097283,30124585,-,30124585,30134585,4.835890949368477,4.312244236667952,0.8917166002742661,Mixed,Neu
Tbc1d13,chr2,30133746,30152013,+,30123746,30133746,4.68247737288475,4.1676762154181795,0.8900579508514709,Mixed,Neu
Endog,chr2,30171493,30174069,+,30161493,30171493,5.818177867615223,4.5674898467063905,0.7850378504462139,Mixed,Neu
Spout1,chr2,30173453,30178459,-,30178459,30188459,6.760710449528695,4.936383357965947,0.7301574878584061,Mixed,Neu
Kyat1,chr2,30185124,30205847,-,30205847,30215847,6.44839290690422,4.667522936320305,0.7238273169308342,Mixed,Neu
Lrrc8a,chr2,30237715,30263790,+,30227715,30237715,4.445098794519901,4.73169323805968,1.0644742573310417,Mixed,Neu
Dolk,chr2,30284231,30286334,-,30286334,30296334,5.687896389579773,4.66223199857076,0.8196759714385742,Mixed,Neu
Sh3glb2,chr2,30344809,30359337,-,30359337,30369337,6.936485337686538,4.511604042696953,0.6504164318181442,Mixed,Neu
Miga2,chr2,30364233,30385521,+,30354233,30364233,6.054716014397145,3.6603309205770493,0.6045421307743202,Mixed,Neu
Dolpp1,chr2,30392254,30400529,+,30382254,30392254,6.46204241604805,4.927078722755115,0.7624646211728733,Mixed,Neu
Ptpa,chr2,30416039,30447806,+,30406039,30416039,6.12442233235836,4.4251464511473975,0.7225410350568338,Mixed,Neu
Ier5l,chr2,30471537,30474219,-,30474219,30484219,5.10318985414505,4.810950066936015,0.9427338986865902,Mixed,Neu
Gm14486,chr2,30658468,30678011,-,30678011,30688011,3.7190179717540746,4.018816136177381,1.0806121849101757,Mixed,Neu
1700001O22Rik,chr2,30794769,30803661,-,30803661,30813661,4.85190946712494,4.090024915623665,0.8429722243039423,Mixed,Neu
Ntmt1,chr2,30807826,30823033,+,30797826,30807826,5.577506126999856,4.5538878800233205,0.816473846255165,Mixed,Neu
Asb6,chr2,30823097,30830333,-,30830333,30840333,4.959622123432159,4.38515920902888,0.8841720397025451,Mixed,Neu
Prrx2,chr2,30834972,30881251,+,30824972,30834972,5.909288478541374,4.7482254498879115,0.8035189798450905,Mixed,Neu
Tor1b,chr2,30952959,30959015,+,30942959,30952959,4.6617728130817415,4.608213543303807,0.9885109652646226,Mixed,Neu
Tor1a,chr2,30960627,30967933,-,30967933,30977933,6.178952771878243,5.087794690720241,0.8234072792845901,Mixed,Neu
BC005624,chr2,30972177,30982201,-,30982201,30992201,5.315729296422004,4.74164254155159,0.8920022591713183,Mixed,Neu
Fnbp1,chr2,31026206,31142008,-,31142008,31152008,3.7886550614356995,3.935380304749806,1.0387275275618535,Mixed,Neu
Gpr107,chr2,31152316,31218775,+,31142316,31152316,3.9046118455171577,3.853047048926353,0.9867938738520179,Mixed,Neu
Ncs1,chr2,31245823,31295989,+,31235823,31245823,5.200069636702537,4.705857347615559,0.9049604479142385,Mixed,Neu
Ass1,chr2,31470207,31520672,+,31460207,31470207,4.71845477013588,4.441049581511815,0.9412084671490714,Mixed,Neu
Fubp3,chr2,31572651,31617526,+,31562651,31572651,4.01513492538929,4.727671557561557,1.1774626869116191,Mixed,Neu
Prdm12,chr2,31640037,31655795,+,31630037,31640037,6.961424297189712,3.853753931911786,0.5535869913097418,Mixed,Neu
Exosc2,chr2,31670715,31681349,+,31660715,31670715,3.899814746499062,4.421743736684323,1.1338343034509029,Mixed,Neu
Gm13427,chr2,31676364,31688469,-,31688469,31698469,4.856806170248985,4.947309318359694,1.0186342927714716,Mixed,Neu
Abl1,chr2,31688376,31804227,+,31678376,31688376,5.55799127805233,4.267644620800018,0.7678393878832275,Mixed,Neu
Fibcd1,chr2,31813290,31846005,-,31846005,31856005,4.746822930932045,3.591007387002309,0.7565075502610353,Mixed,Neu
Lamc3,chr2,31887291,31946539,+,31877291,31887291,5.86519883608818,4.418524729029337,0.7533461102533211,Mixed,Neu
Aif1l,chr2,31950139,31973442,+,31940139,31950139,7.429226682591438,4.295361986231804,0.5781708069693077,Mixed,Neu
Nup214,chr2,31974436,32053975,+,31964436,31974436,6.528250997185708,4.778151771322887,0.731919127095867,Mixed,Neu
Fam78a,chr2,32050055,32084857,-,32084857,32094857,5.4585273368358616,4.749206159416835,0.8700526472346665,Mixed,Neu
Prrc2b,chr2,32151082,32234537,+,32141082,32151082,5.616626959562302,4.607837934939067,0.8203923757290356,Mixed,Neu
Pomt1,chr2,32236590,32255005,+,32226590,32236590,5.8815427993536,5.267294062097867,0.8955633312192779,Mixed,Neu
Uck1,chr2,32255002,32260159,-,32260159,32270159,5.783459531617164,4.600981290499369,0.795541365050902,Mixed,Neu
Swi5,chr2,32278816,32288075,-,32288075,32298075,6.675602911233902,4.992841097633044,0.7479236203865487,Mixed,Neu
Dnm1,chr2,32308471,32353338,-,32353338,32363338,5.080452598428726,4.621927499882379,0.9097471948290279,Mixed,Neu
Ciz1,chr2,32352327,32380970,+,32342327,32352327,5.896851281166076,3.938359833598137,0.6678750481934053,Mixed,Neu
Ptges2,chr2,32395896,32405772,+,32385896,32395896,5.029526425719261,4.634660319868723,0.9214904004020479,Mixed,Neu
Slc25a25,chr2,32414487,32451445,-,32451445,32461445,5.904707010626793,5.43365130329132,0.9202236950135364,Mixed,Neu
St6galnac4,chr2,32587095,32599698,+,32577095,32587095,4.657307780504227,4.334706418077151,0.9307322217832577,Mixed,Neu
St6galnac6,chr2,32599709,32620806,+,32589709,32599709,6.244747573649883,4.743170061461131,0.7595455229407901,Mixed,Neu
Fpgs,chr2,32682609,32704145,-,32704145,32714145,7.088803607821465,4.597951581239701,0.6486216624997947,Mixed,Neu
Mir2861,chr2,32712807,32712888,-,32712888,32722888,6.762699938869476,4.566674520134927,0.6752738641984374,Mixed,Neu
Sh2d3c,chr2,32721055,32755512,+,32711055,32721055,6.699623081564904,4.5236930960814155,0.6752160593226637,Mixed,Neu
Tor2a,chr2,32757234,32762244,+,32747234,32757234,4.9779870593070985,3.8274954490900033,0.7688841701454251,Mixed,Neu
Ptrh1,chr2,32775786,32777597,+,32765786,32775786,5.9683735508680344,4.9080614011685055,0.8223448749206862,Mixed,Neu
Stxbp1,chr2,32787602,32847245,-,32847245,32857245,4.1601414321661,4.635883904298146,1.1143572832533093,Mixed,Neu
Lrsam1,chr2,32925216,32961614,-,32961614,32971614,4.675796003699302,4.813976432339351,1.029552279126533,Mixed,Neu
Slc2a8,chr2,32972990,32982083,-,32982083,32992083,5.704523894786835,5.181269627165794,0.9082738056195673,Mixed,Neu
Garnl3,chr2,32986224,33131654,-,33131654,33141654,4.78544721531868,4.848827959330876,1.0132444766727984,Mixed,Neu
Ralgps1,chr2,33133417,33371486,-,33371486,33381486,5.629802382683754,4.632122036377589,0.8227859028631541,Mixed,Neu
Zbtb34,chr2,33406108,33431324,-,33431324,33441324,5.283140589356423,3.5178025791962937,0.6658544325478233,Mixed,Neu
Zbtb43,chr2,33450287,33468559,-,33468559,33478559,4.59140541664362,4.486198063103358,0.9770860239962931,Mixed,Neu
Lmx1b,chr2,33560965,33640608,-,33640608,33650608,4.142027929663659,4.137813757475217,0.9989825823823492,Mixed,Neu
C130021I20Rik,chr2,33641193,33646354,+,33631193,33641193,4.437555191922188,4.373930271840096,0.9856621681691057,Mixed,Neu
Mvb12b,chr2,33729953,33887946,-,33887946,33897946,3.3978943450450894,5.327856097753842,1.567987570161821,Mixed,Neu
Pbx3,chr2,34171457,34373142,-,34373142,34383142,3.0588223232507707,5.337202692707379,1.7448554144966661,Mixed,Neu
Mapkap1,chr2,34406771,34624950,+,34396771,34406771,5.375224996387958,4.942288048362733,0.9194569625799571,Mixed,Neu
Gapvd1,chr2,34674594,34755232,-,34755232,34765232,4.152297680592537,3.4526821968078614,0.8315112408595812,Mixed,Neu
Hspa5,chr2,34771970,34777547,+,34761970,34771970,5.633599398851395,5.131264348665874,0.9108323090406572,Mixed,Neu
Rabepk,chr2,34777556,34799912,-,34799912,34809912,4.93320491464138,4.918641848190625,0.9970479502265286,Mixed,Neu
Fbxw2,chr2,34804514,34826311,-,34826311,34836311,3.5492616221904756,4.180300090928872,1.177794295239623,Mixed,Neu
Psmd5,chr2,34849734,34874968,-,34874968,34884968,4.4158366239309315,4.643763083442052,1.05161569118656,Mixed,Neu
Phf19,chr2,34893757,34914026,-,34914026,34924026,4.893791159200668,4.342704833849271,0.8873907145965318,Mixed,Neu
Cntrl,chr2,35109492,35178822,+,35099492,35109492,4.631281771039963,4.558779260977109,0.9843450444936815,Mixed,Neu
Rab14,chr2,35180205,35201120,-,35201120,35211120,4.531372244596482,4.828203512708345,1.0655058229801857,Mixed,Neu
Gsn,chr2,35256380,35307892,+,35246380,35256380,4.858781444907188,5.451698605934779,1.1220300126174778,Mixed,Neu
Stom,chr2,35313986,35336976,-,35336976,35346976,3.4702239674329753,4.100477080901464,1.1816174170264593,Mixed,Neu
