gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Pcdhga2,chr18,37663953,37673953,7.201710752272606,3.034145186185837,2.3735550905939777,Neurons,intermediate,1.0
Pcdhga3,chr18,37669307,37679307,9.320874121260642,1.9987964351852734,4.6632433184206015,Neurons,intermediate,1.0
Pcdhgb8,chr18,37756801,37766801,14.364788858167332,16.61540899984042,0.8645462087815772,Neither,,
Diaph1,chr18,37930476,37940476,29.929719255526862,14.830952044685683,2.0180578539630205,Neurons,intermediate,1.0
Pcdh1,chr18,38207053,38217053,43.698923206830024,20.42720954803626,2.139250743184889,Neurons,intermediate,1.0
Gnpda1,chr18,38334003,38344003,19.729059791692098,10.462381586869558,1.8857140344080316,Neither,,
Spry4,chr18,38596415,38606415,54.13947316702207,27.552386539737384,1.9649649255950843,Neither,,
Arhgap26,chr18,38988145,38998145,44.38987799525261,31.17653407073021,1.4238233760861707,Neither,,
Nr3c1,chr18,39514421,39524421,6.3323134323914845,7.292717587518692,0.8683064106622042,Neither,,
Yipf5,chr18,40214429,40224429,19.48162204368909,6.4065443357229235,3.0408939707260694,Neurons,intermediate,1.0
Gm4013,chr18,42270197,42280197,39.34184708279769,21.84641715171337,1.8008374924632522,Neither,,
Pou4f3,chr18,42389539,42399539,7.803552145846685,4.0201946445345875,1.941088140211204,Neither,,
Tcerg1,chr18,42506487,42516487,72.32711923408509,36.198194273026786,1.998086387640057,Neither,,
Dcp2,chr18,44375502,44385502,32.518089181709286,10.648741125305493,3.053702667673443,Neurons,intermediate,1.0
Mcc,chr18,44807182,44817182,6.727476236104965,6.085940934578577,1.1054126729823104,Neither,,
Fem1c,chr18,46520971,46530971,103.58987555101713,36.59877775307496,2.83041898967005,Neurons,intermediate,1.0
Cdo1,chr18,46723395,46733395,21.210702569325765,12.209545617540678,1.7372229265316554,Neither,,
Ap3s1,chr18,46736876,46746876,37.31801419709523,16.678660644610723,2.2374706813855334,Neurons,intermediate,1.0
Lvrn,chr18,46845038,46855038,9.726272072951,5.357050981593132,1.8156019247101707,Neither,,
Dtwd2,chr18,49750601,49760601,62.82229374845823,31.11822422759533,2.018826437170153,Neurons,intermediate,1.0
Dmxl1,chr18,49827670,49837670,32.13272830788295,22.213909573237103,1.4465138701471916,Neither,,
Prr16,chr18,51112733,51122733,7.858650168704987,5.100648442467054,1.5407159025655095,Neither,,
Srfbp1,chr18,52460693,52470693,19.089645467042924,11.063343302845956,1.7254861342079357,Neither,,
Snx2,chr18,53171316,53181316,13.097612694660823,8.168151115957896,1.6034978428683049,Neither,,
Cep120,chr18,53739608,53749608,53.390421975151696,27.037342737293244,1.974691910145039,Neither,,
Csnk1g3,chr18,53857122,53867122,34.65113572430611,22.862652742266658,1.5156218359668228,Neither,,
Zfp608,chr18,54987555,54997555,76.34270842870076,47.40071577831109,1.6105813419727413,Neither,,
Aldh7a1,chr18,56567951,56577951,29.4191160777092,19.243081435235343,1.528815235580767,Neither,,
Marchf3,chr18,56920548,56930548,63.99558505169551,36.152000963815055,1.770180995396338,Neither,,
Megf10,chr18,57128090,57138090,31.288792756716408,19.376232567389806,1.6148027046999547,Neither,,
Isoc1,chr18,58654466,58664466,11.93576628449758,4.997784165263176,2.3882116333587327,Neurons,intermediate,1.0
Dctn4,chr18,60521185,60531185,60.64578572758038,32.944806790947915,1.8408299102316705,Neither,,
Synpo,chr18,60655142,60665142,5.493044246943792,7.591946491122246,0.7235356905330094,Neither,,
Ndst1,chr18,60743650,60753650,17.821414654572806,20.381998678167662,0.8743703174538203,Neither,,
Rps14,chr18,60742098,60752098,16.91361615427335,20.73530363782247,0.815691752081309,Neither,,
Tcof1,chr18,60843971,60853971,18.747152095842363,9.301943050463995,2.015401727804303,Neurons,intermediate,1.0
Arsi,chr18,60906780,60916780,14.85290175072352,23.209857185125355,0.6399393857641826,Neither,,
Slc26a2,chr18,61206612,61216612,19.023854114453,6.70490285332203,2.837304958867135,Neurons,intermediate,1.0
Csnk1a1,chr18,61550274,61560274,41.5224064054807,16.3776557412227,2.535308292075553,Neurons,intermediate,1.0
Pcyox1l,chr18,61702635,61712635,49.93506223511696,23.86747329167525,2.0921805012570744,Neurons,intermediate,1.0
Grpel2,chr18,61721325,61731325,15.059889980872471,9.380816332558792,1.6053922651275923,Neither,,
Afap1l1,chr18,61781702,61791702,20.89961853814125,9.18502189874649,2.275402145855906,Neurons,intermediate,1.0
Ablim3,chr18,61906824,61916824,12.959071198956172,6.630170575022697,1.9545607541042502,Neither,,
Txnl1,chr18,63703801,63713801,17.8421932195584,11.037949591120084,1.6164409043788586,Neither,,
Wdr7,chr18,63703685,63713685,17.825745389382046,11.037949591120084,1.6149507879364364,Neither,,
St8sia3,chr18,64249359,64259359,2.086340180158615,1.9796324436426165,1.053902802441271,Neither,,
Malt1,chr18,65425938,65435938,42.00759034411112,9.347739896098773,4.493876681532694,Neurons,intermediate,1.0
Rax,chr18,65934787,65944787,19.264696924877168,14.13879313109716,1.3625418199595825,Neither,,
Lman1,chr18,66017580,66027580,34.811165587743126,7.449370267709096,4.67303467766123,Neurons,intermediate,1.0
Pmaip1,chr18,66453533,66463533,28.155858064285912,16.871684486150745,1.6688231745560362,Neither,,
Gnal,chr18,67083216,67093216,11.149973927895227,12.88169347917239,0.8655673996530757,Neither,,
Chmp1b,chr18,67200366,67210366,14.93666900156339,13.60998479863008,1.0974787424499437,Neither,,
Mppe1,chr18,67240830,67250830,14.112389703909557,12.36305603913466,1.1414968644676093,Neither,,
Afg3l2,chr18,67444172,67454172,37.86539135313034,16.555943586508434,2.2871176840676806,Neurons,intermediate,1.0
Psmg2,chr18,67636599,67646599,18.535417628765106,12.047175836904843,1.538569526974483,Neither,,
Ptpn2,chr18,67719595,67729595,21.18942627219359,13.402537195086481,1.5810011167110858,Neither,,
Seh1l,chr18,67769876,67779876,21.365123402674993,12.8635106578509,1.6609092160727803,Neither,,
Cep192,chr18,67795107,67805107,10.851052355623244,8.580670651992163,1.264592570407532,Neither,,
Fam210a,chr18,68295333,68305333,38.852317542235056,27.220754083116855,1.427304968245992,Neither,,
Rab27b,chr18,70136605,70146605,7.839396067698796,6.738067042191823,1.1634488078867082,Neither,,
Poli,chr18,70525620,70535620,36.060644212166466,10.66259810769558,3.3819753729759547,Neurons,intermediate,1.0
Mex3c,chr18,73568044,73578044,82.73880403180122,44.55145104249319,1.857151722238742,Neither,,
Me2,chr18,73810449,73820449,25.727119062185285,11.84189199974537,2.172551401645825,Neurons,intermediate,1.0
Ska1,chr18,74202818,74212818,7.863584468889236,7.484658684372902,1.0506269958986223,Neither,,
Cxxc1,chr18,74211124,74221124,56.266041806840896,22.52087907779217,2.4983945614416454,Neurons,intermediate,1.0
Mbd1,chr18,74262605,74272605,47.22660220940907,13.294864741722742,3.5522439022038124,Neurons,intermediate,1.0
BC031181,chr18,75000868,75010868,28.54505435522397,21.054900214473406,1.3557439866469534,Neither,,
Dym,chr18,75013781,75023781,12.990340086936948,8.316307568637528,1.5620321855249966,Neither,,
Zbtb7c,chr18,75815178,75825178,31.903414422035222,17.939588776667915,1.7783804756733637,Neither,,
Hdhd2,chr18,76939092,76949092,12.538151058944067,8.83851826397578,1.4185806584851817,Neither,,
Katnal2,chr18,77042308,77052308,57.744906758546826,40.13964281090101,1.438600413824924,Neither,,
St8sia5,chr18,77180839,77190839,21.922056412792205,12.829052061168355,1.7087822473764083,Neither,,
Epg5,chr18,77933465,77943465,21.241944435834885,13.851784535447756,1.5335168101608248,Neither,,
Setbp1,chr18,79104391,79114391,22.423452791627245,14.785776143511137,1.516555679863175,Neither,,
Adnp2,chr18,80146482,80156482,81.35360473809241,26.722364060759542,3.0444014815873315,Neurons,intermediate,1.0
Rbfa,chr18,80195658,80205658,13.338112487506868,14.209321350216863,0.9386875107376822,Neither,,
Txnl4a,chr18,80201795,80211795,18.242895410696665,14.028877533276875,1.3003816853788928,Neither,,
Ctdp1,chr18,80464695,80474695,46.144715293884275,28.577611785093946,1.6147155906832393,Neither,,
Nfatc1,chr18,80708071,80718071,56.60740905520121,24.623286570652326,2.29893799484386,Neurons,intermediate,1.0
Sall3,chr18,80981771,80991771,25.615384341748555,17.210919857263566,1.4883216326719477,Neither,,
Galr1,chr18,82401777,82411777,10.163507186404864,3.9605695976654687,2.566173106109706,Neurons,intermediate,1.0
Mbp,chr18,82470146,82480146,17.50389141953786,11.227037858168286,1.5590836728855262,Neither,,
Cndp2,chr18,84680702,84690702,29.768870816691717,21.003377950453757,1.4173372915021314,Neither,,
Fbxo15,chr18,84929782,84939782,2.7379442251841226,3.772131359537443,0.7258348037804979,Neither,,
Cbln2,chr18,86706110,86716110,16.80972137204806,7.268633493979771,2.3126384603062835,Neurons,intermediate,1.0
Socs6,chr18,88922481,88932481,7.326207149791717,8.63286494913896,0.8486414640973192,Neither,,
Mir6359,chr18,88967030,88977030,14.352274547894794,11.946548006534577,1.2013741994795752,Neither,,
