gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Mto1,chr9,78448208,78475348,+,78438208,78448208,4.0669700987339015,4.280721399553617,1.052557873707077,Mixed,Neu,GFP
Sh3bgrl2,chr9,83548327,83638801,+,83538327,83548327,3.7318358478546143,4.368984127195676,1.1707332008473392,Mixed,Neu,GFP
Me1,chr9,86581371,86695953,-,86695953,86705953,3.689411682963371,5.026378469967842,1.3623793986391364,Mixed,Neu,GFP
Nt5e,chr9,88327197,88372092,+,88317197,88327197,1.551669552254677,2.672867272686959,1.7225750603942112,Mixed,Neu,GFP
Tbc1d2b,chr9,90202027,90270804,-,90270804,90280804,3.3662862176179886,4.6306475129524864,1.375595304022951,Mixed,Neu,GFP
Atr,chr9,95857597,95951781,+,95847597,95857597,4.3767440826416015,4.820441757909457,1.1013761981258132,Mixed,Neu,GFP
Esyt3,chr9,99309963,99358557,-,99358557,99368557,4.730024603009224,4.572232101035119,0.9666402365277934,Mixed,Neu,GFP
Slco2a1,chr9,102988712,103096002,+,102978712,102988712,3.6389349584341053,3.8545208624601366,1.0592442312073644,Mixed,Neu,GFP
Rab6b,chr9,103111787,103185276,+,103101787,103111787,4.921563857793808,4.398270831489563,0.8936734254752061,Mixed,Neu,GFP
Grm2,chr9,106643095,106656082,-,106656082,106666082,5.470459962511063,4.910278107245763,0.8975987651670585,Mixed,Neu,GFP
Rbm15b,chr9,106880918,106887428,-,106887428,106897428,5.39710081372261,4.217040844504039,0.7813529874746524,Mixed,Neu,GFP
Rassf1,chr9,107551555,107562267,+,107541555,107551555,4.614917323589325,4.748071130434673,1.028852912741194,Mixed,Neu,GFP
Rbm6,chr9,107773559,107873237,-,107873237,107883237,5.056306332945824,5.748986668403943,1.136993348473521,Mixed,Neu,GFP
Camkv,chr9,107935674,107949691,+,107925674,107935674,4.940171469736099,4.444986047021548,0.8997635151435333,Mixed,Neu,GFP
Qrich1,chr9,108516806,108560163,+,108506806,108516806,5.548177179336547,5.065006608724594,0.9129136372191828,Mixed,Neu,GFP
Ip6k2,chr9,108783796,108806337,+,108773796,108783796,4.186278281307221,4.3847472487529116,1.0474094061858965,Mixed,Neu,GFP
Celsr3,chr9,108826320,108852969,+,108816320,108826320,5.336011182308197,5.025555729707082,0.941818815217171,Mixed,Neu,GFP
Uqcrc1,chr9,108936633,108949623,+,108926633,108936633,5.550307533860207,4.116236595980326,0.7416231570717141,Mixed,Neu,GFP
Map4,chr9,109931460,110083955,+,109921460,109931460,4.223669004559516,5.29444923933347,1.2535189745261832,Mixed,Neu,GFP
Smarcc1,chr9,110117708,110240178,+,110107708,110117708,4.859571087312698,5.224125152786573,1.07501774517213,Mixed,Neu,GFP
Nbeal2,chr9,110624789,110654161,-,110654161,110664161,3.929338416206837,4.9342909247954685,1.2557561609973915,Mixed,Neu,GFP
Vipr1,chr9,121642716,121672954,+,121632716,121642716,4.343593697190284,3.71033311316967,0.8542081446452396,Mixed,Neu,GFP
Nktr,chr9,121719169,121756843,+,121709169,121719169,5.401902665805817,5.22661100478967,0.9675500149001669,Mixed,Neu,GFP
Klhl40,chr9,121777607,121783818,+,121767607,121777607,5.488848439383506,4.4560603653550155,0.811838842803885,Mixed,Neu,GFP
Snrk,chr9,122117266,122169702,+,122107266,122117266,3.2195775200605397,5.14095050497055,1.5967779849804273,Mixed,Neu,GFP
Ano10,chr9,122175874,122294423,-,122294423,122304423,1.9105100073814392,1.8562184702157971,0.9715826994070267,Mixed,Neu,GFP
9530059O14Rik,chr9,122572499,122679596,+,122562499,122572499,3.863617716240883,4.327311467878023,1.120015432605556,Mixed,Neu,GFP
