gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Fibp,chr19,5460615,5465051,+,5450615,5460615,9.191067876577378,7.127869716644287,-2.0631981599330915,Euchromatin,NSC
Efemp2,chr19,5473954,5482517,+,5463954,5473954,9.574334549880028,7.238106536646684,-2.3362280132333444,Euchromatin,NSC
Cfl1,chr19,5490455,5495201,+,5480455,5490455,9.426146525323393,6.583002145389716,-2.843144379933677,Euchromatin,NSC
Snx32,chr19,5492235,5510538,-,5510538,5520538,7.348901543653011,5.378236040401458,-1.9706655032515528,Mixed,NSC
Ovol1,chr19,5549136,5560646,-,5560646,5570646,11.117796741700172,7.843646680593491,-3.274150061106681,Euchromatin,NSC
Ap5b1,chr19,5568025,5571261,+,5558025,5568025,9.358052850306034,7.139575034856797,-2.218477815449237,Euchromatin,NSC
Rnaseh2c,chr19,5601873,5607019,+,5591873,5601873,6.595894993609189,5.641562439533075,-0.9543325540761138,Mixed,NSC
Kat5,chr19,5603014,5610237,-,5610237,5620237,7.041180202770233,6.682465834772587,-0.35871436799764655,Mixed,NSC
Rela,chr19,5637483,5648130,+,5627483,5637483,7.731268837010861,6.78211285008192,-0.9491559869289405,Mixed,NSC
Sipa1,chr19,5651185,5663707,-,5663707,5673707,9.848454259836673,6.820861540446678,-3.027592719389995,Euchromatin,NSC
Pcnx3,chr19,5664635,5688908,-,5688908,5698908,10.68621159131527,7.341532823232811,-3.34467876808246,Euchromatin,NSC
Ehbp1l1,chr19,5707376,5726317,-,5726317,5736317,9.485540072619914,6.660579846584796,-2.8249602260351176,Euchromatin,NSC
Fam89b,chr19,5728087,5729653,-,5729653,5739653,8.040750214123726,6.435130221231778,-1.6056199928919481,Mixed,NSC
Ltbp3,chr19,5740904,5758532,+,5730904,5740904,7.669096931481361,6.278229225587846,-1.3908677058935153,Mixed,NSC
Scyl1,chr19,5758351,5771419,-,5771419,5781419,6.8192116489291195,5.395484142053127,-1.4237275068759923,Mixed,NSC
Malat1,chr19,5795690,5802672,-,5802672,5812672,10.911512247514725,7.54701215253671,-3.3645000949780153,Euchromatin,NSC
Neat1,chr19,5824708,5845478,-,5845478,5855478,10.936481525874138,7.520948745516937,-3.415532780357201,Euchromatin,NSC
Frmd8,chr19,5849702,5875274,-,5875274,5885274,8.802900357842447,7.6565512634197885,-1.146349094422658,Mixed,NSC
Tigd3,chr19,5891138,5894149,-,5894149,5904149,6.748755406320095,5.704295365089178,-1.0444600412309173,Mixed,NSC
Dpf2,chr19,5896516,5913010,-,5913010,5923010,9.278713551104069,6.96645393349727,-2.3122596176067987,Euchromatin,NSC
Pola2,chr19,5940542,5964202,-,5964202,5974202,7.851821188175679,6.531497519783179,-1.3203236683924997,Mixed,NSC
Capn1,chr19,5988545,6015897,-,6015897,6025897,8.72427805687189,6.591016483132044,-2.133261573739846,Euchromatin,NSC
Syvn1,chr19,6046576,6053712,+,6036576,6046576,7.241784399294853,5.389705426482359,-1.8520789728124942,Mixed,NSC
Fau,chr19,6057844,6059524,+,6047844,6057844,8.55381980202198,6.481487352232139,-2.072332449789841,Euchromatin,NSC
Znhit2,chr19,6061192,6062472,+,6051192,6061192,7.975338591706754,6.872489134204389,-1.1028494575023648,Mixed,NSC
Cdca5,chr19,6084983,6091777,+,6074983,6084983,7.973155752038956,6.015855068532626,-1.9573006835063298,Mixed,NSC
Sac3d1,chr19,6116000,6118650,-,6118650,6128650,8.008334244668484,6.764515430410703,-1.2438188142577813,Mixed,NSC
Arl2,chr19,6134374,6141548,-,6141548,6151548,7.681490463912487,6.483347763288022,-1.198142700624465,Mixed,NSC
Ppp2r5b,chr19,6227765,6235872,-,6235872,6245872,8.818370053112506,7.08633183194399,-1.7320382211685166,Mixed,NSC
Atg2a,chr19,6241668,6262335,+,6231668,6241668,8.230075856637955,7.163983416259289,-1.0660924403786654,Mixed,NSC
Ehd1,chr19,6276725,6300096,+,6266725,6276725,8.84950930404663,5.931440659304459,-2.9180686447421715,Euchromatin,NSC
Cdc42bpg,chr19,6306456,6325652,+,6296456,6306456,9.422687471997737,6.817092216877143,-2.605595255120594,Euchromatin,NSC
Men1,chr19,6334979,6340891,+,6324979,6334979,6.9634788495063775,5.811960399472714,-1.151518450033664,Mixed,NSC
Map4k2,chr19,6341135,6355615,+,6331135,6341135,8.455626057326793,7.173251821945111,-1.282374235381682,Mixed,NSC
Sf1,chr19,6363690,6378030,+,6353690,6363690,6.4328119054436685,5.511769237240156,-0.9210426682035129,Mixed,NSC
Rasgrp2,chr19,6399340,6415216,+,6389340,6399340,10.025670970141887,7.3007277523676555,-2.724943217774231,Euchromatin,NSC
Nrxn2,chr19,6418731,6544169,+,6408731,6418731,8.396696503782273,6.6322707007169726,-1.7644258030653006,Mixed,NSC
Rps6ka4,chr19,6829085,6840636,-,6840636,6850636,9.494636391425132,7.380730603063107,-2.1139057883620254,Euchromatin,NSC
Mir5046,chr19,6829886,6829944,-,6829944,6839944,9.04057494174242,6.526845845143001,-2.5137290965994197,Euchromatin,NSC
Prdx5,chr19,6906697,6910106,-,6910106,6920106,7.594923756349086,6.134539641304811,-1.460384115044275,Mixed,NSC
Esrra,chr19,6910977,6921840,-,6921840,6931840,8.842016457259655,5.890075563291709,-2.9519408939679463,Euchromatin,NSC
Kcnk4,chr19,6923966,6934515,-,6934515,6944515,9.669369108915328,6.907773303796848,-2.76159580511848,Euchromatin,NSC
Gpr137,chr19,6938057,6942480,-,6942480,6952480,9.093590121686459,6.771033211310704,-2.322556910375755,Euchromatin,NSC
Bad,chr19,6941861,6951899,+,6931861,6941861,10.298572035223245,7.259858170294763,-3.038713864928482,Euchromatin,NSC
Plcb3,chr19,6952325,6976470,-,6976470,6986470,8.950053249299527,7.134522301316262,-1.815530947983265,Mixed,NSC
Ppp1r14b,chr19,6974968,6977324,+,6964968,6974968,9.4550734292984,6.638401689171791,-2.8166717401266093,Euchromatin,NSC
Vegfb,chr19,6982473,6987651,-,6987651,6997651,10.251176535487176,8.266892232064405,-1.9842843034227702,Mixed,NSC
Stip1,chr19,7020702,7039967,-,7039967,7049967,7.85193473405838,6.3338694374461975,-1.5180652966121828,Mixed,NSC
Macrod1,chr19,7056810,7198057,+,7046810,7056810,6.401140069842338,5.918104158202806,-0.48303591163953197,Mixed,NSC
Otub1,chr19,7198202,7206316,-,7206316,7216316,8.040902348601819,6.9150108234047885,-1.12589152519703,Mixed,NSC
Cox8a,chr19,7215153,7217616,-,7217616,7227616,7.84631438447237,5.532635438640912,-2.313678945831458,Euchromatin,NSC
Naa40,chr19,7225668,7241183,-,7241183,7251183,8.34810733552575,6.201645534582933,-2.1464618009428174,Euchromatin,NSC
Rcor2,chr19,7267325,7275225,+,7257325,7267325,9.314709255576135,7.520056212335825,-1.7946530432403103,Mixed,NSC
Mark2,chr19,7275396,7341860,-,7341860,7351860,6.1030329360961915,5.77054777409633,-0.33248516199986167,Mixed,NSC
1700105P06Rik,chr19,7382537,7383561,+,7372537,7382537,6.8660209519743916,5.726995999515057,-1.1390249524593345,Mixed,NSC
Mir6991,chr19,7422573,7422642,+,7412573,7422573,10.142067113888265,7.581074392914773,-2.560992720973492,Euchromatin,NSC
Rtn3,chr19,7425901,7483281,-,7483281,7493281,4.94161336940527,5.373361991890271,0.4317486224850011,Mixed,NSC
Atl3,chr19,7494040,7539674,+,7484040,7494040,5.342650100767612,5.630516297638416,0.2878661968708043,Mixed,NSC
Slc3a2,chr19,8706882,8723369,-,8723369,8733369,6.052005446386337,5.369965830949943,-0.6820396154363939,Mixed,NSC
Wdr74,chr19,8735827,8740624,+,8725827,8735827,6.4343222616076465,5.65761045579513,-0.7767118058125169,Mixed,NSC
Mir6992,chr19,8742971,8743079,+,8732971,8742971,6.806733781504631,6.4933804439028115,-0.3133533376018196,Mixed,NSC
Nxf1,chr19,8757073,8770922,+,8747073,8757073,6.627131467479467,5.837655867572625,-0.7894755999068419,Mixed,NSC
Tmem179b,chr19,8772525,8774467,-,8774467,8784467,7.499881843721866,6.446805769326289,-1.0530760743955767,Mixed,NSC
Taf6l,chr19,8774487,8786417,-,8786417,8796417,6.860201478922367,6.336234304692347,-0.5239671742300196,Mixed,NSC
Hnrnpul2,chr19,8820010,8834143,+,8810010,8820010,6.492618082344531,6.458343418876329,-0.03427466346820207,Mixed,NSC
Bscl2,chr19,8837467,8848683,+,8827467,8837467,5.566914112603665,5.45410904263258,-0.11280506997108475,Mixed,NSC
Ubxn1,chr19,8871496,8875863,+,8861496,8871496,4.808570738899708,5.363603304203351,0.5550325653036428,Mixed,NSC
Mir5136,chr19,8888699,8888774,-,8888774,8898774,7.524533495306969,5.628979546499252,-1.8955539488077164,Mixed,NSC
Ints5,chr19,8893005,8897888,+,8883005,8893005,6.437306979894639,5.796778061767419,-0.6405289181272193,Mixed,NSC
Ganab,chr19,8898071,8916672,+,8888071,8898071,7.266453434467316,5.499353356544177,-1.7671000779231392,Mixed,NSC
B3gat3,chr19,8920374,8927236,+,8910374,8920374,6.086678388786316,6.101166865897178,0.014488477110861986,Mixed,NSC
Eml3,chr19,8929552,8941582,+,8919552,8929552,8.818720623385905,6.986964534099897,-1.8317560892860083,Mixed,NSC
Mta2,chr19,8941875,8952303,+,8931875,8941875,6.995086502820254,6.233075483898322,-0.7620110189219318,Mixed,NSC
Tut1,chr19,8953847,8966210,+,8943847,8953847,5.837163601851463,5.930587136596441,0.09342353474497767,Mixed,NSC
Eef1g,chr19,8967041,8978479,+,8957041,8967041,6.97176754487753,6.44739989224275,-0.5243676526347798,Mixed,NSC
Ahnak,chr19,8989284,9076914,+,8979284,8989284,6.6583385506272315,6.031184503185749,-0.6271540474414827,Mixed,NSC
Incenp,chr19,9872296,9899551,-,9899551,9909551,4.786900428289175,5.286446320134401,0.49954589184522646,Mixed,NSC
Fth1,chr19,9980598,9985098,+,9970598,9980598,5.789642647981643,5.337765275339286,-0.4518773726423575,Mixed,NSC
Rab3il1,chr19,10001669,10038380,+,9991669,10001669,7.454486288523674,6.480249374552567,-0.9742369139711062,Mixed,NSC
Fads3,chr19,10041569,10060110,+,10031569,10041569,8.119078989851474,6.949224470937253,-1.1698545189142209,Mixed,NSC
Fads2,chr19,10062765,10101746,-,10101746,10111746,7.66865695977211,6.015169707945982,-1.653487251826128,Mixed,NSC
Fads1,chr19,10182888,10196877,+,10172888,10182888,6.624330000770092,6.18657030690511,-0.43775969386498215,Mixed,NSC
Fen1,chr19,10199132,10204169,-,10204169,10214169,8.552580476021767,7.155088507155578,-1.3974919688661886,Mixed,NSC
Myrf,chr19,10208272,10240748,-,10240748,10250748,9.17783586666584,7.013815436653296,-2.1640204300125436,Euchromatin,NSC
Syt7,chr19,10389090,10453180,+,10379090,10389090,8.07016076552868,6.429337521890798,-1.6408232436378816,Mixed,NSC
Lrrc10b,chr19,10455371,10457473,-,10457473,10467473,7.207558170771599,6.29037166316112,-0.917186507610479,Mixed,NSC
Cpsf7,chr19,10525266,10547653,+,10515266,10525266,5.570004297184944,5.3093431269685425,-0.26066117021640167,Mixed,NSC
Tmem216,chr19,10533865,10556238,-,10556238,10566238,5.8015148745775225,5.186347201025486,-0.6151676735520368,Mixed,NSC
Cyb561a3,chr19,10577172,10595961,+,10567172,10577172,5.753683901464939,5.570596773890654,-0.1830871275742849,Mixed,NSC
Ddb1,chr19,10605327,10629819,+,10595327,10605327,8.481028975093365,6.427901017606259,-2.0531279574871055,Euchromatin,NSC
Vps37c,chr19,10688735,10714627,+,10678735,10688735,6.383032854199409,6.788484766036272,0.40545191183686313,Mixed,NSC
Tmem132a,chr19,10857822,10869940,-,10869940,10879940,7.7336946524977686,6.341355967243513,-1.3923386852542556,Mixed,NSC
Tmem109,chr19,10870660,10882001,-,10882001,10892001,6.394511312842369,5.372410649108887,-1.0221006637334824,Mixed,NSC
Prpf19,chr19,10895231,10909559,+,10885231,10895231,6.68989887816906,5.601016693150998,-1.0888821850180612,Mixed,NSC
Ccdc86,chr19,10941481,10949266,-,10949266,10959266,6.459619137680531,5.110472952191036,-1.349146185489495,Mixed,NSC
Patl1,chr19,11912399,11945091,+,11902399,11912399,5.014646187889576,5.132624502597252,0.11797831470767584,Mixed,NSC
Osbp,chr19,11965941,11994112,+,11955941,11965941,5.913014354586602,5.3236228805561865,-0.5893914740304158,Mixed,NSC
Dtx4,chr19,12466338,12501454,-,12501454,12511454,1.8898831722855567,2.069339481246471,0.17945630896091425,Mixed,NSC
A330040F15Rik,chr19,12517915,12596566,-,12596566,12606566,4.675096106052399,4.66961500060161,-0.005481105450789059,Mixed,NSC
Lpxn,chr19,12796193,12833807,+,12786193,12796193,3.2679684990644455,4.343509707270067,1.075541208205621,Mixed,NSC
Tle4,chr19,14448150,14598051,-,14598051,14608051,5.4793821222066885,5.3731010173161815,-0.10628110489050702,Mixed,NSC
Psat1,chr19,15904678,15947337,-,15947337,15957337,5.298554192638397,4.792035618201891,-0.5065185744365062,Mixed,NSC
C130060C02Rik,chr19,15985078,16010696,+,15975078,15985078,5.338068566775322,5.774231991191705,0.43616342441638345,Mixed,NSC
Gnaq,chr19,16132831,16387463,+,16122831,16132831,4.689577674472332,5.144503947619597,0.4549262731472652,Mixed,NSC
Gna14,chr19,16435762,16610820,+,16425762,16435762,5.44275611333847,5.054883840433757,-0.3878722729047137,Mixed,NSC
Vps13a,chr19,16615366,16780933,-,16780933,16790933,4.53594762212038,4.990481635777155,0.45453401365677504,Mixed,NSC
Foxb2,chr19,16872319,16873805,-,16873805,16883805,6.771383685350418,5.658653447131315,-1.112730238219103,Mixed,NSC
Prune2,chr19,16956118,17223932,+,16946118,16956118,6.1721218871593475,5.29780614767472,-0.8743157394846275,Mixed,NSC
Rfk,chr19,17394043,17401349,+,17384043,17394043,4.641897925949097,5.248063925931851,0.6061659999827542,Mixed,NSC
Pcsk5,chr19,17432319,17837632,-,17837632,17847632,4.037639338397979,4.964160179169973,0.9265208407719934,Mixed,NSC
Ostf1,chr19,18516137,18631823,-,18631823,18641823,6.08386784581542,5.538472799815735,-0.545395045999685,Mixed,NSC
Carnmt1,chr19,18670764,18707200,+,18660764,18670764,5.060692758202553,4.362745737918218,-0.6979470202843343,Mixed,NSC
D030056L22Rik,chr19,18713193,18718428,+,18703193,18713193,4.084533802545071,3.8644610936105255,-0.22007270893454534,Mixed,NSC
Rorb,chr19,18930605,19111196,-,19111196,19121196,2.975287814617157,5.178489697039127,2.2032018824219697,Heterochromatin,NSC
Zfand5,chr19,21272278,21286840,+,21262278,21272278,5.367290991008281,5.377432956814766,0.01014196580648452,Mixed,NSC
Gda,chr19,21391307,21473445,-,21473445,21483445,4.7183321260213855,5.031525298426549,0.3131931724051631,Mixed,NSC
Abhd17b,chr19,21653185,21685637,+,21643185,21653185,5.096075345039368,5.365433849354584,0.2693585043152167,Mixed,NSC
Cemip2,chr19,21778342,21858360,+,21768342,21778342,5.8171765667080875,5.356890175954501,-0.4602863907535868,Mixed,NSC
Trpm3,chr19,22139046,22995410,+,22129046,22139046,4.70237067489624,5.1767484826962145,0.47437780779997407,Mixed,NSC
Klf9,chr19,23141226,23168134,+,23131226,23141226,6.585037912762165,6.185855894049008,-0.39918201871315695,Mixed,NSC
Smc5,chr19,23206451,23273897,-,23273897,23283897,4.1303128504753115,4.617930797111988,0.4876179466366768,Mixed,NSC
Ptar1,chr19,23687429,23731668,+,23677429,23687429,4.778736254012585,5.05818090881904,0.2794446548064551,Mixed,NSC
Apba1,chr19,23758887,23949596,+,23748887,23758887,4.123796313673258,3.4346389898935947,-0.6891573237796629,Mixed,NSC
Tjp2,chr19,24094505,24225030,-,24225030,24235030,4.834916239500046,4.736331618706385,-0.09858462079366159,Mixed,NSC
Fxn,chr19,24261453,24280605,-,24280605,24290605,4.049209891110658,3.9872981726328534,-0.06191171847780508,Mixed,NSC
Pip5k1b,chr19,24294794,24555872,-,24555872,24565872,5.095422316980362,5.044454160424073,-0.050968156556288946,Mixed,NSC
Pgm5,chr19,24683016,24861855,-,24861855,24871855,5.938411001265049,5.025106767177582,-0.9133042340874669,Mixed,NSC
Foxd4,chr19,24899236,24901197,-,24901197,24911197,4.252325921797752,4.489883662116528,0.23755774031877586,Mixed,NSC
Kank1,chr19,25236975,25434496,+,25226975,25236975,5.864798570454121,4.725771496872107,-1.1390270735820138,Mixed,NSC
Dmrt1,chr19,25505618,25604329,+,25495618,25505618,5.661010312747956,5.571087991249562,-0.08992232149839374,Mixed,NSC
2610016A17Rik,chr19,25671134,25672253,-,25672253,25682253,6.057031389582157,5.427611672409376,-0.6294197171727811,Mixed,NSC
Smarca2,chr19,26605050,26778322,+,26595050,26605050,4.5986622910499575,5.002153471211592,0.40349118016163477,Mixed,NSC
Vldlr,chr19,27216484,27254231,+,27206484,27216484,5.40466418633461,5.957848218282064,0.5531840319474535,Mixed,NSC
Pum3,chr19,27388698,27429825,-,27429825,27439825,5.207647369205952,5.7765677714248485,0.5689204022188967,Mixed,NSC
Rfx3,chr19,27761721,28011166,-,28011166,28021166,4.47974555413723,5.027590597645442,0.5478450435082118,Mixed,NSC
Glis3,chr19,28258851,28680077,-,28680077,28690077,5.570338100862503,4.977433687182267,-0.5929044136802357,Mixed,NSC
Slc1a1,chr19,28835049,28913960,+,28825049,28835049,6.129276437711715,4.862747725447019,-1.2665287122646962,Mixed,NSC
Cdc37l1,chr19,28990352,29026681,+,28980352,28990352,4.355304708588124,4.513923482135931,0.15861877354780773,Mixed,NSC
Ak3,chr19,29020833,29047961,-,29047961,29057961,6.732572203409672,5.918260841389497,-0.8143113620201756,Mixed,NSC
Rcl1,chr19,29101375,29143929,+,29091375,29101375,4.841525825381279,4.747642472585042,-0.09388335279623661,Mixed,NSC
Jak2,chr19,29251828,29313080,+,29241828,29251828,5.531803889966011,5.213998779098192,-0.3178051108678188,Mixed,NSC
Plgrkt,chr19,29348599,29367390,-,29367390,29377390,4.820087998092174,4.880010541141034,0.05992254304885947,Mixed,NSC
Ric1,chr19,29522282,29606829,+,29512282,29522282,5.30808501625061,5.469541447007654,0.16145643075704452,Mixed,NSC
Ermp1,chr19,29608214,29648415,-,29648415,29658415,6.859261282444001,4.9766835226813955,-1.8825777597626052,Mixed,NSC
9930021J03Rik,chr19,29714402,29805989,-,29805989,29815989,4.343308352208138,5.030721989075343,0.6874136368672055,Mixed,NSC
Ranbp6,chr19,29808400,29812974,-,29812974,29822974,5.381868568742275,5.44321405740579,0.0613454886635143,Mixed,NSC
Uhrf2,chr19,30030513,30093722,+,30020513,30030513,5.822952174550295,4.818693096323808,-1.0042590782264869,Mixed,NSC
Gldc,chr19,30098447,30175429,-,30175429,30185429,6.217198621869088,5.523589936820666,-0.6936086850484218,Mixed,NSC
Prkg1,chr19,30564489,31765033,-,31765033,31775033,3.593075238573551,4.437496151842674,0.8444209132691229,Mixed,NSC
Cstf2t,chr19,31082837,31087069,+,31072837,31082837,3.690272184288502,4.267782730080684,0.5775105457921823,Mixed,NSC
Sgms1,chr19,32122727,32389714,-,32389714,32399714,6.150317327725887,5.168650917657216,-0.9816664100686703,Mixed,NSC
Minpp1,chr19,32485769,32515364,+,32475769,32485769,3.9108474715709685,4.989447924270232,1.0786004526992636,Mixed,NSC
Papss2,chr19,32595790,32667187,+,32585790,32595790,6.271113456249237,4.463470579504967,-1.8076428767442705,Mixed,NSC
Atad1,chr19,32671638,32739786,-,32739786,32749786,4.582924672615528,4.766607624856631,0.18368295224110298,Mixed,NSC
Pten,chr19,32757497,32826160,+,32747497,32757497,5.3906081916987905,5.30981014499267,-0.08079804670612045,Mixed,NSC
Rnls,chr19,33137747,33392295,-,33392295,33402295,3.0244880108833314,4.131044226268927,1.106556215385596,Mixed,NSC
Stambpl1,chr19,34192229,34240333,+,34182229,34192229,4.7468840008497235,5.481017377583186,0.7341333767334621,Mixed,NSC
Ch25h,chr19,34473778,34475164,-,34475164,34485164,3.955032000184059,3.777943279735247,-0.17708872044881208,Mixed,NSC
Pank1,chr19,34806940,34879455,-,34879455,34889455,5.450837400853634,4.832496771723032,-0.6183406291306017,Mixed,NSC
Kif20b,chr19,34922361,34975745,+,34912361,34922361,6.032505382704734,5.3075332231462005,-0.7249721595585337,Mixed,NSC
