gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Snrnp48,chr13,38204938,38227665,+,38194938,38204938,5.513040121793748,4.497041579119365,0.8157099313211941,Mixed,NSC,GFP
Bmp6,chr13,38345107,38500302,+,38335107,38345107,4.88393189752102,5.056403780996799,1.0353141458756463,Mixed,NSC,GFP
Slc35b3,chr13,38932136,38960875,-,38960875,38970875,4.139798358500004,5.2118493120869,1.2589621186224487,Mixed,NSC,GFP
Mylip,chr13,45389742,45412022,+,45379742,45389742,5.4031206655025485,5.225449798484644,0.9671169907138508,Mixed,NSC,GFP
Gmpr,chr13,45507444,45553800,+,45497444,45507444,5.921082389819622,5.619778771738211,0.949113422471632,Mixed,NSC,GFP
Kif13a,chr13,46749087,46929867,-,46929867,46939867,7.445284353423118,5.841131089444954,0.784541034589146,Mixed,NSC,GFP
Dek,chr13,47084775,47106201,-,47106201,47116201,4.846268133282662,5.1233090514977775,1.0571658254549485,Mixed,NSC,GFP
Wnk2,chr13,49036303,49148014,-,49148014,49158014,7.81798455568552,6.544626285592716,0.8371244838074319,Mixed,NSC,GFP
Spin1,chr13,51100880,51152546,+,51090880,51100880,6.884493959069252,5.083786711235841,0.73844014410656,Mixed,NSC,GFP
Cks2,chr13,51645232,51650660,+,51635232,51645232,3.762967490875721,4.685420481606324,1.245139771461573,Mixed,NSC,GFP
Diras2,chr13,52504380,52531279,-,52531279,52541279,6.7393024164319035,5.611849794644118,0.8327048480509188,Mixed,NSC,GFP
Ror2,chr13,53109312,53286124,-,53286124,53296124,5.653365990591049,5.650727413201332,0.9995332732050058,Mixed,NSC,GFP
Sptlc1,chr13,53332748,53377397,-,53377397,53387397,5.720752932369709,4.755739732678731,0.8313136031044711,Mixed,NSC,GFP
Drd1,chr13,54051183,54055705,-,54055705,54065705,6.244848033845424,5.6200338965257,0.8999472630985739,Mixed,NSC,GFP
Hrh2,chr13,54192129,54236180,+,54182129,54192129,6.340326898574829,5.635345940321685,0.8888099983596099,Mixed,NSC,GFP
Thoc3,chr13,54458837,54468849,-,54468849,54478849,7.163208390855789,6.239000165412823,0.8709784533669624,Mixed,NSC,GFP
Gprin1,chr13,54736671,54749874,-,54749874,54759874,8.248567747890949,6.788937065462271,0.8230443481776717,Mixed,NSC,GFP
Tspan17,chr13,54789377,54796776,+,54779377,54789377,7.919158272385597,6.105130351271232,0.7709317254789629,Mixed,NSC,GFP
Uimc1,chr13,55027880,55100300,-,55100300,55110300,5.898536247968673,5.29451503398021,0.8975981178048241,Mixed,NSC,GFP
Rab24,chr13,55319743,55321946,-,55321946,55331946,11.24711096214056,7.764526620972156,0.6903574301977372,Mixed,NSC,GFP
Pfn3,chr13,55414688,55415232,-,55415232,55425232,7.483701281511784,6.058368980109691,0.8095417965274315,Mixed,NSC,GFP
Dbn1,chr13,55473429,55488111,-,55488111,55498111,7.974577060002089,6.267404187071324,0.7859230828060595,Mixed,NSC,GFP
B230219D22Rik,chr13,55693124,55703500,+,55683124,55693124,8.359469159901142,6.2842314107338595,0.7517500561971301,Mixed,NSC,GFP
Txndc15,chr13,55714650,55726227,+,55704650,55714650,6.516158483326436,5.713477201541266,0.8768167956873558,Mixed,NSC,GFP
Pitx1,chr13,55825051,55836192,-,55836192,55846192,7.973121916031838,6.813139256262779,0.8545133672875814,Mixed,NSC,GFP
Macroh2a1,chr13,56073619,56136361,-,56136361,56146361,6.745554894506931,5.436398355329037,0.8059230768036634,Mixed,NSC,GFP
Tgfbi,chr13,56609523,56639562,+,56599523,56609523,7.71620229269266,7.573117154937982,0.9814565336253326,Mixed,NSC,GFP
Kif27,chr13,58287502,58359122,-,58359122,58369122,6.633864675796032,5.565197500407696,0.8389072994980712,Mixed,NSC,GFP
Agtpbp1,chr13,59445742,59585227,-,59585227,59595227,6.038883671021462,5.797678008707365,0.960057905491447,Mixed,NSC,GFP
Fbp1,chr13,62864753,62888282,-,62888282,62898282,6.578491071903706,6.290953889218966,0.9562913167256862,Mixed,NSC,GFP
Aopep,chr13,62964893,63326096,+,62954893,62964893,5.648026194989681,5.11139071223537,0.9049870761523103,Mixed,NSC,GFP
Mfsd14b,chr13,65064663,65112975,-,65112975,65122975,3.170209485471249,4.701633537451427,1.4830671471391843,Mixed,NSC,GFP
Zfp369,chr13,65278814,65304221,+,65268814,65278814,3.3377819375753406,4.076359802126885,1.2212780458294614,Mixed,NSC,GFP
Zfp748,chr13,67538641,67553830,-,67553830,67563830,4.436650355041027,3.553857865095138,0.8010227493039114,Mixed,NSC,GFP
Med10,chr13,69802395,69816104,+,69792395,69802395,6.758452681958675,5.926303808679183,0.8768728712859278,Mixed,NSC,GFP
Irx2,chr13,72628820,72634198,+,72618820,72628820,5.155625247895718,5.0092679694294935,0.971612118525108,Mixed,NSC,GFP
Mrpl36,chr13,73328513,73332178,+,73318513,73328513,5.985913412332535,5.584540179534753,0.9329470366258809,Mixed,NSC,GFP
Brd9,chr13,73937811,73960895,+,73927811,73937811,4.866931793844699,4.600424886329969,0.9452412898303225,Mixed,NSC,GFP
Tppp,chr13,74009407,74035753,+,73999407,74009407,5.045732813203335,5.3134745112498605,1.0530629955961832,Mixed,NSC,GFP
Cep72,chr13,74036500,74062299,-,74062299,74072299,6.256874413669109,4.930647368490695,0.7880368123929313,Mixed,NSC,GFP
Exoc3,chr13,74169488,74208732,-,74208732,74218732,6.491470140504837,5.517745628019174,0.8499993851300475,Mixed,NSC,GFP
Ahrr,chr13,74211118,74292331,-,74292331,74302331,7.097619410133362,6.149568925046921,0.8664269763840963,Mixed,NSC,GFP
Pdcd6,chr13,74303509,74317580,-,74317580,74327580,3.4807378444671633,4.477537717918555,1.28637602657605,Mixed,NSC,GFP
Ell2,chr13,75706757,75772364,+,75696757,75706757,2.6535078257322313,3.390715940642357,1.2778239836947511,Mixed,NSC,GFP
Ccnh,chr13,85189408,85223469,+,85179408,85189408,2.456450882768631,2.7777423353711765,1.1307949834683535,Mixed,NSC,GFP
Cox7c,chr13,86044816,86046904,-,86046904,86056904,3.110339876174927,4.224891575070223,1.358337591152888,Mixed,NSC,GFP
Rasgrf2,chr13,91880400,92131656,-,92131656,92141656,3.9548809962153433,4.76031317949295,1.2036552260481093,Mixed,NSC,GFP
Thbs4,chr13,92751590,92794818,-,92794818,92804818,5.7864614432692525,4.565841980000337,0.7890559757053722,Mixed,NSC,GFP
Mtx3,chr13,92844760,92858230,+,92834760,92844760,1.3122208854556083,2.2803623690406485,1.7377885036854124,Mixed,NSC,GFP
Arsb,chr13,93771630,93943016,+,93761630,93771630,4.37834442204237,4.340432161788146,0.9913409598241385,Mixed,NSC,GFP
Lhfpl2,chr13,94057796,94195409,+,94047796,94057796,4.990253134846688,5.041137144637108,1.010196679089303,Mixed,NSC,GFP
Ap3b1,chr13,94358960,94566317,+,94348960,94358960,4.211864974439145,4.049181538800399,0.9613749641486528,Mixed,NSC,GFP
Tbca,chr13,94788910,94842922,+,94778910,94788910,5.628762341320515,5.431254667739073,0.9649109943527823,Mixed,NSC,GFP
Otp,chr13,94875602,94885130,+,94865602,94875602,7.138952909970284,5.658929003544649,0.7926833353447914,Mixed,NSC,GFP
F2rl1,chr13,95511732,95525227,-,95525227,95535227,6.672321464669704,5.573465319669246,0.8353112704747577,Mixed,NSC,GFP
F2r,chr13,95601803,95618487,-,95618487,95628487,6.683162872385979,5.399959915868441,0.8079946604594095,Mixed,NSC,GFP
Iqgap2,chr13,95627174,95892483,-,95892483,95902483,6.747829402017594,5.875917642945051,0.8707863362977372,Mixed,NSC,GFP
Sv2c,chr13,95954594,96132577,-,96132577,96142577,5.686910088497401,5.2114544165651004,0.916394726743794,Mixed,NSC,GFP
Fam169a,chr13,97067286,97131013,+,97057286,97067286,5.8519229961395265,5.250899264832338,0.8972946616516178,Mixed,NSC,GFP
Arhgef28,chr13,97899469,98206439,-,98206439,98216439,5.145691410577297,4.727373504859209,0.9187052093994192,Mixed,NSC,GFP
Tnpo1,chr13,98839019,98926384,-,98926384,98936384,5.247572462022305,5.17194236493508,0.985587603099419,Mixed,NSC,GFP
Map1b,chr13,99421446,99516540,-,99516540,99526540,5.6153101980090145,5.318586715579033,0.9471581316139599,Mixed,NSC,GFP
Mccc2,chr13,99948530,100015639,-,100015639,100025639,4.060182925891876,5.12924783483545,1.2633046166777666,Mixed,NSC,GFP
Mast4,chr13,102732486,103334497,-,103334497,103344497,5.217949159574509,5.5378200983583925,1.0613020420478698,Mixed,NSC,GFP
Trim23,chr13,104178797,104203372,+,104168797,104178797,3.291012691998482,4.389834114313126,1.3338855012580884,Mixed,NSC,GFP
Ipo11,chr13,106794439,106936958,-,106936958,106946958,4.705456080269814,4.975365409783522,1.0573609284433554,Mixed,NSC,GFP
3830408C21Rik,chr13,107022553,107055497,+,107012553,107022553,5.900083743643761,5.484289662837981,0.9295274272583469,Mixed,NSC,GFP
Depdc1b,chr13,108316332,108407782,+,108306332,108316332,5.572982034170627,4.879274843923251,0.8755231604921881,Mixed,NSC,GFP
Mier3,chr13,111680979,111718596,+,111670979,111680979,5.74981963032484,5.308938770484924,0.9233226625901989,Mixed,NSC,GFP
Arl15,chr13,113794505,114157461,+,113784505,113794505,5.040632248044014,4.846076839625835,0.961402578318687,Mixed,NSC,GFP
Emb,chr13,117208536,117274415,+,117198536,117208536,4.433842109823226,4.454383323419093,1.0046328247797451,Mixed,NSC,GFP
4833420G17Rik,chr13,119462768,119486120,+,119452768,119462768,4.1541721551060675,4.692632684171199,1.1296192138795422,Mixed,NSC,GFP
