gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Tbl1xr1,chr3,22076652,22216594,+,22066652,22076652,3.9036275181174283,4.30362557306687,0.3999980549494415,Mixed,NSC
Naaladl2,chr3,23798102,25144261,-,25144261,25154261,3.8319518466591838,4.814948338810603,0.9829964921514192,Mixed,NSC
Nlgn1,chr3,25426215,26332460,-,26332460,26342460,3.87077609205246,4.76142187945048,0.8906457873980198,Mixed,NSC
Ect2,chr3,27097222,27153878,-,27153878,27163878,5.429167350780964,4.612478527673086,-0.8166888231078779,Mixed,NSC
Nceh1,chr3,27182965,27284608,+,27172965,27182965,5.902771310150624,5.056896220763525,-0.845875089387099,Mixed,NSC
Fndc3b,chr3,27416162,27711307,-,27711307,27721307,4.674471116483211,4.95527482150793,0.2808037050247192,Mixed,NSC
Pld1,chr3,27938695,28133362,+,27928695,27938695,5.658302829325199,4.7063331165512405,-0.9519697127739581,Mixed,NSC
Tnik,chr3,28263214,28675858,+,28253214,28263214,6.276517865657807,6.224016898703575,-0.052500966954231565,Mixed,NSC
Eif5a2,chr3,28781276,28798846,+,28771276,28781276,5.6017023785591125,5.685990284458796,0.08428790589968393,Mixed,NSC
Rpl22l1,chr3,28805436,28807424,+,28795436,28805436,4.47516137433052,4.990742965642611,0.5155815913120909,Mixed,NSC
Mecom,chr3,29951296,30548008,-,30548008,30558008,4.686876676535606,4.3347009192705155,-0.35217575726509054,Mixed,NSC
Actrt3,chr3,30597073,30599939,-,30599939,30609939,5.80575068693161,5.550777930990854,-0.25497275594075575,Mixed,NSC
Mynn,chr3,30602065,30619873,+,30592065,30602065,5.545451180458069,4.579812092155218,-0.9656390883028507,Mixed,NSC
Sec62,chr3,30792875,30821263,+,30782875,30792875,3.988262360095978,4.867660767217477,0.8793984071214989,Mixed,NSC
Phc3,chr3,30899371,30969415,-,30969415,30979415,5.321236216127872,5.466975941896439,0.14573972576856686,Mixed,NSC
Prkci,chr3,30995747,31052959,+,30985747,30995747,4.537579352593422,4.634846976558367,0.09726762396494504,Mixed,NSC
Skil,chr3,31095058,31122577,+,31085058,31095058,5.700047022235394,5.005515034019947,-0.6945319882154468,Mixed,NSC
Cldn11,chr3,31149920,31164324,+,31139920,31149920,5.241661498606205,4.744772323052088,-0.4968891755541165,Mixed,NSC
Slc7a14,chr3,31202858,31310378,-,31310378,31320378,5.3581937966942785,4.967132079668839,-0.39106171702543957,Mixed,NSC
Zmat3,chr3,32334792,32366014,-,32366014,32376014,2.9449476038217544,2.4888421905517575,-0.4561054132699969,Mixed,NSC
Pik3ca,chr3,32397671,32468486,+,32387671,32397671,4.377604790377617,4.259697284930945,-0.11790750544667272,Mixed,NSC
Zfp639,chr3,32510259,32520833,+,32500259,32510259,6.048977686262131,5.971604923687379,-0.07737276257475223,Mixed,NSC
Mfn1,chr3,32529465,32579239,+,32519465,32529465,4.683098133742809,4.4455487997829914,-0.2375493339598176,Mixed,NSC
Gnb4,chr3,32580332,32616585,-,32616585,32626585,4.283420606762171,3.3551215726137165,-0.9282990341484543,Mixed,NSC
Actl6a,chr3,32706298,32726973,+,32696298,32706298,3.2027927543282506,3.7567013896266617,0.5539086352984111,Mixed,NSC
Ndufb5,chr3,32736990,32751566,+,32726990,32736990,5.580836014509201,3.9090306462844207,-1.67180536822478,Mixed,NSC
Usp13,chr3,32817546,32938071,+,32807546,32817546,5.14530479671955,4.988562571318944,-0.15674222540060612,Mixed,NSC
Pex5l,chr3,32949408,33143247,-,33143247,33153247,4.515619433367252,4.602667653644085,0.08704822027683257,Mixed,NSC
Ttc14,chr3,33799832,33814860,+,33789832,33799832,2.7530406810402868,4.441035832349459,1.6879951513091722,Mixed,NSC
Fxr1,chr3,34019943,34070322,+,34009943,34019943,4.780460881382227,4.846438604700565,0.06597772331833784,Mixed,NSC
Dnajc19,chr3,34056020,34081321,-,34081321,34091321,4.358365153068304,4.650692228158315,0.2923270750900109,Mixed,NSC
Sox2ot,chr3,34104270,34682619,+,34094270,34104270,4.391065005362034,3.9500517813960703,-0.44101322396596343,Mixed,NSC
Sox2,chr3,34650405,34652461,+,34640405,34650405,6.189419918000699,5.68367751510938,-0.5057424028913182,Mixed,NSC
Atp11b,chr3,35754106,35856276,+,35744106,35754106,3.1946013834953306,3.815732398553689,0.6211310150583582,Mixed,NSC
Dcun1d1,chr3,35892105,35937445,-,35937445,35947445,4.050953985869884,4.39278585322698,0.3418318673570955,Mixed,NSC
Mccc1os,chr3,35999833,36025106,+,35989833,35999833,2.9063579101324084,3.1378396316170694,0.23148172148466095,Mixed,NSC
Acad9,chr3,36065979,36092853,+,36055979,36065979,3.6530705413341527,4.0129514320393405,0.3598808907051878,Mixed,NSC
Zfp267,chr3,36151017,36170342,+,36141017,36151017,3.7378848457455636,3.932996340946356,0.19511149520079263,Mixed,NSC
Anxa5,chr3,36448923,36475894,-,36475894,36485894,6.27402972316742,5.467387285037835,-0.8066424381295851,Mixed,NSC
Exosc9,chr3,36552606,36565727,+,36542606,36552606,5.198481921255588,5.3276779076814655,0.12919598642587715,Mixed,NSC
Ccna2,chr3,36564865,36572150,-,36572150,36582150,3.9823752598166466,4.503455725093683,0.521080465277036,Mixed,NSC
Bbs7,chr3,36573142,36613477,-,36613477,36623477,4.430104278975724,5.221487941582997,0.7913836626072728,Mixed,NSC
Fgf2,chr3,37348346,37410108,+,37338346,37348346,5.6280535994172105,4.930741182454427,-0.6973124169627836,Mixed,NSC
Nudt6,chr3,37404910,37420211,-,37420211,37430211,4.39437027682066,4.982711529692014,0.5883412528713539,Mixed,NSC
Spry1,chr3,37639947,37644598,+,37629947,37639947,3.3627501417756083,5.540587523225944,2.1778373814503356,Heterochromatin,NSC
Ankrd50,chr3,38449259,38484844,-,38484844,38494844,6.245328977179527,5.614171189077695,-0.6311577881018327,Mixed,NSC
Fat4,chr3,38886940,39011985,+,38876940,38886940,6.93704656893015,6.037543848852316,-0.8995027200778338,Mixed,NSC
Intu,chr3,40531286,40704774,+,40521286,40531286,4.553918700420857,4.727721557788055,0.17380285736719792,Mixed,NSC
Slc25a31,chr3,40708855,40726096,+,40698855,40708855,4.504654479205608,4.566335280438264,0.06168080123265618,Mixed,NSC
Hspa4l,chr3,40745382,40796103,+,40735382,40745382,5.0551024174690244,5.246447144055367,0.19134472658634216,Mixed,NSC
Plk4,chr3,40800019,40816883,+,40790019,40800019,3.321357286024093,4.743269072071711,1.4219117860476178,Mixed,NSC
Gm2011,chr3,40846820,40875388,+,40836820,40846820,2.9330497961640356,3.968233873625597,1.0351840774615613,Mixed,NSC
Larp1b,chr3,40949828,41040234,+,40939828,40949828,6.114697080075741,5.608582798814774,-0.5061142812609676,Mixed,NSC
Pgrmc2,chr3,41066326,41083046,-,41083046,41093046,4.818958407580853,4.614428794880708,-0.2045296127001448,Mixed,NSC
Jade1,chr3,41555731,41616864,+,41545731,41555731,4.437190783309937,4.459358602305254,0.0221678189953165,Mixed,NSC
Sclt1,chr3,41626720,41742514,-,41742514,41752514,2.7041259867668153,4.4492677451094,1.7451417583425846,Mixed,NSC
2610316D01Rik,chr3,45280437,45378260,-,45378260,45388260,3.597058682620525,4.63692021526893,1.0398615326484046,Mixed,NSC
Pcdh10,chr3,45378398,45435623,+,45368398,45378398,5.02803024585247,5.036498562729359,0.00846831687688887,Mixed,NSC
Noct,chr3,51224447,51251644,+,51214447,51224447,6.387515363717079,5.890512748442094,-0.4970026152749849,Mixed,NSC
Elf2,chr3,51252720,51340663,-,51340663,51350663,6.978760808759928,5.693639297759533,-1.285121511000395,Mixed,NSC
4930577N17Rik,chr3,51276759,51278383,+,51266759,51276759,5.280219714820385,4.807726909228166,-0.4724928055922186,Mixed,NSC
Mgarp,chr3,51388412,51396738,-,51396738,51406738,5.35359368724823,5.261133342564105,-0.09246034468412478,Mixed,NSC
Ndufc1,chr3,51404677,51408988,-,51408988,51418988,6.729410539770126,5.507510698537033,-1.2218998412330935,Mixed,NSC
Naa15,chr3,51415148,51476507,+,51405148,51415148,5.49004673743248,5.501341298421224,0.011294560988743818,Mixed,NSC
Rab33b,chr3,51483920,51496232,+,51473920,51483920,5.711761468708515,5.762999195555846,0.05123772684733119,Mixed,NSC
5031434O11Rik,chr3,51560035,51567117,+,51550035,51560035,5.294703165411949,5.30795857706666,0.013255411654711224,Mixed,NSC
Maml3,chr3,51685907,52105076,-,52105076,52115076,5.9498220525622365,5.701663220326105,-0.24815883223613167,Mixed,NSC
Foxo1,chr3,52268336,52353221,+,52258336,52268336,6.443400083267688,5.316765139802297,-1.1266349434653913,Mixed,NSC
Cog6,chr3,52981875,53017237,-,53017237,53027237,4.379936876237393,4.8397449547270925,0.45980807848969985,Mixed,NSC
Nhlrc3,chr3,53448583,53463332,-,53463332,53473332,5.756616140198708,5.216350296795368,-0.5402658434033398,Mixed,NSC
Frem2,chr3,53513938,53657355,-,53657355,53667355,4.286350550234318,4.727107198814552,0.44075664858023345,Mixed,NSC
Ufm1,chr3,53853376,53863830,-,53863830,53873830,3.9101473904252053,5.042756099541982,1.1326087091167762,Mixed,NSC
Supt20,chr3,54692807,54728766,+,54682807,54692807,5.36532493377924,5.027885935562849,-0.337438998216391,Mixed,NSC
Alg5,chr3,54735539,54751318,+,54725539,54735539,5.107580584597588,5.128866239539782,0.021285654942194476,Mixed,NSC
Smad9,chr3,54755582,54801257,+,54745582,54755582,7.4510017172813425,5.062539905297757,-2.3884618119835856,Euchromatin,NSC
Rfxap,chr3,54803115,54807791,-,54807791,54817791,4.420881094980239,5.543906688044468,1.123025593064229,Mixed,NSC
Sertm1,chr3,54897068,54915887,-,54915887,54925887,5.2663232530593875,5.577989888306458,0.3116666352470707,Mixed,NSC
Ccna1,chr3,55045469,55055501,-,55055501,55065501,5.291097996366024,4.7984076743563016,-0.4926903220097225,Mixed,NSC
Dclk1,chr3,55242364,55539068,+,55232364,55242364,4.978877151870727,4.963163277459144,-0.015713874411583006,Mixed,NSC
Nbea,chr3,55625195,56183701,-,56183701,56193701,2.7352981776952743,4.7693696495215105,2.0340714718262363,Heterochromatin,NSC
Mab21l1,chr3,55782510,55785001,+,55772510,55782510,3.986683650195599,5.00451275541385,1.0178291052182509,Mixed,NSC
Wwtr1,chr3,57455649,57575910,-,57575910,57585910,5.700661273777484,5.860934672673544,0.1602733988960594,Mixed,NSC
Commd2,chr3,57644349,57651715,-,57651715,57661715,4.297912553191185,4.56151317534844,0.26360062215725577,Mixed,NSC
Rnf13,chr3,57736062,57835233,+,57726062,57736062,4.678780045855046,4.938530299393336,0.2597502535382903,Mixed,NSC
Pfn2,chr3,57841895,57848079,-,57848079,57858079,3.864026163709164,4.675306621662776,0.8112804579536124,Mixed,NSC
Tsc22d2,chr3,58414715,58466783,+,58404715,58414715,4.568275489032269,4.7151403210957845,0.14686483206351575,Mixed,NSC
Eif2a,chr3,58525821,58557501,+,58515821,58525821,5.8089564328312875,4.643358571676413,-1.1655978611548745,Mixed,NSC
Selenot,chr3,58576636,58593133,+,58566636,58576636,6.128191952455044,4.944657183945179,-1.1835347685098645,Mixed,NSC
Siah2,chr3,58674938,58692400,-,58692400,58702400,5.9219618269205085,5.323749087889989,-0.5982127390305196,Mixed,NSC
Med12l,chr3,59005825,59318682,+,58995825,59005825,5.045163111627102,4.5890765164097145,-0.45608659521738737,Mixed,NSC
Mbnl1,chr3,60472830,60629750,+,60462830,60472830,3.381565982758999,4.708059710125128,1.3264937273661292,Mixed,NSC
P2ry1,chr3,61002795,61008982,+,60992795,61002795,4.1214926956295965,4.715990751296282,0.5944980556666852,Mixed,NSC
Rap2b,chr3,61361638,61368430,+,61351638,61361638,3.674344967389107,4.810429880690575,1.1360849133014677,Mixed,NSC
Arhgef26,chr3,62338344,62462221,+,62328344,62338344,4.1187120712399485,4.809110581123829,0.6903985098838801,Mixed,NSC
Dhx36,chr3,62468013,62507004,-,62507004,62517004,3.327683191013336,3.211266619662444,-0.116416571350892,Mixed,NSC
Gpr149,chr3,62529077,62605140,-,62605140,62615140,3.646969678878784,4.201422927836577,0.5544532489577931,Mixed,NSC
Plch1,chr3,63696234,63899472,-,63899472,63909472,3.703629422557354,4.484808471810818,0.7811790492534643,Mixed,NSC
E130311K13Rik,chr3,63914684,63929472,-,63929472,63939472,3.7692613421678542,3.720320145511627,-0.048941196656227426,Mixed,NSC
Slc33a1,chr3,63933507,63964768,-,63964768,63974768,4.101047354853153,4.6526013388514516,0.5515539839982981,Mixed,NSC
Gmps,chr3,63976106,64022579,+,63966106,63976106,3.8794112548470494,4.564399196577072,0.6849879417300224,Mixed,NSC
Ssr3,chr3,65379655,65392623,-,65392623,65402623,4.503770186305046,4.393266594918569,-0.11050359138647714,Mixed,NSC
4931440P22Rik,chr3,65507257,65529379,-,65529379,65539379,3.0200042954564092,4.68245300612847,1.6624487106720607,Mixed,NSC
Mir8120,chr3,65659288,65659426,+,65649288,65659288,4.444292104637623,4.827883711119493,0.3835916064818701,Mixed,NSC
Lekr1,chr3,65666228,65831355,+,65656228,65666228,5.728448282122612,5.865407615502676,0.13695933338006405,Mixed,NSC
Ccnl1,chr3,65946151,65958249,-,65958249,65968249,5.1877872067570685,6.029873976306121,0.8420867695490521,Mixed,NSC
Shox2,chr3,66971727,66981771,-,66981771,66991771,5.478748093044758,4.816061927296718,-0.6626861657480401,Mixed,NSC
Rsrc1,chr3,66981390,67358396,+,66971390,66981390,4.688344515144825,4.677128387510776,-0.011216127634049222,Mixed,NSC
Mlf1,chr3,67374097,67400003,+,67364097,67374097,4.9291794706106185,4.578005012198289,-0.35117445841232975,Mixed,NSC
Gfm1,chr3,67430096,67476529,+,67420096,67430096,3.9274849044084545,3.4005842307329175,-0.5269006736755371,Mixed,NSC
Lxn,chr3,67457998,67463926,-,67463926,67473926,5.248458216118813,4.8073575693170225,-0.4411006468017904,Mixed,NSC
Rarres1,chr3,67478972,67515523,-,67515523,67525523,5.191577907550335,5.10424458026886,-0.08733332728147492,Mixed,NSC
Mfsd1,chr3,67582741,67604237,+,67572741,67582741,6.206847807002068,5.6912347945272925,-0.5156130124747751,Mixed,NSC
Schip1,chr3,68064802,68626481,+,68054802,68064802,3.6570140835523604,4.5682897888263065,0.9112757052739462,Mixed,NSC
1110032F04Rik,chr3,68869586,68872163,+,68859586,68869586,6.265755713129044,5.472876315708955,-0.792879397420089,Mixed,NSC
Smc4,chr3,69004738,69034623,+,68994738,69004738,4.561630443859101,4.449341069296995,-0.11228937456210542,Mixed,NSC
Trim59,chr3,69035288,69044755,-,69044755,69054755,6.426631457149982,5.652529591222604,-0.7741018659273786,Mixed,NSC
Kpna4,chr3,69067149,69127113,-,69127113,69137113,3.849653180527687,5.280057308534781,1.430404128007094,Mixed,NSC
Ppm1l,chr3,69316861,69560802,+,69306861,69316861,5.2649360622286805,5.470775687007109,0.2058396247784282,Mixed,NSC
B3galnt1,chr3,69574158,69598960,-,69598960,69608960,4.746656168162823,4.43641669366757,-0.310239474495253,Mixed,NSC
Nmd3,chr3,69721985,69756373,+,69711985,69721985,4.085269412666559,5.4751913064718245,1.3899218938052655,Mixed,NSC
Pdcd10,chr3,75516490,75556856,-,75556856,75566856,4.483087893557548,4.911514998145898,0.42842710458834965,Mixed,NSC
Golim4,chr3,75875084,75956949,-,75956949,75966949,4.21708122292757,4.553135951973995,0.33605472904642486,Mixed,NSC
Rapgef2,chr3,79062516,79286517,-,79286517,79296517,5.495448917257786,5.258105424745878,-0.23734349251190778,Mixed,NSC
Ppid,chr3,79591342,79603650,+,79581342,79591342,5.622198105525971,5.7374870344003055,0.1152889288743344,Mixed,NSC
Etfdh,chr3,79603788,79629500,-,79629500,79639500,1.86165030002594,2.1671247107783955,0.3054744107524556,Mixed,NSC
Glrb,chr3,80843599,80913660,-,80913660,80923660,2.224408948421478,3.213808831016223,0.989399882594745,Mixed,NSC
Pdgfc,chr3,81036416,81214040,+,81026416,81036416,3.2480794431447984,4.261587175699074,1.013507732554276,Mixed,NSC
Gucy1b1,chr3,82032006,82074689,-,82074689,82084689,4.3817051594734195,4.697558555229505,0.3158533957560854,Mixed,NSC
Map9,chr3,82358044,82395268,+,82348044,82358044,6.002286267602444,4.727292629384995,-1.274993638217449,Mixed,NSC
Rbm46,chr3,82837228,82876483,-,82876483,82886483,3.9952138251423834,4.768726381806533,0.7735125566641496,Mixed,NSC
Rbm46os,chr3,82876705,82943638,+,82866705,82876705,3.6036941253840924,4.369939723829428,0.7662455984453356,Mixed,NSC
Plrg1,chr3,83055522,83072355,+,83045522,83055522,4.40117211921215,4.518742571183046,0.117570451970896,Mixed,NSC
Dchs2,chr3,83127948,83357209,+,83117948,83127948,4.25085390496254,4.543441656533877,0.2925877515713369,Mixed,NSC
Sfrp2,chr3,83766321,83774316,+,83756321,83766321,7.070977092432976,5.977765991473198,-1.0932111009597776,Mixed,NSC
Tlr2,chr3,83836272,83841767,-,83841767,83851767,4.4083925230145455,4.223486084763209,-0.18490643825133635,Mixed,NSC
Tmem131l,chr3,83897655,84040175,-,84040175,84050175,5.3359298051595685,5.395153410553932,0.05922360539436333,Mixed,NSC
Mnd1,chr3,84087933,84155786,-,84155786,84165786,5.167802712738514,5.3650149531284965,0.19721224038998209,Mixed,NSC
Trim2,chr3,84160439,84306877,-,84306877,84316877,7.654374193805456,6.838573372979958,-0.8158008208254977,Mixed,NSC
Fhdc1,chr3,84442198,84480429,-,84480429,84490429,5.879589594686031,5.656502145741382,-0.22308744894464905,Mixed,NSC
Arfip1,chr3,84496093,84582625,-,84582625,84592625,5.350534669995308,5.528186071733633,0.17765140173832528,Mixed,NSC
Fbxw7,chr3,84815268,84979198,+,84805268,84815268,4.8524279997468,4.84758977142175,-0.004838228325049876,Mixed,NSC
Glt28d2,chr3,85869849,85887516,-,85887516,85897516,5.27371292192936,5.360083890922863,0.08637096899350283,Mixed,NSC
Sh3d19,chr3,85971109,86130526,+,85961109,85971109,5.229094018292427,5.31906408558488,0.0899700672924526,Mixed,NSC
Rps3a1,chr3,86137940,86142702,-,86142702,86152702,5.2935407325029376,4.945062298766772,-0.34847843373616527,Mixed,NSC
Lrba,chr3,86224680,86782692,+,86214680,86224680,4.917226826071739,5.240567670762538,0.32334084469079905,Mixed,NSC
Dclk2,chr3,86786151,86920852,-,86920852,86930852,6.00007670648098,5.828919913089275,-0.1711567933917051,Mixed,NSC
Etv3,chr3,87525407,87540156,+,87515407,87525407,5.78347133358717,5.375817155079047,-0.4076541785081229,Mixed,NSC
Arhgef11,chr3,87617559,87738034,+,87607559,87617559,5.140835014027357,5.113719252530733,-0.027115761496624202,Mixed,NSC
Pear1,chr3,87747890,87824306,-,87824306,87834306,5.185266449069977,4.823849380922318,-0.3614170681476594,Mixed,NSC
Hdgf,chr3,87906321,87916132,+,87896321,87906321,6.2165430098176,4.907983961939811,-1.3085590478777887,Mixed,NSC
Mrpl24,chr3,87919506,87923672,+,87909506,87919506,8.059585522770883,6.271102793844541,-1.7884827289263416,Mixed,NSC
Nes,chr3,87971078,87980451,+,87961078,87971078,8.120581054759025,6.160123152311644,-1.9604579024473816,Mixed,NSC
Bcan,chr3,87987531,88000230,-,88000230,88010230,8.790577750742436,6.653722586830457,-2.136855163911979,Euchromatin,NSC
Hapln2,chr3,88021750,88027583,-,88027583,88037583,6.764644124138355,6.246592977486054,-0.5180511466523017,Mixed,NSC
Naxe,chr3,88056520,88058495,-,88058495,88068495,6.319125150322914,5.43011762624979,-0.8890075240731239,Mixed,NSC
Iqgap3,chr3,88081971,88121048,+,88071971,88081971,7.670817933750152,6.3295052481055265,-1.3413126856446258,Mixed,NSC
Mef2d,chr3,88142372,88172086,+,88132372,88142372,8.662281645107269,6.607582073020936,-2.0546995720863332,Euchromatin,NSC
1700113A16Rik,chr3,88171556,88177785,-,88177785,88187785,7.696902295708656,6.286470619062583,-1.4104316766460734,Mixed,NSC
Mir3093,chr3,88215171,88215257,+,88205171,88215171,8.927740240359306,6.904372877045472,-2.0233673633138336,Euchromatin,NSC
Rhbg,chr3,88242874,88254709,-,88254709,88264709,7.919230011439325,5.828207361658414,-2.0910226497809106,Euchromatin,NSC
Cct3,chr3,88297116,88321767,+,88287116,88297116,7.7159804585099225,6.224743486038844,-1.4912369724710786,Mixed,NSC
Tmem79,chr3,88328655,88336148,-,88336148,88346148,7.996052439820767,7.206653774929046,-0.7893986648917215,Mixed,NSC
Paqr6,chr3,88364584,88368541,+,88354584,88364584,8.407086272656917,6.370018940015634,-2.037067332641283,Euchromatin,NSC
Pmf1,chr3,88394143,88410331,-,88410331,88420331,7.956353575265407,6.255245264659325,-1.7011083106060818,Mixed,NSC
Lmna,chr3,88480147,88509956,-,88509956,88519956,7.925960816550255,7.082107956087589,-0.8438528604626656,Mixed,NSC
Mex3a,chr3,88532395,88541396,+,88522395,88532395,7.834045690357685,6.598896802345912,-1.2351488880117731,Mixed,NSC
Mir1905,chr3,88536301,88536382,-,88536382,88546382,7.7489833939075465,6.3939718235294025,-1.355011570378144,Mixed,NSC
Lamtor2,chr3,88549819,88553074,-,88553074,88563074,8.199840507745742,6.883449008500577,-1.3163914992451655,Mixed,NSC
Ubqln4,chr3,88553758,88569725,+,88543758,88553758,9.019837226057053,6.253516059688728,-2.766321166368325,Euchromatin,NSC
Ssr2,chr3,88575876,88588419,+,88565876,88575876,7.798362944531441,6.873034137284756,-0.925328807246685,Mixed,NSC
Arhgef2,chr3,88605966,88648052,+,88595966,88605966,5.963421672284603,5.7107782538453735,-0.2526434184392299,Mixed,NSC
Khdc4,chr3,88685803,88712924,+,88675803,88685803,5.410687891232968,5.5924247732083,0.18173688197533266,Mixed,NSC
Rit1,chr3,88716838,88731049,+,88706838,88716838,4.816997215270996,5.373129617591698,0.5561324023207019,Mixed,NSC
Msto1,chr3,88905107,88913999,-,88913999,88923999,7.4924978741407395,6.159839020486672,-1.3326588536540678,Mixed,NSC
Ash1l,chr3,88950622,89079375,+,88940622,88950622,5.976051755905152,5.8663126668373735,-0.1097390890677783,Mixed,NSC
Rusc1,chr3,89083981,89093311,-,89093311,89103311,8.842482433366776,6.694635705693564,-2.147846727673212,Euchromatin,NSC
Fdps,chr3,89093588,89101959,-,89101959,89111959,6.818519789409637,5.432103543146453,-1.3864162462631846,Mixed,NSC
Clk2,chr3,89164795,89176921,+,89154795,89164795,8.153476782441139,6.395544847110908,-1.7579319353302312,Mixed,NSC
Scamp3,chr3,89177473,89182765,+,89167473,89177473,7.237181649541855,5.614224264045557,-1.6229573854962975,Mixed,NSC
Mtx1,chr3,89209081,89227088,-,89227088,89237088,8.04124343918562,5.916736861832937,-2.1245065773526823,Euchromatin,NSC
Mir92b,chr3,89227116,89227198,-,89227198,89237198,8.001604061627388,5.8810850406885145,-2.1205190209388736,Euchromatin,NSC
Krtcap2,chr3,89245966,89249906,+,89235966,89245966,8.425293358099461,6.476940288710594,-1.948353069388867,Mixed,NSC
Dpm3,chr3,89259358,89267079,+,89249358,89259358,8.473806263864041,6.468158877980709,-2.005647385883332,Euchromatin,NSC
Efna3,chr3,89313899,89322965,-,89322965,89332965,8.189116846323014,6.484303972085317,-1.704812874237697,Mixed,NSC
Efna4,chr3,89333390,89338028,-,89338028,89348028,10.357870729815959,7.405537773799896,-2.952332956016063,Euchromatin,NSC
Adam15,chr3,89338542,89349996,-,89349996,89359996,8.530700965487958,6.289516396395366,-2.2411845690925913,Euchromatin,NSC
Zbtb7b,chr3,89377644,89394776,-,89394776,89404776,8.207885837090014,6.724638985872268,-1.4832468512177464,Mixed,NSC
Cks1b,chr3,89415472,89418383,-,89418383,89428383,9.463458003377916,7.260860673081875,-2.202597330296041,Euchromatin,NSC
Pygo2,chr3,89430214,89435128,+,89420214,89430214,8.601535287189485,6.808131048377355,-1.7934042388121298,Mixed,NSC
Ube2q1,chr3,89773616,89784000,+,89763616,89773616,7.012299689555168,6.041744633885224,-0.9705550556699443,Mixed,NSC
