gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Abcb7,chrX,104408856,104418856,6.099847421741486,4.1418641096750894,1.4727299738039912,Neither,,
Magt1,chrX,106006906,106016906,33.65407472489675,9.01431416677634,3.733403795591471,Neurons,intermediate,1.0
Atp7a,chrX,106022276,106032276,18.614934038257598,5.918936287204425,3.1449796272515083,Neurons,intermediate,1.0
Pgk1,chrX,106182100,106192100,41.12051878897349,14.876278474609057,2.7641670501905633,Neurons,intermediate,1.0
Tent5d,chrX,107787590,107797590,2.197678236405055,2.4644224868218103,0.891761963769144,Neither,,
Brwd3,chrX,108829372,108839372,20.885881334384283,10.806971827896435,1.9326303118946593,Neither,,
Hmgn5,chrX,109008404,109018404,13.069663709640503,6.719334270477295,1.9450831263246746,Neither,,
Pou3f4,chrX,110809280,110819280,23.588062920888262,20.564232353091242,1.1470432018019128,Neither,,
Rps6ka6,chrX,111532959,111542959,1.5699797552982968,2.4026791903177895,0.6534287896715183,Neither,,
Hdx,chrX,111692079,111702079,5.616509004513422,5.301575284361839,1.0594038004290065,Neither,,
Zfp711,chrX,112595526,112605526,2.7821474770704904,1.9998588360627492,1.3911719301887744,Neither,,
Pabpc5,chrX,119922196,119932196,10.59968937087059,6.237297115103403,1.6994042732394137,Neither,,
Diaph2,chrX,129744742,129754742,6.412120954068501,3.7892041323979697,1.692207843658884,Neither,,
Tspan6,chrX,133893429,133903429,8.620539794977505,5.747312310139338,1.499925413791983,Neither,,
Cstf2,chrX,134054187,134064187,12.790872824192048,7.906538687411943,1.6177588360576152,Neither,,
Timm8a1,chrX,134536865,134546865,7.599470213373503,6.4510926366249715,1.1780128795901665,Neither,,
Rpl36a,chrX,134580654,134590654,17.80187771244049,11.373395188776653,1.5652210634523198,Neither,,
Hnrnph2,chrX,134596179,134606179,21.386028226470945,12.06187419672807,1.773026967257888,Neither,,
Armcx4,chrX,134681519,134691519,16.038888258361816,7.44168528621594,2.1552763441999185,Neurons,intermediate,1.0
Gprasp1,chrX,135737733,135747733,10.923126150123279,8.854651496394474,1.2336031694269467,Neither,,
Bhlhb9,chrX,135792594,135802594,7.8313533320585895,4.480900897264481,1.7477184859945256,Neither,,
Gprasp2,chrX,135834034,135844034,4.574891056887309,4.907188446362813,0.93228354828684,Neither,,
Bex2,chrX,136063236,136073236,3.1666185986359916,4.353435111920039,0.72738389736545,Neither,,
Bex3,chrX,136265253,136275253,3.4140271848042807,5.248034723734856,0.6505344123132304,Neither,,
BC065397,chrX,136736824,136746824,100.67913285621007,30.33456324563821,3.318957719646307,Neurons,intermediate,1.0
Slc25a53,chrX,137033302,137043302,7.784048801724116,6.019134253811836,1.2932173421442765,Neither,,
Rnf128,chrX,139558316,139568316,0.49376601163546247,3.4992586551109954,0.14110589136195203,NSCs,,
Mid2,chrX,140659599,140669599,13.868890477577844,10.102470415027936,1.3728216869556151,Neither,,
Lrch2,chrX,147549081,147559081,3.9620379362106326,6.28626541920503,0.6302689549356759,Neither,,
Tmem29,chrX,150454154,150464154,15.44555926416715,7.80880715467135,1.9779665393487629,Neither,,
Pfkfb1,chrX,150583229,150593229,4.786177565749486,5.223495819437503,0.9162786247362,Neither,,
Maged2,chrX,150809345,150819345,12.755447122097015,7.050227158586185,1.809224984554246,Neither,,
Gnl3l,chrX,151012322,151022322,20.75429915575981,11.48983119178613,1.806318892708944,Neither,,
Fam120c,chrX,151339175,151349175,12.710775000095367,10.468657173395158,1.2141743482056404,Neither,,
Phf8,chrX,151515672,151525672,29.161060569524764,11.512786771655085,2.5329280519048956,Neurons,intermediate,1.0
Huwe1,chrX,151795807,151805807,44.25467265693347,13.906395497759183,3.182325187289868,Neurons,intermediate,1.0
Smc1a,chrX,152011428,152021428,41.47236673649152,14.973120791474978,2.7697877626222067,Neurons,intermediate,1.0
Kdm5c,chrX,152228020,152238020,38.68946825170517,16.082311379949253,2.4057156547746965,Neurons,intermediate,1.0
Tspyl2,chrX,152337425,152347425,59.43585258905093,22.01391193477313,2.699922338435732,Neurons,intermediate,1.0
9530051G07Rik,chrX,153032629,153042629,11.335338957945504,4.752725441439947,2.3850186798316724,Neurons,intermediate,1.0
Rragb,chrX,153134981,153144981,18.443983920017878,8.964733202974001,2.057393511041599,Neurons,intermediate,1.0
Ubqln2,chrX,153493227,153503227,13.439677058060964,8.174497229973475,1.6440983072061757,Neither,,
Acot9,chrX,155257443,155267443,5.348396196889877,9.141162237366041,0.5850892980574621,Neither,,
Ptchd1,chrX,155618814,155628814,6.1568608641942335,4.919381720980009,1.2515517626812058,Neither,,
Mbtps2,chrX,157593715,157603715,10.12309564669927,13.996806651552518,0.7232432295959751,Neither,,
Map7d2,chrX,159409572,159419572,4.664050591214498,6.053683108361562,0.7704484208584269,Neither,,
Map3k15,chrX,159983433,159993433,4.840916984669367,6.856967365662257,0.7059851281940327,Neither,,
Pdha1,chrX,160133413,160143413,19.020928406540552,11.926636263330778,1.59482757640741,Neither,,
Phka2,chrX,160497166,160507166,16.636448958333332,13.007210537322363,1.2790174273413488,Neither,,
Rs1,chrX,160763013,160773013,10.550629203764597,6.702691486740112,1.5740884426258963,Neither,,
Cdkl5,chrX,160989704,160999704,21.980283203999203,12.125376260638236,1.8127506092616907,Neither,,
Rai2,chrX,161712069,161722069,11.386659334762891,10.46071867140134,1.0885159703121536,Neither,,
Rbbp7,chrX,162755402,162765402,14.907605612754821,7.4818606254657105,1.9924997749910496,Neither,,
Txlng,chrX,162824454,162834454,40.51431245191892,15.827773317646981,2.559697541709672,Neurons,intermediate,1.0
Ap1s2,chrX,163904017,163914017,36.100790613381065,11.855764653960863,3.044998923904941,Neurons,intermediate,1.0
Zrsr2,chrX,163953661,163963661,9.035187880674998,4.792921197716395,1.8851108766361206,Neither,,
Siah1b,chrX,164071493,164081493,30.536694750324887,8.038918774882951,3.7986072014727514,Neurons,intermediate,1.0
Piga,chrX,164414787,164424787,25.685369857788086,15.763636269569398,1.6294064020857868,Neither,,
Tceanc,chrX,166513567,166523567,3.237500346183777,5.418317599940299,0.5975102578371281,Neither,,
Gm15246,chrX,169315622,169325622,50.26921516238849,12.269070369521776,4.097230975809285,Neurons,intermediate,1.0
Asmt,chrX,170667644,170677644,30.805086893939972,5.538855423212051,5.561634045337786,Neurons,intermediate,1.0
