gene,chrom,start,end,s2s_signal,s3_signal,ratio,state
Mafb,chr2,160362065,160372065,22.15878790062666,22.15878790062666,1.0,intermediate
Top1,chr2,160640888,160650888,29.930436404027542,29.930436404027542,1.0,intermediate
Ptprt,chr2,162656147,162666147,13.267376234765848,13.267376234765848,1.0,intermediate
Ift52,chr2,163012354,163022354,19.50681148250699,19.50681148250699,1.0,intermediate
Tox2,chr2,163198125,163208125,18.839799403568108,18.839799403568108,1.0,intermediate
Matn4,chr2,164400160,164410160,20.17845862347881,20.17845862347881,1.0,intermediate
Rbpjl,chr2,164398141,164408141,16.738030093445378,16.738030093445378,1.0,intermediate
Ncoa5,chr2,165029867,165039867,10.789416328964633,10.789416328964633,1.0,intermediate
Trp53rka,chr2,165488324,165498324,33.23504826846918,33.23504826846918,1.0,intermediate
Sulf2,chr2,166150663,166160663,36.41664947629571,36.41664947629571,1.0,intermediate
Trp53rkb,chr2,166787531,166797531,25.48806886499921,25.48806886499921,1.0,intermediate
Cebpb,chr2,167683915,167693915,24.324355694482723,24.324355694482723,1.0,intermediate
Nfatc2,chr2,168596657,168606657,35.37371092711886,35.37371092711886,1.0,intermediate
Cbln4,chr2,172038466,172048466,10.614168355071547,10.614168355071547,1.0,intermediate
Cstf1,chr2,172365681,172375681,18.657721131587028,18.657721131587028,1.0,intermediate
Tfap2c,chr2,172544593,172554593,10.155711023149887,10.155711023149887,1.0,intermediate
Rae1,chr2,172995117,173005117,26.799564310320218,26.799564310320218,1.0,intermediate
Ppp4r1l-ps,chr2,173654640,173664640,28.252961861421667,28.252961861421667,1.0,intermediate
Stx16,chr2,174071308,174081308,20.02688923529188,20.02688923529188,1.0,intermediate
Adrm1,chr2,180166485,180176485,18.055347264299787,18.055347264299787,1.0,intermediate
Mir3091,chr2,180252536,180262536,39.56902090835174,39.56902090835174,1.0,intermediate
Slco4a1,chr2,180451245,180461245,9.685842802107334,9.685842802107334,1.0,intermediate
Ntsr1,chr2,180494976,180504976,8.080683622576794,8.080683622576794,1.0,intermediate
Tcfl5,chr2,180637708,180647708,2.8239630489349365,2.8239630489349365,1.0,intermediate
Mir124a-3,chr2,180889040,180899040,13.243163194557033,13.243163194557033,1.0,intermediate
Ppdpf,chr2,181182247,181192247,23.131130529449383,23.131130529449383,1.0,intermediate
