gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Zfp185,chrX,72987339,73031543,+,72977339,72987339,4.039098946452141,2.9640827733278274,0.7338475270410039,Mixed,Neu
F8a,chrX,73228291,73230795,+,73218291,73228291,0.791053442454338,1.7052229922533035,2.1556356381721127,Mixed,Neu
Zfp275,chrX,73342621,73359080,+,73332621,73342621,2.168566262936592,3.1633466739495595,1.4587272374448328,Mixed,Neu
Dusp9,chrX,73639419,73643514,+,73629419,73639419,4.218686827206612,3.0979838104327517,0.7343478995533951,Mixed,Neu
Pnck,chrX,73655994,73660117,-,73660117,73670117,3.6463203315377237,3.35912831334273,0.9212378529360092,Mixed,Neu
Slc6a8,chrX,73673150,73682502,+,73663150,73673150,3.4905410099029544,3.0193400502999626,0.8650063247312793,Mixed,Neu
Abcd1,chrX,73716597,73738534,+,73706597,73716597,2.971992193102837,3.0339782981236776,1.0208567523039573,Mixed,Neu
Idh3g,chrX,73778963,73786897,-,73786897,73796897,4.112922090291978,3.2764479698975877,0.7966229113921756,Mixed,Neu
Pdzd4,chrX,73793359,73824969,-,73824969,73834969,3.8538066308975223,4.100106085864703,1.0639106936483265,Mixed,Neu
Arhgap4,chrX,73891442,73921870,-,73921870,73931870,5.710715823888778,3.5800167661507927,0.6268945744375946,Mixed,Neu
Hcfc1,chrX,73942792,73966357,-,73966357,73976357,2.659117368459702,3.359060632801056,1.2632239075429743,Mixed,Neu
Mir5132,chrX,74023528,74023598,-,74023598,74033598,2.5382575438022617,3.321381901772817,1.3085283287673992,Mixed,Neu
Mecp2,chrX,74026592,74135363,-,74135363,74145363,2.9723165949583055,3.1932341797033943,1.0743250517524994,Mixed,Neu
Flna,chrX,74223461,74249820,-,74249820,74259820,3.519546692609787,3.4696772790749875,0.9858307282470458,Mixed,Neu
Emd,chrX,74254687,74261548,+,74244687,74254687,3.068579720950127,2.80760789159139,0.9149535442807619,Mixed,Neu
Rpl10,chrX,74270812,74273135,+,74260812,74270812,2.81241504278183,1.962881801978747,0.6979346121108823,Mixed,Neu
Fam50a,chrX,74313033,74320149,+,74303033,74313033,2.7307808913707734,3.200612131309509,1.1720501419295102,Mixed,Neu
Plxna3,chrX,74329066,74344689,+,74319066,74329066,2.4587963946104052,3.8090188781976697,1.5491396060881268,Mixed,Neu
Fam3a,chrX,74384719,74393272,-,74393272,74403272,3.897093377113342,2.552555827784538,0.6549896501775047,Mixed,Neu
G6pdx,chrX,74409483,74429194,-,74429194,74439194,3.1954137126922606,3.8738668495416637,1.2123209067278427,Mixed,Neu
Dkc1,chrX,75095854,75109777,+,75085854,75095854,1.605024356365204,3.785731608160337,2.358675488721954,Mixed,Neu
Mpp1,chrX,75109733,75131016,-,75131016,75141016,3.5450423502922064,3.0607015302975977,0.8633751667438653,Mixed,Neu
Cmc4,chrX,75404846,75416584,-,75416584,75426584,2.7391977554559706,3.644621023551623,1.330543227955053,Mixed,Neu
Rab39b,chrX,75572046,75578231,-,75578231,75588231,1.8768390784859657,1.4488290323734283,0.7719516547695658,Mixed,Neu
Tbl1x,chrX,77511013,77662983,+,77501013,77511013,1.8577473492622376,3.3559253337542216,1.8064487267802867,Mixed,Neu
Prkx,chrX,77761411,77796278,-,77796278,77806278,2.6549900674581526,3.226922916261355,1.2154180747466081,Mixed,Neu
Prrg1,chrX,78449613,78583896,-,78583896,78593896,1.6699898133277893,4.247220959440868,2.5432615968940726,Mixed,Neu
Tmem47,chrX,81070698,81097872,+,81060698,81070698,1.9311867504119875,3.463080722705523,1.7932396864087488,Mixed,Neu
Tab3,chrX,85574022,85634469,+,85564022,85574022,2.370871299791336,3.261654640452067,1.3757198211219352,Mixed,Neu
Gk,chrX,85701937,85776819,-,85776819,85786819,2.7027158199548724,3.4117042865037916,1.2623244594619487,Mixed,Neu
Nr0b1,chrX,86191764,86195947,+,86181764,86191764,3.143058693766594,4.20222239584128,1.3369850216845298,Mixed,Neu
Arx,chrX,93286445,93298357,+,93276445,93286445,2.5076111074686054,3.0206786771217984,1.2046041222760122,Mixed,Neu
Pola1,chrX,93304767,93632155,-,93632155,93642155,2.651387368440628,3.360369121948878,1.2674002908617712,Mixed,Neu
Pdk3,chrX,93764607,93832201,-,93832201,93842201,3.323116347575188,3.3414153765996293,1.0055065869233841,Mixed,Neu
Zfx,chrX,94074631,94123702,-,94123702,94133702,3.0226432809829715,3.0383751007874804,1.0052046564354735,Mixed,Neu
Eif2s3x,chrX,94188707,94212862,-,94212862,94222862,3.819390213274956,2.681743031160037,0.7021390539880351,Mixed,Neu
Klhl15,chrX,94234599,94277724,+,94224599,94234599,1.574757170677185,3.1571425548076633,2.004844056972932,Mixed,Neu
Fam90a1b,chrX,94355053,94366777,-,94366777,94376777,2.036090742611885,3.868196767695745,1.899815507600435,Mixed,Neu
Maged1,chrX,94535474,94542143,-,94542143,94552143,1.7405310752391814,2.7983548256556197,1.6077591865293606,Mixed,Neu
Gspt2,chrX,94636069,94643244,+,94626069,94636069,2.0066517691731454,3.660245972061157,1.824056385014619,Mixed,Neu
Zxda,chrX,94795563,94798183,-,94798183,94808183,0.5211468417644501,0.555484646320343,1.0658889238196958,Mixed,Neu
Spin4,chrX,95022510,95026682,-,95026682,95036682,3.6706491575241085,3.3774764112949374,0.9201305454027867,Mixed,Neu
Amer1,chrX,95420318,95444872,-,95444872,95454872,4.778403842711448,3.6299183886766433,0.7596508181729759,Mixed,Neu
Zc3h12b,chrX,95711678,95932637,+,95701678,95711678,3.1359362181425094,2.8298292961835863,0.9023873890712492,Mixed,Neu
Las1l,chrX,95935335,95956962,-,95956962,95966962,3.2882572366714475,3.110194854982694,0.9458490109280507,Mixed,Neu
Msn,chrX,96096042,96168552,+,96086042,96096042,2.03792566652298,3.251268651350339,1.5953813746786516,Mixed,Neu
Ophn1,chrX,98554277,98891025,-,98891025,98901025,3.2365944385528564,2.848930847565333,0.8802248479544273,Mixed,Neu
Yipf6,chrX,98936316,98949017,+,98926316,98936316,3.169392146706581,3.617344255479177,1.141336915104708,Mixed,Neu
Stard8,chrX,99003248,99074728,+,98993248,99003248,3.0391656529903415,3.3312524403492616,1.0961075573723749,Mixed,Neu
Efnb1,chrX,99136130,99148991,+,99126130,99136130,4.7603597022295,3.125674457351367,0.6566046796605448,Mixed,Neu
Pja1,chrX,99465734,99471273,-,99471273,99481273,2.1798198153972623,2.8557579774141306,1.310089007009821,Mixed,Neu
Otud6a,chrX,100429013,100429885,+,100419013,100429013,2.111562518954277,3.9738123122056326,1.881929744696174,Mixed,Neu
Pdzd11,chrX,100622883,100626568,-,100626568,100636568,2.4480056252479554,3.8807985073407494,1.5852898650703338,Mixed,Neu
Dlg3,chrX,100767722,100818410,+,100757722,100767722,1.0166771902799607,0.8311516529242198,0.8175177537870668,Mixed,Neu
Snx12,chrX,101097786,101222563,-,101222563,101232563,2.57315186920166,2.8305132598638534,1.1000179560882435,Mixed,Neu
Foxo4,chrX,101254528,101260873,+,101244528,101254528,2.893764222216606,3.8963155859470366,1.346452332236827,Mixed,Neu
Med12,chrX,101274030,101297465,+,101264030,101274030,3.008974274635315,3.2394768471717836,1.0766050326450216,Mixed,Neu
Zmym3,chrX,101404384,101420849,-,101420849,101430849,4.283252672553062,3.4380388429164888,0.8026700981119618,Mixed,Neu
Nono,chrX,101429318,101448591,+,101419318,101429318,4.048388098216057,3.3599970545371374,0.829959226492573,Mixed,Neu
Taf1,chrX,101532734,101601789,+,101522734,101532734,3.490294283032417,3.1964723137855526,0.915817422423307,Mixed,Neu
Rtl5,chrX,102066544,102071304,-,102071304,102081304,3.75922956597805,3.7280409927527116,0.9917034667136047,Mixed,Neu
Ercc6l,chrX,102141716,102157091,-,102157091,102167091,3.6676953748703003,3.415680652189255,0.931287989616652,Mixed,Neu
Rps4x,chrX,102184941,102189394,-,102189394,102199394,3.604207709789276,3.1541452301899593,0.8751285952868598,Mixed,Neu
Cited1,chrX,102247381,102252181,-,102252181,102262181,4.71764449043274,4.352215610376994,0.9225399707848214,Mixed,Neu
Phka1,chrX,102513975,102644246,-,102644246,102654246,3.288290185618401,3.6296763360420865,1.1038187420066408,Mixed,Neu
Chic1,chrX,103356476,103396092,+,103346476,103356476,2.6985484705686567,3.426910765457153,1.269908916898206,Mixed,Neu
Xist,chrX,103460366,103483254,-,103483254,103493254,2.955071256160736,3.3116008952379232,1.120650098820424,Mixed,Neu
Jpx,chrX,103493556,103565696,+,103483556,103493556,3.0068677422761914,3.182624995994568,1.0584519402856505,Mixed,Neu
Ftx,chrX,103560907,103623790,-,103623790,103633790,3.6386863911151885,3.639388167540232,1.0001928653227048,Mixed,Neu
Rlim,chrX,103957163,103981284,-,103981284,103991284,2.4150197958946227,3.2958491408983868,1.364729658324589,Mixed,Neu
Nexmif,chrX,104077434,104201185,-,104201185,104211185,3.147256285369396,3.5324284905195236,1.1223834890538378,Mixed,Neu
Abcb7,chrX,104280657,104413856,-,104413856,104423856,2.5827655986070632,3.933084355807304,1.5228189340637395,Mixed,Neu
Uprt,chrX,104482818,104507490,+,104472818,104482818,2.8113922791481016,3.3496500485897065,1.1914559463771117,Mixed,Neu
Zdhhc15,chrX,104536969,104671064,-,104671064,104681064,1.6866201457977295,3.32128231502374,1.969194025874069,Mixed,Neu
Magee2,chrX,104854952,104857267,-,104857267,104867267,0.7614689853191375,1.5963935165564218,2.096465578157935,Mixed,Neu
Pbdc1,chrX,105079756,105117090,+,105069756,105079756,1.7930129890441893,2.8924691867113115,1.6131891985083806,Mixed,Neu
Magee1,chrX,105120378,105123927,+,105110378,105120378,2.1991982042074203,2.6519541046937305,1.2058731676026815,Mixed,Neu
Fgf16,chrX,105764279,105774939,+,105754279,105764279,3.8234390122652053,3.799043218398094,0.993619410748059,Mixed,Neu
Atrx,chrX,105797615,105929403,-,105929403,105939403,2.1407267758846285,3.684768945892652,1.7212700786488586,Mixed,Neu
Magt1,chrX,105968084,106011906,-,106011906,106021906,4.289311604976654,5.835942303713163,1.3605778365325658,Mixed,Neu
Atp7a,chrX,106027276,106124926,+,106017276,106027276,4.9043651700019835,6.334509475286802,1.291606406886753,Mixed,Neu
Pgk1,chrX,106187100,106203699,+,106177100,106187100,2.9566215205192563,3.3222271134456,1.1236565418972309,Mixed,Neu
Taf9b,chrX,106206883,106221158,-,106221158,106231158,3.0214902510404587,3.0762464900096256,1.0181222623340622,Mixed,Neu
Tent5d,chrX,107792590,107872909,+,107782590,107792590,2.6977873549461364,3.953945479631424,1.465625328987565,Mixed,Neu
Brwd3,chrX,108737016,108834372,-,108834372,108844372,2.3696043911218645,3.7645980257590606,1.5887031775699703,Mixed,Neu
Hmgn5,chrX,109004534,109013404,-,109013404,109023404,3.7789321712255477,3.577837413771947,0.9467852958608719,Mixed,Neu
Pou3f4,chrX,110814280,110817207,+,110804280,110814280,1.8973612612485886,2.799251676996549,1.4753393221249058,Mixed,Neu
Rps6ka6,chrX,111388192,111537959,-,111537959,111547959,1.3976416618824006,3.567376992511749,2.552426054405863,Mixed,Neu
Hdx,chrX,111569931,111697079,-,111697079,111707079,1.6928148477077483,4.263531970135371,2.5186050180908133,Mixed,Neu
Zfp711,chrX,112600526,112635070,+,112590526,112600526,2.909823956084251,3.257766282924017,1.1195750437452552,Mixed,Neu
Pabpc5,chrX,119927196,119930165,+,119917196,119927196,2.1274164330959318,3.1296280989885332,1.4710933178391072,Mixed,Neu
Pcdh11x,chrX,120290259,120910619,+,120280259,120290259,1.9877107349395753,3.575725368754069,1.798916364388789,Mixed,Neu
Diaph2,chrX,129749742,130465834,+,129739742,129749742,2.286069292783737,3.7941240444183344,1.659671496570537,Mixed,Neu
Pcdh19,chrX,133582860,133688987,-,133688987,133698987,2.160950367116928,2.5885618669191994,1.1978812222201924,Mixed,Neu
Tspan6,chrX,133891068,133898429,-,133898429,133908429,2.6715137237310413,2.8902097046852107,1.0818621963314259,Mixed,Neu
Cstf2,chrX,134059187,134086819,+,134049187,134059187,3.153386396360397,3.5033437666654588,1.1109782710767633,Mixed,Neu
Cenpi,chrX,134308084,134362639,+,134298084,134308084,1.8098985261201856,3.416018774620692,1.8874090040525577,Mixed,Neu
Taf7l,chrX,134460118,134476490,-,134476490,134486490,3.3492600939273838,3.2545249962011966,0.9717146190294527,Mixed,Neu
Timm8a1,chrX,134537256,134541865,-,134541865,134551865,3.880023088216782,3.6342254419326783,0.9366504681297992,Mixed,Neu
Rpl36a,chrX,134585654,134588062,+,134575654,134585654,1.7610356973409653,2.8276445003509525,1.6056713129782028,Mixed,Neu
Hnrnph2,chrX,134601179,134607060,+,134591179,134601179,2.770698415625095,3.1604652593692144,1.1406745828221743,Mixed,Neu
Armcx4,chrX,134686519,134696757,+,134676519,134686519,2.4631371570110323,2.853229331902663,1.158372088123992,Mixed,Neu
Armcx5,chrX,135742733,135747322,+,135732733,135742733,3.3742399554729463,3.430360937770208,1.016632184740221,Mixed,Neu
Gprasp1,chrX,135742733,135803474,+,135732733,135742733,3.3742399554729463,3.430360937770208,1.016632184740221,Mixed,Neu
Bhlhb9,chrX,135797594,135891081,+,135787594,135797594,2.0864034159898757,3.597370178572337,1.724196840842305,Mixed,Neu
Gprasp2,chrX,135839034,135844730,+,135829034,135839034,2.894929416704178,3.1376694036324815,1.0838500536585303,Mixed,Neu
Bex2,chrX,136066564,136068236,-,136068236,136078236,2.492142833137512,3.273857385794322,1.3136716492580247,Mixed,Neu
Bex4,chrX,136138996,136140443,+,136128996,136138996,2.726988879084587,3.1132776091257734,1.1416539440273987,Mixed,Neu
Bex1,chrX,136213972,136215513,-,136215513,136225513,2.268716198205948,3.3244989522457122,1.4653657230792703,Mixed,Neu
Bex3,chrX,136270253,136271978,+,136260253,136270253,2.1086636942625048,3.0911548453489943,1.4659306999782682,Mixed,Neu
BC065397,chrX,136741824,136803364,+,136731824,136741824,1.8414509220123292,3.7031686819156016,2.0110059071619437,Mixed,Neu
Slc25a53,chrX,136981116,137038302,-,137038302,137048302,4.282690592503548,2.922302903358142,0.6823520962437402,Mixed,Neu
Fam199x,chrX,137049594,137082503,+,137039594,137049594,4.107654702615738,3.01399378481706,0.7337505226273671,Mixed,Neu
Rnf128,chrX,139563316,139673145,+,139553316,139563316,2.837557783484459,2.9643423448721564,1.0446808738576625,Mixed,Neu
Morc4,chrX,139821632,139871677,-,139871677,139881677,3.1122703009128574,3.084867420744896,0.9911952120097268,Mixed,Neu
Nup62cl,chrX,140006805,140062712,-,140062712,140072712,2.0396247927904128,3.1865788833300273,1.5623358249977268,Mixed,Neu
Prps1,chrX,140456613,140476140,+,140446613,140456613,3.5452131229639052,4.288301783867677,1.2096033821184007,Mixed,Neu
