gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Adcyap1r1,chr6,55446978,55456978,18.755030131673813,21.066376252810162,0.8902826906061727,Neither,,
Pde1c,chr6,56647487,56657487,4.170283572133382,6.844230110081036,0.6093137584592412,Neither,,
Avl9,chr6,56709899,56719899,21.971743448257445,15.513942905163765,1.4162578515706812,Neither,,
Pyurf,chr6,57687078,57697078,10.807313988510769,8.060374675075213,1.340795487079504,Neither,,
Lancl2,chr6,57697540,57707540,15.658726612806321,10.544816321571668,1.4849691199241717,Neither,,
Tigd2,chr6,59203870,59213870,12.227695427735647,9.038885116259257,1.352788012068028,Neither,,
Gprin3,chr6,59421294,59431294,15.189952463706334,10.06675689737002,1.5089221502582195,Neither,,
Grid2,chr6,63250876,63260876,22.376166436258952,6.747128815770149,3.316398285439409,Neurons,intermediate,1.0
Qrfprl,chr6,65376105,65386105,6.605179536859194,5.76067985467116,1.1465972252395271,Neither,,
Mad2l1,chr6,66530390,66540390,59.07575123715401,27.716393687645592,2.1314371524274693,Neurons,intermediate,1.0
Rpia,chr6,70787232,70797232,35.73269493311246,26.28750367592971,1.3593034688124948,Neither,,
Thnsl2,chr6,71139439,71149439,23.010200873772302,13.720196056683859,1.6771043780065207,Neither,,
Mir8112,chr6,71266671,71276671,21.242169194753966,13.222389784383774,1.6065302521819396,Neither,,
Rmnd5a,chr6,71435637,71445637,82.69035850985846,43.238992218335476,1.9124025391783679,Neither,,
Chmp3,chr6,71538797,71548797,14.904336534325282,10.0791087047259,1.478735567891725,Neither,,
Kdm3a,chr6,71627990,71637990,68.33788138413429,16.607760518868762,4.114816161185177,Neurons,intermediate,1.0
Immt,chr6,71826331,71836331,23.881910333410897,7.837013424317043,3.047322881865816,Neurons,intermediate,1.0
Ptcd3,chr6,71903750,71913750,35.48178764979045,19.773224742015202,1.794436067597859,Neither,,
Polr1a,chr6,71904053,71914053,35.442997268390656,20.309963016223907,1.7451039787752567,Neither,,
Rnf181,chr6,72361956,72371956,48.83846863191923,25.545649390681586,1.9118115920644507,Neither,,
Mat2a,chr6,72434558,72444558,45.35460785311063,22.561038149261474,2.0103067754705823,Neurons,intermediate,1.0
Tcf7l1,chr6,72784254,72794254,34.30745205610592,17.7315424567461,1.9348261517459464,Neither,,
Suclg1,chr6,73243382,73253382,66.21799535044035,23.743290668781597,2.7889139830775767,Neurons,intermediate,1.0
Ctnna2,chr6,77974699,77984699,13.798654210805893,3.8408028712272646,3.5926483793730246,Neurons,intermediate,1.0
Lrrtm1,chr6,77237689,77247689,39.71158168628216,9.463745679895084,4.196180141510566,Neurons,intermediate,1.0
Mrpl19,chr6,81960958,81970958,13.328662970495223,7.544392614547412,1.7666979505804536,Neither,,
Eva1a,chr6,82036043,82046043,25.789876465606685,12.77550966600577,2.0186964856854765,Neurons,intermediate,1.0
Hk2,chr6,82769454,82779454,29.705852821270625,20.77125779768626,1.430142223961979,Neither,,
Dok1,chr6,83028471,83038471,26.820808802024526,18.784882996431985,1.4277868436614107,Neither,,
Aup1,chr6,83049521,83059521,47.432783348878225,16.56473845697244,2.8634791591842363,Neurons,intermediate,1.0
Pcgf1,chr6,83072869,83082869,28.91361685503324,10.440350496061642,2.769410554362152,Neurons,intermediate,1.0
Wbp1,chr6,83116559,83126559,41.36029005815188,19.970871970844268,2.0710307551184695,Neurons,intermediate,1.0
Ino80b,chr6,83120431,83130431,37.38823893568516,19.897078685124715,1.8790818253956565,Neither,,
1700003E16Rik,chr6,83151404,83161404,18.402227942927677,11.071491842007637,1.6621272187642897,Neither,,
Dctn1,chr6,83160920,83170920,22.668241858164475,11.703520258903502,1.9368738086234794,Neither,,
Mthfd2,chr6,83320908,83330908,22.46499698545138,13.945948410773276,1.6108619022351407,Neither,,
Dguok,chr6,83501969,83511969,49.19894056351185,15.868930916349093,3.100331132756035,Neurons,intermediate,1.0
Atp6v1b1,chr6,83737990,83747990,7.333347710132599,5.970598644216856,1.22824328800525,Neither,,
Paip2b,chr6,83826741,83836741,71.4320447025617,32.85386649872064,2.1742355562729068,Neurons,intermediate,1.0
Zfp638,chr6,83862109,83872109,16.966629326383273,24.768240677992505,0.6850155223765549,Neither,,
Dysf,chr6,84003590,84013590,38.55403122941653,24.450950406312945,1.5767907009235247,Neither,,
Emx1,chr6,85182438,85192438,23.04942761150996,9.805291912412644,2.3507130453027507,Neurons,intermediate,1.0
Cct7,chr6,85446514,85456514,47.45762035772005,24.00702278784911,1.9768223980584634,Neither,,
Alms1,chr6,85582531,85592531,14.402524945735932,15.010429030219711,0.9595012185687752,Neither,,
Fam136a,chr6,86360646,86370646,30.20684469321569,12.335156726264954,2.4488415804962558,Neurons,intermediate,1.0
Snrpg,chr6,86366304,86376304,18.853322631931302,13.6082079312404,1.3854375776144394,Neither,,
Tia1,chr6,86399219,86409219,24.308283020432793,15.199855687379838,1.5992443297087033,Neither,,
C87436,chr6,86433374,86443374,51.36443801790873,29.085011712431907,1.766010566739908,Neither,,
Mxd1,chr6,86664161,86674161,82.83367298134168,44.1049993306001,1.8781016718862429,Neither,,
Isy1,chr6,87833798,87843798,31.659289296944934,9.328659152984619,3.3937663256584774,Neurons,intermediate,1.0
Cnbp,chr6,87846106,87856106,12.198469503498076,10.942485037962596,1.1147805513261486,Neither,,
Gata2,chr6,88188891,88198891,28.024650479491555,11.997372861742974,2.335898934078818,Neurons,intermediate,1.0
Kbtbd12,chr6,88632950,88642950,8.365265504519144,4.521292158285776,1.850193531331271,Neither,,
Gm15612,chr6,88837854,88847854,194.0111353459835,64.95705242526532,2.986760145392959,Neurons,intermediate,1.0
Mcm2,chr6,88893780,88903780,45.06050219511985,19.452822333494822,2.3163992053498825,Neurons,intermediate,1.0
Tpra1,chr6,88897251,88907251,52.134470959711074,21.080385959466298,2.4731269655098376,Neurons,intermediate,1.0
Plxna1,chr6,89357620,89367620,19.915419684410097,18.306911613583566,1.0878634312973376,Neither,,
Chchd6,chr6,89590652,89600652,10.49294835193952,4.834257892608643,2.170539632977122,Neurons,intermediate,1.0
Txnrd3,chr6,89638988,89648988,15.732177113008499,12.606408206852278,1.2479507925546305,Neither,,
Zxdc,chr6,90364492,90374492,17.485590692361196,11.075986376047133,1.5786937703512742,Neither,,
Klf15,chr6,90457576,90467576,62.65093398830097,16.65690839392344,3.761258242325237,Neurons,intermediate,1.0
Slc41a3,chr6,90599725,90609725,29.087780789136886,16.75201184972127,1.736375370915277,Neither,,
Iqsec1,chr6,90983685,90993685,11.073445604165395,13.72462351703644,0.8068305546173907,Neither,,
Nup210,chr6,91111829,91121829,22.206385547908145,18.61684667184353,1.1928113251044552,Neither,,
Fbln2,chr6,91207455,91217455,15.609512400070827,15.673564732631048,0.9959133526001989,Neither,,
Slc6a6,chr6,91679053,91689053,19.325503150351842,18.743445627768832,1.031053923282957,Neither,,
Ccdc174,chr6,91873053,91883053,16.93998356833458,10.565614365299542,1.6033126879938249,Neither,,
Kbtbd8,chr6,95112240,95122240,51.648837247053784,28.487294458309808,1.8130481756574008,Neither,,
Uba3,chr6,97200647,97210647,30.357282449960707,13.490335071317356,2.2502986241242606,Neurons,intermediate,1.0
Frmd4b,chr6,97612541,97622541,10.564118055661519,9.872070930838584,1.0701015146336827,Neither,,
Eif4e3,chr6,99661771,99671771,28.882051267798744,9.186681897362073,3.143904577352584,Neurons,intermediate,1.0
Gpr27,chr6,99687679,99697679,10.546347901900608,3.3639561011393866,3.1351027138340224,Neurons,intermediate,1.0
Chl1,chr6,103505586,103515586,23.264513617324827,13.503267433524131,1.7228803126246883,Neither,,
Trnt1,chr6,106764120,106774120,9.867599641720453,9.442747545838357,1.0449924234254615,Neither,,
Crbn,chr6,106795077,106805077,8.912481712007521,6.206504903300602,1.4359904408144248,Neither,,
Thumpd3,chr6,113041225,113051225,19.769091923157376,9.121706389109294,2.1672580852591734,Neurons,intermediate,1.0
Gt(ROSA)26Sor,chr6,113072333,113082333,51.18107214330832,19.495578318715094,2.625265652887877,Neurons,intermediate,1.0
Lhfpl4,chr6,113190384,113200384,6.272142154693604,5.7567411473194765,1.0895299952151078,Neither,,
Mtmr14,chr6,113232843,113242843,14.039060439546903,8.621528886063894,1.628372487650082,Neither,,
Brpf1,chr6,113302137,113312137,148.10454957222143,35.81072481137912,4.135759618167799,Neurons,intermediate,1.0
Tada3,chr6,113372883,113382883,36.53217816193898,21.060984156123798,1.7345902684854686,Neither,,
Fancd2,chr6,113526682,113536682,7.606837085167567,3.2252597957054774,2.358519178918945,Neurons,intermediate,1.0
Brk1,chr6,113599772,113609772,18.668786500612896,12.959943542178472,1.4404990608064647,Neither,,
Vhl,chr6,113618959,113628959,21.86107919457754,8.307344361098608,2.6315364145668463,Neurons,intermediate,1.0
Irak2,chr6,113633467,113643467,21.98935597225825,15.021205651831627,1.4638875521670893,Neither,,
Tatdn2,chr6,113692050,113702050,28.79176039671898,12.621937033613522,2.2810888946794416,Neurons,intermediate,1.0
Atg7,chr6,114638097,114648097,10.121750521993638,8.461867098061242,1.1961604223626607,Neither,,
Vgll4,chr6,114964994,114974994,16.62773714014689,8.474918409816425,1.9619937722217038,Neither,,
Pparg,chr6,115355951,115365951,9.890750385395686,6.827250348130863,1.4487165229122636,Neither,,
Tsen2,chr6,115539664,115549664,28.929382458718617,14.642834545516967,1.9756681924385742,Neither,,
Raf1,chr6,115671635,115681635,28.852476936181386,11.767948594351608,2.451784752869334,Neurons,intermediate,1.0
Mbd4,chr6,115848371,115858371,68.33943828714688,21.53811046540737,3.1729542104869277,Neurons,intermediate,1.0
Plxnd1,chr6,115990005,116000005,45.04314885385832,24.363559424122172,1.8487917988395999,Neither,,
Marchf8,chr6,116333024,116343024,9.828866089121501,8.05841168642044,1.2197026500500745,Neither,,
Cxcl12,chr6,117163535,117173535,21.646848515510555,8.688644438723722,2.49139536876828,Neurons,intermediate,1.0
Hnrnpf,chr6,117895324,117905324,7.637230421924591,9.1139013503472,0.8379759806851153,Neither,,
Ret,chr6,118192718,118202718,19.147712924273808,10.885820511722564,1.7589590884448534,Neither,,
Bms1,chr6,118414474,118424474,45.44268463896116,13.685483588059745,3.320502658642535,Neurons,intermediate,1.0
Cacna1c,chr6,119191890,119201890,11.504830190976461,10.37011106443405,1.1094220803896797,Neither,,
Lrtm2,chr6,119325766,119335766,41.50177641447385,20.2333130180041,2.0511606961027367,Neurons,intermediate,1.0
Fbxl14,chr6,119474668,119484668,28.67589725615184,12.504733650604884,2.2932033626133825,Neurons,intermediate,1.0
Erc1,chr6,119843167,119853167,34.5936848335584,13.238940423107147,2.6130251914404603,Neurons,intermediate,1.0
Kdm5a,chr6,120359124,120369124,28.512709170834224,12.563390866724651,2.269507450122632,Neurons,intermediate,1.0
Atp6v1e1,chr6,120817793,120827793,17.52887653611501,10.149658667469025,1.7270409883139557,Neither,,
Bcl2l13,chr6,120831212,120841212,20.436651138305663,14.543264634950956,1.4052313322547596,Neither,,
Mical3,chr6,121125999,121135999,21.27830631580353,27.340227093100548,0.7782783311691374,Neither,,
Pex26,chr6,121178667,121188667,22.023612396367394,12.995342981731893,1.694731137710403,Neither,,
Iqsec3,chr6,121468678,121478678,9.13385672413508,6.166746497249604,1.4811467810795889,Neither,,
M6pr,chr6,122303720,122313720,85.88173260116578,41.45032710138957,2.0719192973096394,Neurons,intermediate,1.0
Necap1,chr6,122869474,122879474,14.678892120663326,14.584853294610975,1.006447704625668,Neither,,
Pex5,chr6,124410067,124420067,19.17107418925762,12.218374864578246,1.56903634089961,Neither,,
Lpcat3,chr6,124658027,124668027,30.641248354204492,24.129648355046907,1.2698588849429144,Neither,,
Phb2,chr6,124707336,124717336,31.333395618152622,19.825249073052404,1.5804792919723132,Neither,,
Spsb2,chr6,124803661,124813661,55.63685668729941,34.593469224866226,1.6083052071373902,Neither,,
Cdca3,chr6,124824547,124834547,142.8650928907474,82.94917859573762,1.7223207668760276,Neither,,
P3h3,chr6,124852752,124862752,32.56076283853849,20.037765833608308,1.6249697251140647,Neither,,
Ptms,chr6,124915103,124925103,93.04319678111871,32.397453906194364,2.8719292895831217,Neurons,intermediate,1.0
Mlf2,chr6,124926386,124936386,43.80723080614408,17.470145792826017,2.5075480952272984,Neurons,intermediate,1.0
Cops7a,chr6,124960538,124970538,10.064647042512894,9.415836741717657,1.0689062818942716,Neither,,
Zfp384,chr6,125004145,125014145,33.26422695644697,19.415608176271117,1.7132724689562395,Neither,,
Gapdh,chr6,125161467,125171467,50.28854460414251,22.78948303020398,2.2066557866842667,Neurons,intermediate,1.0
Mrpl51,chr6,125186801,125196801,26.95989683673382,21.212952728323142,1.270916745160963,Neither,,
Vamp1,chr6,125210551,125220551,51.8465815966924,16.862457996527354,3.0746752108956867,Neurons,intermediate,1.0
Tuba3a,chr6,125281042,125291042,14.898117906665803,6.025421512365341,2.4725436844695357,Neurons,intermediate,1.0
Plekhg6,chr6,125375793,125385793,12.024077991803487,11.612151955374083,1.0354737035833195,Neither,,
Cd9,chr6,125489791,125499791,44.455599915997176,25.270140390543144,1.7592145998774829,Neither,,
Kcna1,chr6,126641384,126651384,12.31592014163335,9.165735514442126,1.3436914170420464,Neither,,
Rad51ap1,chr6,126934587,126944587,28.59688735148112,15.84821990551154,1.804422674721719,Neither,,
Tigar,chr6,127104557,127114557,17.376108913898467,10.277453820157051,1.6907017261239263,Neither,,
Ccnd2,chr6,127147193,127157193,36.86798340485097,17.917171005360284,2.057689988772288,Neurons,intermediate,1.0
Prmt8,chr6,127764472,127774472,22.629037293752035,12.20302833484014,1.8543788208001795,Neither,,
Tspan9,chr6,128138594,128148594,17.0866157471021,12.447755265474319,1.37266642721474,Neither,,
Itfg2,chr6,128419931,128429931,30.629835711924233,13.205368888926506,2.3194986803897004,Neurons,intermediate,1.0
Smim10l1,chr6,133099909,133109909,14.925908636609712,7.656357084647815,1.94947916764991,Neither,,
Borcs5,chr6,134634510,134644510,15.539553035736084,11.087691060304643,1.4015138906033988,Neither,,
Crebl2,chr6,134825154,134835154,41.881881679805126,26.27562119688193,1.5939444919679067,Neither,,
Gpr19,chr6,134893578,134903578,40.991859252802534,9.967251476923625,4.112654260576016,Neurons,intermediate,1.0
Cdkn1b,chr6,134915401,134925401,36.58023605087598,23.151896957790854,1.5800103169760504,Neither,,
Hebp1,chr6,135193022,135203022,13.425527145083747,22.236181288878125,0.603769458913289,Neither,,
Atf7ip,chr6,136501167,136511167,5.586615066130956,7.147803538465499,0.781584865345963,Neither,,
H2aj,chr6,136803244,136813244,79.39372466624577,21.660619933811827,3.665348679255188,Neurons,intermediate,1.0
BC049715,chr6,136822626,136832626,49.82803554900487,23.23796463995775,2.144251285386906,Neurons,intermediate,1.0
Eps8,chr6,137649876,137659876,6.47770229344368,3.864748418442408,1.6760993451817903,Neither,,
Strap,chr6,137730078,137740078,32.14470237490336,16.026686255367597,2.005698611847323,Neurons,intermediate,1.0
Aebp2,chr6,140617663,140627663,26.816491176573436,15.284357381073635,1.7545056365784701,Neither,,
Pde3a,chr6,141244269,141254269,17.780047215414047,11.662011022170384,1.524612451627151,Neither,,
Pyroxd1,chr6,142340654,142350654,20.175334682941436,8.970364153345427,2.249109884286827,Neurons,intermediate,1.0
Recql,chr6,142382087,142392087,13.193981981531778,9.222045921794574,1.4307000955558329,Neither,,
Ldhb,chr6,142502957,142512957,35.80728617908159,19.931478846645355,1.7965192876347094,Neither,,
C2cd5,chr6,143095141,143105141,22.640013550345103,8.840740139643351,2.5608730935121042,Neurons,intermediate,1.0
Etnk1,chr6,143162221,143172221,105.51864916591644,26.40197129682302,3.996620100053424,Neurons,intermediate,1.0
Bcat1,chr6,145071184,145081184,14.97497487039566,7.913062236992519,1.8924373929968141,Neither,,
Fgfr1op2,chr6,146572203,146582203,46.83104690575599,26.87636982714335,1.7424617687192168,Neither,,
Stk38l,chr6,146719995,146729995,15.009258646329243,9.6510564767917,1.5551933285669437,Neither,,
Pthlh,chr6,147259183,147269183,17.050387807369233,7.527740529060364,2.2650073739320975,Neurons,intermediate,1.0
Ccdc91,chr6,147470828,147480828,15.431589491621652,11.832888383905093,1.304127022157283,Neither,,
Ergic2,chr6,148207374,148217374,55.522056214189526,17.396788619724912,3.191511803002379,Neurons,intermediate,1.0
Ipo8,chr6,148826467,148836467,24.59144956490199,12.406036608537036,1.9822164274430512,Neither,,
