gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type
Zfp524,chr7,5014415,5018488,+,5004415,5014415,6.866736579060554,4.8225383144815765,0.7023042545694033,Mixed,Neu
Ccdc106,chr7,5020553,5060785,+,5010553,5020553,5.555919320821761,4.573358529877663,0.8231506373280507,Mixed,Neu
Zfp784,chr7,5034439,5038446,-,5038446,5048446,4.241290484428406,4.466470945906639,1.0530924402148278,Mixed,Neu
Zfp580,chr7,5051538,5053723,+,5041538,5051538,3.80841477098465,4.9533723392645514,1.3006388844521464,Mixed,Neu
U2af2,chr7,5062143,5079938,+,5052143,5062143,5.048440555953979,3.8719570041100178,0.7669609974001869,Mixed,Neu
Epn1,chr7,5080235,5098178,+,5070235,5080235,6.338148233532905,4.1869973065455754,0.6606026164540694,Mixed,Neu
Rasl2-9,chr7,5124938,5125950,-,5125950,5135950,7.562537196159362,5.14433455256621,0.68023923970632,Mixed,Neu
Zfp787,chr7,6131491,6155997,-,6155997,6165997,4.370910011398792,5.102120895504951,1.1672903084710624,Mixed,Neu
Zfp667,chr7,6286579,6307883,+,6276579,6286579,6.308747066259384,4.502556768306096,0.7137006319981974,Mixed,Neu
Zfp583,chr7,6315660,6331285,-,6331285,6341285,4.226261751055717,5.3378108001152675,1.2630099872024931,Mixed,Neu
Zfp78,chr7,6363280,6382605,+,6353280,6363280,3.0297684929370874,4.522562881787619,1.4927090608838571,Mixed,Neu
Zfp28,chr7,6383295,6396915,+,6373295,6383295,5.146203764081001,5.0058861922224365,0.9727337706994931,Mixed,Neu
Zim1,chr7,6671269,6696450,-,6696450,6706450,3.3350707786083227,3.9682018841107687,1.1898403804691193,Mixed,Neu
Peg3,chr7,6703892,6730431,-,6730431,6740431,3.016709383714199,4.676694571216902,1.5502635409510062,Mixed,Neu
Zfp954,chr7,7114690,7121488,-,7121488,7131488,2.779710305690765,3.8453363234043123,1.3833586599049346,Mixed,Neu
Vmn2r29,chr7,7231327,7247328,-,7247328,7257328,0.9782607947587967,0.26617411201794944,0.27208911309133904,Mixed,Neu
Clcn4,chr7,7282309,7300851,-,7300851,7310851,0.803356017112732,0.7840396696090699,0.9759554330929329,Mixed,Neu
Mir5620,chr7,7298891,7298946,+,7288891,7298891,6.487445971035957,5.220077299229303,0.8046428937574224,Mixed,Neu
Zik1,chr7,10487229,10495394,-,10495394,10505394,4.05999286737442,5.16873073492845,1.2730886244810193,Mixed,Neu
Zfp606,chr7,12478293,12496235,+,12468293,12478293,6.5631609723329545,5.139204903944334,0.7830380704676732,Mixed,Neu
Zscan18,chr7,12768090,12803635,-,12803635,12813635,3.9884289826154706,6.15214138631026,1.5424974126719697,Mixed,Neu
Zfp329,chr7,12804977,12818858,-,12818858,12828858,3.5736379873752595,5.618733285530408,1.5722726547512484,Mixed,Neu
Zfp110,chr7,12834761,12850577,+,12824761,12834761,3.3830298185825343,4.451229904317856,1.31575248904631,Mixed,Neu
Zscan22,chr7,12897815,12909083,+,12887815,12897815,6.912406233787537,4.7077359831333165,0.681056035179488,Mixed,Neu
Rps5,chr7,12922290,12926686,+,12912290,12922290,4.92696213054657,4.518256126920383,0.9170470580457156,Mixed,Neu
Rnf225,chr7,12927416,12931072,+,12917416,12927416,5.129691400814057,4.282263671851158,0.834799471791146,Mixed,Neu
Zfp324,chr7,12965838,12974236,+,12955838,12965838,3.948128278231621,4.890919011632601,1.2387943518955922,Mixed,Neu
Zfp446,chr7,12977848,12985714,+,12967848,12977848,5.332390145182609,4.685153067890803,0.8786215825043234,Mixed,Neu
Trim28,chr7,12999114,13031035,+,12989114,12999114,7.512394197154045,4.70401657834053,0.6261674314325218,Mixed,Neu
Zbtb45,chr7,13003898,13010034,-,13010034,13020034,5.13295406806469,4.74148306910197,0.9237337810212827,Mixed,Neu
Chmp2a,chr7,13032010,13034807,-,13034807,13044807,5.633559678435326,4.1421731392383565,0.7352674642099133,Mixed,Neu
Ube2m,chr7,13035120,13038275,-,13038275,13048275,4.595330446481705,4.2436900377670925,0.923478754616257,Mixed,Neu
Mzf1,chr7,13042303,13054764,-,13054764,13064764,5.39551622838974,2.9853282667636876,0.5532979867719982,Mixed,Neu
Lig1,chr7,13277283,13311433,+,13267283,13277283,4.046405975580216,5.862032708883286,1.4487010804798763,Mixed,Neu
Selenow,chr7,15917208,15922402,-,15922402,15932402,6.135157214212417,4.644033638135593,0.7569543005968034,Mixed,Neu
Nop53,chr7,15936183,15946074,-,15946074,15956074,5.5839071764945984,4.771781401371956,0.8545595853488973,Mixed,Neu
Bicra,chr7,15970672,16047921,-,16047921,16057921,4.806285947322845,4.285003240001202,0.8915414702672854,Mixed,Neu
Napa,chr7,16098458,16117975,+,16088458,16098458,3.4534677626848223,4.140713293393453,1.1990015769466305,Mixed,Neu
Kptn,chr7,16119895,16127516,+,16109895,16119895,5.5268242762088775,5.816015355745951,1.0523249998705304,Mixed,Neu
Meis3,chr7,16175090,16186504,+,16165090,16175090,4.233570886850357,3.9992182067235316,0.9446442054732721,Mixed,Neu
Dhx34,chr7,16197147,16222037,-,16222037,16232037,4.069345518994331,3.720719893773397,0.9143288217740009,Mixed,Neu
Inafm1,chr7,16272013,16273617,-,16273617,16283617,7.174161034107209,4.986869465716681,0.6951153510505599,Mixed,Neu
Ccdc9,chr7,16274042,16286795,-,16286795,16296795,2.8688557969331745,3.087319740692774,1.0761502003666894,Mixed,Neu
Bbc3,chr7,16308393,16318205,+,16298393,16308393,4.563423559522629,3.945159858981768,0.8645175727221918,Mixed,Neu
Sae1,chr7,16320234,16387806,-,16387806,16397806,5.2923902433872225,5.178666605067253,0.9785118570078868,Mixed,Neu
Zc3h4,chr7,16400910,16437696,+,16390910,16400910,4.626767375469208,4.632228996992111,1.0011804400523485,Mixed,Neu
Tmem160,chr7,16452779,16455494,+,16442779,16452779,5.538576789665223,4.028077971768379,0.7272767219341658,Mixed,Neu
Npas1,chr7,16455721,16477728,-,16477728,16487728,6.440477299165726,4.5617463983615245,0.70829321903711,Mixed,Neu
Arhgap35,chr7,16493719,16614993,-,16614993,16624993,4.647564424526692,4.4307703318198515,0.9533531818165342,Mixed,Neu
Ap2s1,chr7,16738410,16749294,+,16728410,16738410,4.51972586607933,4.537280606071154,1.0038840275963576,Mixed,Neu
Slc1a5,chr7,16781340,16798274,+,16771340,16781340,5.017183206200599,4.673042163769405,0.9314075192618281,Mixed,Neu
Strn4,chr7,16815889,16840931,+,16805889,16815889,6.231736801075935,4.939563717615604,0.7926463962282181,Mixed,Neu
Prkd2,chr7,16842902,16870464,+,16832902,16842902,5.8764827739238745,4.724367550667127,0.8039447629508746,Mixed,Neu
Dact3,chr7,16875317,16887462,+,16865317,16875317,6.199440644788742,4.52660665652752,0.7301637221629973,Mixed,Neu
Gng8,chr7,16891786,16895436,+,16881786,16891786,7.4511411362171165,4.900369012959798,0.6576669161641562,Mixed,Neu
Ptgir,chr7,16906490,16910905,+,16896490,16906490,5.100519116044045,3.9648821685711546,0.7773487518357369,Mixed,Neu
Calm3,chr7,16915379,16924114,-,16924114,16934114,4.2631442059993745,5.039645507129033,1.1821428653614192,Mixed,Neu
Ppp5c,chr7,17004640,17027924,-,17027924,17037924,6.049862376618385,3.467061656951904,0.5730810787285782,Mixed,Neu
Hif3a,chr7,17031507,17062427,-,17062427,17072427,5.200509681200981,3.9837862220048907,0.7660376513489913,Mixed,Neu
Ccdc61,chr7,18890883,18910415,-,18910415,18920415,4.728168167829514,4.316990896046162,0.913036665112505,Mixed,Neu
Nova2,chr7,18925888,18965319,+,18915888,18925888,5.009526093292236,4.594808784445127,0.917214263161057,Mixed,Neu
Mypop,chr7,18991245,19001766,+,18981245,18991245,5.6299410141706465,5.138763093471527,0.9127561160120831,Mixed,Neu
Irf2bp1,chr7,19004044,19006777,+,18994044,19004044,5.343594905090332,4.326917808357874,0.809739114811273,Mixed,Neu
Sympk,chr7,19024377,19054618,+,19014377,19024377,6.253324608826637,4.570995193060239,0.7309704003864166,Mixed,Neu
Dmwd,chr7,19076227,19082776,+,19066227,19076227,6.390680740594863,4.573584741107623,0.7156647197309218,Mixed,Neu
Dmpk,chr7,19083849,19093821,+,19073849,19083849,7.529780661106109,4.707224871873855,0.6251476747773386,Mixed,Neu
Six5,chr7,19094594,19098549,+,19084594,19094594,6.945750701975822,4.272401904368401,0.6151101713387227,Mixed,Neu
Fbxo46,chr7,19119859,19140172,+,19109859,19119859,4.39357016749382,4.844123058215778,1.102548240621126,Mixed,Neu
Snrpd2,chr7,19149722,19153542,+,19139722,19149722,8.083195941185952,4.5881050840695705,0.5676102766100226,Mixed,Neu
Eml2,chr7,19176421,19206482,+,19166421,19176421,4.468732061243058,3.8924864175240192,0.8710494082389121,Mixed,Neu
Vasp,chr7,19256929,19271817,-,19271817,19281817,5.339421374797821,4.16429597187837,0.7799152154452414,Mixed,Neu
Rtn2,chr7,19282624,19296160,+,19272624,19282624,5.618480305433273,4.020772446020444,0.715633450228919,Mixed,Neu
Fosb,chr7,19302696,19310051,-,19310051,19320051,5.437651286602021,4.814542617352804,0.8854084904663688,Mixed,Neu
Ercc1,chr7,19344778,19356524,+,19334778,19344778,5.430435178565979,4.142241558297475,0.7627826172471359,Mixed,Neu
Ppp1r13l,chr7,19359749,19378533,+,19349749,19359749,6.044430642282963,4.687619949960709,0.7755271302426938,Mixed,Neu
Ercc2,chr7,19382010,19395694,+,19372010,19382010,5.318643675923347,4.501395466645559,0.8463427409177003,Mixed,Neu
A930016O22Rik,chr7,19417466,19421417,-,19421417,19431417,5.578604479146003,5.269383411884308,0.9445701754950314,Mixed,Neu
Mark4,chr7,19424775,19458821,-,19458821,19468821,4.685152208757401,3.6196099464813867,0.7725704065100976,Mixed,Neu
Exoc3l2,chr7,19463331,19496762,+,19453331,19463331,6.455540238499641,3.9713980521361028,0.6151922078420987,Mixed,Neu
Bloc1s3,chr7,19504486,19508367,-,19508367,19518367,5.240325172829628,4.187455278539658,0.7990830989365016,Mixed,Neu
Ppp1r37,chr7,19530800,19563076,-,19563076,19573076,5.367449836564063,4.9050474407911295,0.9138506348726424,Mixed,Neu
Gemin7,chr7,19564946,19577595,-,19577595,19587595,6.588250744700432,4.686448920647303,0.7113343286785293,Mixed,Neu
Zfp296,chr7,19577287,19580656,+,19567287,19577287,5.09505672867298,4.802008135906855,0.9424837428959403,Mixed,Neu
Clasrp,chr7,19581035,19604486,-,19604486,19614486,6.547637859606743,4.341043877681097,0.6629938873775502,Mixed,Neu
Relb,chr7,19606217,19629438,-,19629438,19639438,6.719879923462868,4.5074358646472295,0.670761370141339,Mixed,Neu
Apoe,chr7,19696109,19699188,-,19699188,19709188,8.140010126376152,4.9126648372173305,0.6035207279778161,Mixed,Neu
Tomm40,chr7,19701313,19715438,-,19715438,19725438,5.734445152401924,4.912907783953348,0.8567363804840878,Mixed,Neu
Nectin2,chr7,19716644,19750483,-,19750483,19760483,6.434415402674675,5.446511704715093,0.8464656637572812,Mixed,Neu
Bcl3,chr7,19808462,19822770,-,19822770,19832770,7.283919646143913,4.764050608317057,0.6540504068903523,Mixed,Neu
Pvr,chr7,19903578,19921160,-,19921160,19931160,4.445455460906029,4.0480482486486435,0.9106037129935861,Mixed,Neu
Zfp180,chr7,24081924,24107713,+,24071924,24081924,4.905635511922836,3.9948231861511867,0.814333469423487,Mixed,Neu
Zfp235,chr7,24134169,24143241,+,24124169,24134169,5.489695337533951,4.8157986445903775,0.8772433347373522,Mixed,Neu
Zfp61,chr7,24291039,24301232,-,24301232,24311232,6.412987560701371,4.005693483519554,0.6246220572867387,Mixed,Neu
Zfp94,chr7,24301704,24316666,-,24316666,24326666,4.270012441158295,4.547636517016094,1.0650171585407582,Mixed,Neu
Tescl,chr7,24333082,24333936,-,24333936,24343936,5.1148219980478284,4.739972332755725,0.9267130575736219,Mixed,Neu
Smg9,chr7,24399619,24422778,+,24389619,24399619,4.754576259613037,4.176095224102338,0.8783317368522383,Mixed,Neu
Irgc1,chr7,24431922,24452297,-,24452297,24462297,4.0139159146666525,4.050261999026934,1.0090550188725864,Mixed,Neu
Cadm4,chr7,24482023,24504539,+,24472023,24482023,6.2957714508295055,4.02626445256869,0.6395188395916447,Mixed,Neu
Zfp428,chr7,24507006,24515682,+,24497006,24507006,5.660424455356598,5.020416722313563,0.8869329079310687,Mixed,Neu
Irgq,chr7,24530689,24538600,+,24520689,24530689,6.130527863740921,4.973554879935582,0.8112767759121903,Mixed,Neu
Xrcc1,chr7,24546289,24573440,+,24536289,24546289,6.352433251094817,4.832059864656131,0.7606628316516894,Mixed,Neu
Zfp575,chr7,24583838,24587641,-,24587641,24597641,5.898551160109044,3.699716732207934,0.6272246576800969,Mixed,Neu
Ethe1,chr7,24587543,24608925,+,24577543,24587543,1.4256238371372223,1.9926853099822999,1.3977637424916987,Mixed,Neu
Lypd4,chr7,24864620,24869941,-,24869941,24879941,5.656375857305527,5.113913166038196,0.9040971277453725,Mixed,Neu
Rps19,chr7,24884371,24889806,+,24874371,24884371,5.310200098347664,5.455529141600927,1.0273679033862553,Mixed,Neu
Arhgef1,chr7,24902912,24926594,+,24892912,24902912,5.477281943631172,3.6951652582406997,0.6746348455801756,Mixed,Neu
Rabac1,chr7,24969752,24972754,-,24972754,24982754,6.11134656393528,5.136291386270523,0.8404516635631789,Mixed,Neu
Atp1a3,chr7,24978167,25005958,-,25005958,25015958,6.434519337320328,4.686741504526139,0.728374764116871,Mixed,Neu
Zfp574,chr7,25072567,25083492,+,25062567,25072567,5.226777620828152,5.205001699713866,0.9958337770048775,Mixed,Neu
Pou2f2,chr7,25087344,25179726,-,25179726,25189726,4.173571190428734,4.501117005761464,1.0784809460262454,Mixed,Neu
Dedd2,chr7,25199915,25220615,-,25220615,25230615,6.556978251576424,3.701825076381365,0.5645626589490937,Mixed,Neu
Zfp526,chr7,25221425,25227507,+,25211425,25221425,6.107796341061592,5.455226041992506,0.8931578162352966,Mixed,Neu
Gsk3a,chr7,25228258,25237851,-,25237851,25247851,6.46330179452896,4.340575407373906,0.671572447854455,Mixed,Neu
9130221H12Rik,chr7,25228687,25230263,+,25218687,25228687,5.948944664835929,4.429227700281143,0.7445400738827179,Mixed,Neu
Erf,chr7,25242561,25250761,-,25250761,25260761,3.710699130475521,4.281301607783635,1.1537722292335224,Mixed,Neu
Cic,chr7,25267704,25294159,+,25257704,25267704,4.246703494548798,4.298111884061496,1.012105481246498,Mixed,Neu
Pafah1b3,chr7,25295049,25297986,-,25297986,25307986,5.935315293192863,4.758349570894241,0.8017012299837771,Mixed,Neu
Tmem145,chr7,25306106,25316195,+,25296106,25306106,6.006265923905373,4.908219854831696,0.8171832411376636,Mixed,Neu
Megf8,chr7,25317164,25365917,+,25307164,25317164,6.108690963006019,4.37241149875323,0.7157689798407505,Mixed,Neu
Cnfn,chr7,25367620,25369724,-,25369724,25379724,5.482418699598313,5.254914145692189,0.9585028859757114,Mixed,Neu
4732471J01Rik,chr7,25376819,25566417,+,25366819,25376819,6.002926387751102,5.069415770002206,0.8444907437722854,Mixed,Neu
Dmac2,chr7,25619414,25625551,+,25609414,25619414,5.352799913716316,4.940499512251217,0.9229748154029451,Mixed,Neu
B3gnt8,chr7,25626654,25635100,+,25616654,25626654,5.334706846594811,5.169912985165914,0.9691091064293278,Mixed,Neu
Exosc5,chr7,25659164,25671368,+,25649164,25659164,6.0688004913330085,4.46470869808197,0.73568223316257,Mixed,Neu
B9d2,chr7,25680780,25686558,+,25670780,25680780,4.339026986479759,4.495113271077474,1.0359726466519048,Mixed,Neu
Tgfb1,chr7,25687002,25705077,+,25677002,25687002,5.312222714781761,4.145302299245198,0.7803329268764473,Mixed,Neu
Ccdc97,chr7,25711106,25719088,-,25719088,25729088,5.045452296566964,5.044089778312046,0.9997299512164955,Mixed,Neu
Hnrnpul1,chr7,25721165,25754757,-,25754757,25764757,4.591002769112587,4.448161181354522,0.9688866256585431,Mixed,Neu
Cyp2s1,chr7,25802475,25816913,-,25816913,25826913,4.909985884737968,4.634583978064856,0.9439098373929827,Mixed,Neu
Egln2,chr7,27158658,27166802,-,27166802,27176802,6.291123851323128,5.7492944943507505,0.9138739961607302,Mixed,Neu
Rab4b,chr7,27168424,27178896,-,27178896,27188896,5.9718914961338045,5.0533965366919835,0.8461969779530567,Mixed,Neu
Itpkc,chr7,27207172,27228661,-,27228661,27238661,4.883842801570892,4.623855004700025,0.9467657319381284,Mixed,Neu
Numbl,chr7,27258433,27282144,+,27248433,27258433,5.444225953292847,4.371019777123133,0.8028725873288556,Mixed,Neu
Ltbp4,chr7,27305136,27337692,-,27337692,27347692,4.224626822757721,4.666269515649478,1.10454004848728,Mixed,Neu
Shkbp1,chr7,27342133,27356019,-,27356019,27366019,5.806107207775115,3.774972103404999,0.6501726489565731,Mixed,Neu
Sptbn4,chr7,27356383,27447686,-,27447686,27457686,4.518776011824608,4.743358559807142,1.0496998628378242,Mixed,Neu
Blvrb,chr7,27447978,27466144,+,27437978,27447978,6.065016509008407,4.32602637111346,0.7132752837008747,Mixed,Neu
Sertad3,chr7,27473768,27477364,+,27463768,27473768,4.218287295937539,3.4817196722904833,0.8253870417132532,Mixed,Neu
Sertad1,chr7,27486910,27490316,+,27476910,27486910,5.316342603564262,5.511054515083631,1.036625162454509,Mixed,Neu
Prx,chr7,27497388,27520214,+,27487388,27497388,5.0059142163991925,4.140399958761534,0.8271016601119001,Mixed,Neu
Pld3,chr7,27532000,27553218,-,27553218,27563218,6.269135440492631,4.9898361277500785,0.7959368839793283,Mixed,Neu
Akt2,chr7,27591552,27640826,+,27581552,27591552,5.432594900178909,3.9795670747518543,0.7325352152837307,Mixed,Neu
Ttc9b,chr7,27653915,27657346,+,27643915,27653915,4.79127366399765,4.050623783270518,0.8454169115213588,Mixed,Neu
Map3k10,chr7,27656375,27674598,-,27674598,27684598,4.996328228116035,5.045624989255269,1.0098665978071306,Mixed,Neu
Zfp60,chr7,27731389,27753702,+,27721389,27731389,3.750880711960793,4.0217854832251865,1.072224309986861,Mixed,Neu
Zfp59,chr7,27838607,27856438,+,27828607,27838607,5.76738978421688,5.172584247668585,0.8968674636529598,Mixed,Neu
Zfp974,chr7,27907392,27929460,-,27929460,27939460,2.0656972715854645,1.6209504513343174,0.7846989361080025,Mixed,Neu
Psmc4,chr7,28041707,28050101,-,28050101,28060101,5.022915893673897,5.5983453975280115,1.1145608479287576,Mixed,Neu
Fbl,chr7,28169710,28179269,+,28159710,28169710,5.66600840139389,5.021820954879124,0.8863066552537603,Mixed,Neu
Dyrk1b,chr7,28179469,28187294,+,28169469,28179469,5.604218504309655,4.224802252276739,0.7538610867916476,Mixed,Neu
Eid2,chr7,28267881,28269272,+,28257881,28267881,4.651236686706543,3.2041226736466086,0.688875430227867,Mixed,Neu
Eid2b,chr7,28277739,28279489,+,28267739,28277739,6.4166130404233925,4.685023866979281,0.7301396916822875,Mixed,Neu
Selenov,chr7,28284652,28291186,-,28291186,28301186,6.393397625207901,4.168877757724126,0.6520598282964706,Mixed,Neu
Dll3,chr7,28293553,28302238,-,28302238,28312238,6.2587493357181545,5.49398102517128,0.8778081259489965,Mixed,Neu
Timm50,chr7,28305516,28312072,-,28312072,28322072,7.839283311390877,4.188894836187362,0.5343466576977369,Mixed,Neu
Supt5,chr7,28314891,28338746,-,28338746,28348746,5.988955664014815,4.751220731767019,0.7933304232514462,Mixed,Neu
Rps16,chr7,28350652,28353155,+,28340652,28350652,5.3943428092956545,4.741057249466578,0.8788943189329161,Mixed,Neu
Plekhg2,chr7,28359604,28372599,-,28372599,28382599,5.022838674759865,4.546671821864446,0.9051996522826439,Mixed,Neu
Zfp36,chr7,28376784,28380253,-,28380253,28390253,5.86687722222805,4.5500775473117825,0.7755535653742232,Mixed,Neu
Paf1,chr7,28392951,28399388,+,28382951,28392951,5.6578581493854525,4.81473483136495,0.8509818917761165,Mixed,Neu
Samd4b,chr7,28399522,28598144,-,28598144,28608144,5.023260673332215,4.782718009273212,0.9521142382006949,Mixed,Neu
Lrfn1,chr7,28451980,28468242,+,28441980,28451980,5.883085388302803,4.094023951292038,0.6958974213483434,Mixed,Neu
Acp7,chr7,28607276,28631332,-,28631332,28641332,5.7003785784006125,4.4849097166220355,0.7867740106974425,Mixed,Neu
Fbxo27,chr7,28692849,28699338,+,28682849,28692849,5.340221750855446,4.359763557775815,0.8164012209937589,Mixed,Neu
Fbxo17,chr7,28716804,28738144,+,28706804,28716804,4.830254459619522,4.724363246599833,0.9780775083580111,Mixed,Neu
Sars2,chr7,28741992,28753871,+,28731992,28741992,6.444256314730644,4.643266200224558,0.7205278582123927,Mixed,Neu
Nfkbib,chr7,28758251,28767512,-,28767512,28777512,6.080274245381355,3.9039275829553604,0.6420643914081388,Mixed,Neu
Rinl,chr7,28788969,28798963,+,28778969,28788969,5.513190468144417,4.781706141670544,0.8673210492725695,Mixed,Neu
Hnrnpl,chr7,28808541,28822266,+,28798541,28808541,4.6760882244706155,3.7338592494328817,0.7985005992600996,Mixed,Neu
Ech1,chr7,28825217,28832247,+,28815217,28825217,6.199049336576461,4.665830594237645,0.7526687304628608,Mixed,Neu
Actn4,chr7,28893248,28962340,-,28962340,28972340,5.0560551258325575,4.071946341554324,0.8053603531238823,Mixed,Neu
Eif3k,chr7,28971372,28981864,-,28981864,28991864,6.82929483680725,5.660051152539253,0.828789983122968,Mixed,Neu
Ryr1,chr7,29003344,29125179,-,29125179,29135179,4.653241696572304,5.386640696223576,1.157610338657352,Mixed,Neu
Fam98c,chr7,29152510,29156234,-,29156234,29166234,6.324670675826074,5.137934320545196,0.8123639291106843,Mixed,Neu
Ggn,chr7,29170210,29173976,+,29160210,29170210,6.357110726475716,4.827809013525646,0.7594344697220822,Mixed,Neu
Psmd8,chr7,29174188,29180701,-,29180701,29190701,4.064355396151543,3.2117919051806134,0.790234020435761,Mixed,Neu
Yif1b,chr7,29238329,29247597,+,29228329,29238329,4.529569184494019,4.78128963183562,1.0555727127876335,Mixed,Neu
2200002D01Rik,chr7,29246561,29248466,-,29248466,29258466,6.249593542861938,4.73139479089578,0.7570724013403736,Mixed,Neu
Spint2,chr7,29256323,29281912,-,29281912,29291912,5.333269078731537,3.763155317632357,0.7056001229413658,Mixed,Neu
Dpf1,chr7,29303951,29318243,+,29293951,29303951,6.188918538212777,4.507759824538231,0.7283598574945813,Mixed,Neu
Sipa1l3,chr7,29320372,29518641,-,29518641,29528641,4.931373010587692,3.619126746718089,0.7338983968456247,Mixed,Neu
Zfp30,chr7,29783998,29794702,+,29773998,29783998,4.36615510764122,5.2071307660579675,1.1926124101603612,Mixed,Neu
Zfp420,chr7,29859979,29877292,+,29849979,29859979,3.5591994601249692,4.041895745666822,1.1356193410764635,Mixed,Neu
Zfp74,chr7,29930815,29954089,-,29954089,29964089,4.354588293266296,4.381756238476435,1.0062389239534195,Mixed,Neu
Zfp568,chr7,29983955,30028282,+,29973955,29983955,3.5601547352075578,3.892915978590647,1.0934681967871516,Mixed,Neu
Zfp14,chr7,30036359,30051380,-,30051380,30061380,6.161606908559799,4.046416632850964,0.6567145053069874,Mixed,Neu
Zfp82,chr7,30054489,30072900,-,30072900,30082900,5.02011841571331,4.359907274524371,0.8684869386502052,Mixed,Neu
Zfp382,chr7,30121942,30134950,+,30111942,30121942,4.391628130316734,5.9719640958706535,1.3598519543684455,Mixed,Neu
Tbcb,chr7,30224131,30232272,-,30232272,30242272,6.430936200499534,4.629766455976168,0.7199210677314047,Mixed,Neu
Polr2i,chr7,30231948,30233390,+,30221948,30231948,5.614832521486282,4.88363743358453,0.8697743725919361,Mixed,Neu
Syne4,chr7,30314807,30319046,+,30304807,30314807,4.955044191002846,4.417509268784523,0.8915176330426365,Mixed,Neu
Sdhaf1,chr7,30321406,30323895,-,30323895,30333895,5.241260508775711,3.8401882615486778,0.7326841043521599,Mixed,Neu
Lrfn3,chr7,30355489,30362772,-,30362772,30372772,4.095644456219674,4.431218746844928,1.0819344291752788,Mixed,Neu
Nfkbid,chr7,30421732,30428746,+,30411732,30421732,6.258979811239242,3.7650532129685086,0.6015442334879572,Mixed,Neu
Aplp1,chr7,30434982,30445535,-,30445535,30455535,6.041870148301125,4.3549589988787965,0.72079652359019,Mixed,Neu
Kirrel2,chr7,30447534,30457690,-,30457690,30467690,5.652110569000245,4.614853690544764,0.8164832648277521,Mixed,Neu
Nphs1os,chr7,30462164,30465591,-,30465591,30475591,6.553170056939125,5.512520495462418,0.8411990605409717,Mixed,Neu
