gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
H1f2,chr13,23733808,23743808,23.705570184310275,12.85602961789767,1.8439262267495318,Neither,,
H4c2,chr13,23752013,23762013,44.61558051139514,17.485292831714947,2.551606137843519,Neurons,intermediate,1.0
H4c1,chr13,23756230,23766230,63.6448359448115,36.629740948915476,1.737518046703409,Neither,,
H1f1,chr13,23758666,23768666,51.99378972209295,31.989736900568005,1.6253272067758004,Neither,,
BC005537,chr13,24796657,24806657,52.48876743729115,40.09114356699784,1.309235975012166,Neither,,
Dcdc2a,chr13,25051004,25061004,10.530682265520097,8.177902657111487,1.2876996348645258,Neither,,
Sox4,chr13,28948713,28958713,60.19819123977026,23.61990526397228,2.5486211975452444,Neurons,intermediate,1.0
E2f3,chr13,29981063,29991063,114.65571265832584,51.61766723095576,2.221249405660188,Neurons,intermediate,1.0
Foxq1,chr13,31551134,31561134,12.56237998603185,6.852803395803769,1.8331738502412416,Neither,,
Wrnip1,chr13,32797038,32807038,56.304151203489305,22.29613133488496,2.525287923622639,Neurons,intermediate,1.0
Ripk1,chr13,33997363,34007363,16.61873287287553,12.943845178409418,1.28391004711613,Neither,,
Tubb2a,chr13,34073007,34083007,27.80697214473089,8.608612600008646,3.2301339875258135,Neurons,intermediate,1.0
Prpf4b,chr13,34870302,34880302,42.41317967033387,20.108073007384935,2.1092612730596865,Neurons,intermediate,1.0
Eci2,chr13,35022096,35032096,8.572750158723196,8.295930204844474,1.0333681633094105,Neither,,
Rpp40,chr13,35901359,35911359,54.75725456732115,31.51377186029355,1.7375658746934612,Neither,,
Lyrm4,chr13,36112526,36122526,52.504316500981645,18.842385874557497,2.78650043845441,Neurons,intermediate,1.0
Rreb1,chr13,37773400,37783400,18.275578717072804,16.488710221687953,1.108369209681091,Neither,,
Cage1,chr13,38032069,38042069,25.501240990161893,12.434787454771998,2.050798301371487,Neurons,intermediate,1.0
Dsp,chr13,38146294,38156294,10.007780270179113,10.83037421655655,0.9240475047371932,Neither,,
Bmp6,chr13,38340107,38350107,30.64334366460641,8.552706779352825,3.5828825253991887,Neurons,intermediate,1.0
Eef1e1,chr13,38654058,38664058,20.943219986867906,16.745389432454107,1.2506857527169846,Neither,,
A730081D07Rik,chr13,40996151,41006151,27.311229968070986,9.55470479977131,2.8584064647109426,Neurons,intermediate,1.0
Pak1ip1,chr13,40996023,41006023,27.311229968070986,9.55470479977131,2.8584064647109426,Neurons,intermediate,1.0
Mak,chr13,41074706,41084706,10.944488320748013,3.587400846282641,3.050812772174311,Neurons,intermediate,1.0
Sirt5,chr13,43360496,43370496,12.678028185447056,6.314190522789954,2.0078627877457853,Neurons,intermediate,1.0
Cd83,chr13,43779775,43789775,19.702211298982302,9.647957420865694,2.0421121735438232,Neurons,intermediate,1.0
Jarid2,chr13,44724474,44734474,62.232508762677504,27.92949531823794,2.228200261178358,Neurons,intermediate,1.0
Dtnbp1,chr13,44997147,45007147,17.5127083161513,8.907315440456072,1.9661039774801796,Neither,,
Atxn1,chr13,45960008,45970008,37.58575248128573,17.988647425969443,2.0894151511927896,Neurons,intermediate,1.0
Nup153,chr13,46722940,46732940,18.785735185623167,10.17101574778557,1.8469871300428566,Neither,,
Kdm1b,chr13,47038499,47048499,51.85729783368111,33.55952580638726,1.5452333305559192,Neither,,
Rnf144b,chr13,47117656,47127656,12.19951483464241,10.045041597247124,1.214481265860136,Neither,,
Id4,chr13,48256228,48266228,70.52780821372669,23.329553325573603,3.023110096857914,Neurons,intermediate,1.0
Zfp169,chr13,48508451,48518451,9.733105386622746,9.72101343243122,1.0012438985169163,Neither,,
Phf2,chr13,48866119,48876119,8.10479362637202,9.997004944960276,0.8107221783918228,Neither,,
Ninj1,chr13,49182485,49192485,32.786431167761485,18.27677548714479,1.7938848781516332,Neither,,
Bicd2,chr13,49336585,49346585,69.54598515144984,41.95560113926729,1.6576090739493667,Neither,,
Cenpp,chr13,49647785,49657785,42.656482221364975,17.427351371367774,2.4476744235183863,Neurons,intermediate,1.0
S1pr3,chr13,51403639,51413639,34.90941604709625,9.086544583916664,3.8418802356273583,Neurons,intermediate,1.0
Cks2,chr13,51640232,51650232,30.211945110162095,13.083148002703986,2.309225967933557,Neurons,intermediate,1.0
Secisbp2,chr13,51646697,51656697,11.48631438884735,7.20403186103503,1.59442859365659,Neither,,
Sema4d,chr13,51788747,51798747,16.109009529987972,7.261066439270973,2.218545948411037,Neurons,intermediate,1.0
Auh,chr13,52924681,52934681,13.066063181479771,10.108370631623266,1.292598348204961,Neither,,
Nfil3,chr13,52976073,52986073,54.04431601591906,18.744042335510255,2.883279660200781,Neurons,intermediate,1.0
Msx2,chr13,53468074,53478074,11.855255170075099,3.9046354047775274,3.0362002955690994,Neurons,intermediate,1.0
Sfxn1,chr13,54066869,54076869,35.86296871684393,19.77601341609955,1.8134579483875186,Neither,,
Thoc3,chr13,54463849,54473849,8.922112399069468,10.57209074819088,0.8439307428945633,Neither,,
Simc1,chr13,54498779,54508779,8.564958869457245,6.25448125354449,1.369411550255008,Neither,,
Cltb,chr13,54606344,54616344,51.9192949745655,21.079547733251253,2.463017500734472,Neurons,intermediate,1.0
Faf2,chr13,54616784,54626784,19.565800449323657,15.939461319557827,1.2275070064831042,Neither,,
Rnf44,chr13,54688907,54698907,94.3466739464601,40.22266216027339,2.345609884560133,Neurons,intermediate,1.0
Unc5a,chr13,54944411,54954411,10.413171910921733,9.491275979852675,1.0971308739758474,Neither,,
Mxd3,chr13,55324823,55334823,22.870341633081438,13.548020826443036,1.688094661652947,Neither,,
Lman2,chr13,55357783,55367783,40.955613609123226,25.98402539833387,1.5761843279197747,Neither,,
Pfn3,chr13,55410232,55420232,16.37239879266421,8.312393328825634,1.9696371604418876,Neither,,
Grk6,chr13,55440072,55450072,83.03001750364304,39.2599066265583,2.1148806667684585,Neurons,intermediate,1.0
Pdlim7,chr13,55508676,55518676,37.577562042601905,13.73122391890685,2.7366505902551386,Neurons,intermediate,1.0
Ddx41,chr13,55531658,55541658,47.53765064077377,20.112824018597603,2.3635492756669785,Neurons,intermediate,1.0
Caml,chr13,55618005,55628005,19.113990618507067,8.639573542634645,2.2123766322704674,Neurons,intermediate,1.0
Pcbd2,chr13,55722368,55732368,22.13886111267408,10.678216644454002,2.0732732674207774,Neurons,intermediate,1.0
Neurog1,chr13,56247163,56257163,19.649633185076713,6.798688209223748,2.89020949047467,Neurons,intermediate,1.0
Fbxl21,chr13,56517472,56527472,9.919725046714147,4.719381625453631,2.1019120372069198,Neurons,intermediate,1.0
Spock1,chr13,57903332,57913332,15.941358764489491,6.64947709950606,2.3973853170610444,Neurons,intermediate,1.0
Hnrnpa0,chr13,58123556,58133556,21.290521962388357,14.653510013318064,1.4529298402251847,Neither,,
Hnrnpk,chr13,58398343,58408343,35.75796971400579,11.98568086301883,2.983390774597968,Neurons,intermediate,1.0
Etohd2,chr13,59764497,59774497,49.55298022912344,24.599947794238727,2.0143530646324654,Neurons,intermediate,1.0
Tut7,chr13,59818147,59828147,17.189901397220293,15.622640815695126,1.1003198242867258,Neither,,
Gas1,chr13,60172365,60182365,106.94713279191653,49.48786665042241,2.161077856666987,Neurons,intermediate,1.0
Aopep,chr13,62959893,62969893,15.684628743410109,14.722117480405172,1.065378588663351,Neither,,
Fancc,chr13,63492278,63502278,9.534124029286703,8.942299706459046,1.066182564022114,Neither,,
Ptch1,chr13,63568598,63578598,11.038453252315522,18.91638064733346,0.5835393914993751,Neither,,
Ercc6l2,chr13,63810240,63820240,41.17258255473772,16.90249010459582,2.4358885761774722,Neurons,intermediate,1.0
Zfp367,chr13,64148202,64158202,70.38190890709559,27.290988085269927,2.5789432279692215,Neurons,intermediate,1.0
Habp4,chr13,64156824,64166824,39.41513054329554,24.901865986180308,1.5828183544626575,Neither,,
Cdc14b,chr13,64270290,64280290,11.666768013556798,12.627112110376359,0.9239458643888656,Neither,,
Cdk20,chr13,64427314,64437314,74.84803853588105,19.333098405853907,3.8714973132924033,Neurons,intermediate,1.0
Adcy2,chr13,68994541,69004541,12.09876571393013,6.781658577919006,1.7840422921501173,Neither,,
Nsun2,chr13,69528746,69538746,23.050968951193493,25.48316897997856,0.9045566102592664,Neither,,
Ice1,chr13,70632634,70642634,57.46365373551051,18.78006163334052,3.0598224253691715,Neurons,intermediate,1.0
Irx4,chr13,73255479,73265479,10.21256873776118,5.605761285909018,1.8217987204400075,Neither,,
Tert,chr13,73621911,73631911,6.560970380338034,6.267371118466059,1.0468456800024049,Neither,,
Nkd2,chr13,73842631,73852631,8.484003267153104,9.434374670386314,0.8992650348924193,Neither,,
Brd9,chr13,73932811,73942811,13.794907621979712,8.142789783239365,1.6941254765503502,Neither,,
Exoc3,chr13,74203732,74213732,10.460189670292538,8.069496431231498,1.2962630022126662,Neither,,
Pdcd6,chr13,74312580,74322580,31.023771820227307,13.621691599090894,2.277527104071114,Neurons,intermediate,1.0
Erap1,chr13,74634568,74644568,12.69924498778979,9.193847229178745,1.381276485374466,Neither,,
Rfesd,chr13,76013719,76023719,27.034036239385603,15.066129671295485,1.7943583939073477,Neither,,
Arrdc3,chr13,80878384,80888384,40.167254124434784,23.249614352226256,1.727652489882637,Neither,,
9330111N05Rik,chr13,80957888,80967888,12.267708593908944,8.333789373175303,1.47204447395756,Neither,,
Cetn3,chr13,81778077,81788077,77.79735991725921,22.248762132287027,3.4967050955325285,Neurons,intermediate,1.0
A230107N01Rik,chr13,84217175,84227175,8.410457056442896,5.872183668692906,1.4322537459586964,Neither,,
Rasa1,chr13,85284130,85294130,26.053640409787494,12.908477694471676,2.018335626124644,Neurons,intermediate,1.0
Cox7c,chr13,86041904,86051904,10.299065191666285,9.629554384978613,1.0695266655051099,Neither,,
Xrcc4,chr13,90084608,90094608,37.881459933837256,15.464480558633804,2.4495785545598605,Neurons,intermediate,1.0
Rps23,chr13,90917958,90927958,35.80172138992946,17.75584611517588,2.0163342911228437,Neurons,intermediate,1.0
Atg10,chr13,91218968,91228968,15.659657121324537,9.773095602822304,1.6023231284877941,Neither,,
Ssbp2,chr13,91455283,91465283,27.780472132110592,16.671359124215446,1.6663591687470136,Neither,,
Acot12,chr13,91736512,91746512,7.596400837151209,4.277921171506247,1.7757224905751436,Neither,,
Dhfr,chr13,92349726,92359726,69.82212668682735,27.383443886645637,2.5497934801720907,Neurons,intermediate,1.0
Zfyve16,chr13,92525868,92535868,25.91233147743543,15.795185777974131,1.640520842342312,Neither,,
Homer1,chr13,93294635,93304635,32.982966135581336,14.008752594749133,2.354454182304873,Neurons,intermediate,1.0
Scamp1,chr13,94280857,94290857,19.033809413043656,10.848865794539451,1.7544515503753326,Neither,,
Wdr41,chr13,94971344,94981344,21.465918592453004,12.803520329578717,1.6765637918239094,Neither,,
Pde8b,chr13,95245336,95255336,8.840151801013947,7.742576093188922,1.1417584657373343,Neither,,
Iqgap2,chr13,95887483,95897483,27.9428966931661,17.394131322550773,1.606455428845664,Neither,,
Sv2c,chr13,96127577,96137577,18.817122384087245,5.104411052815119,3.6864433897245537,Neurons,intermediate,1.0
Polk,chr13,96537579,96547579,30.315696228853863,19.4110633032163,1.5617741158894027,Neither,,
Hmgcr,chr13,96665936,96675936,53.04679774026871,19.61327243487835,2.704637786294928,Neurons,intermediate,1.0
Gfm2,chr13,97132937,97142937,31.045985958393413,15.839128903190295,1.9600816527315574,Neither,,
Utp15,chr13,98258041,98268041,31.39618493185043,14.826380915721257,2.1175892559565406,Neurons,intermediate,1.0
Gm9828,chr13,98311422,98321422,11.780440061791737,5.568963450407982,2.1153739231182604,Neurons,intermediate,1.0
Fcho2,chr13,98810449,98820449,49.43141548039119,22.223641444675128,2.2242716434860026,Neurons,intermediate,1.0
Mrps27,chr13,99339786,99349786,20.351351529661816,16.1285524345239,1.2618213328369645,Neither,,
Mccc2,chr13,100010639,100020639,23.47941394716104,18.664036707758907,1.2580029880352899,Neither,,
Bdp1,chr13,100099070,100109070,11.551672916491826,7.666775926788648,1.506718472901872,Neither,,
Serf1,chr13,100103012,100113012,15.121954354413353,14.10378234184583,1.072191415599673,Neither,,
Gtf2h2,chr13,100487579,100497579,11.426656979513169,6.061191928942999,1.885216161024263,Neither,,
Marveld2,chr13,100611971,100621971,7.85341416803201,4.36399257923762,1.7995938410610186,Neither,,
Ak6,chr13,100645979,100655979,15.544210351165134,9.525269636241594,1.6318918985792035,Neither,,
Mrps36,chr13,100739659,100749659,19.925327417850493,14.648225737452506,1.360255349349616,Neither,,
Slc30a5,chr13,100828427,100838427,39.005814280319214,18.32831553243796,2.1281723468414566,Neurons,intermediate,1.0
Pik3r1,chr13,101763217,101773217,44.64152215325038,24.798989692727726,1.8001347113887245,Neither,,
Srek1,chr13,103769608,103779608,25.519156243483224,18.229151576073964,1.399909158524827,Neither,,
Erbin,chr13,103915514,103925514,25.917165012566247,14.543445601900418,1.7820512223856777,Neither,,
Ppwd1,chr13,104223843,104233843,18.73556138181686,11.840196044921875,1.5823691863491003,Neither,,
Ipo11,chr13,106931958,106941958,17.503315305487316,9.9415933040301,1.7606146992949172,Neither,,
Zswim6,chr13,107885064,107895064,72.33342328327497,36.87310006245772,1.961685433574952,Neither,,
Depdc1b,chr13,108311332,108321332,15.16026256473859,9.813163529713949,1.54489044423175,Neither,,
Pde4d,chr13,108444948,108454948,5.719824183622996,2.163004711437225,2.6443882222625463,Neurons,intermediate,1.0
Gpbp1,chr13,111485111,111495111,89.89592866325377,22.005094738737743,4.085232521403377,Neurons,intermediate,1.0
Il6st,chr13,112459070,112469070,18.998287599484126,15.202757322033245,1.2496606501736396,Neither,,
Ddx4,chr13,112647475,112657475,3.7582615114847813,6.2980093181928,0.596738004281519,Neither,,
Plpp1,chr13,112795792,112805792,21.883720784346263,15.920955078371366,1.3745231160205533,Neither,,
Dhx29,chr13,112922454,112932454,55.27013448828061,28.8916198562781,1.9130161189723152,Neither,,
Ccno,chr13,112982802,112992802,49.395809218724565,26.089871798038484,1.8932944401220972,Neither,,
Arl15,chr13,113789505,113799505,37.510977787733076,25.525292842825255,1.4695611140961622,Neither,,
Mocs2,chr13,114813236,114823236,20.20923438793818,15.064282264614107,1.3415331731674685,Neither,,
Emb,chr13,117203536,117213536,4.196635380506515,9.07714459722042,0.46232990292912135,NSCs,,
Hcn1,chr13,117597320,117607320,6.514834195216497,6.251169076124827,1.042178529468782,Neither,,
Hmgcs1,chr13,119685379,119695379,128.6066468961239,48.905646731972695,2.629689115470702,Neurons,intermediate,1.0
Nim1k,chr13,119750882,119760882,77.86864334011078,33.870740350174906,2.2989944280833727,Neurons,intermediate,1.0
Zfp131,chr13,119785889,119795889,15.533026079177857,8.166995691982905,1.901926567002574,Neither,,
