gene,chrom,start,end,neu_signal,nsc_signal,fold_change,enriched_in,gfp_phase,gfp_s3_s2s_ratio
Cblc,chr7,19791809,19801809,10.189499807373684,7.020672166268031,1.4513567313868898,Neither,,
Smg9,chr7,24394619,24404619,40.089006313689545,18.094683716376622,2.215512961821318,Neurons,intermediate,1.0
Irgc1,chr7,24447297,24457297,5.210690619564056,3.635178822922706,1.4334069583335183,Neither,,
Zfp428,chr7,24502006,24512006,39.91563579878807,24.407786571327847,1.6353648325357573,Neither,,
Irgq,chr7,24525689,24535689,54.621935236454014,32.032257838821415,1.7052165198999834,Neither,,
Xrcc1,chr7,24541289,24551289,36.76208868778547,17.60615920861562,2.08802432445322,Neurons,intermediate,1.0
Zfp575,chr7,24582641,24592641,11.045795561218261,5.37908924929301,2.0534694721174303,Neurons,intermediate,1.0
Lypd4,chr7,24864941,24874941,8.02983709921837,6.4604799169302,1.242916501942146,Neither,,
Rps19,chr7,24879371,24889371,121.23190041932264,50.015018475143115,2.423909939762863,Neurons,intermediate,1.0
Arhgef1,chr7,24897912,24907912,28.89685975810687,14.223131602605184,2.03168054444592,Neurons,intermediate,1.0
Atp1a3,chr7,25000958,25010958,17.951015594037376,8.574155241330464,2.0936191483339517,Neurons,intermediate,1.0
Zfp574,chr7,25067567,25077567,106.52463600433667,45.25547842328549,2.3538506213101065,Neurons,intermediate,1.0
Pou2f2,chr7,25174726,25184726,16.067694888830186,8.08920142308076,1.9863141054918654,Neither,,
Cic,chr7,25262704,25272704,319.46345950284007,184.8836008892854,1.7279166890207083,Neither,,
Dmac2,chr7,25614414,25624414,20.407154495127994,19.92928705588977,1.023978150241807,Neither,,
Exosc5,chr7,25654164,25664164,64.00125961497623,24.871573788245517,2.573269394203904,Neurons,intermediate,1.0
B9d2,chr7,25675780,25685780,51.97194584790865,24.680868592659632,2.105758379320803,Neurons,intermediate,1.0
Tgfb1,chr7,25682002,25692002,17.962388685067495,11.36324522090753,1.5807446144010013,Neither,,
Egln2,chr7,27161802,27171802,28.15850273605982,16.975738557990393,1.658749788108969,Neither,,
Rab4b,chr7,27173896,27183896,52.38864400323232,33.622800790866215,1.5581284952758585,Neither,,
Sptbn4,chr7,27442686,27452686,67.6132958436648,33.30711999762853,2.029995263729763,Neurons,intermediate,1.0
Blvrb,chr7,27442978,27452978,67.6092050751845,33.06730110724767,2.044593988965309,Neurons,intermediate,1.0
Sertad3,chr7,27468768,27478768,85.2319484556357,47.78969010512034,1.7834798314899236,Neither,,
Pld3,chr7,27548218,27558218,21.117476026582718,9.713938210169475,2.173935593338954,Neurons,intermediate,1.0
Map3k10,chr7,27669598,27679598,31.342718855094912,23.268967487359046,1.3469750590404135,Neither,,
Dyrk1b,chr7,28174469,28184469,36.25230785565376,21.65154614584843,1.6743519197867978,Neither,,
Rps16,chr7,28345652,28355652,33.999091612180074,22.094261478781704,1.5388200073956404,Neither,,
Plekhg2,chr7,28367599,28377599,89.90748889878591,40.16402681334814,2.2385078397793023,Neurons,intermediate,1.0
Zfp36,chr7,28375253,28385253,70.68209625734488,30.153952513424557,2.3440408426018835,Neurons,intermediate,1.0
Paf1,chr7,28387951,28397951,39.113229758453365,22.029851274752616,1.7754649938685338,Neither,,
Samd4b,chr7,28593144,28603144,30.365157828505833,27.142166203761096,1.1187448194277922,Neither,,
Lrfn1,chr7,28446980,28456980,3.633575783967972,7.439500230709712,0.48841665048531585,NSCs,,
Sars2,chr7,28736992,28746992,52.36849339459737,30.566467228953044,1.713266142349388,Neither,,
Rinl,chr7,28783969,28793969,7.0680159629186,8.126979649233819,0.8696977558673898,Neither,,
Hnrnpl,chr7,28803541,28813541,115.57477793278694,52.991437161636355,2.1810085576704905,Neurons,intermediate,1.0
Ech1,chr7,28820217,28830217,26.60464478626251,16.385593894378346,1.6236606959598925,Neither,,
Actn4,chr7,28957340,28967340,19.292050866285958,11.91272423104445,1.6194491278502905,Neither,,
Eif3k,chr7,28976864,28986864,46.518132363700865,22.432303042411803,2.073711837600937,Neurons,intermediate,1.0
Ryr1,chr7,29120179,29130179,6.735877627865473,9.66290273156166,0.6970863533443497,Neither,,
Ggn,chr7,29165210,29175210,44.456723287343976,22.728946059624352,1.9559518145153592,Neither,,
Psmd8,chr7,29175701,29185701,39.22646469621659,16.591625939647358,2.3642327062401405,Neurons,intermediate,1.0
Yif1b,chr7,29233329,29243329,44.043241617218655,20.726844266374908,2.1249371612575807,Neurons,intermediate,1.0
Spint2,chr7,29276912,29286912,8.69819502248764,2.891853015224139,3.007827499079675,Neurons,intermediate,1.0
Ppp1r14a,chr7,29284308,29294308,14.197781617116929,4.638167431195577,3.06107570020541,Neurons,intermediate,1.0
Dpf1,chr7,29298951,29308951,20.412805699308716,25.2794384868145,0.807486515570978,Neither,,
Tbcb,chr7,30227272,30237272,64.08298961941401,25.880509121417997,2.476110084186122,Neurons,intermediate,1.0
Polr2i,chr7,30226948,30236948,63.37741668043137,24.87368358043035,2.5479706885993463,Neurons,intermediate,1.0
Lrfn3,chr7,30357772,30367772,13.212915146446226,4.875213766256969,2.7102227266212116,Neurons,intermediate,1.0
Aplp1,chr7,30440535,30450535,15.79312250049909,8.72964319241047,1.8091372295982948,Neither,,
Nphs1os,chr7,30460591,30470591,6.40634477113088,8.22792836256822,0.7786096923589694,Neither,,
Proser3,chr7,30547299,30557299,52.15046800429025,30.656968180783593,1.7010967195699156,Neither,,
Hspb6,chr7,30547178,30557178,51.9269398217678,30.33416514352163,1.7118301946364154,Neither,,
Igflr1,chr7,30560427,30570427,28.176064023129147,18.567397279055914,1.5175020817221292,Neither,,
Rbm42,chr7,30645317,30655317,17.28498920171261,9.748643571496011,1.7730660758027983,Neither,,
Haus5,chr7,30659994,30669994,6.631901433404287,7.953714197802544,0.8338118856768265,Neither,,
Tmem147,chr7,30724540,30734540,19.30840027777354,11.920160342295965,1.619810449131468,Neither,,
Usf2,chr7,30951803,30961803,21.670976332267127,16.321649669369062,1.3277442397833827,Neither,,
Lsr,chr7,30968464,30978464,18.806076050519945,13.156565081278481,1.429406226803119,Neither,,
Fxyd1,chr7,31052199,31062199,38.30800488055547,12.275752131597201,3.1206238501633226,Neurons,intermediate,1.0
Wtip,chr7,34128268,34138268,7.975969287316005,7.359075968432426,1.0838275513841427,Neither,,
Pdcd2l,chr7,34191661,34201661,10.23128420565923,8.564798732360204,1.1945738044027325,Neither,,
Gpi1,chr7,34225336,34235336,59.94606040218671,17.706766457653046,3.3854888494492683,Neurons,intermediate,1.0
Kctd15,chr7,34651732,34661732,24.374961340300246,13.191577167518934,1.8477670282153742,Neither,,
Cebpg,chr7,35051573,35061573,14.092853261542322,10.66714315990607,1.3211459760390445,Neither,,
Lrp3,chr7,35210498,35220498,11.863550532929104,8.623431641022364,1.3757342815235214,Neither,,
Rhpn2,chr7,35329170,35339170,31.169432101329168,18.151071921745935,1.7172226651797107,Neither,,
Nudt19,chr7,35551304,35561304,18.223448113361993,16.381213853716847,1.1124601800633442,Neither,,
Pdcd5,chr7,35642521,35652521,31.2938786605835,20.011420126334826,1.5638009927841687,Neither,,
Dpy19l3,chr7,35749454,35759454,13.407979776382447,9.535294876774152,1.4061421224676849,Neither,,
Tshz3,chr7,36693118,36703118,17.34741468831698,8.380935765488942,2.0698660834211675,Neurons,intermediate,1.0
A230077H06Rik,chr7,40895937,40905937,23.153018452151617,5.964779060010116,3.881622138760719,Neurons,intermediate,1.0
Zfp141,chr7,42500740,42510740,6.790849569002788,5.395844975550969,1.258533112009834,Neither,,
Zfp715,chr7,43308294,43318294,43.07794888329506,22.502535551778475,1.914359774442859,Neither,,
Zfp719,chr7,43574610,43584610,34.34651936483383,14.914058148821193,2.302962682732237,Neurons,intermediate,1.0
2410002F23Rik,chr7,44241722,44251722,44.286934181086224,19.52545026069482,2.2681645539430573,Neurons,intermediate,1.0
Clec11a,chr7,44301902,44311902,115.2481440993468,46.48462464830876,2.4792744906791424,Neurons,intermediate,1.0
Shank1,chr7,44305253,44315253,67.27050662581127,26.936937768507004,2.4973331120235858,Neurons,intermediate,1.0
Aspdh,chr7,44460391,44470391,63.616009492460876,31.937435303457576,1.9918947432066891,Neither,,
Josd2,chr7,44462980,44472980,58.493203258355464,45.8944192524751,1.2745166887627826,Neither,,
Emc10,chr7,44491529,44501529,28.992110851152734,15.090549511607486,1.9212097497743417,Neither,,
Pold1,chr7,44543849,44553849,31.41992025885582,17.878614659309388,1.7574023970864812,Neither,,
Myh14,chr7,44665843,44675843,95.78858705889384,41.422981213959055,2.3124503416140945,Neurons,intermediate,1.0
Vrk3,chr7,44743413,44753413,34.6414667450428,14.104162225008011,2.4561165840548975,Neurons,intermediate,1.0
Atf5,chr7,44811658,44821658,49.89100380535126,29.0930179801782,1.714878938972342,Neither,,
Tbc1d17,chr7,44844079,44854079,160.3805152170817,58.22668113367558,2.754416224563504,Neurons,intermediate,1.0
Med25,chr7,44887712,44897712,64.08083383569718,36.6894734057506,1.746572732920537,Neither,,
Fuz,chr7,44891079,44901079,69.52699819396338,34.596328466216725,2.009664067730667,Neurons,intermediate,1.0
Ap2a1,chr7,44924496,44934496,267.39886746843655,112.59416622948646,2.3748909594785865,Neurons,intermediate,1.0
Prmt1,chr7,44981568,44991568,134.86785347971917,65.5457139662981,2.0576151409238554,Neurons,intermediate,1.0
Scaf1,chr7,45011363,45021363,135.6659177608649,57.382232662709555,2.36424955017529,Neurons,intermediate,1.0
Prr12,chr7,45047881,45057881,29.074815313339233,14.835056446512539,1.9598722403361135,Neither,,
Nosip,chr7,45057429,45067429,20.78558962168694,22.874092187213893,0.9086957179138072,Neither,,
Rps11,chr7,45119439,45129439,94.81824207580884,28.200996766527496,3.3622301672808637,Neurons,intermediate,1.0
Rpl13a,chr7,45123761,45133761,96.25351950792471,28.487390337030092,3.3788114098611204,Neurons,intermediate,1.0
Slc17a7,chr7,45158949,45168949,31.645513791879022,14.556917704176902,2.1739158271670926,Neurons,intermediate,1.0
Mir7055,chr7,45168303,45178303,11.48485076907476,10.546768058840433,1.088945040319533,Neither,,
Gys1,chr7,45429844,45439844,99.32987713634174,42.09865985854467,2.3594546113842854,Neurons,intermediate,1.0
Ftl1,chr7,45454884,45464884,52.89495414404869,31.241995629064245,1.6930721959016224,Neither,,
Bcat2,chr7,45565153,45575153,38.889223437229795,20.10802154680888,1.9340154050810368,Neither,,
A030001D20Rik,chr7,45633765,45643765,47.37722172149023,25.58295214897394,1.8519059663483908,Neither,,
Dbp,chr7,45700088,45710088,117.52473309076628,58.997115446249644,1.9920420210686274,Neither,,
Sphk2,chr7,45713002,45723002,45.779469190581636,34.27439148211479,1.3356756228471767,Neither,,
Rpl18,chr7,45710457,45720457,48.3587380235831,35.409043733469645,1.365717142422376,Neither,,
Cyth2,chr7,45809581,45819581,122.83832027773063,39.8724923992316,3.0807785740551776,Neurons,intermediate,1.0
Saal1,chr7,46705680,46715680,15.339760092417398,11.38563776576519,1.3472903677422117,Neither,,
Gtf2h1,chr7,46791103,46801103,22.458438991387684,9.37414573287169,2.3957851340665823,Neurons,intermediate,1.0
Uevld,chr7,46953527,46963527,18.299206230370203,14.078447992968558,1.2998028077746702,Neither,,
Spty2d1,chr7,47003411,47013411,63.597149122397106,25.925615621010465,2.45306225518738,Neurons,intermediate,1.0
Ptpn5,chr7,47128684,47138684,5.778006087970734,7.221357991894087,0.8001273575491614,Neither,,
Nav2,chr7,48903716,48913716,13.015139574368794,11.230749994508423,1.158884275826004,Neither,,
Prmt3,chr7,49773346,49783346,13.075364084339142,10.05817386009693,1.2999739581169991,Neither,,
Slc6a5,chr7,49905146,49915146,5.922675354544322,7.347245699294407,0.8061082474910436,Neither,,
Nell1,chr7,49969864,49979864,8.363788122987748,6.054283608675004,1.3814661921360147,Neither,,
Fancf,chr7,51857267,51867267,14.840073579518,10.259590304891269,1.4464586926480858,Neither,,
Tubgcp5,chr7,55789154,55799154,16.63021168979009,9.70650758210818,1.7133053829210665,Neither,,
A230056P14Rik,chr7,55957531,55967531,13.793244715460142,8.904772126277287,1.5489722274596287,Neither,,
Herc2,chr7,56045196,56055196,49.513593532117206,25.073386429985362,1.9747469561153377,Neither,,
Gabrg3,chr7,57382188,57392188,18.310139211257297,6.777123918851217,2.701756590332648,Neurons,intermediate,1.0
Ube3a,chr7,59223750,59233750,44.35942494106292,21.108360750436784,2.10150970345459,Neurons,intermediate,1.0
Otud7a,chr7,63439751,63449751,5.266087973173459,4.200523641490936,1.253674166039049,Neither,,
Mtmr10,chr7,64282653,64292653,23.129460086743038,16.930729926657676,1.366123031135555,Neither,,
Mphosph10,chr7,64387268,64397268,56.849696720997485,31.83741994154453,1.7856251174051492,Neither,,
Nsmce3,chr7,64867997,64877997,15.598510376946132,12.366218434238434,1.2613807899234928,Neither,,
Pcsk6,chr7,65856734,65866734,18.66788178513845,10.813317677362761,1.7263787435209548,Neither,,
Lins1,chr7,66684889,66694889,100.73063744923274,37.815935271938635,2.6637087440748832,Neurons,intermediate,1.0
Adamts17,chr7,66834735,66844735,38.15330560366313,17.94405747405688,2.126236257258111,Neurons,intermediate,1.0
Mef2a,chr7,67367858,67377858,20.43925000357628,12.520184287643431,1.6325039259804208,Neither,,
Lrrc28,chr7,67640268,67650268,68.70380126301448,33.78111240559419,2.0337933351074917,Neurons,intermediate,1.0
Synm,chr7,67754742,67764742,22.78198424154918,16.765197247743604,1.3588855475360042,Neither,,
4833412C05Rik,chr7,67799139,67809139,12.133160887535412,11.594837502829234,1.0464278507201867,Neither,,
Igf1r,chr7,67947827,67957827,28.36289565049807,16.900058946967125,1.6782719953523038,Neither,,
Arrdc4,chr7,68744241,68754241,159.27724778868358,50.092733247256284,3.179647774508444,Neurons,intermediate,1.0
Chd2,chr7,73536830,73546830,44.7633539048036,30.96454646027088,1.445632473972687,Neither,,
St8sia2,chr7,74008690,74018690,26.05292592875163,10.856003651340805,2.3998634088091784,Neurons,intermediate,1.0
Akap13,chr7,75450534,75460534,38.56714787480036,17.542007095909117,2.1985595869354317,Neurons,intermediate,1.0
Klhl25,chr7,75843310,75853310,50.1848190228939,28.66854850037892,1.7505183083207225,Neither,,
Det1,chr7,78842263,78852263,11.31998451344172,6.756722718815009,1.6753661478396455,Neither,,
Polg,chr7,79461362,79471362,91.35860315794945,22.229777802983918,4.109739825905336,Neurons,intermediate,1.0
Ticrr,chr7,79655196,79665196,25.602056449158983,17.49112582763036,1.4637168985838498,Neither,,
Kif7,chr7,79710720,79720720,16.711197722037635,9.189680334448814,1.8184743227023197,Neither,,
Ap3s2,chr7,79915649,79925649,16.415716761986417,11.715852014875411,1.4011543284383987,Neither,,
Zfp710,chr7,80019814,80029814,31.33728104165395,18.856216510653496,1.6619071500345166,Neither,,
Idh2,chr7,80110392,80120392,39.8819718583107,17.262641859388353,2.3103052350368225,Neurons,intermediate,1.0
Sema4b,chr7,80181841,80191841,52.991334569867455,19.1548172756354,2.7664755976175,Neurons,intermediate,1.0
Ttll13,chr7,80241376,80251376,13.8148331451416,7.623234677871068,1.8122009526013507,Neither,,
Rccd1,chr7,80319454,80329454,63.295961102517445,34.716027266391116,1.8232489742221976,Neither,,
Prc1,chr7,80289450,80299450,31.83856703599294,16.50764819685618,1.9287161112420894,Neither,,
Furin,chr7,80400436,80410436,16.532766151094435,17.590528426710765,0.939867509948698,Neither,,
Blm,chr7,80530119,80540119,13.289192257086436,13.675571763078372,0.971746738440941,Neither,,
Sec11a,chr7,80942780,80952780,27.74940835968653,18.810786950151126,1.4751859363046793,Neither,,
Cpeb1,chr7,81450465,81460465,21.24131157441934,10.886116729458172,1.9512294514479793,Neither,,
Ap3b2,chr7,81488925,81498925,8.134428283691406,8.577847652077674,0.948306453276905,Neither,,
Tm6sf1,chr7,81854001,81864001,23.88156959547997,12.62831543486913,1.8911128502174177,Neither,,
Bnc1,chr7,81987307,81997307,10.816440418481827,6.85995578277111,1.576750748984052,Neither,,
Sh3gl3,chr7,82168840,82178840,13.562618884881337,5.432841380914052,2.49641355857135,Neurons,intermediate,1.0
Efl1,chr7,82643614,82653614,10.268801846027372,8.258707072297732,1.2433909758674118,Neither,,
Stard5,chr7,83626959,83636959,25.490121260229746,13.23434877681732,1.9260578431241684,Neither,,
Mesd,chr7,83879466,83889466,13.427484467681248,16.76546995803515,0.8009011677746549,Neither,,
Hikeshi,chr7,89936204,89946204,11.876260665655137,8.341370273709297,1.4237781414748205,Neither,,
Eed,chr7,89975983,89985983,29.860972772002217,20.315960801641143,1.4698282332573716,Neither,,
Crebzf,chr7,90437729,90447729,15.681805838807426,8.625223642627398,1.8181332436767361,Neither,,
Tmem126b,chr7,90471001,90481001,37.047675557740526,11.684943343957265,3.1705481547669896,Neurons,intermediate,1.0
Ankrd42,chr7,92632142,92642142,10.075328833373389,5.822033028157552,1.7305516448713518,Neither,,
Pcf11,chr7,92664934,92674934,88.7654171110471,22.905529382944106,3.8752833705360037,Neurons,intermediate,1.0
Ddias,chr7,92869247,92879247,53.84365427590211,27.83411419447263,1.93444827809877,Neither,,
Tenm4,chr7,96166246,96176246,25.73546074487368,9.990796345949173,2.575916859250992,Neurons,intermediate,1.0
Nars2,chr7,96946505,96956505,30.840555446863174,17.098644670128824,1.8036842125119625,Neither,,
Usp35,chr7,97327020,97337020,39.02704086955388,22.091744846304255,1.7665893364725667,Neither,,
Ndufc2,chr7,97395003,97405003,11.997998979687692,9.88623917017778,1.2136059803084793,Neither,,
Rsf1,chr7,97574889,97584889,69.69386625356674,33.615889162580174,2.0732417910024252,Neurons,intermediate,1.0
Emsy,chr7,98651783,98661783,90.83948798883756,30.182455725328126,3.0096784971876245,Neurons,intermediate,1.0
Gm15506,chr7,98697928,98707928,35.215003066825865,14.092009159922599,2.4989341595786536,Neurons,intermediate,1.0
Uvrag,chr7,99136141,99146141,133.64286275850932,55.16607947592735,2.422555019825664,Neurons,intermediate,1.0
Dgat2,chr7,99177719,99187719,41.3577709438324,15.952546977651119,2.5925497039295973,Neurons,intermediate,1.0
Neu3,chr7,99823417,99833417,21.80154568511645,17.745594462354976,1.2285610229268826,Neither,,
Xrra1,chr7,99854116,99864116,46.708003763675684,20.358460865847267,2.2942797135529833,Neurons,intermediate,1.0
Ppme1,chr7,100367307,100377307,128.85987206763426,47.73932433680693,2.6992395442908172,Neurons,intermediate,1.0
Ucp2,chr7,100488337,100498337,34.611166895214716,20.47386570076148,1.690504734234309,Neither,,
Rab6a,chr7,100602410,100612410,50.87730591646831,17.207095363855363,2.9567631747621648,Neurons,intermediate,1.0
Fam168a,chr7,100701635,100711635,57.42865176320077,34.917627135276796,1.6446894154838316,Neither,,
Arhgef17,chr7,100927107,100937107,31.177966186094284,13.437338150858878,2.3202486858680023,Neurons,intermediate,1.0
Fchsd2,chr7,101087863,101097863,5.277507737032572,3.1396803371111552,1.6809060701665088,Neither,,
Atg16l2,chr7,101297251,101307251,32.0820753354311,11.976622505545615,2.6787247674021555,Neurons,intermediate,1.0
Clpb,chr7,101658633,101668633,37.6882298030138,22.188072733108203,1.6985805958160956,Neither,,
Anapc15,chr7,101858715,101868715,4.93926354932785,8.619990172108013,0.5730010650487734,Neither,,
Lamtor1,chr7,101900904,101910904,50.49765391979218,24.47948117951552,2.062856379572649,Neurons,intermediate,1.0
Numa1,chr7,101929111,101939111,19.800749551184975,7.379597467565536,2.683174744721824,Neurons,intermediate,1.0
Xndc1,chr7,102060511,102070511,35.575073367516204,17.596124874393144,2.0217561321860713,Neurons,intermediate,1.0
Pgap2,chr7,102205208,102215208,90.21069623414677,28.22851717674732,3.195729186528297,Neurons,intermediate,1.0
Cckbr,chr7,105420731,105430731,6.5065344903151185,9.609167265486718,0.6771174140848462,Neither,,
Cavin3,chr7,105477300,105487300,34.78861946614583,21.362751939614615,1.6284708807405373,Neither,,
Timm10b,chr7,105635056,105645056,20.926053846247992,13.770994850913683,1.5195745894030004,Neither,,
Mrpl17,chr7,105806099,105816099,39.678421002411845,14.363482869664827,2.7624512357104756,Neurons,intermediate,1.0
Syt9,chr7,107365728,107375728,6.274407082589467,7.117937064647674,0.8814923517309913,Neither,,
Lmo1,chr7,109170207,109180207,41.3059346867005,20.043261849411326,2.0608389491211314,Neurons,intermediate,1.0
Akip1,chr7,109698690,109708690,21.60343377049764,13.849300596038498,1.559893484922781,Neither,,
Nrip3,chr7,109777025,109787025,12.25549744494756,9.388305804808935,1.3054003245899781,Neither,,
Tmem41b,chr7,109981929,109991929,39.54382526790301,18.64644738488992,2.1207163193964336,Neurons,intermediate,1.0
Zfp143,chr7,110056217,110066217,144.67656756328742,41.736023967878026,3.466467425709675,Neurons,intermediate,1.0
Wee1,chr7,110117046,110127046,40.03813851505915,20.880891876419387,1.9174534666440126,Neither,,
Rnf141,chr7,110839457,110849457,16.29188438598315,8.587332166075706,1.897199743867404,Neither,,
Eif4g2,chr7,111078030,111088030,37.85410276802381,23.75748170423508,1.593355021347899,Neither,,
Galnt18,chr7,111774977,111784977,26.400175982522967,18.64006933906873,1.4163131854445095,Neither,,
Dkk3,chr7,112154057,112164057,19.102724506823222,11.601414095226923,1.646585868759094,Neither,,
Mical2,chr7,112220856,112230856,36.268739371077224,16.616706435370446,2.1826671556208823,Neurons,intermediate,1.0
Tead1,chr7,112674318,112684318,22.518307939751946,12.572801251967746,1.7910334768258305,Neither,,
Rassf10,chr7,112948962,112958962,25.20576349164645,16.567411620505652,1.5214062443193614,Neither,,
Btbd10,chr7,113364392,113374392,15.961465481519701,12.821499547378222,1.244898494324991,Neither,,
Far1,chr7,113508834,113518834,58.0324720650514,17.550507172520955,3.3065980085130278,Neurons,intermediate,1.0
Copb1,chr7,114249711,114259711,10.33675246334076,4.521439007294178,2.2861643044758697,Neurons,intermediate,1.0
Psma1,chr7,114271118,114281118,25.75275748340289,13.239142891923587,1.9451982423358474,Neither,,
Plekha7,chr7,116303376,116313376,22.884996187257766,15.279078622444468,1.4977994912363664,Neither,,
Rps15a,chr7,118111188,118121188,22.158190214236573,15.386796655972796,1.4400781858409286,Neither,,
Arl6ip1,chr7,118124662,118134662,27.247239087375004,17.809887820680938,1.529893919698661,Neither,,
Coq7,chr7,118528356,118538356,42.079637371317546,17.980129769182202,2.340341138329363,Neurons,intermediate,1.0
