gene,chrom,start,end,s2s_signal,s3_signal,ratio,state
Eif3k,chr7,28976864,28986864,28.017622370966276,28.017622370966276,1.0,intermediate
Psmd8,chr7,29175701,29185701,24.638772075949117,24.638772075949117,1.0,intermediate
Yif1b,chr7,29233329,29243329,31.246624193906783,31.246624193906783,1.0,intermediate
Spint2,chr7,29276912,29286912,5.306710859463613,5.306710859463613,1.0,intermediate
Ppp1r14a,chr7,29284308,29294308,8.262982415107885,8.262982415107885,1.0,intermediate
Tbcb,chr7,30227272,30237272,40.64531188592115,40.64531188592115,1.0,intermediate
Polr2i,chr7,30226948,30236948,40.05670953963399,40.05670953963399,1.0,intermediate
Lrfn3,chr7,30357772,30367772,9.238855683406193,9.238855683406193,1.0,intermediate
Fxyd1,chr7,31052199,31062199,22.326218222637973,22.326218222637973,1.0,intermediate
Gpi1,chr7,34225336,34235336,34.949561175090075,34.949561175090075,1.0,intermediate
Tshz3,chr7,36693118,36703118,10.761904298414786,10.761904298414786,1.0,intermediate
A230077H06Rik,chr7,40895937,40905937,12.049534558132288,12.049534558132288,1.0,intermediate
Zfp719,chr7,43574610,43584610,24.05338502202431,24.05338502202431,1.0,intermediate
2410002F23Rik,chr7,44241722,44251722,30.11598152651787,30.11598152651787,1.0,intermediate
Clec11a,chr7,44301902,44311902,65.26214269405007,65.26214269405007,1.0,intermediate
Shank1,chr7,44305253,44315253,37.61158043979407,37.61158043979407,1.0,intermediate
Myh14,chr7,44665843,44675843,66.23584255699119,66.23584255699119,1.0,intermediate
Vrk3,chr7,44743413,44753413,20.9447119508942,20.9447119508942,1.0,intermediate
Tbc1d17,chr7,44844079,44854079,116.82316440868773,116.82316440868773,1.0,intermediate
Fuz,chr7,44891079,44901079,53.86721186922788,53.86721186922788,1.0,intermediate
Ap2a1,chr7,44924496,44934496,190.24643644650783,190.24643644650783,1.0,intermediate
Prmt1,chr7,44981568,44991568,105.69956116764546,105.69956116764546,1.0,intermediate
Scaf1,chr7,45011363,45021363,101.92708483070136,101.92708483070136,1.0,intermediate
Rps11,chr7,45119439,45129439,55.433026479887964,55.433026479887964,1.0,intermediate
Rpl13a,chr7,45123761,45133761,56.56308630749186,56.56308630749186,1.0,intermediate
Slc17a7,chr7,45158949,45168949,17.84529496483604,17.84529496483604,1.0,intermediate
Gys1,chr7,45429844,45439844,62.748544442001986,62.748544442001986,1.0,intermediate
Cyth2,chr7,45809581,45819581,82.60403720538417,82.60403720538417,1.0,intermediate
Gtf2h1,chr7,46791103,46801103,15.926608686415356,15.926608686415356,1.0,intermediate
Spty2d1,chr7,47003411,47013411,40.033194336275265,40.033194336275265,1.0,intermediate
Gabrg3,chr7,57382188,57392188,9.051949828396241,9.051949828396241,1.0,intermediate
Ube3a,chr7,59223750,59233750,25.394096210598942,25.394096210598942,1.0,intermediate
Lins1,chr7,66684889,66694889,65.71203979098996,65.71203979098996,1.0,intermediate
Adamts17,chr7,66834735,66844735,24.606850094139574,24.606850094139574,1.0,intermediate
Lrrc28,chr7,67640268,67650268,40.81095873282949,40.81095873282949,1.0,intermediate
Arrdc4,chr7,68744241,68754241,85.94597814038197,85.94597814038197,1.0,intermediate
St8sia2,chr7,74008690,74018690,17.30100607716044,17.30100607716044,1.0,intermediate
Akap13,chr7,75450534,75460534,23.04358186750213,23.04358186750213,1.0,intermediate
Polg,chr7,79461362,79471362,43.99030353472829,43.99030353472829,1.0,intermediate
Idh2,chr7,80110392,80120392,25.80174017085433,25.80174017085433,1.0,intermediate
Sema4b,chr7,80181841,80191841,31.459940137545264,31.459940137545264,1.0,intermediate
Sh3gl3,chr7,82168840,82178840,8.08807249657313,8.08807249657313,1.0,intermediate
Tmem126b,chr7,90471001,90481001,20.695215790134668,20.695215790134668,1.0,intermediate
Pcf11,chr7,92664934,92674934,46.277686150656145,46.277686150656145,1.0,intermediate
Tenm4,chr7,96166246,96176246,16.339539422367015,16.339539422367015,1.0,intermediate
Rsf1,chr7,97574889,97584889,41.986871460076166,41.986871460076166,1.0,intermediate
Emsy,chr7,98651783,98661783,51.06193875433604,51.06193875433604,1.0,intermediate
Gm15506,chr7,98697928,98707928,23.5457466245234,23.5457466245234,1.0,intermediate
Uvrag,chr7,99136141,99146141,78.50248466067713,78.50248466067713,1.0,intermediate
Dgat2,chr7,99177719,99187719,27.69716805669765,27.69716805669765,1.0,intermediate
Xrra1,chr7,99854116,99864116,26.566610312080385,26.566610312080385,1.0,intermediate
Ppme1,chr7,100367307,100377307,70.28119261769056,70.28119261769056,1.0,intermediate
Rab6a,chr7,100602410,100612410,28.075106899956864,28.075106899956864,1.0,intermediate
Arhgef17,chr7,100927107,100937107,19.27130031423072,19.27130031423072,1.0,intermediate
Atg16l2,chr7,101297251,101307251,19.55863705010017,19.55863705010017,1.0,intermediate
Lamtor1,chr7,101900904,101910904,29.30375729257067,29.30375729257067,1.0,intermediate
Numa1,chr7,101929111,101939111,13.26379144041737,13.26379144041737,1.0,intermediate
Xndc1,chr7,102060511,102070511,24.111351879659292,24.111351879659292,1.0,intermediate
Pgap2,chr7,102205208,102215208,53.241377436610065,53.241377436610065,1.0,intermediate
Mrpl17,chr7,105806099,105816099,19.935016295687358,19.935016295687358,1.0,intermediate
Lmo1,chr7,109170207,109180207,28.948645053764185,28.948645053764185,1.0,intermediate
Tmem41b,chr7,109981929,109991929,25.50359575865865,25.50359575865865,1.0,intermediate
Zfp143,chr7,110056217,110066217,86.17832240030567,86.17832240030567,1.0,intermediate
Mical2,chr7,112220856,112230856,23.79089556160172,23.79089556160172,1.0,intermediate
Far1,chr7,113508834,113518834,33.516748652700585,33.516748652700585,1.0,intermediate
Copb1,chr7,114249711,114259711,7.792727394985159,7.792727394985159,1.0,intermediate
Coq7,chr7,118528356,118538356,28.917505695450302,28.917505695450302,1.0,intermediate
Dcun1d3,chr7,119891298,119901298,29.8952017777125,29.8952017777125,1.0,intermediate
Eef2k,chr7,120837831,120847831,28.201160445443787,28.201160445443787,1.0,intermediate
Polr3e,chr7,120912744,120922744,26.37576827729742,26.37576827729742,1.0,intermediate
Arhgap17,chr7,123364915,123374915,37.25271881263455,37.25271881263455,1.0,intermediate
Lcmt1,chr7,123364784,123374784,37.323075149263936,37.323075149263936,1.0,intermediate
Kdm8,chr7,125439676,125449676,27.754539568517604,27.754539568517604,1.0,intermediate
Atxn2l,chr7,126498437,126508437,38.14825148395896,38.14825148395896,1.0,intermediate
Coro1a,chr7,126702787,126712787,8.780848759084941,8.780848759084941,1.0,intermediate
Maz,chr7,127022037,127032037,34.23683953765234,34.23683953765234,1.0,intermediate
Tbc1d10b,chr7,127203468,127213468,137.57947515098255,137.57947515098255,1.0,intermediate
Dctpp1,chr7,127255709,127265709,27.21098221336206,27.21098221336206,1.0,intermediate
Fbrs,chr7,127474199,127484199,154.09740137161216,154.09740137161216,1.0,intermediate
Rnf40,chr7,127583767,127593767,49.585700927263495,49.585700927263495,1.0,intermediate
Fbxl19,chr7,127739543,127749543,84.09202933665513,84.09202933665513,1.0,intermediate
Orai3,chr7,127764815,127774815,39.67879041537642,39.67879041537642,1.0,intermediate
Fus,chr7,127962457,127972457,25.67032176500956,25.67032176500956,1.0,intermediate
9130023H24Rik,chr7,128233031,128243031,42.66569865467747,42.66569865467747,1.0,intermediate
Inpp5f,chr7,128606328,128616328,26.926123704705635,26.926123704705635,1.0,intermediate
Ate1,chr7,130515369,130525369,28.897469685173036,28.897469685173036,1.0,intermediate
Gm10584,chr7,132310664,132320664,12.446166181619963,12.446166181619963,1.0,intermediate
Oat,chr7,132571398,132581398,42.35670395493507,42.35670395493507,1.0,intermediate
Edrf1,chr7,133632543,133642543,29.18731070481539,29.18731070481539,1.0,intermediate
Adam12,chr7,134227146,134237146,25.968259744308394,25.968259744308394,1.0,intermediate
Ppp2r2d,chr7,138841079,138851079,21.888341260498763,21.888341260498763,1.0,intermediate
Inpp5a,chr7,139384109,139394109,62.10021279377739,62.10021279377739,1.0,intermediate
Spef1l,chr7,139973755,139983755,11.332691101764638,11.332691101764638,1.0,intermediate
Deaf1,chr7,141322690,141332690,35.34895425503453,35.34895425503453,1.0,intermediate
Taldo1,chr7,141387199,141397199,22.82654505308668,22.82654505308668,1.0,intermediate
Gatd1,chr7,141409136,141419136,24.62855736826261,24.62855736826261,1.0,intermediate
Ifitm10,chr7,142368753,142378753,29.506296348713835,29.506296348713835,1.0,intermediate
Tssc4,chr7,143064249,143074249,56.452549623918536,56.452549623918536,1.0,intermediate
Ccnd1,chr7,144934925,144944925,20.805490228960913,20.805490228960913,1.0,intermediate
