gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Prune2,chr19,16956118,17223932,+,16946118,16956118,4.894918781435489,5.2264752807760235,1.0677348315967976,Mixed,NSC,Mecp2
Cemip2,chr19,21778342,21858360,+,21768342,21778342,5.279175525414944,5.387520810265541,1.0205231450117547,Mixed,NSC,Mecp2
Smc5,chr19,23206451,23273897,-,23273897,23283897,4.82122168803215,4.7996382296800615,0.9955232387662932,Mixed,NSC,Mecp2
Ptar1,chr19,23687429,23731668,+,23677429,23687429,4.750666497850418,4.782848366217612,1.0067741796612657,Mixed,NSC,Mecp2
Fxn,chr19,24261453,24280605,-,24280605,24290605,3.9462171668410297,3.4867471260786056,0.8835669651880227,Mixed,NSC,Mecp2
Foxd4,chr19,24899236,24901197,-,24901197,24911197,4.844210171723366,4.916150343272686,1.014850753579861,Mixed,NSC,Mecp2
Smarca2,chr19,26605050,26778322,+,26595050,26605050,5.8057362669706345,4.9566253976345065,0.8537462209286362,Mixed,NSC,Mecp2
Glis3,chr19,28258851,28680077,-,28680077,28690077,6.591209227573872,5.3926821733808525,0.8181627964138866,Mixed,NSC,Mecp2
D930032P07Rik,chr19,28678224,28720027,+,28668224,28678224,6.082084053826332,5.818860683193207,0.9567215171142649,Mixed,NSC,Mecp2
Cdc37l1,chr19,28990352,29026681,+,28980352,28990352,3.7035547109365465,5.349668698940277,1.4444686568670844,Mixed,NSC,Mecp2
Plgrkt,chr19,29348599,29367390,-,29367390,29377390,4.775227175354957,4.819324194431305,1.0092345384747208,Mixed,NSC,Mecp2
Ranbp6,chr19,29808400,29812974,-,29812974,29822974,5.300101505327225,5.185681987147332,0.9784118251197853,Mixed,NSC,Mecp2
Ppp1r2-ps3,chr19,30538928,30539545,-,30539545,30549545,4.935803474187852,4.878320789980888,0.9883539357862254,Mixed,NSC,Mecp2
Prkg1,chr19,30564489,31765033,-,31765033,31775033,4.183622125148774,4.881703435950279,1.1668605074548126,Mixed,NSC,Mecp2
Ch25h,chr19,34473778,34475164,-,34475164,34485164,3.7905049400806425,3.9264501602125166,1.0358646729870722,Mixed,NSC,Mecp2
Slc16a12,chr19,34668403,34747289,-,34747289,34757289,4.906924054861069,4.333240691556931,0.8830869691704694,Mixed,NSC,Mecp2
Pank1,chr19,34806940,34879455,-,34879455,34889455,4.853079899430275,5.192464340877533,1.0699317646690918,Mixed,NSC,Mecp2
Hectd2,chr19,36554639,36621135,+,36544639,36554639,4.660367499595881,5.227661924438477,1.1217274013029634,Mixed,NSC,Mecp2
Tnks2,chr19,36834232,36893477,+,36824232,36834232,5.684817397511005,5.331539248113632,0.9378558492394057,Mixed,NSC,Mecp2
Exoc6,chr19,37520879,37684059,+,37510879,37520879,4.879981435012818,4.573619173054696,0.9372206091277236,Mixed,NSC,Mecp2
Cyp26a1,chr19,37697798,37701536,+,37687798,37697798,7.013677107763291,5.718977574944496,0.8154036017161783,Mixed,NSC,Mecp2
Ffar4,chr19,38097071,38114263,+,38087071,38097071,6.123922957086563,5.562206451191902,0.9082750534533348,Mixed,NSC,Mecp2
Plce1,chr19,38481109,38785030,+,38471109,38481109,6.183271488165856,5.899969415988922,0.9541824950240104,Mixed,NSC,Mecp2
Entpd1,chr19,40612366,40741602,+,40602366,40612366,5.6787847412467,5.549046045808792,0.977153792343003,Mixed,NSC,Mecp2
Golga7b,chr19,42247574,42270348,+,42237574,42247574,6.951962696218491,5.9098158266592025,0.8500931441812594,Mixed,NSC,Mecp2
Crtac1,chr19,42268287,42431785,-,42431785,42441785,6.454522361516952,5.270330123245716,0.8165329404803665,Mixed,NSC,Mecp2
Loxl4,chr19,42593982,42612813,-,42612813,42622813,6.060139221370219,5.904119878444671,0.9742548253057672,Mixed,NSC,Mecp2
Ndufb8,chr19,44548572,44555440,-,44555440,44565440,6.489984784722329,5.824241250395775,0.8974198620782996,Mixed,NSC,Mecp2
Pax2,chr19,44756045,44837871,+,44746045,44756045,6.455518461883067,5.349100907826424,0.8286090326300604,Mixed,NSC,Mecp2
1700039E22Rik,chr19,44828493,44835938,-,44835938,44845938,6.921779313600063,5.568547237648964,0.8044965008791541,Mixed,NSC,Mecp2
Twnk,chr19,45005663,45012762,+,44995663,45005663,6.860285362398624,5.685259514665604,0.8287205581602534,Mixed,NSC,Mecp2
Lbx1,chr19,45232684,45235812,-,45235812,45245812,7.110428450119495,5.795826349072456,0.8151163308555694,Mixed,NSC,Mecp2
Fbxw4,chr19,45578254,45660312,-,45660312,45670312,5.356669800853729,5.213589541249275,0.9732893262187544,Mixed,NSC,Mecp2
Npm3,chr19,45747734,45749591,-,45749591,45759591,5.60438143683672,5.565201739954949,0.9930090952367644,Mixed,NSC,Mecp2
Hps6,chr19,46003508,46006173,+,45993508,46003508,6.5128497310638425,5.739068539390564,0.88119160987507,Mixed,NSC,Mecp2
Pitx3,chr19,46135685,46148326,-,46148326,46158326,6.457812303817272,5.619006679968834,0.8701099405827245,Mixed,NSC,Mecp2
Mfsd13a,chr19,46341121,46375252,+,46331121,46341121,6.828223163807392,6.345906481361389,0.929364247348784,Mixed,NSC,Mecp2
Borcs7,chr19,46689906,46703382,+,46679906,46689906,5.201925390934944,4.65830971036911,0.895497216951024,Mixed,NSC,Mecp2
Sh3pxd2a,chr19,47260174,47464401,-,47464401,47474401,6.603940902423859,6.06220023604393,0.9179670632453582,Mixed,NSC,Mecp2
Cfap43,chr19,47736857,47919287,-,47919287,47929287,5.900824655812978,5.561040257763863,0.9424174724943929,Mixed,NSC,Mecp2
Gsto1,chr19,47854970,47864790,+,47844970,47854970,4.026893349051475,3.7384939996242523,0.9283816767843741,Mixed,NSC,Mecp2
Mxi1,chr19,53310518,53375810,+,53300518,53310518,6.159430445575714,5.223538214974404,0.8480553942656247,Mixed,NSC,Mecp2
Rbm20,chr19,53677306,53867080,+,53667306,53677306,8.422051578330993,6.189326644182205,0.7348953620880995,Mixed,NSC,Mecp2
Adra2a,chr19,54044151,54048982,+,54034151,54044151,4.675168772661687,5.017075536034108,1.073132496386385,Mixed,NSC,Mecp2
Nhlrc2,chr19,56548261,56603503,+,56538261,56548261,5.8463222915410995,5.833372368593215,0.9977849454234466,Mixed,NSC,Mecp2
Tdrd1,chr19,56826209,56870012,+,56816209,56826209,6.055662456130982,5.901845804109574,0.974599533389501,Mixed,NSC,Mecp2
Vwa2,chr19,56874249,56912078,+,56864249,56874249,7.051792927992345,6.205315078616143,0.8799627473438594,Mixed,NSC,Mecp2
Gfra1,chr19,58235604,58455909,-,58455909,58465909,4.363602141702175,4.955477390353679,1.1356391415695435,Mixed,NSC,Mecp2
Shtn1,chr19,58973356,59076100,-,59076100,59086100,4.252493097603321,4.167145322203636,0.9799299438139507,Mixed,NSC,Mecp2
Vax1,chr19,59166187,59170056,-,59170056,59180056,4.494897088861466,4.112382952799797,0.9149003573386465,Mixed,NSC,Mecp2
Slc18a2,chr19,59260896,59296012,+,59250896,59260896,6.043944672894478,5.937500977339744,0.9823883736010844,Mixed,NSC,Mecp2
Emx2,chr19,59458372,59465357,+,59448372,59458372,6.945385570645333,6.191415044722556,0.8914429561535889,Mixed,NSC,Mecp2
Rab11fip2,chr19,59902884,59943654,-,59943654,59953654,5.373965657818317,4.3577852032470705,0.8109067829466204,Mixed,NSC,Mecp2
Cacul1,chr19,60524696,60581025,-,60581025,60591025,5.374865368187427,5.051936293220519,0.9399186671952289,Mixed,NSC,Mecp2
Nanos1,chr19,60755987,60759914,+,60745987,60755987,5.620477648699284,4.646570438156129,0.8267216291183827,Mixed,NSC,Mecp2
Grk5,chr19,60889749,61095968,+,60879749,60889749,5.11694825129509,5.428865061922074,1.0609575855194622,Mixed,NSC,Mecp2
